action_times,actions,block,button_pressed,key_press,path,queries,responses,rewards,rt,score,simulation_mode,stimulus,time_elapsed,trial_index,trial_id,trial_type,pid
"[19758, 21059, 21939]","[u'up', u'right', u'right']",train_basic,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, 2, 2]","[19747, 799, 347]",6.0,"[None, None, None]",,23962,0.0,33291001.0,mouselab-mdp,0
"[3584, 5224, 6110]","[u'up', u'left', u'left']",train_basic,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[7, 7, -2]","[3577, 1110, 365]",12.0,"[None, None, None]",,32646,1.0,77739385.0,mouselab-mdp,0
"[3292, 4486, 7174]","[u'up', u'right', u'right']",train_basic,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-12, 7, 7]","[3286, 664, 1511]",2.0,"[None, None, None]",,43058,2.0,60035304.0,mouselab-mdp,0
"[7951, 9616, 10549]","[u'up', u'right', u'right']",train_basic,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-7, 2, 2]","[7943, 1159, 409]",-3.0,"[None, None, None]",,59024,3.0,61580530.0,mouselab-mdp,0
"[6862, 8058, 9050]","[u'up', u'left', u'left']",train_basic,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-2, 7, 7]","[6855, 680, 475]",12.0,"[None, None, None]",,71305,4.0,66498465.0,mouselab-mdp,0
"[14062, 15883, 18384]","[u'up', u'right', u'right']",train_basic,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-7, 2, -7]","[14055, 1320, 1376]",-12.0,"[None, None, None]",,93029,5.0,54324908.0,mouselab-mdp,0
"[3397, 5508, 6839]","[u'down', u'right', u'right']",train_basic,,,"[u'0', u'6', u'7', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-2, None, None]","[3392, 1594, 810]",,"[None, None, None]",,103100,6.0,65431907.0,mouselab-mdp,0
"[5246, 9091, 9891]","[u'down', u'left', u'left']",train_basic,,,"[u'0', u'6', u'9', u'10']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-2, None, None]","[5213, 3314, 274]",,"[None, None, None]",,116005,7.0,95503653.0,mouselab-mdp,0
"[3706, 5319, 6158]","[u'down', u'right', u'right']",train_basic,,,"[u'0', u'6', u'7', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, None, None]","[3695, 1095, 318]",,"[None, None, None]",,125341,8.0,41054870.0,mouselab-mdp,0
"[2492, 4380, 5531]","[u'up', u'left', u'left']",train_basic,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-2, 12, -7]","[2488, 1361, 631]",3.0,"[None, None, None]",,133899,9.0,66744768.0,mouselab-mdp,0
"[12705, 14742, 16235]","[u'up', u'right', u'right']",train_hidden,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-2, 7, -7]","[12700, 1522, 966]",-2.0,"[None, None, None]",,156414,10.0,59860607.0,mouselab-mdp,0
"[1622, 3587, 4967]","[u'up', u'left', u'left']",train_hidden,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-2, -7, -7]","[1616, 1433, 853]",-16.0,"[None, None, None]",,164775,11.0,63415027.0,mouselab-mdp,0
"[1811, 3473, 4596]","[u'down', u'right', u'right']",train_hidden,,,"[u'0', u'6', u'7', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-2, None, None]","[1804, 1134, 611]",,"[None, None, None]",,172355,12.0,13727825.0,mouselab-mdp,0
"[1484, 3340, 4669]","[u'up', u'right', u'right']",train_hidden,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-2, 2, 2]","[1480, 1338, 804]",2.0,"[None, None, None]",,180239,13.0,5571118.0,mouselab-mdp,0
"[1424, 2986, 3900]","[u'down', u'right', u'right']",train_hidden,,,"[u'0', u'6', u'7', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, None, None]","[1419, 1030, 396]",,"[None, None, None]",,187350,14.0,18766202.0,mouselab-mdp,0
"[14189, 15784, 16809]","[u'up', u'left', u'left']",train_inspector,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'2', u'6'], u'time': [5598, 8390, 12154]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-12, 7, 2]","[14182, 1075, 504]",-3.0,"[None, None, None]",,209853,15.0,16915536.0,mouselab-mdp,0
"[13895, 15541, 16490]","[u'up', u'left', u'left']",train_inspector,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'2', u'7', u'6'], u'time': [6512, 7983, 9424, 12202]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, 7, 2]","[13890, 1134, 436]",11.0,"[None, None, None]",,229292,16.0,33214205.0,mouselab-mdp,0
"[7986, 9259, 10244]","[u'up', u'right', u'right']",train_inspector,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'2', u'1'], u'time': [3215, 5341, 6681]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, 2, -7]","[7980, 749, 469]",-3.0,"[None, None, None]",,243054,17.0,64788184.0,mouselab-mdp,0
"[13673, 15301, 16183]","[u'up', u'left', u'left']",train_inspector,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'2', u'1'], u'time': [3462, 5693, 7177]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-2, 2, -2]","[13666, 1100, 352]",-2.0,"[None, None, None]",,262300,18.0,35599115.0,mouselab-mdp,0
"[13830, 14907, 15949]","[u'up', u'left', u'left']",train_inspector,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'6', u'2'], u'time': [3806, 6022, 11282]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-2, -12, -2]","[13824, 557, 518]",-16.0,"[None, None, None]",,281217,19.0,85007048.0,mouselab-mdp,0
"[15545, 17281, 18141]","[u'up', u'right', u'right']",train_inspect_cost,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'2'], u'time': [11686, 13315]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, -2, 2]","[15541, 1216, 327]",0.0,"[None, None, None]",,305086,20.0,45415485.0,mouselab-mdp,0
"[10608, 12026, 13116]","[u'up', u'right', u'right']",train_inspect_cost,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1'], u'time': [8024]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-2, -2, 2]","[10601, 907, 563]",-3.0,"[None, None, None]",,321707,21.0,77181628.0,mouselab-mdp,0
"[12100, 13399, 14368]","[u'up', u'right', u'right']",train_inspect_cost,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'6'], u'time': [6490, 10391]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, 2, 2]","[12089, 778, 449]",4.0,"[None, None, None]",,340371,22.0,4121793.0,mouselab-mdp,0
"[6031, 8376, 9514]","[u'up', u'right', u'right']",train_inspect_cost,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1'], u'time': [3265]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[7, 7, 7]","[6025, 1825, 617]",20.0,"[None, None, None]",,353316,23.0,49810276.0,mouselab-mdp,0
"[8205, 9456, 10574]","[u'up', u'right', u'right']",train_inspect_cost,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1'], u'time': [5563]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, -7, 2]","[8199, 737, 590]",-4.0,"[None, None, None]",,367359,24.0,56363315.0,mouselab-mdp,0
"[20779, 22543, 23590]","[u'up', u'right', u'right']",train_final,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[7, -7, -2]","[20774, 1250, 531]",-2.0,"[None, None, None]",,396524,25.0,18660144.0,mouselab-mdp,0
"[1906, 3267, 4502]","[u'up', u'left', u'left']",train_final,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, 2, 2]","[1902, 848, 709]",6.0,"[None, None, None]",,404912,26.0,4064887.0,mouselab-mdp,0
"[1449, 3356, 4447]","[u'up', u'right', u'right']",train_final,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, 2, 2]","[1442, 1392, 552]",6.0,"[None, None, None]",,412959,27.0,11505595.0,mouselab-mdp,0
"[4091, 6157, 7170]","[u'up', u'left', u'left']",train_final,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-2, 2, 2]","[4087, 1550, 496]",2.0,"[None, None, None]",,423904,28.0,25539865.0,mouselab-mdp,0
"[5339, 6923, 8029]","[u'up', u'right', u'right']",train_final,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, -2, -2]","[5329, 1069, 579]",-2.0,"[None, None, None]",,435007,29.0,18971787.0,mouselab-mdp,0
"[8387, 10169, 11628]","[u'down', u'right', u'right']",test,,,"[u'0', u'6', u'7', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'6'], u'time': [4323, 6321]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[12, None, None]","[8382, 1258, 937]",,"[None, None, None]",,457369,30.0,65970450.0,mouselab-mdp,0
"[6699, 8531, 9559]","[u'up', u'right', u'right']",test,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-7, -2, -7]","[6693, 1308, 505]",-16.0,"[None, None, None]",,469604,31.0,40780064.0,mouselab-mdp,0
"[3577, 5236, 6253]","[u'up', u'left', u'left']",test,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[7, -2, -2]","[3572, 1145, 501]",3.0,"[None, None, None]",,479096,32.0,34130348.0,mouselab-mdp,0
"[1375, 3138, 4647]","[u'up', u'right', u'right']",test,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-2, -12, -12]","[1364, 1246, 991]",-26.0,"[None, None, None]",,486353,33.0,71169772.0,mouselab-mdp,0
"[1350, 2916, 3972]","[u'up', u'left', u'left']",test,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-2, 7, 7]","[1344, 1038, 527]",12.0,"[None, None, None]",,494127,34.0,55396361.0,mouselab-mdp,0
"[1319, 3312, 4452]","[u'up', u'right', u'right']",test,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[7, 2, 2]","[1314, 1464, 598]",11.0,"[None, None, None]",,501804,35.0,7346379.0,mouselab-mdp,0
"[1331, 3386, 4509]","[u'up', u'left', u'left']",test,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, -7, 2]","[1326, 1544, 603]",-3.0,"[None, None, None]",,509422,36.0,41451651.0,mouselab-mdp,0
"[1169, 2259, 3273]","[u'up', u'right', u'right']",test,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, -2, 2]","[1162, 565, 497]",2.0,"[None, None, None]",,515837,37.0,61285433.0,mouselab-mdp,0
"[1444, 2796, 3927]","[u'up', u'left', u'left']",test,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, -7, -2]","[1438, 832, 615]",-7.0,"[None, None, None]",,525528,38.0,58302841.0,mouselab-mdp,0
"[1034, 3116, 4019]","[u'up', u'right', u'right']",test,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-7, -2, 2]","[1029, 1555, 371]",-7.0,"[None, None, None]",,532292,39.0,6747905.0,mouselab-mdp,0
"[2497, 3675, 4634]","[u'up', u'left', u'left']",test,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-7, 2, 2]","[2492, 651, 446]",-3.0,"[None, None, None]",,540174,40.0,22848043.0,mouselab-mdp,0
"[669, 2686, 3620]","[u'up', u'right', u'right']",test,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, -2, 7]","[664, 1494, 418]",7.0,"[None, None, None]",,546743,41.0,36643483.0,mouselab-mdp,0
"[1276, 2578, 3621]","[u'up', u'left', u'left']",test,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-7, -12, -2]","[1270, 783, 521]",-21.0,"[None, None, None]",,553269,42.0,24036236.0,mouselab-mdp,0
"[1280, 2915, 3939]","[u'up', u'right', u'right']",test,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[12, 12, 12]","[1275, 1096, 502]",36.0,"[None, None, None]",,560371,43.0,74621568.0,mouselab-mdp,0
"[1339, 3063, 4037]","[u'up', u'left', u'left']",test,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-2, 2, -2]","[1333, 1202, 462]",-2.0,"[None, None, None]",,567298,44.0,44468674.0,mouselab-mdp,0
"[1882, 2902, 3767]","[u'up', u'right', u'right']",test,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-12, -7, 2]","[1875, 506, 339]",-17.0,"[None, None, None]",,574096,45.0,87237541.0,mouselab-mdp,0
"[1147, 2278, 3730]","[u'up', u'left', u'left']",test,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, -7, -7]","[1138, 619, 940]",-12.0,"[None, None, None]",,581061,46.0,4509892.0,mouselab-mdp,0
"[1070, 1951, 3057]","[u'up', u'right', u'right']",test,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[7, 12, 2]","[1060, 366, 589]",21.0,"[None, None, None]",,587172,47.0,46269963.0,mouselab-mdp,0
"[1203, 3259, 4250]","[u'up', u'left', u'left']",test,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, -7, -2]","[1197, 1537, 467]",-7.0,"[None, None, None]",,594035,48.0,68111657.0,mouselab-mdp,0
"[1280, 2845, 3817]","[u'up', u'right', u'right']",test,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-7, 2, 7]","[1274, 1034, 455]",2.0,"[None, None, None]",,601241,49.0,92431391.0,mouselab-mdp,0
"[14071, 14910, 16078]","[u'up', u'left', u'left']",train_basic,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, 7, 12]","[14068, 288, 640]",21.0,"[None, None, None]",,18429,0.0,187219.0,mouselab-mdp,1
"[9613, 10909, 11669]","[u'up', u'right', u'right']",train_basic,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[7, 2, -7]","[9611, 772, 231]",2.0,"[None, None, None]",,33095,1.0,10307992.0,mouselab-mdp,1
"[5365, 6069, 6598]","[u'up', u'left', u'left']",train_basic,,,"[u'0', u'1', u'4', u'5']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-2, 7, 2]","[5363, 183, 12]",7.0,"[None, None, None]",,42737,2.0,94486010.0,mouselab-mdp,1
"[8984, 9992, 10545]","[u'down', u'right', u'right']",train_basic,,,"[u'0', u'6', u'7', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[2, None, None]","[8982, 474, 10]",,"[None, None, None]",,61442,3.0,93425404.0,mouselab-mdp,1
