action_times,actions,button_pressed,correct,delays,information_used_correctly,key_press,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,stimulus,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
"[7187, 8383, 9271]","[u'up', u'up', u'left']",,,[],,,"[u'1', 3, 7, 12]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'7', u'13'], u'time': [3176, 3604, 5070]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7187, 696, 386]",46.0,,1211999,14.0,15.0,mouselab-mdp,,194
"[8781, 9926, 10918]","[u'up', u'up', u'left']",,,[],,,"[u'1', 3, 7, 12]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'7', u'13', u'3'], u'time': [3903, 4574, 5203, 7352]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8781, 641, 484]",46.0,,1263447,15.0,13.0,mouselab-mdp,,194
"[23659, 24333, 25269]","[u'right', u'right', u'down']",,,[],,,"[u'1', 2, 6, 11]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'10', u'17', u'15', u'14', u'8', u'7', u'13', u'11', u'6', u'16', u'9', u'2'], u'time': [12503, 14133, 15235, 16119, 16892, 17335, 18050, 18422, 18993, 19335, 20132, 21291, 21809]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[23659, 177, 430]",15.0,,1314018,16.0,11.0,mouselab-mdp,,194
"[3187, 5737, 7482]","[u'right', u'right', u'up']",,,"[0, 0, 0]",,,"[u'1', 2, 6, 10]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3185, 5, 699]",12.0,,251972,1.0,7.0,mouselab-mdp,,195
"[2631, 5178, 7151]","[u'up', u'up', u'left']",,,"[0, 0, 0]",,,"[u'1', 3, 7, 12]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2631, 4, 911]",9.0,,303620,2.0,1.0,mouselab-mdp,,195
"[2094, 4585, 7758]","[u'left', u'left', u'down']",,,"[0, 0, 0]",,,"[u'1', 4, 8, 15]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2094, 4, 2156]",10.0,,352268,3.0,0.0,mouselab-mdp,,195
"[1464, 6823, 10568]","[u'down', u'down', u'left']",,,"[0, 0, 0]",,,"[u'1', 5, 9, 16]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1464, 2901, 2712]",-11.0,,401716,4.0,8.0,mouselab-mdp,,195
"[8822, 15652, 20948]","[u'right', u'right', u'up']",,,"[3, 0, 0]",,,"[u'1', 2, 6, 10]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7'], u'time': [2295]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8821, 1033, 4284]",11.5,,455908,5.0,3.0,mouselab-mdp,,195
"[3527, 6010, 8951]","[u'right', u'right', u'down']",,,"[0, 0, 0]",,,"[u'1', 2, 6, 11]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3527, 4, 1912]",14.0,,506628,6.0,6.0,mouselab-mdp,,195
"[2709, 7837, 12142]","[u'up', u'up', u'right']",,,"[0, 0, 0]",,,"[u'1', 3, 7, 13]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2709, 2671, 3279]",4.0,,555172,7.0,4.0,mouselab-mdp,,195
"[1150, 5709, 10079]","[u'down', u'down', u'right']",,,"[0, 0, 0]",,,"[u'1', 5, 9, 17]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1150, 2102, 3355]",27.0,,605251,8.0,2.0,mouselab-mdp,,195
"[3043, 6746, 10476]","[u'down', u'down', u'right']",,,"[0, 0, 0]",,,"[u'1', 5, 9, 17]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3043, 1251, 2692]",36.0,,655988,9.0,5.0,mouselab-mdp,,195
"[2425, 6345, 9458]","[u'down', u'down', u'left']",,,"[0, 0, 0]",,,"[u'1', 5, 9, 16]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2425, 1367, 2074]",29.0,,706091,10.0,9.0,mouselab-mdp,,195
"[2412, 4234, 6755]","[u'right', u'right', u'up']",,,[],,,"[u'1', 2, 6, 10]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2412, 1317, 2006]",3.0,,764651,11.0,12.0,mouselab-mdp,,195
"[2284, 5227, 7859]","[u'down', u'down', u'right']",,,[],,,"[u'1', 5, 9, 17]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2284, 2426, 2124]",20.0,,813892,12.0,11.0,mouselab-mdp,,195
"[1939, 4004, 6451]","[u'left', u'left', u'down']",,,[],,,"[u'1', 4, 8, 15]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1939, 1547, 1927]",-41.0,,861468,13.0,14.0,mouselab-mdp,,195
"[774, 2381, 4669]","[u'right', u'right', u'down']",,,[],,,"[u'1', 2, 6, 11]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[774, 1097, 1784]",8.0,,911755,14.0,13.0,mouselab-mdp,,195
"[4152, 5847, 8175]","[u'right', u'right', u'up']",,,[],,,"[u'1', 2, 6, 10]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4152, 1177, 1823]",24.0,,960844,15.0,15.0,mouselab-mdp,,195
"[1623, 3230, 5375]","[u'right', u'right', u'up']",,,[],,,"[u'1', 2, 6, 10]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1623, 1102, 1629]",42.0,,1011732,16.0,10.0,mouselab-mdp,,195
"[6201, 10450, 16071]","[u'up', u'up', u'left']",,,"[1, -1, -1]",,,"[u'1', 3, 7, 12]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6200, 1951, 4725]",13.0,,219477,1.0,6.0,mouselab-mdp,,196
"[1605, 19143, 22109]","[u'right', u'right', u'down']",,,"[14, -1, 21]",,,"[u'1', 2, 6, 11]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1605, 2240, 2058]",-5.0,,305792,2.0,3.0,mouselab-mdp,,196
"[2685, 5381, 7078]","[u'up', u'up', u'left']",,,"[-1, -1, 5]",,,"[u'1', 3, 7, 12]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2685, 1402, 784]",18.0,,386958,3.0,7.0,mouselab-mdp,,196
"[1203, 5024, 6832]","[u'left', u'left', u'down']",,,"[2, -1, -1]",,,"[u'1', 4, 8, 15]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1203, 511, 895]",29.0,,438905,4.0,5.0,mouselab-mdp,,196
"[5057, 15963, 17546]","[u'left', u'left', u'up']",,,"[8, -1, -1]",,,"[u'1', 4, 8, 14]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5057, 1629, 678]",7.0,,500903,5.0,1.0,mouselab-mdp,,196
"[1870, 11488, 13190]","[u'down', u'down', u'left']",,,"[3, -1, -1]",,,"[u'1', 5, 9, 16]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1870, 5320, 776]",24.0,,556976,6.0,4.0,mouselab-mdp,,196
"[17422, 21623, 23652]","[u'left', u'left', u'down']",,,"[-1, -1, -1]",,,"[u'1', 4, 8, 15]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[17422, 2934, 1139]",10.0,,606463,7.0,0.0,mouselab-mdp,,196
"[1057, 10315, 11881]","[u'up', u'up', u'right']",,,"[7, -1, -1]",,,"[u'1', 3, 7, 13]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1057, 981, 663]",24.0,,668278,8.0,9.0,mouselab-mdp,,196
"[4462, 7240, 8731]","[u'left', u'left', u'down']",,,"[1, -1, -1]",,,"[u'1', 4, 8, 15]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4462, 509, 562]",13.0,,740845,9.0,8.0,mouselab-mdp,,196
"[1261, 19124, 20746]","[u'up', u'up', u'right']",,,"[11, -1, -1]",,,"[u'1', 3, 7, 13]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1261, 5575, 704]",18.0,,803393,10.0,2.0,mouselab-mdp,,196
"[859, 2291, 3154]","[u'up', u'up', u'left']",,,[],,,"[u'1', 3, 7, 12]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[859, 942, 367]",-7.0,,879500,11.0,11.0,mouselab-mdp,,196
"[935, 2118, 2934]","[u'left', u'left', u'up']",,,[],,,"[u'1', 4, 8, 14]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[935, 687, 316]",17.0,,928719,12.0,10.0,mouselab-mdp,,196
"[1075, 2011, 2819]","[u'left', u'left', u'down']",,,[],,,"[u'1', 4, 8, 15]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1074, 435, 290]",-41.0,,982519,13.0,14.0,mouselab-mdp,,196
"[1237, 2045, 2749]","[u'right', u'right', u'up']",,,[],,,"[u'1', 2, 6, 10]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1236, 310, 211]",3.0,,1035760,14.0,12.0,mouselab-mdp,,196
"[866, 1570, 2211]","[u'left', u'left', u'up']",,,[],,,"[u'1', 4, 8, 14]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[865, 200, 139]",29.0,,1086142,15.0,13.0,mouselab-mdp,,196
"[1335, 1998, 2654]","[u'down', u'down', u'right']",,,[],,,"[u'1', 5, 9, 17]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1335, 163, 167]",14.0,,1164352,16.0,15.0,mouselab-mdp,,196
"[1881, 21473, 24911]","[u'down', u'down', u'right']",,,"[16, -1, -1]","[True, True, True]",,"[u'1', 5, 9, 17]","[True, False, True]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1880, 1283, 2070]",11.0,,259158,1.0,0.0,mouselab-mdp,,197
"[2995, 19570, 21928]","[u'left', u'left', u'up']",,,"[13, -1, -1]","[True, True, True]",,"[u'1', 4, 8, 14]","[True, False, True]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2995, 1534, 1008]",22.0,,328657,2.0,7.0,mouselab-mdp,,197
"[2322, 6536, 9762]","[u'left', u'left', u'down']",,,"[-1, -1, 9]","[True, True, True]",,"[u'1', 4, 8, 15]","[True, False, True]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2322, 2206, 1889]",7.0,,395552,3.0,11.0,mouselab-mdp,,197
"[1377, 9778, 12257]","[u'up', u'up', u'right']",,,"[5, -1, -1]","[True, True, True]",,"[u'1', 3, 7, 13]","[True, False, True]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1376, 1316, 1207]",4.0,,464022,4.0,13.0,mouselab-mdp,,197
"[2980, 10446, 14852]","[u'up', u'up', u'right']",,,"[4, -1, -1]","[True, True, True]",,"[u'1', 3, 7, 13]","[True, False, True]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2979, 1352, 3082]",22.0,,524524,5.0,1.0,mouselab-mdp,,197
"[1042, 18572, 22009]","[u'right', u'right', u'down']",,,"[14, -1, 11]","[True, True, True]",,"[u'1', 2, 6, 11]","[True, False, True]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1042, 1508, 2132]",18.0,,602499,6.0,8.0,mouselab-mdp,,197
"[4805, 43692, 49450]","[u'down', u'down', u'left']",,,"[28, -1, -1]","[True, True, True]",,"[u'1', 5, 9, 16]","[True, False, True]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4805, 8720, 3947]",13.0,,684713,7.0,6.0,mouselab-mdp,,197
"[2006, 36167, 40876]","[u'left', u'left', u'up']",,,"[12, -1, -1]","[True, True, True]",,"[u'1', 4, 8, 14]","[True, False, True]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2006, 19910, 3385]",22.0,,745669,8.0,9.0,mouselab-mdp,,197
"[3139, 18611, 22307]","[u'up', u'up', u'left']",,,"[10, -1, 2]","[True, True, True]",,"[u'1', 3, 7, 12]","[True, False, True]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3139, 3403, 2340]",0.0,,810487,9.0,3.0,mouselab-mdp,,197
"[3456, 69714, 72630]","[u'right', u'right', u'down']",,,"[34, -1, 7]","[True, True, True]",,"[u'1', 2, 6, 11]","[True, False, True]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3455, 29617, 1570]",1.0,,904169,10.0,15.0,mouselab-mdp,,197
"[1545, 3167, 4566]","[u'up', u'up', u'right']",,,[],[],,"[u'1', 3, 7, 13]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1545, 1133, 894]",10.0,,963017,11.0,10.0,mouselab-mdp,,197
"[808, 3320, 7006]","[u'up', u'up', u'left']",,,[],[],,"[u'1', 3, 7, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[807, 2011, 3194]",23.0,,1017799,12.0,4.0,mouselab-mdp,,197
"[2612, 4859, 6507]","[u'left', u'left', u'up']",,,[],[],,"[u'1', 4, 8, 14]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2611, 1742, 1152]",34.0,,1065564,13.0,5.0,mouselab-mdp,,197
"[840, 2511, 3945]","[u'down', u'down', u'left']",,,[],[],,"[u'1', 5, 9, 16]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[840, 1175, 938]",2.0,,1117155,14.0,12.0,mouselab-mdp,,197
"[1593, 3263, 4743]","[u'down', u'down', u'right']",,,[],[],,"[u'1', 5, 9, 17]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1593, 1170, 980]",5.0,,1169626,15.0,2.0,mouselab-mdp,,197
"[920, 3400, 7007]","[u'down', u'down', u'left']",,,[],[],,"[u'1', 5, 9, 16]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[920, 1992, 3109]",18.0,,1217323,16.0,14.0,mouselab-mdp,,197
"[34071, 35413, 36622]","[u'right', u'right', u'down']",,,"[-1, -1, -1]",,,"[u'1', 2, 6, 11]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'12', u'13', u'2', u'6', u'10', u'11', u'5', u'9', u'17', u'16', u'4', u'15', u'8', u'14'], u'time': [4018, 5170, 5893, 6579, 7322, 7902, 8387, 9038, 9653, 10419, 10854, 11404, 12012, 12483, 12834, 13177]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[34071, 8, 699]",43.84,,361288,1.0,9.0,mouselab-mdp,,198
"[35029, 36369, 37228]","[u'down', u'down', u'right']",,,"[-1, -1, -1]",,,"[u'1', 5, 9, 17]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'17', u'9', u'16', u'5', u'4', u'15', u'8', u'14', u'12', u'7', u'13', u'3', u'2', u'6', u'10', u'11'], u'time': [1733, 2116, 2540, 2933, 3411, 3836, 4229, 4592, 5052, 5517, 5904, 6300, 6720, 7140, 7508, 7982]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[35028, 2, 339]",41.84,,410893,2.0,4.0,mouselab-mdp,,198
"[27419, 28722, 29613]","[u'down', u'down', u'left']",,,"[-1, -1, -1]",,,"[u'1', 5, 9, 16]",,,"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'17', u'9', u'16', u'5', u'15', u'8', u'14', u'4', u'12', u'7', u'3', u'13', u'2', u'6', u'10', u'11'], u'time': [1730, 2097, 2433, 2793, 3402, 3794, 4122, 4699, 5362, 5770, 6090, 6450, 6850, 7166, 7438, 7766]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[27419, 2, 377]",33.84,,477986,3.0,7.0,mouselab-mdp,,198
