action_times,actions,button_pressed,correct,delays,information_used_correctly,key_press,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,stimulus,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
,,,,,,32.0,,,,,,,5760,,,838611,,,text,,268
,,,,,,32.0,,,,,,,5131,,,1060328,,,text,,269
,,,,,,32.0,,,,,,,4733,,,1383339,,,text,,271
,,,,,,32.0,,,,,,,5686,,,895969,,,text,,272
,,,,,,32.0,,,,,,,8495,,,849847,,,text,,274
,,,,,,32.0,,,,,,,7760,,,707092,,,text,,275
,,,,,,32.0,,,,,,,6268,,,733936,,,text,,279
,,,,,,32.0,,,,,,,8085,,,969085,,,text,,280
,,,,,,32.0,,,,,,,4940,,,1033950,,,text,,282
,,,,,,32.0,,,,,,,4605,,,939928,,,text,,285
,,,,,,32.0,,,,,,,9373,,,1264764,,,text,,286
,,,,,,32.0,,,,,,,5250,,,869218,,,text,,288
,,,,,,32.0,,,,,,,9983,,,10124,,,text,,289
,,,,,,32.0,,,,,,,3447,,,744467,,,text,,290
,,,,,,32.0,,,,,,,6764,,,1215840,,,text,,291
,,,,,,32.0,,,,,,,7327,,,1577602,,,text,,293
,,,,,,32.0,,,,,,,6999,,,1426053,,,text,,297
,,,,,,32.0,,,,,,,3666,,,791966,,,text,,298
,,,,,,32.0,,,,,,,4828,,,684701,,,text,,302
,,,,,,32.0,,,,,,,7775,,,1091668,,,text,,304
,,,,,,32.0,,,,,,,9784,,,647799,,,text,,305
,,,,,,32.0,,,,,,,13777,,,684449,,,text,,306
