action_times,actions,block,button_pressed,key_press,path,queries,responses,rewards,rt,score,simulation_mode,stimulus,time_elapsed,trial_index,trial_id,trial_type,pid
"[3579, 6380, 9204]","[u'right', u'right', u'up']",train_basic,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-24, 8, 24]","[3567, 2256, 2284]",8.0,"[None, None, None]",,12822,0.0,13428.0,mouselab-mdp,1
"[2046, 4536, 5391]","[u'down', u'down', u'right']",train_basic,,,"[0, 4, 8, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 8, 8]","[2038, 1945, 317]",24.0,"[None, None, None]",,21717,1.0,38073.0,mouselab-mdp,1
"[7860, 8945, 10549]","[u'down', u'down', u'left']",train_basic,,,"[0, 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 8, 24]","[7848, 542, 1066]",56.0,"[None, None, None]",,36614,2.0,47236.0,mouselab-mdp,1
"[10958, 13083, 13800]","[u'down', u'down', u'right']",train_basic,,,"[0, 4, 8, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, 8, 24]","[10947, 1596, 159]",24.0,"[None, None, None]",,53722,3.0,5938.0,mouselab-mdp,1
"[1253, 2376, 3366]","[u'up', u'up', u'left']",train_basic,,,"[0, 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 24, 40]","[1247, 584, 458]",88.0,"[None, None, None]",,60366,4.0,50417.0,mouselab-mdp,1
"[4447, 5603, 6720]","[u'down', u'down', u'right']",train_basic,,,"[0, 4, 8, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, -8, 8]","[4438, 600, 577]",24.0,"[None, None, None]",,71053,5.0,39294.0,mouselab-mdp,1
"[2671, 3747, 4534]","[u'up', u'up', u'right']",train_basic,,,"[0, 2, 6, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 24, 8]","[2661, 542, 246]",40.0,"[None, None, None]",,78938,6.0,38609.0,mouselab-mdp,1
"[5897, 6968, 7818]","[u'right', u'right', u'up']",train_basic,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, 8, 8]","[5890, 528, 309]",8.0,"[None, None, None]",,91422,7.0,10175.0,mouselab-mdp,1
"[3768, 4323, 5072]","[u'up', u'up', u'left']",train_basic,,,"[0, 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, -8, 40]","[3760, 14, 214]",56.0,"[None, None, None]",,99551,8.0,49160.0,mouselab-mdp,1
"[5662, 6792, 7594]","[u'left', u'left', u'down']",train_basic,,,"[0, 3, 7, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, -8, 24]","[5654, 581, 269]",40.0,"[None, None, None]",,110076,9.0,68790.0,mouselab-mdp,1
"[10203, 11158, 12096]","[u'up', u'up', u'right']",train_hidden,,,"[0, 2, 6, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 8, 8]","[10196, 353, 390]",24.0,"[None, None, None]",,127553,10.0,25010.0,mouselab-mdp,1
"[1797, 2481, 3696]","[u'left', u'left', u'up']",train_hidden,,,"[0, 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 8, -8]","[1789, 150, 684]",24.0,"[None, None, None]",,134272,11.0,58031.0,mouselab-mdp,1
"[449, 1004, 2047]","[u'down', u'down', u'left']",train_hidden,,,"[0, 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, 24, -24]","[439, 7, 506]",-8.0,"[None, None, None]",,139311,12.0,98633.0,mouselab-mdp,1
"[491, 1519, 2374]","[u'right', u'right', u'down']",train_hidden,,,"[0, 1, 5, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, -8, 8]","[484, 488, 311]",8.0,"[None, None, None]",,144417,13.0,31021.0,mouselab-mdp,1
"[550, 1551, 2439]","[u'up', u'up', u'left']",train_hidden,,,"[0, 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, 24, -24]","[541, 463, 349]",-8.0,"[None, None, None]",,149735,14.0,44807.0,mouselab-mdp,1
"[25244, 26247, 27308]","[u'left', u'left', u'up']",train_inspector,,,"[0, 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'6', u'1', u'3'], u'time': [18909, 21791, 23440]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[40, 24, -8]","[25235, 454, 525]",56.0,"[None, None, None]",,182292,15.0,67609.0,mouselab-mdp,1
"[5735, 6813, 8135]","[u'right', u'right', u'up']",train_inspector,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'1'], u'time': [2514, 3411, 4271]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 40, 8]","[5722, 538, 793]",72.0,"[None, None, None]",,193606,16.0,71503.0,mouselab-mdp,1
"[28786, 29414, 30580]","[u'left', u'left', u'down']",train_inspector,,,"[0, 3, 7, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'3'], u'time': [25886, 26830, 27772]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[40, -8, 40]","[28778, 96, 625]",72.0,"[None, None, None]",,227175,17.0,48299.0,mouselab-mdp,1
"[4502, 5402, 6289]","[u'right', u'right', u'down']",train_inspector,,,"[0, 1, 5, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'1'], u'time': [569, 1368, 3423]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, -8, 24]","[4494, 356, 358]",40.0,"[None, None, None]",,236460,18.0,29587.0,mouselab-mdp,1
"[5786, 6330, 7051]","[u'up', u'up', u'right']",train_inspector,,,"[0, 2, 6, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'2'], u'time': [1225, 2485, 4023]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, -8, 8]","[5778, 9, 181]",8.0,"[None, None, None]",,246691,19.0,71073.0,mouselab-mdp,1
"[19557, 20633, 21669]","[u'right', u'right', u'up']",train_inspect_cost,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'1'], u'time': [15663, 17034, 18683]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 8, -8]","[19549, 531, 499]",21.0,"[None, None, None]",,275485,20.0,13297.0,mouselab-mdp,1
"[2493, 3195, 3980]","[u'right', u'right', u'down']",train_inspect_cost,,,"[0, 1, 5, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1'], u'time': [928]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 8, -24]","[2485, 160, 244]",7.0,"[None, None, None]",,282149,21.0,91473.0,mouselab-mdp,1
"[6600, 7488, 8360]","[u'left', u'left', u'down']",train_inspect_cost,,,"[0, 3, 7, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'1', u'3'], u'time': [1856, 2722, 5680]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 24, 8]","[6593, 354, 338]",53.0,"[None, None, None]",,293213,22.0,78931.0,mouselab-mdp,1
"[2714, 3332, 3972]","[u'down', u'down', u'left']",train_inspect_cost,,,"[0, 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4'], u'time': [936, 1881]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, -8, -24]","[2708, 85, 109]",-10.0,"[None, None, None]",,300398,23.0,7703.0,mouselab-mdp,1
"[3023, 3712, 4780]","[u'right', u'right', u'up']",train_inspect_cost,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'1'], u'time': [1080, 2075]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, -24, -24]","[3015, 155, 527]",-42.0,"[None, None, None]",,308094,24.0,36516.0,mouselab-mdp,1
"[1958, 12627, 13294]","[u'up', u'up', u'right']",train_final,,,"[0, 2, 6, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, 24, 8]","[1946, 10132, 128]",24.0,"[None, None, None]",,631513,25.0,73552.0,mouselab-mdp,1
"[77489, 78046, 79017]","[u'up', u'up', u'left']",train_final,,,"[0, 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'12', u'1'], u'time': [71645, 74741, 76341]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 24, -8]","[77482, 12, 432]",21.0,"[None, None, None]",,713631,26.0,71327.0,mouselab-mdp,1
"[6461, 7366, 8263]","[u'down', u'down', u'left']",train_final,,,"[0, 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'1'], u'time': [1785, 3371, 5516]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-24, -8, 8]","[6453, 363, 357]",-27.0,"[None, None, None]",,724777,27.0,0.0,mouselab-mdp,1
"[8013, 9008, 9991]","[u'down', u'down', u'right']",train_final,,,"[0, 4, 8, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'4'], u'time': [2777, 4544, 7070]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, -8, -24]","[8005, 453, 438]",-27.0,"[None, None, None]",,737732,28.0,4304.0,mouselab-mdp,1
"[4265, 5356, 6248]","[u'right', u'right', u'up']",train_final,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'14'], u'time': [1073, 2346, 3063]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-24, -40, 8]","[4257, 557, 345]",-59.0,"[None, None, None]",,747790,29.0,60372.0,mouselab-mdp,1
"[7356, 8123, 9091]","[u'right', u'right', u'up']",test,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'1'], u'time': [2605, 4766, 6060]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 8, -8]","[7346, 234, 438]",21.0,"[None, None, None]",,794925,30.0,2803.0,mouselab-mdp,1
"[4974, 5948, 6984]","[u'left', u'left', u'up']",test,,,"[0, 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'2', u'1'], u'time': [1505, 2890, 3831]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, -24, 8]","[4966, 429, 497]",-27.0,"[None, None, None]",,804678,31.0,83863.0,mouselab-mdp,1
"[2780, 3564, 4425]","[u'down', u'down', u'right']",test,,,"[0, 4, 8, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4'], u'time': [1155]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[40, -8, 24]","[2770, 244, 323]",55.0,"[None, None, None]",,814447,32.0,38058.0,mouselab-mdp,1
"[8264, 9140, 11589]","[u'up', u'up', u'left']",test,,,"[0, 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6'], u'time': [3044, 6813]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, -8, -24]","[8256, 333, 1916]",-10.0,"[None, None, None]",,829140,33.0,78077.0,mouselab-mdp,1
"[5595, 6595, 7708]","[u'down', u'down', u'left']",test,,,"[0, 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'2', u'3'], u'time': [2906, 4007, 4888]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, -8, -8]","[5588, 460, 571]",-11.0,"[None, None, None]",,839563,34.0,89702.0,mouselab-mdp,1
"[6159, 6699, 7574]","[u'up', u'up', u'left']",test,,,"[0, 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'12', u'11'], u'time': [1455, 3595, 5284]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, -24, 8]","[6152, 6, 329]",5.0,"[None, None, None]",,849838,35.0,4642.0,mouselab-mdp,1
"[4501, 5241, 5888]","[u'up', u'up', u'right']",test,,,"[0, 2, 6, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'12'], u'time': [1477, 3437]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, -24, 40]","[4475, 196, 111]",22.0,"[None, None, None]",,858901,36.0,39785.0,mouselab-mdp,1
"[3772, 4427, 5162]","[u'up', u'up', u'left']",test,,,"[0, 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'12', u'11'], u'time': [673, 1519, 2674]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, -24, 8]","[3765, 115, 196]",-11.0,"[None, None, None]",,866905,37.0,92910.0,mouselab-mdp,1
"[6065, 7168, 8119]","[u'down', u'down', u'left']",test,,,"[0, 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'14', u'15'], u'time': [1429, 3750, 5136]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, -8, -8]","[6057, 571, 406]",-11.0,"[None, None, None]",,877866,38.0,17531.0,mouselab-mdp,1
"[4221, 5201, 6062]","[u'down', u'down', u'right']",test,,,"[0, 4, 8, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'1', u'16'], u'time': [1649, 2498, 3374]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, -24, 8]","[4214, 435, 319]",-11.0,"[None, None, None]",,886469,39.0,2469.0,mouselab-mdp,1
"[6190, 6808, 9563]","[u'right', u'right', u'up']",test,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'1', u'10'], u'time': [961, 3022, 5014]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[40, 24, 8]","[6182, 73, 2214]",69.0,"[None, None, None]",,899135,40.0,46879.0,mouselab-mdp,1
"[4966, 5855, 7021]","[u'down', u'down', u'left']",test,,,"[0, 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'2', u'3'], u'time': [1399, 2273, 3052]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, -8, -8]","[4958, 352, 621]",5.0,"[None, None, None]",,909102,41.0,2877.0,mouselab-mdp,1
"[11041, 11692, 12243]","[u'left', u'left', u'down']",test,,,"[0, 3, 7, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'1', u'2', u'3', u'13', u'14'], u'time': [938, 1646, 4250, 5353, 7909, 9908]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 24, 40]","[11033, 108, 14]",82.0,"[None, None, None]",,925046,42.0,52018.0,mouselab-mdp,1
"[6331, 6877, 7721]","[u'left', u'left', u'down']",test,,,"[0, 3, 7, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3', u'14', u'13'], u'time': [1069, 2765, 4394, 5236]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[40, -8, 8]","[6323, 6, 301]",36.0,"[None, None, None]",,935731,43.0,54094.0,mouselab-mdp,1
"[17921, 18896, 21311]","[u'right', u'right', u'up']",test,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'14', u'13', u'4', u'1', u'2', u'9', u'10', u'12', u'11', u'16', u'15'], u'time': [1542, 3144, 4116, 5153, 6025, 6699, 7673, 9097, 10820, 11620, 14222, 15005]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 24, 8]","[17912, 433, 1880]",28.0,"[None, None, None]",,963446,44.0,74706.0,mouselab-mdp,1
"[5374, 6047, 6931]","[u'down', u'down', u'right']",test,,,"[0, 4, 8, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'1', u'16'], u'time': [2078, 2979, 4105]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 8, 24]","[5367, 120, 353]",37.0,"[None, None, None]",,973436,45.0,34263.0,mouselab-mdp,1
"[5354, 6046, 6938]","[u'down', u'down', u'left']",test,,,"[0, 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'16', u'15'], u'time': [2130, 3063, 4019]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 40, 40]","[5347, 145, 358]",85.0,"[None, None, None]",,983196,46.0,69409.0,mouselab-mdp,1
"[9139, 9689, 10539]","[u'left', u'left', u'up']",test,,,"[0, 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3', u'2', u'14', u'13'], u'time': [1325, 2113, 5107, 6837, 7582]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 8, 8]","[9129, 19, 312]",19.0,"[None, None, None]",,996445,47.0,38090.0,mouselab-mdp,1
"[15554, 16240, 17274]","[u'down', u'down', u'right']",test,,,"[0, 4, 8, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'12', u'11', u'6', u'1', u'9', u'5', u'10', u'4', u'8'], u'time': [1045, 1741, 2803, 3588, 4189, 5996, 7198, 7772, 8361, 10621, 14370]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 24, 24]","[15544, 142, 480]",45.0,"[None, None, None]",,1016586,48.0,26636.0,mouselab-mdp,1
"[9718, 10255, 11008]","[u'down', u'down', u'left']",test,,,"[0, 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'1', u'2', u'3', u'16', u'15'], u'time': [3197, 4401, 5270, 5943, 7382, 8266]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 8, 24]","[9709, 6, 206]",34.0,"[None, None, None]",,1030303,49.0,43145.0,mouselab-mdp,1
"[15901, 17111, 20630]","[u'left', u'left', u'down']",train_basic,,,"[0, 3, 7, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[40, 8, 8]","[15897, 713, 3000]",56.0,"[None, None, None]",,23882,0.0,29536.0,mouselab-mdp,2
"[5245, 7315, 8194]","[u'up', u'up', u'left']",train_basic,,,"[0, 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, -8, 24]","[5241, 1569, 383]",24.0,"[None, None, None]",,38049,1.0,87160.0,mouselab-mdp,2
