p_rdata,action_times,actions,beliefs,correct,delays,information_used_correctly,key_press,meta_actions,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,time_elapsed,trial_index,trial_id,trial_type,view_history,pid
,,,,,,,,,,,,,,,106658,,106659,,,instructions,"[{""page_index"":0,""viewing_time"":24433},{""page_index"":1,""viewing_time"":18173},{""page_index"":2,""viewing_time"":39821},{""page_index"":3,""viewing_time"":24228}]",20
,,,,,,,,,,,,,,,30591,,181521,,,instructions,"[{""page_index"":0,""viewing_time"":21383},{""page_index"":1,""viewing_time"":3837},{""page_index"":2,""viewing_time"":4487},{""page_index"":3,""viewing_time"":881}]",20
,,,,,,,,,,,,,,,97022,,97023,,,instructions,"[{""page_index"":0,""viewing_time"":46521},{""page_index"":1,""viewing_time"":34134},{""page_index"":2,""viewing_time"":16366}]",21
,,,,,,,,,,,,,,,119051,,119054,,,instructions,"[{""page_index"":0,""viewing_time"":62230},{""page_index"":1,""viewing_time"":31971},{""page_index"":2,""viewing_time"":24848}]",22
,,,,,,,,,,,,,,,157779,,157780,,,instructions,"[{""page_index"":0,""viewing_time"":30862},{""page_index"":1,""viewing_time"":27488},{""page_index"":2,""viewing_time"":35705},{""page_index"":3,""viewing_time"":63723}]",23
,,,,,,,,,,,,,,,94000,,278886,,,instructions,"[{""page_index"":0,""viewing_time"":50837},{""page_index"":1,""viewing_time"":19488},{""page_index"":2,""viewing_time"":14011},{""page_index"":3,""viewing_time"":9663}]",23
,,,,,,,,,,,,,,,12495,,316807,,,instructions,"[{""page_index"":0,""viewing_time"":9102},{""page_index"":1,""viewing_time"":975},{""page_index"":2,""viewing_time"":1680},{""page_index"":3,""viewing_time"":737}]",23
,,,,,,,,,,,,,,,37586,,388315,,,instructions,"[{""page_index"":0,""viewing_time"":19071},{""page_index"":1,""viewing_time"":3192},{""page_index"":2,""viewing_time"":7890},{""page_index"":3,""viewing_time"":7433}]",23
,,,,,,,,,,,,,,,177413,,177414,,,instructions,"[{""page_index"":0,""viewing_time"":44053},{""page_index"":1,""viewing_time"":46958},{""page_index"":2,""viewing_time"":54185},{""page_index"":3,""viewing_time"":32216}]",24
,,,,,,,,,,,,,,,104723,,104725,,,instructions,"[{""page_index"":0,""viewing_time"":59042},{""page_index"":1,""viewing_time"":21223},{""page_index"":2,""viewing_time"":7539},{""page_index"":3,""viewing_time"":16896}]",25
,,,,,,,,,,,,,,,23158,,159675,,,instructions,"[{""page_index"":0,""viewing_time"":15843},{""page_index"":1,""viewing_time"":4124},{""page_index"":2,""viewing_time"":1548},{""page_index"":3,""viewing_time"":1641}]",25
,,,,,,,,,,,,,,,67516,,67516,,,instructions,"[{""page_index"":0,""viewing_time"":25528},{""page_index"":1,""viewing_time"":20144},{""page_index"":2,""viewing_time"":5908},{""page_index"":3,""viewing_time"":15935}]",26
,,,,,,,,,,,,,,,180115,,277814,,,instructions,"[{""page_index"":0,""viewing_time"":27807},{""page_index"":1,""viewing_time"":139130},{""page_index"":2,""viewing_time"":3116},{""page_index"":3,""viewing_time"":10061}]",26
,,,,,,,,,,,,,,,49518,,358955,,,instructions,"[{""page_index"":0,""viewing_time"":24532},{""page_index"":1,""viewing_time"":19334},{""page_index"":2,""viewing_time"":1722},{""page_index"":3,""viewing_time"":3930}]",26
,,,,,,,,,,,,,,,66158,,66159,,,instructions,"[{""page_index"":0,""viewing_time"":12144},{""page_index"":1,""viewing_time"":31340},{""page_index"":2,""viewing_time"":3719},{""page_index"":3,""viewing_time"":18952}]",27
,,,,,,,,,,,,,,,15120,,15121,,,instructions,"[{""page_index"":0,""viewing_time"":6375},{""page_index"":1,""viewing_time"":6272},{""page_index"":2,""viewing_time"":2472}]",28
,,,,,,,,,,,,,,,86187,,86188,,,instructions,"[{""page_index"":0,""viewing_time"":37827},{""page_index"":1,""viewing_time"":15983},{""page_index"":2,""viewing_time"":16623},{""page_index"":3,""viewing_time"":15752}]",29
,,,,,,,,,,,,,,,250075,,250077,,,instructions,"[{""page_index"":0,""viewing_time"":70275},{""page_index"":1,""viewing_time"":77185},{""page_index"":2,""viewing_time"":70050},{""page_index"":3,""viewing_time"":32563}]",30
,,,,,,,,,,,,,,,148884,,148884,,,instructions,"[{""page_index"":0,""viewing_time"":78494},{""page_index"":1,""viewing_time"":43854},{""page_index"":2,""viewing_time"":26536}]",31
,,,,,,,,,,,,,,,67185,,254406,,,instructions,"[{""page_index"":0,""viewing_time"":42376},{""page_index"":1,""viewing_time"":20720},{""page_index"":2,""viewing_time"":4089}]",31
,,,,,,,,,,,,,,,178386,,178389,,,instructions,"[{""page_index"":0,""viewing_time"":86362},{""page_index"":1,""viewing_time"":85928},{""page_index"":2,""viewing_time"":6091}]",32
,,,,,,,,,,,,,,,149415,,149424,,,instructions,"[{""page_index"":0,""viewing_time"":18436},{""page_index"":1,""viewing_time"":16614},{""page_index"":2,""viewing_time"":114363}]",33
,,,,,,,,,,,,,,,71141,,71143,,,instructions,"[{""page_index"":0,""viewing_time"":29458},{""page_index"":1,""viewing_time"":10341},{""page_index"":2,""viewing_time"":18436},{""page_index"":3,""viewing_time"":12904}]",34
,,,,,,,,,,,,,,,37697,,37698,,,instructions,"[{""page_index"":0,""viewing_time"":5261},{""page_index"":1,""viewing_time"":27292},{""page_index"":2,""viewing_time"":5144}]",35
,,,,,,,,,,,,,,,127435,,127435,,,instructions,"[{""page_index"":0,""viewing_time"":41013},{""page_index"":1,""viewing_time"":47204},{""page_index"":2,""viewing_time"":6080},{""page_index"":3,""viewing_time"":33137}]",36
,,,,,,,,,,,,,,,161373,,161374,,,instructions,"[{""page_index"":0,""viewing_time"":57782},{""page_index"":1,""viewing_time"":79719},{""page_index"":2,""viewing_time"":23872}]",37
,,,,,,,,,,,,,,,151198,,151200,,,instructions,"[{""page_index"":0,""viewing_time"":47152},{""page_index"":1,""viewing_time"":35482},{""page_index"":2,""viewing_time"":8924},{""page_index"":3,""viewing_time"":59636}]",38
,,,,,,,,,,,,,,,44178,,241586,,,instructions,"[{""page_index"":0,""viewing_time"":4464},{""page_index"":1,""viewing_time"":6418},{""page_index"":2,""viewing_time"":5478},{""page_index"":1,""viewing_time"":5688},{""page_index"":0,""viewing_time"":11478},{""page_index"":1,""viewing_time"":1410},{""page_index"":2,""viewing_time"":1940},{""page_index"":3,""viewing_time"":7300}]",38
,,,,,,,,,,,,,,,102519,,102520,,,instructions,"[{""page_index"":0,""viewing_time"":44320},{""page_index"":1,""viewing_time"":34766},{""page_index"":2,""viewing_time"":23432}]",39
,,,,,,,,,,,,,,,67740,,67740,,,instructions,"[{""page_index"":0,""viewing_time"":12172},{""page_index"":1,""viewing_time"":12418},{""page_index"":2,""viewing_time"":26681},{""page_index"":3,""viewing_time"":16468}]",40
,,,,,,,,,,,,,,,130295,,130295,,,instructions,"[{""page_index"":0,""viewing_time"":14704},{""page_index"":1,""viewing_time"":12254},{""page_index"":2,""viewing_time"":103337}]",41
,,,,,,,,,,,,,,,23866,,167835,,,instructions,"[{""page_index"":0,""viewing_time"":12285},{""page_index"":1,""viewing_time"":5929},{""page_index"":2,""viewing_time"":5652}]",41
,,,,,,,,,,,,,,,292763,,292767,,,instructions,"[{""page_index"":0,""viewing_time"":33491},{""page_index"":1,""viewing_time"":24889},{""page_index"":2,""viewing_time"":2888},{""page_index"":3,""viewing_time"":231495}]",42
,,,,,,,,,,,,,,,128929,,128932,,,instructions,"[{""page_index"":0,""viewing_time"":55184},{""page_index"":1,""viewing_time"":39338},{""page_index"":2,""viewing_time"":34405}]",43
,,,,,,,,,,,,,,,54286,,213700,,,instructions,"[{""page_index"":0,""viewing_time"":39989},{""page_index"":1,""viewing_time"":12551},{""page_index"":2,""viewing_time"":1744}]",43
,,,,,,,,,,,,,,,158718,,158722,,,instructions,"[{""page_index"":0,""viewing_time"":48005},{""page_index"":1,""viewing_time"":35239},{""page_index"":2,""viewing_time"":53988},{""page_index"":3,""viewing_time"":21484}]",44
,,,,,,,,,,,,,,,36880,,36880,,,instructions,"[{""page_index"":0,""viewing_time"":13888},{""page_index"":1,""viewing_time"":4816},{""page_index"":2,""viewing_time"":8911},{""page_index"":3,""viewing_time"":9264}]",45
,,,,,,,,,,,,,,,68203,,221738,,,instructions,"[{""page_index"":0,""viewing_time"":24426},{""page_index"":1,""viewing_time"":16727},{""page_index"":2,""viewing_time"":1848},{""page_index"":3,""viewing_time"":25200}]",45
,,,,,,,,,,,,,,,175044,,436697,,,instructions,"[{""page_index"":0,""viewing_time"":79890},{""page_index"":1,""viewing_time"":63857},{""page_index"":2,""viewing_time"":1776},{""page_index"":3,""viewing_time"":29520}]",45
,,,,,,,,,,,,,,,69792,,659301,,,instructions,"[{""page_index"":0,""viewing_time"":17844},{""page_index"":1,""viewing_time"":40774},{""page_index"":2,""viewing_time"":1929},{""page_index"":3,""viewing_time"":9244}]",45
,,,,,,,,,,,,,,,94931,,791144,,,instructions,"[{""page_index"":0,""viewing_time"":26586},{""page_index"":1,""viewing_time"":41367},{""page_index"":2,""viewing_time"":1649},{""page_index"":3,""viewing_time"":25329}]",45
,,,,,,,,,,,,,,,166335,,166337,,,instructions,"[{""page_index"":0,""viewing_time"":35741},{""page_index"":1,""viewing_time"":36044},{""page_index"":2,""viewing_time"":69946},{""page_index"":3,""viewing_time"":24602}]",46
,,,,,,,,,,,,,,,5585,,205026,,,instructions,"[{""page_index"":0,""viewing_time"":2757},{""page_index"":1,""viewing_time"":744},{""page_index"":2,""viewing_time"":1597},{""page_index"":3,""viewing_time"":486}]",46
,,,,,,,,,,,,,,,21678,,21680,,,instructions,"[{""page_index"":0,""viewing_time"":8885},{""page_index"":1,""viewing_time"":3882},{""page_index"":0,""viewing_time"":2086},{""page_index"":1,""viewing_time"":1239},{""page_index"":2,""viewing_time"":1745},{""page_index"":3,""viewing_time"":3840}]",47
,,,,,,,,,,,,,,,15166,,61183,,,instructions,"[{""page_index"":0,""viewing_time"":2862},{""page_index"":1,""viewing_time"":5271},{""page_index"":2,""viewing_time"":1975},{""page_index"":3,""viewing_time"":5057}]",47
,,,,,,,,,,,,,,,59813,,59814,,,instructions,"[{""page_index"":0,""viewing_time"":39445},{""page_index"":1,""viewing_time"":8944},{""page_index"":2,""viewing_time"":11423}]",48
,,,,,,,,,,,,,,,215581,,215582,,,instructions,"[{""page_index"":0,""viewing_time"":53296},{""page_index"":1,""viewing_time"":70228},{""page_index"":2,""viewing_time"":61844},{""page_index"":3,""viewing_time"":30213}]",49
,,,,,,,,,,,,,,,119492,,119495,,,instructions,"[{""page_index"":0,""viewing_time"":52715},{""page_index"":1,""viewing_time"":30215},{""page_index"":2,""viewing_time"":10392},{""page_index"":3,""viewing_time"":26167}]",50
,,,,,,,,,,,,,,,50755,,195967,,,instructions,"[{""page_index"":0,""viewing_time"":23909},{""page_index"":1,""viewing_time"":20332},{""page_index"":2,""viewing_time"":2200},{""page_index"":3,""viewing_time"":4313}]",50
,,,,,,,,,,,,,,,113938,,113939,,,instructions,"[{""page_index"":0,""viewing_time"":27074},{""page_index"":1,""viewing_time"":75931},{""page_index"":2,""viewing_time"":10931}]",51
,,,,,,,,,,,,,,,27305,,169177,,,instructions,"[{""page_index"":0,""viewing_time"":9395},{""page_index"":1,""viewing_time"":13900},{""page_index"":2,""viewing_time"":4009}]",51
,,,,,,,,,,,,,,,303196,,303198,,,instructions,"[{""page_index"":0,""viewing_time"":93134},{""page_index"":1,""viewing_time"":64448},{""page_index"":2,""viewing_time"":84268},{""page_index"":3,""viewing_time"":61346}]",52
,,,,,,,,,,,,,,,87997,,88001,,,instructions,"[{""page_index"":0,""viewing_time"":34551},{""page_index"":1,""viewing_time"":32845},{""page_index"":2,""viewing_time"":20596}]",53
