action_times,actions,button_pressed,correct,delays,path,queries,questions,responses,rt,score,stimulus,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
"[10641, 19253, 25612]","[u'up', u'up', u'left']",,,"[5, 0, 1]","[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3'], u'time': [4629]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10641, 895, 5310]",20.2,,209432,2.0,4.0,mouselab-mdp,,26
"[5218, 16305, 22762]","[u'down', u'down', u'left']",,,"[5, 0, 1]","[u'1', 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'5', u'17'], u'time': [2959, 4158, 21513]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5218, 2600, 5411]",37.6,,286727,3.0,1.0,mouselab-mdp,,26
"[4951, 13370, 18226]","[u'up', u'up', u'right']",,,"[5, 0, 1]","[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3'], u'time': [3941]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4950, 543, 3811]",-1.8,,399093,4.0,5.0,mouselab-mdp,,26
"[3630, 12125, 16082]","[u'right', u'right', u'down']",,,"[5, 0, 1]","[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2'], u'time': [2376]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3630, 689, 2911]",7.2,,475021,5.0,10.0,mouselab-mdp,,26
"[7844, 16623, 21247]","[u'right', u'right', u'down']",,,"[5, 0, 1]","[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'2', u'10'], u'time': [3718, 6681, 19829]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7844, 723, 3608]",-6.4,,532417,6.0,7.0,mouselab-mdp,,26
"[2958, 11710, 18860]","[u'left', u'left', u'down']",,,"[5, 0, 1]","[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'14'], u'time': [1962, 15401]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2958, 953, 6122]",26.4,,607612,7.0,8.0,mouselab-mdp,,26
"[5905, 14689, 17779]","[u'up', u'up', u'right']",,,"[5, 0, 1]","[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3'], u'time': [1459, 3351]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5905, 588, 2007]",-0.6,,668626,8.0,3.0,mouselab-mdp,,26
"[8329, 17756, 27544]","[u'right', u'right', u'down']",,,"[5, 0, 1]","[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'10', u'11'], u'time': [3330, 6699, 22466, 25794]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8329, 1176, 8714]",26.8,,803214,9.0,11.0,mouselab-mdp,,26
"[3993, 12464, 64767]","[u'left', u'left', u'down']",,,"[5, 0, 1]","[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'14', u'15'], u'time': [2976, 16533, 17813]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3991, 660, 51254]",19.6,,895988,10.0,9.0,mouselab-mdp,,26
"[9278, 17761, 22542]","[u'left', u'left', u'up']",,,"[5, 0, 1]","[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'14'], u'time': [6281, 21562]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9278, 464, 3742]",34.4,,961019,11.0,0.0,mouselab-mdp,,26
"[16796, 29137, 37218]","[u'down', u'down', u'left']",,,"[5, 0, 1]","[u'1', 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'2', u'5', u'17', u'16'], u'time': [12770, 13650, 14912, 15775, 35055, 36111]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[16796, 3410, 6956]",-12.8,,1019505,12.0,2.0,mouselab-mdp,,26
"[7994, 32518, 37979]","[u'right', u'right', u'down']",,,"[9, 0, 0]","[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2'], u'time': [2987, 4823]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7991, 4574, 3219]",32.4,,192876,1.0,11.0,mouselab-mdp,,27
"[7926, 33464, 40867]","[u'right', u'right', u'up']",,,"[10, 0, 0]","[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'10'], u'time': [3157, 4787]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7926, 5964, 5137]",16.4,,261713,2.0,10.0,mouselab-mdp,,27
"[11938, 35489, 37662]","[u'left', u'left', u'down']",,,"[12, 0, 0]","[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'15'], u'time': [2977, 6701]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11938, 1570, 4]",8.4,,339564,3.0,1.0,mouselab-mdp,,27
"[1145, 8265, 17001]","[u'down', u'down', u'left']",,,"[0, 0, 4]","[u'1', 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'17'], u'time': [14429]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1145, 8, 6547]",9.2,,403466,4.0,6.0,mouselab-mdp,,27
"[1718, 9036, 21848]","[u'up', u'up', u'right']",,,"[0, 0, 0]","[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1718, 143, 10643]",15.0,,480490,5.0,0.0,mouselab-mdp,,27
"[1570, 12375, 25290]","[u'left', u'left', u'down']",,,"[0, 0, 0]","[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1569, 3619, 10675]",28.0,,538661,6.0,9.0,mouselab-mdp,,27
"[3147, 11610, 19840]","[u'down', u'down', u'left']",,,"[0, 0, 0]","[u'1', 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3147, 1359, 6072]",34.0,,601087,7.0,7.0,mouselab-mdp,,27
"[3264, 15164, 22065]","[u'up', u'up', u'right']",,,"[0, 0, 0]","[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3263, 4801, 4587]",5.0,,658680,8.0,3.0,mouselab-mdp,,27
"[2932, 11650, 22057]","[u'right', u'right', u'up']",,,"[0, 0, 0]","[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2931, 1403, 8204]",28.0,,715035,9.0,8.0,mouselab-mdp,,27
"[2519, 15381, 22854]","[u'up', u'up', u'left']",,,"[0, 0, 0]","[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2519, 5568, 5196]",1.0,,771684,10.0,5.0,mouselab-mdp,,27
"[2432, 18575, 28481]","[u'left', u'left', u'down']",,,"[0, 0, 0]","[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2432, 8797, 7569]",8.0,,827096,11.0,4.0,mouselab-mdp,,27
"[3802, 12779, 18948]","[u'down', u'down', u'left']",,,"[0, 0, 0]","[u'1', 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3802, 1577, 3890]",4.0,,883972,12.0,2.0,mouselab-mdp,,27
"[39840, 42932, 43587]","[u'right', u'right', u'up']",,,"[0, 0, 0]","[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'10', u'11', u'4', u'3', u'7', u'5', u'9', u'17', u'16'], u'time': [4365, 6207, 7312, 8222, 21945, 23358, 25540, 26795, 28596, 29266, 30002]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[39840, 4, 3]",33.89,,379310,1.0,3.0,mouselab-mdp,,28
"[17295, 20882, 22404]","[u'left', u'left', u'up']",,,"[0, 0, 2]","[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'8', u'14', u'2', u'5', u'9', u'16', u'17', u'3', u'7', u'12', u'13'], u'time': [1123, 1913, 2704, 4705, 5860, 6826, 7955, 8880, 10329, 11812, 14406, 15608]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[17293, 4, 867]",39.88,,437118,2.0,0.0,mouselab-mdp,,28
"[27199, 30771, 31985]","[u'right', u'right', u'up']",,,"[0, 0, 0]","[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'8', u'5', u'3', u'2', u'6', u'10', u'7', u'13', u'12', u'17', u'16', u'15', u'11', u'14'], u'time': [2062, 2920, 5034, 6226, 7185, 8100, 8801, 10867, 11656, 12376, 14023, 14801, 15672, 16631, 20202]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[27199, 4, 645]",21.85,,490919,3.0,10.0,mouselab-mdp,,28
"[39540, 49980, 50858]","[u'left', u'left', u'down']",,,"[7, 0, 0]","[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'13', u'12', u'4', u'8', u'14', u'15', u'2', u'10', u'6', u'11', u'5', u'9', u'16'], u'time': [1453, 2326, 2900, 4657, 6892, 7669, 8324, 9026, 9980, 10744, 11300, 11860, 29363, 30246, 30710]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[39540, 400, 287]",27.85,,551145,4.0,9.0,mouselab-mdp,,28
"[31293, 34227, 35403]","[u'down', u'down', u'right']",,,"[0, 0, 0]","[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'8', u'15', u'14', u'2', u'6', u'10', u'11', u'5', u'9', u'16', u'17', u'3', u'7', u'12', u'13'], u'time': [2379, 3173, 4061, 4987, 6529, 7126, 7517, 8114, 8802, 9234, 10083, 10876, 12307, 12754, 13148, 13731]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[31293, 4, 651]",33.84,,601262,5.0,7.0,mouselab-mdp,,28
"[23665, 26568, 27207]","[u'right', u'right', u'down']",,,"[0, 0, 0]","[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'12', u'13', u'2', u'10', u'6', u'11', u'5', u'9', u'17', u'16', u'8', u'4', u'14', u'15'], u'time': [1229, 1650, 2130, 2658, 3499, 4086, 4436, 4812, 5655, 5938, 6243, 6628, 7813, 8196, 8803, 9312]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[23664, 5, 120]",37.84,,650082,6.0,6.0,mouselab-mdp,,28
"[28725, 31571, 32804]","[u'left', u'left', u'up']",,,"[0, 0, 0]","[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'3', u'12', u'13', u'2', u'6', u'11', u'10', u'5', u'9', u'17', u'16', u'15', u'8', u'4', u'14'], u'time': [908, 1372, 2156, 2673, 3048, 3604, 4309, 4861, 5562, 7535, 8164, 8842, 9519, 10811, 11300, 11752]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[28725, 4, 724]",33.84,,701430,7.0,5.0,mouselab-mdp,,28
"[20672, 23625, 24281]","[u'right', u'right', u'down']",,,"[0, 0, 0]","[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'3', u'12', u'13', u'2', u'6', u'10', u'11', u'4', u'8', u'14', u'15', u'5', u'9', u'16', u'17'], u'time': [971, 1582, 2092, 2492, 3363, 3697, 4005, 4409, 5022, 5344, 5691, 6039, 6628, 6904, 7341, 7719]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[20672, 4, 139]",37.84,,750414,8.0,11.0,mouselab-mdp,,28
"[19214, 22262, 23086]","[u'down', u'down', u'left']",,,"[0, 0, 0]","[u'1', 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'12', u'13', u'2', u'6', u'10', u'11', u'4', u'8', u'14', u'15', u'5', u'9', u'16', u'17'], u'time': [992, 1375, 2198, 2745, 3432, 4188, 4450, 5060, 5794, 6164, 6440, 6840, 7385, 7659, 7888, 8510]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[19214, 4, 301]",45.84,,802781,9.0,1.0,mouselab-mdp,,28
"[19834, 33660, 34506]","[u'right', u'right', u'up']",,,"[10, 0, 0]","[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'12', u'13', u'2', u'6', u'10', u'11', u'5', u'9', u'17', u'16', u'15', u'8', u'4', u'14'], u'time': [872, 1166, 1839, 2532, 3212, 3613, 4006, 5252, 5722, 6166, 7053, 7473, 8001, 8268, 8964, 9384]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[19834, 661, 349]",27.84,,863142,10.0,8.0,mouselab-mdp,,28
"[23112, 25998, 26589]","[u'down', u'down', u'right']",,,"[0, 0, 0]","[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'12', u'13', u'2', u'6', u'10', u'11', u'5', u'9', u'16', u'17', u'15', u'8', u'4', u'14'], u'time': [728, 1086, 1393, 2007, 3000, 3292, 4031, 4389, 4877, 5141, 5413, 5697, 6314, 6557, 6861, 7165]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[23112, 4, 73]",41.84,,912539,11.0,4.0,mouselab-mdp,,28
"[19267, 22184, 23303]","[u'right', u'right', u'up']",,,"[0, 0, 0]","[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'12', u'13', u'2', u'6', u'10', u'11', u'4', u'8', u'14', u'15', u'5', u'9', u'16', u'17'], u'time': [1001, 1323, 1886, 2507, 2971, 3374, 3737, 4174, 4869, 5160, 5664, 6143, 6796, 7537, 8515, 8921]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[19267, 5, 607]",33.84,,964677,12.0,2.0,mouselab-mdp,,28
"[5472, 16272, 24151]","[u'up', u'up', u'left']",,,"[0, 6, 0]","[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'13'], u'time': [13432, 14553]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5472, 9288, 789]",17.4,,305242,1.0,4.0,mouselab-mdp,,29
"[5208, 12230, 25495]","[u'right', u'right', u'up']",,,"[0, 9, 0]","[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'10', u'17', u'11'], u'time': [7239, 9641, 10558]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5208, 5530, 2838]",-0.4,,366646,2.0,1.0,mouselab-mdp,,29
"[9321, 34354, 35241]","[u'right', u'right', u'down']",,,"[22, 0, 0]","[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'14', u'11', u'16', u'13'], u'time': [2479, 4347, 5704, 7001]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9321, 858, 147]",26.8,,439332,3.0,11.0,mouselab-mdp,,29
"[5926, 15006, 16350]","[u'down', u'down', u'right']",,,"[6, 0, 0]","[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'16'], u'time': [1700]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5926, 1363, 548]",7.2,,494979,4.0,0.0,mouselab-mdp,,29
"[1443, 2948, 4235]","[u'left', u'left', u'down']",,,"[0, 0, 0]","[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1443, 1, 516]",4.0,,543634,5.0,5.0,mouselab-mdp,,29
"[5368, 11144, 16880]","[u'up', u'up', u'right']",,,"[0, 3, 0]","[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'13'], u'time': [9604]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5368, 4278, 1685]",32.2,,596858,6.0,8.0,mouselab-mdp,,29
"[1416, 2869, 4104]","[u'down', u'down', u'left']",,,"[0, 0, 0]","[u'1', 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1415, 2, 464]",12.0,,645453,7.0,6.0,mouselab-mdp,,29
"[1012, 12333, 21389]","[u'right', u'right', u'up']",,,"[0, 6, 0]","[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'10', u'11'], u'time': [4422, 5590]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1012, 9836, 1909]",2.4,,704546,8.0,7.0,mouselab-mdp,,29
"[1058, 2543, 3377]","[u'left', u'left', u'up']",,,"[0, 0, 0]","[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1058, 2, 35]",18.0,,752811,9.0,10.0,mouselab-mdp,,29
"[36208, 106312, 107887]","[u'right', u'right', u'up']",,,"[65, 0, 0]","[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'13', u'11', u'16', u'14', u'15', u'17', u'10', u'2', u'5', u'4', u'7', u'9', u'6', u'8', u'3'], u'time': [4366, 6319, 7507, 8732, 9889, 10936, 11904, 12950, 16045, 16770, 17456, 18436, 20195, 20958, 22000, 30012]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[36208, 1622, 1060]",-10.8,,869449,10.0,2.0,mouselab-mdp,,29
"[3161, 5177, 9248]","[u'down', u'down', u'right']",,,"[0, 0, 0]","[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3161, 476, 3263]",0.0,,920475,11.0,3.0,mouselab-mdp,,29
"[519, 2911, 4486]","[u'up', u'up', u'right']",,,"[0, 0, 0]","[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[519, 868, 744]",31.0,,968587,12.0,9.0,mouselab-mdp,,29
"[4146, 12532, 15348]","[u'up', u'up', u'left']",,,"[5, 0, 1]","[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4145, 1342, 1528]",19.0,,341083,1.0,7.0,mouselab-mdp,,30
"[2329, 10275, 12546]","[u'left', u'left', u'down']",,,"[5, 0, 1]","[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2328, 1107, 1381]",4.0,,401138,2.0,5.0,mouselab-mdp,,30
"[1492, 9624, 16828]","[u'down', u'down', u'left']",,,"[5, 0, 1]","[u'1', 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'17'], u'time': [13898]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1492, 1110, 6303]",45.99,,458923,3.0,1.0,mouselab-mdp,,30
