key_press,rt,time_elapsed,trial_type,pid
32.0,22946,132576,text,113
32.0,25602,159185,text,113
32.0,28401,188592,text,113
32.0,9133,198732,text,113
32.0,24781,31852,text,114
32.0,13167,46024,text,114
32.0,7299,54333,text,114
32.0,25605,99471,text,114
32.0,10820,111295,text,114
32.0,18105,180361,text,114
32.0,35308,216678,text,114
32.0,39180,256861,text,114
32.0,30112,287985,text,114
32.0,21274,310268,text,114
32.0,42796,118097,text,115
32.0,21383,140496,text,115
32.0,36919,282346,text,115
32.0,47582,330931,text,115
32.0,35758,367693,text,115
32.0,39354,408051,text,115
32.0,26306,435361,text,115
32.0,28642,39683,text,115
32.0,38056,78743,text,115
