action_times,actions,button_pressed,correct,delays,path,queries,questions,responses,rt,score,stimulus,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
,,,,,,,,,266924,,,266926,,,instructions,"[{""page_index"":0,""viewing_time"":62331},{""page_index"":1,""viewing_time"":101647},{""page_index"":2,""viewing_time"":43825},{""page_index"":3,""viewing_time"":59119}]",50
,,,,,,,,,123039,,,123041,,,instructions,"[{""page_index"":0,""viewing_time"":34086},{""page_index"":1,""viewing_time"":40373},{""page_index"":2,""viewing_time"":20666},{""page_index"":3,""viewing_time"":27910}]",51
,,,,,,,,,66225,,,235681,,,instructions,"[{""page_index"":0,""viewing_time"":13825},{""page_index"":1,""viewing_time"":19654},{""page_index"":2,""viewing_time"":23264},{""page_index"":3,""viewing_time"":9479}]",51
,,,,,,,,,211077,,,211077,,,instructions,"[{""page_index"":0,""viewing_time"":47458},{""page_index"":1,""viewing_time"":48064},{""page_index"":2,""viewing_time"":55870},{""page_index"":3,""viewing_time"":32910},{""page_index"":2,""viewing_time"":968},{""page_index"":1,""viewing_time"":24024},{""page_index"":2,""viewing_time"":1005},{""page_index"":3,""viewing_time"":778}]",52
,,,,,,,,,17806,,,283106,,,instructions,"[{""page_index"":0,""viewing_time"":4664},{""page_index"":1,""viewing_time"":1926},{""page_index"":2,""viewing_time"":10200},{""page_index"":3,""viewing_time"":1002}]",52
,,,,,,,,,59661,,,59663,,,instructions,"[{""page_index"":0,""viewing_time"":30233},{""page_index"":1,""viewing_time"":24171},{""page_index"":2,""viewing_time"":5256}]",53
,,,,,,,,,18241,,,99830,,,instructions,"[{""page_index"":0,""viewing_time"":6632},{""page_index"":1,""viewing_time"":4811},{""page_index"":2,""viewing_time"":6797}]",53
,,,,,,,,,188169,,,188170,,,instructions,"[{""page_index"":0,""viewing_time"":40467},{""page_index"":1,""viewing_time"":106873},{""page_index"":2,""viewing_time"":25706},{""page_index"":3,""viewing_time"":15122}]",54
,,,,,,,,,177618,,,177618,,,instructions,"[{""page_index"":0,""viewing_time"":58234},{""page_index"":1,""viewing_time"":48432},{""page_index"":2,""viewing_time"":41219},{""page_index"":3,""viewing_time"":29733}]",55
,,,,,,,,,38307,,,265638,,,instructions,"[{""page_index"":0,""viewing_time"":19602},{""page_index"":1,""viewing_time"":9803},{""page_index"":2,""viewing_time"":6610},{""page_index"":3,""viewing_time"":2292}]",55
