,pid,info_cost,PR_type,message,trial_index,trial_i,delays,score,relative_score,n_click,clicks,click_times,path,action_times
308,30,1.6,featureBased,full,9,9,"[5, 0, 0]",31.0,0.75,0,[],[],"[1, 3, 7, 13]","[2780, 15770, 19270]"
309,30,1.6,featureBased,full,10,11,"[5, 0, 0]",6.0,-0.02040816326530612,0,[],[],"[1, 4, 8, 15]","[1626, 14292, 18917]"
310,30,1.6,featureBased,full,11,6,"[5, 0, 0]",12.0,0.16981132075471697,0,[],[],"[1, 5, 9, 16]","[4715, 17626, 21529]"
311,30,1.6,featureBased,full,12,5,"[5, 0, 0]",16.0,0.5714285714285714,0,[],[],"[1, 5, 9, 16]","[2763, 15792, 20484]"
312,31,1.6,featureBased,full,1,10,"[5, 9, 0]",17.2,0.38378378378378375,3,"[6, 10, 11]","[11405, 12572, 13282]","[1, 2, 6, 10]","[2483, 13923, 24923]"
313,31,1.6,featureBased,full,2,4,"[0, 3, 0]",37.2,0.8736842105263158,3,"[5, 9, 17]","[2813, 9751, 18628]","[1, 5, 9, 17]","[4543, 11631, 19999]"
314,31,1.6,featureBased,full,3,1,"[0, 0, 0]",39.6,0.948235294117647,4,"[4, 2, 5, 17]","[1877, 3604, 6571, 13454]","[1, 5, 9, 16]","[7947, 10866, 14827]"
315,31,1.6,featureBased,full,4,5,"[0, 0, 3]",29.2,0.8408163265306123,3,"[2, 4, 15]","[2055, 3293, 10483]","[1, 4, 8, 14]","[4380, 6786, 11300]"
316,31,1.6,featureBased,full,5,8,"[1, 0, 0]",30.2,0.5499999999999999,3,"[3, 2, 13]","[1318, 3376, 11776]","[1, 3, 7, 13]","[4596, 9709, 12764]"
317,31,1.6,featureBased,full,6,11,"[1, 0, 0]",18.6,0.23673469387755106,4,"[3, 4, 13, 12]","[2380, 4525, 14104, 16422]","[1, 3, 7, 13]","[6531, 11595, 17434]"
318,31,1.6,featureBased,full,7,0,"[0, 0, 0]",-6.2,-0.1803921568627451,2,"[3, 13]","[2193, 7054]","[1, 3, 7, 12]","[3157, 5344, 9133]"
319,31,1.6,featureBased,full,8,6,"[0, 0, 0]",5.6,0.0490566037735849,4,"[5, 3, 7, 17]","[1664, 4846, 9199, 15656]","[1, 5, 9, 16]","[10217, 12963, 16360]"
320,31,1.6,featureBased,full,9,9,"[1, 0, 0]",23.2,0.5549999999999999,3,"[2, 4, 14]","[2742, 4342, 6632]","[1, 4, 8, 15]","[11962, 16770, 19041]"
321,31,1.6,featureBased,full,10,2,"[0, 0, 0]",24.0,0.8387096774193549,5,"[2, 4, 14, 11, 6]","[3919, 7229, 9423, 11507, 13060]","[1, 2, 6, 11]","[14099, 17402, 18310]"
322,31,1.6,featureBased,full,11,3,"[1, 0, 0]",30.8,0.8869565217391304,2,"[2, 10]","[1988, 3281]","[1, 2, 6, 10]","[5964, 10651, 12067]"
323,31,1.6,featureBased,full,12,7,"[0, 0, 0]",18.0,0.35,10,"[2, 10, 11, 4, 3, 13, 12, 7, 5, 17]","[3091, 3960, 4787, 9637, 11861, 13051, 13903, 14753, 16133, 17564]","[1, 5, 9, 17]","[19005, 23039, 25868]"
324,32,2.8,featureBased,full,1,2,"[59, 3, 0]",-10.8,-0.49000000000000005,16,"[13, 2, 8, 14, 12, 4, 5, 9, 17, 11, 6, 10, 7, 3, 15, 16]","[1512, 7477, 15742, 16918, 17728, 18481, 19165, 19872, 20405, 20993, 21796, 22345, 23186, 23868, 24795, 37574]","[1, 2, 6, 10]","[60188, 141671, 145663]"
325,32,2.8,featureBased,full,2,3,"[0, 0, 0]",34.0,2.1923076923076925,0,[],[],"[1, 2, 6, 10]","[1123, 2835, 3763]"
326,32,2.8,featureBased,full,3,5,"[0, 0, 0]",34.0,1.0666666666666667,0,[],[],"[1, 4, 8, 14]","[1372, 2796, 4210]"
327,32,2.8,featureBased,full,4,4,"[0, 0, 0]",13.0,0.13333333333333333,0,[],[],"[1, 3, 7, 13]","[1079, 3735, 5319]"
328,32,2.8,featureBased,full,5,11,"[0, 0, 0]",15.0,0.40625,0,[],[],"[1, 3, 7, 12]","[522, 1943, 3307]"
329,32,2.8,featureBased,full,6,6,"[0, 0, 0]",8.0,0.5238095238095238,0,[],[],"[1, 5, 9, 17]","[717, 2156, 3245]"
330,32,2.8,featureBased,full,7,9,"[0, 0, 0]",8.0,-0.8,0,[],[],"[1, 4, 8, 14]","[486, 1937, 2886]"
331,32,2.8,featureBased,full,8,0,"[0, 0, 0]",-2.0,0.16666666666666666,0,[],[],"[1, 2, 6, 11]","[561, 2027, 3809]"
332,32,2.8,featureBased,full,9,7,"[0, 0, 0]",5.0,0.25,0,[],[],"[1, 3, 7, 13]","[1370, 2843, 3694]"
333,32,2.8,featureBased,full,10,10,"[0, 0, 0]",10.0,0.42424242424242425,0,[],[],"[1, 2, 6, 11]","[696, 2166, 3336]"
334,32,2.8,featureBased,full,11,8,"[0, 0, 0]",41.0,1.1333333333333333,0,[],[],"[1, 3, 7, 12]","[545, 2077, 3697]"
335,32,2.8,featureBased,full,12,1,"[0, 0, 0]",46.0,2.0,0,[],[],"[1, 5, 9, 16]","[2382, 3864, 5278]"
336,34,1.6,featureBased,full,1,5,"[5, 0, 0]",6.0,0.3673469387755102,0,[],[],"[1, 2, 6, 11]","[2551, 12653, 14829]"
337,34,1.6,featureBased,full,2,1,"[5, 0, 0]",21.0,0.7294117647058823,0,[],[],"[1, 3, 7, 12]","[1905, 17769, 21072]"
338,34,1.6,featureBased,full,3,7,"[5, 0, 0]",34.0,0.6166666666666667,0,[],[],"[1, 5, 9, 17]","[934, 9358, 11109]"
339,34,1.6,featureBased,full,4,8,"[2, 0, 0]",9.6,0.0818181818181818,4,"[4, 2, 3, 5]","[939, 3208, 4104, 5177]","[1, 5, 9, 17]","[7041, 14345, 16921]"
340,34,1.6,featureBased,full,5,6,"[5, 0, 0]",12.0,0.16981132075471697,0,[],[],"[1, 5, 9, 16]","[5445, 13476, 15292]"
341,34,1.6,featureBased,full,6,3,"[5, 0, 0]",5.0,0.32608695652173914,0,[],[],"[1, 3, 7, 13]","[666, 8522, 10922]"
342,34,1.6,featureBased,full,7,0,"[5, 0, 0]",36.8,0.6627450980392157,2,"[14, 15]","[14197, 15161]","[1, 4, 8, 15]","[1707, 10107, 16490]"
343,34,1.6,featureBased,full,8,11,"[5, 0, 0]",12.8,0.11836734693877553,2,"[14, 15]","[13180, 14356]","[1, 4, 8, 14]","[1540, 9492, 15404]"
344,34,1.6,featureBased,full,9,10,"[5, 0, 0]",6.0,0.08108108108108109,0,[],[],"[1, 4, 8, 15]","[973, 8812, 11844]"
345,34,1.6,featureBased,full,10,4,"[5, 0, 0]",0.0,-0.10526315789473684,0,[],[],"[1, 2, 6, 11]","[928, 8936, 10792]"
346,34,1.6,featureBased,full,11,2,"[5, 0, 0]",0.8,0.4645161290322581,2,"[17, 16]","[10250, 10968]","[1, 5, 9, 17]","[785, 8449, 11705]"
347,34,1.6,featureBased,full,12,9,"[0, 0, 0]",32.2,0.78,3,"[3, 13, 12]","[892, 7020, 7947]","[1, 3, 7, 12]","[2374, 5109, 8622]"
348,36,1.6,featureBased,full,1,8,"[23, 0, 0]",15.4,0.21363636363636365,16,"[3, 4, 5, 2, 7, 8, 9, 6, 16, 17, 12, 13, 14, 15, 10, 11]","[2172, 2940, 3479, 3968, 9446, 10119, 10768, 11502, 17554, 18079, 19001, 19518, 20223, 20967, 28576, 29193]","[1, 3, 7, 12]","[43821, 73611, 74330]"
349,36,1.6,featureBased,full,2,9,"[11, 0, 0]",21.0,0.5,10,"[3, 4, 5, 2, 7, 8, 14, 15, 12, 13]","[2304, 2992, 3601, 4119, 5705, 6335, 8272, 9064, 12993, 13591]","[1, 3, 7, 12]","[14875, 37588, 38883]"
350,36,1.6,featureBased,full,3,10,"[5, 0, 0]",2.8,-0.00540540540540541,12,"[4, 3, 2, 5, 6, 10, 11, 7, 8, 9, 12, 13]","[986, 1568, 2055, 2664, 3936, 5440, 6026, 10080, 10655, 11273, 15151, 15671]","[1, 2, 6, 10]","[16789, 28045, 30404]"
351,36,1.6,featureBased,full,4,1,"[17, 0, 0]",30.0,0.8352941176470589,10,"[3, 4, 5, 2, 7, 9, 12, 13, 17, 16]","[3081, 3705, 4449, 5024, 5945, 6570, 8295, 8802, 9600, 10216]","[1, 5, 9, 16]","[12862, 35749, 36973]"
352,36,1.6,featureBased,full,5,6,"[8, 0, 0]",18.8,0.2981132075471698,12,"[3, 4, 5, 2, 8, 9, 6, 7, 10, 11, 17, 16]","[504, 1048, 1543, 2072, 3047, 3616, 4256, 5001, 9321, 9863, 10393, 10904]","[1, 2, 6, 11]","[12173, 26645, 28869]"
353,36,1.6,featureBased,full,6,4,"[7, 0, 0]",24.4,0.5368421052631579,11,"[3, 2, 5, 4, 8, 9, 7, 16, 17, 15, 14]","[1370, 1952, 2649, 3249, 4233, 4953, 7385, 8610, 9169, 10218, 10808]","[1, 5, 9, 17]","[12134, 25430, 26501]"
354,36,1.6,featureBased,full,7,5,"[11, 0, 0]",14.8,0.5469387755102041,12,"[4, 3, 2, 5, 8, 9, 6, 7, 14, 15, 10, 11]","[376, 984, 1583, 2087, 2975, 3680, 4360, 5103, 8576, 9271, 10080, 10678]","[1, 4, 8, 14]","[12829, 30437, 32316]"
355,36,1.6,featureBased,full,8,2,"[6, 0, 0]",16.4,0.7161290322580645,11,"[3, 2, 5, 4, 8, 9, 6, 14, 15, 10, 11]","[905, 1624, 2210, 2913, 4201, 4898, 5578, 6857, 7633, 8289, 8874]","[1, 2, 6, 10]","[10479, 22640, 24167]"
356,36,1.6,featureBased,full,9,7,"[13, 0, 0]",13.2,0.26999999999999996,13,"[3, 4, 5, 2, 7, 6, 9, 10, 11, 17, 16, 12, 13]","[727, 1318, 1829, 2367, 3685, 4367, 5150, 6670, 7238, 8030, 10013, 11189, 11758]","[1, 5, 9, 17]","[12979, 31964, 33074]"
357,36,1.6,featureBased,full,10,3,"[4, 0, 0]",16.4,0.5739130434782609,11,"[3, 4, 5, 2, 7, 6, 9, 17, 16, 11, 10]","[575, 1150, 1854, 2422, 3311, 3934, 4605, 5869, 6463, 7167, 7669]","[1, 2, 6, 10]","[8987, 19019, 19780]"
358,36,1.6,featureBased,full,11,0,"[10, 0, 0]",22.4,0.3803921568627451,11,"[3, 4, 5, 2, 7, 8, 9, 14, 15, 16, 17]","[4727, 6047, 6575, 7063, 8056, 8793, 9463, 11088, 11617, 13504, 13967]","[1, 4, 8, 14]","[15213, 30821, 32620]"
359,36,1.6,featureBased,full,12,11,"[24, 0, 0]",12.4,0.11020408163265306,16,"[3, 4, 5, 2, 6, 9, 8, 7, 12, 13, 10, 11, 15, 14, 16, 17]","[1959, 2663, 3199, 3741, 5094, 6918, 7678, 8590, 9951, 11309, 11845, 12533, 15132, 15910, 16846, 17358]","[1, 2, 6, 11]","[22412, 52155, 53450]"
360,37,0.01,objectLevel,full,1,5,"[20, -1, -1]",6.0,0.0967741935483871,0,[],[],"[1, 2, 6, 10]","[5033, 36560, 38377]"
361,37,0.01,objectLevel,full,2,11,"[32, -1, -1]",16.0,0.2903225806451613,0,[],[],"[1, 4, 8, 14]","[6750, 48294, 49251]"
362,37,0.01,objectLevel,full,3,3,"[13, -1, 2]",0.0,-0.030303030303030304,0,[],[],"[1, 5, 9, 17]","[2813, 19919, 20890]"
363,37,0.01,objectLevel,full,4,4,"[14, -1, 7]",12.97,0.27425,3,"[3, 7, 13]","[1506, 24069, 24804]","[1, 3, 7, 13]","[3656, 27361, 28587]"
364,37,0.01,objectLevel,full,5,9,"[-1, -1, -1]",36.93,0.9978787878787879,7,"[4, 3, 2, 5, 7, 13, 12]","[882, 1596, 2310, 3202, 8868, 9549, 10494]","[1, 3, 7, 12]","[5254, 11451, 12722]"
365,37,0.01,objectLevel,full,6,10,"[6, -1, -1]",2.91,0.1322727272727273,9,"[4, 3, 5, 2, 8, 6, 7, 13, 12]","[1841, 2555, 3364, 3983, 6514, 7365, 8426, 9108, 10022]","[1, 3, 7, 13]","[11399, 20305, 60832]"
366,37,0.01,objectLevel,full,7,7,"[-1, -1, -1]",33.84,0.9948387096774195,16,"[4, 3, 5, 2, 6, 8, 7, 13, 10, 14, 15, 11, 12, 9, 17, 16]","[1527, 2167, 2924, 3427, 4015, 5223, 7723, 8144, 8795, 10590, 11367, 12061, 13331, 18016, 18393, 19065]","[1, 5, 9, 17]","[31343, 33552, 34389]"
367,37,0.01,objectLevel,full,8,0,"[-1, -1, -1]",39.84,0.9961904761904763,16,"[7, 3, 13, 12, 14, 8, 4, 2, 5, 6, 10, 11, 15, 16, 9, 17]","[1085, 1483, 2145, 2743, 3321, 3952, 4371, 5075, 5537, 6482, 7584, 8089, 8960, 9706, 10125, 10535]","[1, 4, 8, 14]","[18995, 20943, 21879]"
368,37,0.01,objectLevel,full,9,8,"[-1, -1, -1]",40.84,0.9946666666666668,16,"[4, 2, 5, 9, 17, 16, 3, 7, 13, 12, 6, 11, 10, 8, 15, 14]","[1279, 1867, 2665, 3127, 3600, 4534, 5174, 5836, 6456, 7034, 8525, 9196, 9826, 10646, 11118, 11853]","[1, 3, 7, 12]","[23272, 25219, 25892]"
369,37,0.01,objectLevel,full,10,2,"[-1, -1, -1]",33.87,0.9955172413793103,13,"[3, 4, 5, 2, 8, 15, 14, 6, 10, 11, 9, 17, 16]","[827, 1278, 1855, 2465, 4818, 5605, 6687, 8157, 8851, 9470, 11045, 11433, 11969]","[1, 2, 6, 10]","[17661, 19853, 20692]"
370,37,0.01,objectLevel,full,11,6,"[-1, -1, -1]",37.87,0.9958064516129032,13,"[4, 3, 5, 2, 9, 17, 16, 7, 13, 6, 8, 10, 11]","[1472, 2081, 2773, 3309, 5840, 6449, 7164, 8078, 8540, 12226, 13340, 15345, 16427]","[1, 2, 6, 11]","[19653, 22026, 22789]"
371,37,0.01,objectLevel,full,12,1,"[-1, -1, -1]",45.9,0.9976744186046511,10,"[4, 3, 5, 2, 7, 13, 12, 9, 17, 16]","[1102, 1816, 2593, 3202, 5880, 6615, 7980, 8989, 9536, 11007]","[1, 5, 9, 16]","[14413, 16760, 17555]"
372,38,1.6,featureBased,full,1,5,"[5, 0, 0]",34.0,0.9387755102040817,0,[],[],"[1, 4, 8, 14]","[2778, 12817, 14354]"
373,38,1.6,featureBased,full,2,7,"[5, 0, 0]",19.0,0.36666666666666664,0,[],[],"[1, 3, 7, 12]","[26811, 37474, 39785]"
374,38,1.6,featureBased,full,3,1,"[5, 13, 0]",39.6,0.948235294117647,4,"[2, 9, 17, 16]","[26427, 27895, 29837, 31207]","[1, 5, 9, 16]","[8705, 32764, 51002]"
375,38,1.6,featureBased,full,4,0,"[1, 0, 0]",36.8,0.6627450980392157,2,"[15, 10]","[1155, 2604]","[1, 4, 8, 15]","[10425, 23503, 26822]"
376,38,1.6,featureBased,full,5,4,"[2, 0, 2]",18.2,0.3736842105263158,3,"[11, 7, 13]","[6616, 12891, 17075]","[1, 3, 7, 12]","[22768, 35832, 39142]"
377,38,1.6,featureBased,full,6,6,"[1, 0, 0]",3.2,0.003773584905660381,3,"[15, 5, 7]","[6735, 11500, 14743]","[1, 5, 9, 17]","[18163, 26043, 30265]"
378,38,1.6,featureBased,full,7,9,"[1, 0, 2]",27.4,0.6599999999999999,6,"[14, 11, 13, 10, 17, 16]","[20402, 21609, 23283, 24213, 25965, 27992]","[1, 3, 7, 12]","[30922, 40766, 42871]"
379,38,1.6,featureBased,full,8,10,"[2, 0, 0]",11.6,0.23243243243243242,4,"[14, 10, 13, 9]","[9983, 12117, 13557, 17555]","[1, 4, 8, 14]","[21355, 32473, 34609]"
380,38,1.6,featureBased,full,9,11,"[0, 0, 0]",11.6,0.09387755102040815,4,"[14, 5, 17, 12]","[1577, 3950, 5139, 10051]","[1, 5, 9, 17]","[11845, 18880, 23532]"
381,38,1.6,featureBased,full,10,8,"[2, 0, 0]",27.2,0.4818181818181818,3,"[4, 14, 15]","[20220, 22528, 23520]","[1, 4, 8, 15]","[28601, 37487, 39992]"
382,38,1.6,featureBased,full,11,2,"[0, 0, 0]",22.8,0.8193548387096774,7,"[14, 10, 13, 12, 5, 16, 17]","[2872, 4414, 5387, 6123, 7423, 8672, 10079]","[1, 2, 6, 10]","[12464, 21065, 23887]"
383,38,1.6,featureBased,full,12,3,"[0, 0, 0]",24.4,0.7478260869565218,6,"[12, 16, 11, 10, 6, 14]","[3596, 6505, 8899, 9962, 12488, 15774]","[1, 2, 6, 10]","[17439, 25739, 28070]"
384,39,1.6,featureBased,full,1,7,"[1, 0, 0]",12.6,0.26,4,"[4, 3, 13, 12]","[3642, 5723, 20614, 21331]","[1, 3, 7, 12]","[8587, 17264, 22255]"
385,39,1.6,featureBased,full,2,0,"[0, 9, 0]",2.0,-0.0196078431372549,5,"[2, 5, 16, 17, 9]","[1855, 2985, 9994, 10614, 15455]","[1, 5, 9, 17]","[6180, 16527, 82069]"
386,39,1.6,featureBased,full,3,8,"[4, 0, 0]",36.2,0.6863636363636364,3,"[3, 13, 12]","[2154, 6582, 7049]","[1, 3, 7, 12]","[8411, 14936, 16385]"
387,39,1.6,featureBased,full,4,3,"[0, 0, 0]",21.2,0.6782608695652174,8,"[2, 5, 17, 16, 4, 3, 13, 10]","[1079, 2092, 3633, 4120, 5158, 5842, 6808, 7461]","[1, 2, 6, 10]","[8622, 11676, 13069]"
388,39,1.6,featureBased,full,5,6,"[0, 0, 0]",-4.4,-0.13962264150943396,9,"[2, 5, 17, 16, 4, 3, 12, 13, 14]","[2258, 3347, 4456, 5161, 5909, 6561, 7873, 8714, 9923]","[1, 4, 8, 14]","[11213, 14289, 15386]"
389,39,1.6,featureBased,full,6,11,"[4, 0, 0]",33.2,0.5346938775510205,3,"[2, 10, 11]","[675, 1899, 2584]","[1, 2, 6, 11]","[3663, 10113, 11251]"
390,39,1.6,featureBased,full,7,2,"[1, 0, 0]",-2.4,0.4129032258064516,4,"[2, 5, 17, 16]","[3109, 4421, 5207, 5819]","[1, 5, 9, 17]","[9412, 12938, 14804]"
391,39,1.6,featureBased,full,8,1,"[1, 0, 0]",34.8,0.8917647058823529,7,"[5, 17, 16, 4, 3, 13, 12]","[4091, 5871, 6682, 9393, 10090, 11160, 11907]","[1, 5, 9, 16]","[13886, 18069, 19292]"
392,39,1.6,featureBased,full,9,4,"[0, 0, 0]",37.2,0.8736842105263158,3,"[2, 5, 17]","[4218, 5159, 5975]","[1, 5, 9, 17]","[8569, 10914, 12442]"
393,39,1.6,featureBased,full,10,5,"[0, 0, 0]",21.2,0.6775510204081633,8,"[2, 10, 11, 3, 13, 12, 4, 14]","[2570, 3731, 4345, 5043, 5979, 6513, 7651, 8304]","[1, 4, 8, 14]","[9967, 13092, 14243]"
394,39,1.6,featureBased,full,11,9,"[0, 0, 0]",32.2,0.78,3,"[2, 3, 12]","[5939, 7045, 7729]","[1, 3, 7, 12]","[10263, 12486, 13735]"
395,39,1.6,featureBased,full,12,10,"[2, 0, 0]",12.4,0.25405405405405407,6,"[2, 10, 11, 3, 4, 5]","[1123, 1838, 2515, 3257, 3794, 4226]","[1, 2, 6, 10]","[6254, 11874, 13002]"
396,40,0.01,objectLevel,full,1,7,"[22, -1, -1]",19.0,0.5161290322580645,0,[],[],"[1, 3, 7, 12]","[3054, 46870, 51256]"
397,40,0.01,objectLevel,full,2,11,"[-1, -1, -1]",38.0,1.0,0,[],[],"[1, 2, 6, 11]","[4106, 8984, 12031]"
398,40,0.01,objectLevel,full,3,10,"[7, -1, 1]",-2.16,-0.09818181818181819,16,"[4, 5, 2, 3, 13, 8, 11, 17, 16, 9, 10, 12, 7, 14, 15, 6]","[7212, 11371, 14873, 15820, 17871, 19205, 20243, 22055, 23818, 24600, 26496, 29193, 29646, 32879, 33610, 36149]","[1, 5, 9, 16]","[66643, 88010, 95822]"
399,40,0.01,objectLevel,full,4,6,"[43, -1, 5]",4.99,-0.06483870967741935,1,[3],[2729],"[1, 3, 7, 12]","[8382, 109917, 117322]"
400,40,0.01,objectLevel,full,5,2,"[14, -1, -1]",14.99,0.34448275862068967,1,[3],[11316],"[1, 3, 7, 12]","[12878, 59090, 64699]"
401,40,0.01,objectLevel,full,6,1,"[-1, -1, 8]",10.0,0.16279069767441862,0,[],[],"[1, 5, 9, 17]","[2621, 7563, 12380]"
402,40,0.01,objectLevel,full,7,9,"[23, -1, -1]",6.0,0.06060606060606061,0,[],[],"[1, 5, 9, 17]","[8580, 58110, 60736]"
403,40,0.01,objectLevel,full,8,3,"[3, -1, -1]",26.0,0.7575757575757576,0,[],[],"[1, 4, 8, 15]","[6740, 20737, 23515]"
404,40,0.01,objectLevel,full,9,8,"[19, -1, -1]",28.0,0.5666666666666667,0,[],[],"[1, 2, 6, 10]","[5187, 44477, 47240]"
405,40,0.01,objectLevel,full,10,5,"[-1, -1, -1]",34.0,1.0,0,[],[],"[1, 4, 8, 14]","[6708, 11608, 15185]"
406,40,0.01,objectLevel,full,11,4,"[-1, -1, -1]",42.0,1.0,0,[],[],"[1, 5, 9, 17]","[6060, 10968, 13943]"
407,40,0.01,objectLevel,full,12,0,"[18, -1, -1]",15.0,0.40476190476190477,0,[],[],"[1, 3, 7, 13]","[3208, 64729, 67454]"
408,41,1.6,objectLevel,full,1,4,"[-1, -1, -1]",32.4,0.7473684210526316,6,"[7, 9, 8, 6, 5, 17]","[2140, 3608, 6360, 7337, 9677, 15919]","[1, 5, 9, 17]","[13122, 14770, 17307]"
409,41,1.6,objectLevel,full,2,8,"[37, -1, 5]",0.8,-0.11818181818181818,7,"[7, 8, 9, 6, 5, 3, 12]","[1169, 2359, 4559, 5669, 7532, 50008, 50949]","[1, 5, 9, 16]","[8419, 56822, 59128]"
410,41,1.6,objectLevel,full,3,7,"[-1, -1, -1]",22.8,0.43,7,"[7, 13, 6, 2, 10, 16, 17]","[1352, 3038, 4370, 5406, 6881, 9599, 10913]","[1, 5, 9, 17]","[13198, 14901, 15740]"
411,41,1.6,objectLevel,full,4,1,"[-1, -1, -1]",30.0,0.8352941176470589,10,"[7, 8, 9, 6, 10, 17, 14, 12, 13, 16]","[2728, 3845, 4738, 5775, 7482, 8972, 10522, 11462, 13494, 17058]","[1, 5, 9, 16]","[18856, 20760, 21520]"
412,41,1.6,objectLevel,full,5,9,"[15, -1, -1]",9.6,0.215,4,"[7, 6, 11, 10]","[4322, 5929, 30885, 32070]","[1, 2, 6, 11]","[8457, 29420, 34032]"
413,41,1.6,objectLevel,full,6,11,"[-1, -1, -1]",31.6,0.5020408163265306,4,"[13, 14, 16, 11]","[1203, 2866, 3843, 5912]","[1, 2, 6, 11]","[9419, 10846, 11658]"
414,41,1.6,objectLevel,full,7,6,"[41, -1, -1]",2.0,-0.018867924528301886,5,"[13, 17, 15, 10, 14]","[1760, 3890, 5569, 7849, 8843]","[1, 4, 8, 14]","[10660, 54956, 56583]"
415,41,1.6,objectLevel,full,8,3,"[-1, -1, -1]",30.8,0.8869565217391304,2,"[13, 10]","[1831, 3464]","[1, 2, 6, 10]","[6588, 7887, 8707]"
416,41,1.6,objectLevel,full,9,0,"[-1, -1, -1]",36.8,0.6627450980392157,2,"[12, 15]","[1888, 3191]","[1, 4, 8, 15]","[5214, 6566, 7418]"
417,41,1.6,objectLevel,full,10,2,"[-1, -1, -1]",32.4,0.9741935483870967,1,[10],[1595],"[1, 2, 6, 10]","[2896, 4133, 5142]"
418,41,1.6,objectLevel,full,11,5,"[-1, -1, -1]",27.6,0.8081632653061225,4,"[13, 11, 16, 14]","[1565, 2832, 4138, 5867]","[1, 4, 8, 14]","[7198, 8715, 9674]"
419,41,1.6,objectLevel,full,12,10,"[1, -1, -1]",8.4,0.14594594594594595,6,"[12, 15, 17, 10, 11, 14]","[1326, 2757, 4073, 5363, 6824, 9394]","[1, 4, 8, 14]","[11951, 16029, 16767]"
422,43,1.6,featureBased,full,1,2,"[5, 3, 0]",29.2,0.9225806451612903,3,"[6, 10, 11]","[16672, 27309, 30514]","[1, 2, 6, 10]","[5554, 17874, 31955]"
423,43,1.6,featureBased,full,2,7,"[2, 0, 0]",24.4,0.45666666666666667,6,"[12, 13, 14, 11, 17, 16]","[1374, 4271, 5660, 7578, 9297, 10962]","[1, 5, 9, 16]","[12133, 21077, 23856]"
424,43,1.6,featureBased,full,3,4,"[3, 0, 0]",37.2,0.8736842105263158,3,"[12, 10, 17]","[5345, 13292, 16038]","[1, 5, 9, 17]","[19555, 28658, 31416]"
425,43,1.6,featureBased,full,4,6,"[0, 0, 0]",2.0,-0.018867924528301886,5,"[12, 10, 17, 14, 16]","[3276, 4818, 7448, 10568, 12880]","[1, 4, 8, 14]","[16047, 22010, 23115]"
426,43,1.6,featureBased,full,5,8,"[1, 0, 0]",29.8,0.5409090909090909,7,"[13, 10, 17, 16, 14, 15, 12]","[19706, 21181, 22666, 23866, 25896, 27390, 30422]","[1, 3, 7, 12]","[31880, 39757, 40740]"
427,43,1.6,featureBased,full,6,9,"[1, 0, 0]",27.4,0.6599999999999999,6,"[12, 13, 10, 11, 16, 15]","[6957, 8381, 9388, 10765, 12209, 13534]","[1, 3, 7, 12]","[15986, 23078, 24067]"
428,43,1.6,featureBased,full,7,10,"[1, 0, 0]",11.6,0.23243243243243242,4,"[13, 10, 14, 16]","[1872, 3013, 4571, 7124]","[1, 4, 8, 14]","[8070, 15402, 16605]"
429,43,1.6,featureBased,full,8,1,"[0, 0, 0]",42.8,0.9858823529411764,2,"[11, 16]","[2016, 3616]","[1, 5, 9, 16]","[5274, 10705, 11940]"
430,43,1.6,featureBased,full,9,3,"[1, 0, 0]",32.4,0.9217391304347826,1,[10],[8685],"[1, 2, 6, 10]","[10147, 16239, 17489]"
431,43,1.6,featureBased,full,10,11,"[1, 0, 0]",33.2,0.5346938775510205,3,"[14, 11, 17]","[5561, 7394, 9985]","[1, 2, 6, 11]","[10845, 17655, 18895]"
432,43,1.6,featureBased,full,11,5,"[0, 0, 0]",6.4,0.3755102040816326,6,"[13, 12, 17, 10, 15, 16]","[2521, 3765, 5030, 6436, 7783, 9216]","[1, 5, 9, 16]","[10816, 17101, 18143]"
433,43,1.6,featureBased,full,12,0,"[0, 0, 0]",33.6,0.6,4,"[12, 10, 11, 14]","[1592, 3237, 4711, 6587]","[1, 4, 8, 14]","[7835, 13428, 14594]"
434,44,2.8,featureBased,full,1,11,"[0, 0, 0]",25.0,0.71875,0,[],[],"[1, 3, 7, 13]","[12969, 24435, 27604]"
435,44,2.8,featureBased,full,2,8,"[0, 0, 0]",12.0,0.16666666666666666,0,[],[],"[1, 5, 9, 16]","[988, 11973, 15686]"
436,44,2.8,featureBased,full,3,1,"[0, 0, 0]",2.0,0.5333333333333333,0,[],[],"[1, 2, 6, 11]","[1215, 11627, 14773]"
437,44,2.8,featureBased,full,4,5,"[0, 0, 0]",4.0,0.06666666666666667,0,[],[],"[1, 4, 8, 15]","[1377, 10846, 14088]"
438,44,2.8,featureBased,full,5,3,"[0, 0, 0]",6.0,1.1153846153846154,0,[],[],"[1, 5, 9, 16]","[810, 10243, 13071]"
439,44,2.8,featureBased,full,6,9,"[0, 0, 0]",31.0,0.35,0,[],[],"[1, 3, 7, 13]","[713, 17707, 21386]"
440,44,2.8,featureBased,full,7,4,"[0, 0, 0]",8.0,-0.03333333333333333,0,[],[],"[1, 4, 8, 15]","[1260, 12869, 16332]"
441,44,2.8,featureBased,full,8,6,"[0, 0, 0]",9.0,0.5714285714285714,0,[],[],"[1, 3, 7, 13]","[1528, 12479, 15823]"
442,44,2.8,featureBased,full,9,0,"[0, 0, 0]",40.0,2.5,0,[],[],"[1, 4, 8, 15]","[1101, 12261, 15286]"
