p_rdata,action_times,actions,beliefs,correct,delays,information_used_correctly,meta_actions,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
,"[15977, 16992, 17881]","[u'0', u'0', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -20, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -20, 20, u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -20, 20, u'__', -20, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -20, 20, 12, -20, u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -20, 20, 12, -20, -12, u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', -20, 20, 12, -20, -12, u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', -12, -12, u'__', u'__', -20, 20, 12, -20, -12, u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', -12, -12, u'__', u'__', -20, 20, 12, -20, -12, -4, u'__', u'__'], [0, u'__', 12, u'__', u'__', -12, -12, u'__', u'__', -20, 20, 12, -20, -12, -4, u'__', u'__']]",,[],[],"[9, 10, 12, 11, 13, 5, 6, 14, 2, u'__TERM_ACTION__']","[0, 1, 2, 3]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 10, 12, 11, 13, 5, 6, 14, 2], u'time': [4161, 5847, 6725, 7624, 9149, 10183, 11338, 12426, 14934]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[15977, 439, 397]",11.0,1158213,11.0,,mouselab-mdp,,0
,"[3828, 8826, 10006]","[u'2', u'2', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[],[],"[9, u'__TERM_ACTION__']","[0, 9, 10, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9], u'time': [2442]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3828, 1077, 676]",11.0,1206385,12.0,,mouselab-mdp,,0
,"[1411, 2960, 4159]","[u'1', u'1', u'2']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[],[],[u'__TERM_ACTION__'],"[0, 5, 6, 7]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1411, 1045, 694]",-44.0,1290782,13.0,,mouselab-mdp,,0
,"[2085, 4279, 5691]","[u'2', u'2', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[],[],[u'__TERM_ACTION__'],"[0, 9, 10, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2084, 1688, 904]",4.0,1386188,14.0,,mouselab-mdp,,0
,"[5478, 10990, 12063]","[u'2', u'2', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, u'__', u'__', u'__', u'__']]",,[],[],"[12, u'__TERM_ACTION__']","[0, 9, 10, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [12], u'time': [2361]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5478, 1145, 567]",35.0,1451728,15.0,,mouselab-mdp,,0
,"[5700, 12812, 13802]","[u'1', u'1', u'0']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', -12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', -12, 20, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[],[],"[7, 8, u'__TERM_ACTION__']","[0, 5, 6, 8]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [7, 8], u'time': [2091, 4038]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5700, 680, 485]",2.0,1520875,16.0,,mouselab-mdp,,0
"[{u'Q': -1.9984014443252818e-15, u'action': u'__TERM_ACTION__', u'Qs': [4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, 4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, 4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, 4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, -1.9984014443252818e-15], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 4.385999999999999}]","[5201, 9632, 15394]","[u'0', u'0', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[None],[True],[u'__TERM_ACTION__'],"[0, 1, 2, 3]",[True],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5200, 3397, 5252]",-12.0,194268,1.0,,mouselab-mdp,,1
"[{u'Q': 4.3859999999999975, u'action': 9, u'Qs': [4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, 4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, 4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, 4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, -1.9984014443252818e-15], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 4.385999999999999}, {u'Q': 11.999999999999998, u'action': u'__TERM_ACTION__', u'Qs': [12.69, 12.69, 12.69, 12.69, 12.69, 12.69, 12.69, 12.69, 12.689999999999998, 16.386, 16.386, 12.69, 12.69, 12.69, 12.69, 11.999999999999998], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 16.386}]","[4048, 25349, 28004]","[u'2', u'2', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 12, u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[None],[True],"[9, u'__TERM_ACTION__']","[0, 9, 10, 12]",[True],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9], u'time': [2341]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4048, 20388, 2137]",27.75,260511,2.0,,mouselab-mdp,,1
"[{u'Q': 4.3859999999999975, u'action': 1, u'Qs': [4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, 4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, 4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, 4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, -1.9984014443252818e-15], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 4.385999999999999}, {u'Q': 11.999999999999998, u'action': u'__TERM_ACTION__', u'Qs': [12.689999999999998, 16.386, 16.386, 12.69, 12.69, 12.69, 12.69, 12.69, 12.69, 12.69, 12.69, 12.69, 12.69, 12.69, 12.69, 11.999999999999998], u'state': [0, 12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 16.386}]","[7592, 9750, 11712]","[u'0', u'0', u'3']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, 12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[None],[True],"[1, u'__TERM_ACTION__']","[0, 1, 2, 4]",[True],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [1], u'time': [5583]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7591, 1340, 1453]",19.75,308301,3.0,,mouselab-mdp,,1
"[{u'Q': 4.3859999999999975, u'action': 5, u'Qs': [4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, 4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, 4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, 4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, -1.9984014443252818e-15], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 4.385999999999999}, {u'Q': 4.3859999999999975, u'action': 14, u'Qs': [4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, 2.3859999999999983, 2.3859999999999992, 2.3859999999999992, 4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, 4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, -1.9984014443252818e-15], u'state': [0, u'__', u'__', u'__', u'__', -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 4.385999999999999}, {u'Q': 6.385999999999998, u'action': 10, u'Qs': [6.3859999999999975, 6.385999999999998, 6.385999999999999, 6.385999999999999, 5.5379999999999985, 5.537999999999999, 5.537999999999999, 6.3859999999999975, 6.385999999999998, 6.385999999999999, 6.385999999999999, 6.385999999999998, 8.386, 8.386, 3.9999999999999982], u'state': [0, u'__', u'__', u'__', u'__', -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__'], u'V': 8.386}, {u'Q': 6.385999999999998, u'action': 2, u'Qs': [6.3859999999999975, 6.385999999999998, 6.385999999999999, 6.385999999999999, 5.5379999999999985, 5.537999999999999, 5.537999999999999, 8.386, 8.386, 8.386, 8.386, 8.386, 8.386, 3.9999999999999982], u'state': [0, u'__', u'__', u'__', u'__', -4, u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', 4, u'__', u'__'], u'V': 8.386}, {u'Q': 3.9999999999999982, u'action': u'__TERM_ACTION__', u'Qs': [8.386, 8.386, 8.386, 5.5379999999999985, 5.537999999999999, 5.537999999999999, 8.386, 8.386, 8.386, 8.386, 8.386, 8.386, 3.9999999999999982], u'state': [0, u'__', 4, u'__', u'__', -4, u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', 4, u'__', u'__'], u'V': 8.386}]","[14408, 16307, 18605]","[u'3', u'3', u'2']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__'], [0, u'__', u'__', u'__', u'__', -4, u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', 4, u'__', u'__'], [0, u'__', 4, u'__', u'__', -4, u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', 4, u'__', u'__']]",,[None],[True],"[5, 14, 10, 2, u'__TERM_ACTION__']","[0, 13, 14, 16]",[True],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [5, 14, 10, 2], u'time': [2547, 6400, 8835, 11486]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[14408, 1251, 1784]",-5.0,383366,4.0,,mouselab-mdp,,1
"[{u'Q': 4.3859999999999975, u'action': 5, u'Qs': [4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, 4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, 4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, 4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, -1.9984014443252818e-15], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 4.385999999999999}, {u'Q': 11.999999999999998, u'action': u'__TERM_ACTION__', u'Qs': [12.69, 12.69, 12.69, 12.69, 12.689999999999998, 16.386, 16.386, 12.69, 12.69, 12.69, 12.69, 12.69, 12.69, 12.69, 12.69, 11.999999999999998], u'state': [0, u'__', u'__', u'__', u'__', 12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 16.386}]","[3511, 4924, 6106]","[u'1', u'1', u'0']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', 12, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[None],[True],"[5, u'__TERM_ACTION__']","[0, 5, 6, 8]",[True],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [5], u'time': [2270]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3511, 568, 652]",27.75,431169,5.0,,mouselab-mdp,,1
"[{u'Q': 4.3859999999999975, u'action': 9, u'Qs': [4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, 4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, 4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, 4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, -1.9984014443252818e-15], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 4.385999999999999}, {u'Q': 4.3859999999999975, u'action': 1, u'Qs': [4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, 4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, 2.3859999999999983, 2.3859999999999992, 2.3859999999999992, 4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, -1.9984014443252818e-15], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 4.385999999999999}, {u'Q': -1.9984014443252818e-15, u'action': u'__TERM_ACTION__', u'Qs': [2.3859999999999983, 2.3859999999999992, 2.3859999999999992, 4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, 2.3859999999999983, 2.3859999999999992, 2.3859999999999992, 4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, -1.9984014443252818e-15], u'state': [0, -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 4.385999999999999}]","[5812, 7466, 9151]","[u'3', u'3', u'0']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[None],[True],"[9, 1, u'__TERM_ACTION__']","[0, 13, 14, 15]",[True],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 1], u'time': [1793, 3594]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5812, 909, 1179]",-20.5,544663,6.0,,mouselab-mdp,,1
"[{u'Q': 4.3859999999999975, u'action': 9, u'Qs': [4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, 4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, 4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, 4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, -1.9984014443252818e-15], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 4.385999999999999}, {u'Q': 6.385999999999999, u'action': 1, u'Qs': [6.385999999999999, 6.385999999999998, 6.385999999999999, 6.385999999999999, 6.385999999999999, 6.385999999999998, 6.385999999999999, 6.385999999999999, 6.3859999999999975, 8.386, 8.386, 6.385999999999999, 6.385999999999998, 6.385999999999999, 6.385999999999999, 3.9999999999999987], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 8.386}, {u'Q': 3.9999999999999987, u'action': u'__TERM_ACTION__', u'Qs': [5.5379999999999985, 5.537999999999999, 5.537999999999999, 6.385999999999999, 6.385999999999998, 6.385999999999999, 6.385999999999999, 6.3859999999999975, 8.386, 8.386, 6.385999999999999, 6.385999999999998, 6.385999999999999, 6.385999999999999, 3.9999999999999987], u'state': [0, -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 8.386}]","[6296, 7439, 8755]","[u'2', u'2', u'1']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', 4, u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[None],[True],"[9, 1, u'__TERM_ACTION__']","[0, 9, 10, 12]",[True],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [9, 1], u'time': [1834, 4756]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6296, 398, 800]",27.5,639850,7.0,,mouselab-mdp,,1
"[{u'Q': 4.3859999999999975, u'action': 6, u'Qs': [4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, 4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, 4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, 4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, -1.9984014443252818e-15], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 4.385999999999999}, {u'Q': 20, u'action': u'__TERM_ACTION__', u'Qs': [20.25, 20.25, 20.25, 20.25, 20.25, 24.385999999999996, 24.385999999999996, 20.25, 20.25, 20.25, 20.25, 20.25, 20.25, 20.25, 20.25, 20], u'state': [0, u'__', u'__', u'__', u'__', u'__', 20, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 24.385999999999996}]","[4689, 6669, 7930]","[u'1', u'1', u'2']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', 20, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__']]",,[None],[True],"[6, u'__TERM_ACTION__']","[0, 5, 6, 7]",[True],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [6], u'time': [3520]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4688, 1111, 757]",27.75,687175,8.0,,mouselab-mdp,,1
"[{u'Q': 4.3859999999999975, u'action': 14, u'Qs': [4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, 4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, 4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, 4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, -1.9984014443252818e-15], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], u'V': 4.385999999999999}, {u'Q': 4.3859999999999975, u'action': 6, u'Qs': [4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, 4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, 4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, 2.3859999999999983, 2.3859999999999983, 2.3859999999999983, -1.9984014443252818e-15], u'state': [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, u'__', u'__'], u'V': 4.385999999999999}, {u'Q': 4.3859999999999975, u'action': 2, u'Qs': [4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, 2.3859999999999983, 2.3859999999999983, 2.3859999999999983, 4.3859999999999975, 4.3859999999999975, 4.385999999999999, 4.385999999999999, 2.3859999999999983, 2.3859999999999983, 2.3859999999999983, -1.9984014443252818e-15], u'state': [0, u'__', u'__', u'__', u'__', u'__', -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, u'__', u'__'], u'V': 4.385999999999999}, {u'Q': 2.3859999999999983, u'action': 10, u'Qs': [0.6899999999999984, 0.6899999999999983, 0.6899999999999983, 2.3859999999999983, 2.3859999999999983, 2.3859999999999983, 2.3859999999999983, 2.3859999999999983, 4.385999999999999, 4.385999999999999, 2.3859999999999983, 2.3859999999999983, 2.3859999999999983, -1.9984014443252818e-15], u'state': [0, u'__', -12, u'__', u'__', u'__', -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, u'__', u'__'], u'V': 4.385999999999999}, {u'Q': -4.000000000000002, u'action': u'__TERM_ACTION__', u'Qs': [-2.4620000000000015, -2.4620000000000015, -2.4620000000000015, 0.38599999999999834, 0.38599999999999834, 0.38599999999999834, -2.4620000000000015, -2.4620000000000015, -2.4620000000000015, 0.38599999999999834, 0.38599999999999834, 0.38599999999999834, -4.000000000000002], u'state': [0, u'__', -12, u'__', u'__', u'__', -4, u'__', u'__', u'__', -12, u'__', u'__', u'__', -4, u'__', u'__'], u'V': 0.38599999999999834}]","[7633, 9181, 10044]","[u'3', u'3', u'2']","[[0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, u'__', u'__'], [0, u'__', u'__', u'__', u'__', u'__', -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, u'__', u'__'], [0, u'__', -12, u'__', u'__', u'__', -4, u'__', u'__', u'__', u'__', u'__', u'__', u'__', -4, u'__', u'__'], [0, u'__', -12, u'__', u'__', u'__', -4, u'__', u'__', u'__', -12, u'__', u'__', u'__', -4, u'__', u'__']]",,[None],[True],"[14, 6, 2, 10, u'__TERM_ACTION__']","[0, 13, 14, 16]",[True],[False],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [14, 6, 2, 10], u'time': [842, 2724, 4003, 6189]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7633, 922, 354]",-21.0,772133,9.0,,mouselab-mdp,,1
