pid,temp,p_error,logp,satisfice,prune,model,trial_idx,k
207,1e-05,1.0,-2.5649493574615367,,,optimal,20,2
207,1e-10,1.0,-2.5649493574615367,,,random,20,0
207,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,21,3
207,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,21,3
207,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,21,3
207,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,21,4
207,1e-05,1.0,-2.5649493574615367,,,optimal,21,2
207,1e-10,1.0,-2.5649493574615367,,,random,21,0
207,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,22,3
207,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,22,3
207,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,22,3
207,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,22,4
207,1e-05,1.0,-2.5649493574615367,,,optimal,22,2
207,1e-10,1.0,-2.5649493574615367,,,random,22,0
207,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,23,3
207,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,23,3
207,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,23,3
207,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,23,4
207,1e-05,1.0,-2.5649493574615367,,,optimal,23,2
207,1e-10,1.0,-2.5649493574615367,,,random,23,0
207,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,24,3
207,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,24,3
207,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,24,3
207,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,24,4
207,1e-05,1.0,-2.5649493574615367,,,optimal,24,2
207,1e-10,1.0,-2.5649493574615367,,,random,24,0
207,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,25,3
207,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,25,3
207,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,25,3
207,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,25,4
207,1e-05,1.0,-2.5649493574615367,,,optimal,25,2
207,1e-10,1.0,-2.5649493574615367,,,random,25,0
207,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,26,3
207,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,26,3
207,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,26,3
207,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,26,4
207,1e-05,1.0,-2.5649493574615367,,,optimal,26,2
207,1e-10,1.0,-2.5649493574615367,,,random,26,0
207,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,27,3
207,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,27,3
207,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,27,3
207,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,27,4
207,1e-05,1.0,-2.5649493574615367,,,optimal,27,2
207,1e-10,1.0,-2.5649493574615367,,,random,27,0
207,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,28,3
207,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,28,3
207,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,28,3
207,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,28,4
207,1e-05,1.0,-2.5649493574615367,,,optimal,28,2
207,1e-10,1.0,-2.5649493574615367,,,random,28,0
207,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,29,3
207,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,29,3
207,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,29,3
207,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,29,4
207,1e-05,1.0,-2.5649493574615367,,,optimal,29,2
207,1e-10,1.0,-2.5649493574615367,,,random,29,0
209,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,0,3
209,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,0,3
209,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,0,3
209,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,0,4
209,1e-05,1.0,-2.5649493574615367,,,optimal,0,2
209,1e-10,1.0,-2.5649493574615367,,,random,0,0
209,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,1,3
209,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,1,3
209,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,1,3
209,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,1,4
209,1e-05,1.0,-2.5649493574615367,,,optimal,1,2
209,1e-10,1.0,-2.5649493574615367,,,random,1,0
209,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,2,3
209,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,2,3
209,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,2,3
209,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,2,4
209,1e-05,1.0,-2.5649493574615367,,,optimal,2,2
209,1e-10,1.0,-2.5649493574615367,,,random,2,0
209,1e-10,0.65,-4.707449035108509,5.0,-30.0,depth_first,3,3
209,1e-10,0.65,-4.707449035108509,5.0,-30.0,breadth_first,3,3
209,1e-10,0.65,-4.707449035108509,5.0,-30.0,progressive_deepening,3,3
209,1e-05,0.65,-4.707449035108509,5.0,-30.0,best_first,3,4
209,1e-05,1.0,-5.049856007249537,,,optimal,3,2
209,1e-10,1.0,-5.049856007249537,,,random,3,0
209,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,4,3
209,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,4,3
209,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,4,3
209,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,4,4
209,1e-05,1.0,-2.5649493574615367,,,optimal,4,2
209,1e-10,1.0,-2.5649493574615367,,,random,4,0
209,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,5,3
209,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,5,3
209,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,5,3
209,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,5,4
209,1e-05,1.0,-2.5649493574615367,,,optimal,5,2
209,1e-10,1.0,-2.5649493574615367,,,random,5,0
209,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,6,3
209,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,6,3
209,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,6,3
209,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,6,4
209,1e-05,1.0,-2.5649493574615367,,,optimal,6,2
209,1e-10,1.0,-2.5649493574615367,,,random,6,0
209,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,7,3
209,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,7,3
209,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,7,3
209,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,7,4
209,1e-05,1.0,-2.5649493574615367,,,optimal,7,2
209,1e-10,1.0,-2.5649493574615367,,,random,7,0
209,1e-10,0.73,-6.76883995007713,5.0,-30.0,depth_first,8,3
209,1e-10,0.73,-6.76883995007713,5.0,-30.0,breadth_first,8,3
209,1e-10,0.73,-6.76883995007713,5.0,-30.0,progressive_deepening,8,3
209,1e-05,0.73,-6.76883995007713,5.0,-30.0,best_first,8,4
209,1e-05,0.59,-7.130848545041635,,,optimal,8,2
209,1e-10,1.0,-7.447751280047907,,,random,8,0
209,1e-10,0.73,-6.76883995007713,5.0,-30.0,depth_first,9,3
209,1e-10,0.73,-6.76883995007713,5.0,-30.0,breadth_first,9,3
209,1e-10,0.73,-6.76883995007713,5.0,-30.0,progressive_deepening,9,3
209,1e-05,0.73,-6.76883995007713,5.0,-30.0,best_first,9,4
209,1e-05,0.59,-7.130848545041635,,,optimal,9,2
209,1e-10,1.0,-7.447751280047907,,,random,9,0
209,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,10,3
209,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,10,3
209,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,10,3
209,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,10,4
209,1e-05,1.0,-2.5649493574615367,,,optimal,10,2
209,1e-10,1.0,-2.5649493574615367,,,random,10,0
209,1e-10,0.55,-3.8643017884476185,5.0,-30.0,depth_first,11,3
209,1e-10,0.55,-3.8643017884476185,5.0,-30.0,breadth_first,11,3
209,1e-10,0.55,-3.8643017884476185,5.0,-30.0,progressive_deepening,11,3
209,1e-05,0.55,-3.8643017884476185,5.0,-30.0,best_first,11,4
209,1e-05,0.01,-1.806367572991136,,,optimal,11,2
209,1e-10,1.0,-5.049856007249537,,,random,11,0
209,1e-10,0.73,-6.76883995007713,5.0,-30.0,depth_first,12,3
209,1e-10,0.73,-6.76883995007713,5.0,-30.0,breadth_first,12,3
209,1e-10,0.73,-6.76883995007713,5.0,-30.0,progressive_deepening,12,3
209,1e-05,0.73,-6.76883995007713,5.0,-30.0,best_first,12,4
209,1e-05,0.01,-3.4215794435813742,,,optimal,12,2
209,1e-10,1.0,-7.447751280047907,,,random,12,0
209,1e-10,0.55,-3.8643017884476185,5.0,-30.0,depth_first,13,3
209,1e-10,0.55,-3.8643017884476185,5.0,-30.0,breadth_first,13,3
209,1e-10,0.55,-3.8643017884476185,5.0,-30.0,progressive_deepening,13,3
209,1e-05,0.55,-3.8643017884476185,5.0,-30.0,best_first,13,4
209,1e-05,0.93,-5.043923638596429,,,optimal,13,2
209,1e-10,1.0,-5.049856007249537,,,random,13,0
209,1e-10,0.55,-3.8643017884476185,5.0,-30.0,depth_first,14,3
209,1e-10,0.55,-3.8643017884476185,5.0,-30.0,breadth_first,14,3
209,1e-10,0.55,-3.8643017884476185,5.0,-30.0,progressive_deepening,14,3
209,1e-05,0.55,-3.8643017884476185,5.0,-30.0,best_first,14,4
209,1e-05,0.01,-1.806367572991136,,,optimal,14,2
209,1e-10,1.0,-5.049856007249537,,,random,14,0
209,1e-10,0.55,-3.8643017884476185,5.0,-30.0,depth_first,15,3
209,1e-10,0.55,-3.8643017884476185,5.0,-30.0,breadth_first,15,3
209,1e-10,0.55,-3.8643017884476185,5.0,-30.0,progressive_deepening,15,3
209,1e-05,0.55,-3.8643017884476185,5.0,-30.0,best_first,15,4
209,1e-05,0.01,-1.806367572991136,,,optimal,15,2
209,1e-10,1.0,-5.049856007249537,,,random,15,0
209,1e-10,0.55,-3.8643017884476185,5.0,-30.0,depth_first,16,3
209,1e-10,0.55,-3.8643017884476185,5.0,-30.0,breadth_first,16,3
209,1e-10,0.55,-3.8643017884476185,5.0,-30.0,progressive_deepening,16,3
209,1e-05,0.55,-3.8643017884476185,5.0,-30.0,best_first,16,4
209,1e-05,0.93,-5.043923638596429,,,optimal,16,2
209,1e-10,1.0,-5.049856007249537,,,random,16,0
209,1e-10,0.95,-13.983364371545422,5.0,-30.0,depth_first,17,3
209,1e-10,0.95,-13.983364371545422,5.0,-30.0,breadth_first,17,3
209,1e-10,0.95,-13.983364371545422,5.0,-30.0,progressive_deepening,17,3
209,1e-05,0.95,-13.983364371545422,5.0,-30.0,best_first,17,4
209,10.0,0.01,-13.855911819101156,,,optimal,17,2
209,1e-10,1.0,-14.02700249205801,,,random,17,0
209,1e-10,0.95,-13.983364371545422,5.0,-30.0,depth_first,18,3
209,1e-10,0.95,-13.983364371545422,5.0,-30.0,breadth_first,18,3
209,1e-10,0.95,-13.983364371545422,5.0,-30.0,progressive_deepening,18,3
209,1e-05,0.95,-13.983364371545422,5.0,-30.0,best_first,18,4
209,10.0,0.01,-13.896917384300833,,,optimal,18,2
209,1e-10,1.0,-14.02700249205801,,,random,18,0
209,1e-10,0.55,-3.8643017884476185,5.0,-30.0,depth_first,19,3
209,1e-10,0.55,-3.8643017884476185,5.0,-30.0,breadth_first,19,3
209,1e-10,0.55,-3.8643017884476185,5.0,-30.0,progressive_deepening,19,3
209,1e-05,0.55,-3.8643017884476185,5.0,-30.0,best_first,19,4
209,1e-05,0.01,-1.806367572991136,,,optimal,19,2
209,1e-10,1.0,-5.049856007249537,,,random,19,0
209,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,depth_first,20,3
209,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,breadth_first,20,3
209,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,progressive_deepening,20,3
209,1e-05,0.8300000000000001,-9.381105804877004,5.0,-30.0,best_first,20,4
209,1e-05,0.01,-4.8141660364000645,,,optimal,20,2
209,1e-10,1.0,-9.750336373041954,,,random,20,0
209,1e-10,0.55,-3.8643017884476185,5.0,-30.0,depth_first,21,3
209,1e-10,0.55,-3.8643017884476185,5.0,-30.0,breadth_first,21,3
209,1e-10,0.55,-3.8643017884476185,5.0,-30.0,progressive_deepening,21,3
209,1e-05,0.55,-3.8643017884476185,5.0,-30.0,best_first,21,4
209,1e-05,0.93,-5.043923638596429,,,optimal,21,2
209,1e-10,1.0,-5.049856007249537,,,random,21,0
209,1e-10,0.73,-6.76883995007713,5.0,-30.0,depth_first,22,3
209,1e-10,0.73,-6.76883995007713,5.0,-30.0,breadth_first,22,3
209,1e-10,0.73,-6.76883995007713,5.0,-30.0,progressive_deepening,22,3
209,1e-05,0.73,-6.76883995007713,5.0,-30.0,best_first,22,4
209,1e-05,0.01,-3.4215794435813742,,,optimal,22,2
209,1e-10,1.0,-7.447751280047907,,,random,22,0
209,1e-10,0.73,-6.76883995007713,5.0,-30.0,depth_first,23,3
209,1e-10,0.73,-6.76883995007713,5.0,-30.0,breadth_first,23,3
209,1e-10,0.73,-6.76883995007713,5.0,-30.0,progressive_deepening,23,3
209,1e-05,0.73,-6.76883995007713,5.0,-30.0,best_first,23,4
209,1e-05,0.59,-7.130848545041635,,,optimal,23,2
209,1e-10,1.0,-7.447751280047907,,,random,23,0
209,1e-10,1.0,-15.972912641113323,5.0,-30.0,depth_first,24,3
209,1e-10,1.0,-15.972912641113323,5.0,-30.0,breadth_first,24,3
209,1e-10,1.0,-15.972912641113323,5.0,-30.0,progressive_deepening,24,3
209,1e-05,1.0,-15.972912641113323,5.0,-30.0,best_first,24,4
209,0.3393221771895329,0.42,-15.132815043307753,,,optimal,24,2
209,1e-10,1.0,-15.972912641113323,,,random,24,0
209,1e-10,0.73,-6.76883995007713,5.0,-30.0,depth_first,25,3
209,1e-10,0.73,-6.76883995007713,5.0,-30.0,breadth_first,25,3
209,1e-10,0.73,-6.76883995007713,5.0,-30.0,progressive_deepening,25,3
209,1e-05,0.73,-6.76883995007713,5.0,-30.0,best_first,25,4
209,1e-05,0.59,-7.130848545041635,,,optimal,25,2
209,1e-10,1.0,-7.447751280047907,,,random,25,0
209,1e-10,1.0,-5.049856007249537,5.0,-30.0,depth_first,26,3
209,1e-10,1.0,-5.049856007249537,5.0,-30.0,breadth_first,26,3
209,1e-10,1.0,-5.049856007249537,5.0,-30.0,progressive_deepening,26,3
209,1e-05,1.0,-5.049856007249537,5.0,-30.0,best_first,26,4
209,1e-05,0.93,-5.043923638596429,,,optimal,26,2
209,1e-10,1.0,-5.049856007249537,,,random,26,0
209,1e-10,1.0,-5.049856007249537,5.0,-30.0,depth_first,27,3
209,1e-10,1.0,-5.049856007249537,5.0,-30.0,breadth_first,27,3
209,1e-10,1.0,-5.049856007249537,5.0,-30.0,progressive_deepening,27,3
209,1e-05,1.0,-5.049856007249537,5.0,-30.0,best_first,27,4
209,1e-05,0.93,-5.043923638596429,,,optimal,27,2
209,1e-10,1.0,-5.049856007249537,,,random,27,0
209,1e-10,0.95,-13.983364371545422,5.0,-30.0,depth_first,28,3
209,1e-10,0.95,-13.983364371545422,5.0,-30.0,breadth_first,28,3
209,1e-10,0.95,-13.983364371545422,5.0,-30.0,progressive_deepening,28,3
209,1e-05,0.95,-13.983364371545422,5.0,-30.0,best_first,28,4
209,1e-05,0.01,-6.620506064393825,,,optimal,28,2
209,1e-10,1.0,-14.02700249205801,,,random,28,0
209,1e-10,0.55,-3.8643017884476185,5.0,-30.0,depth_first,29,3
209,1e-10,0.55,-3.8643017884476185,5.0,-30.0,breadth_first,29,3
209,1e-10,0.55,-3.8643017884476185,5.0,-30.0,progressive_deepening,29,3
209,1e-05,0.55,-3.8643017884476185,5.0,-30.0,best_first,29,4
209,1e-05,0.93,-5.043923638596429,,,optimal,29,2
209,1e-10,1.0,-5.049856007249537,,,random,29,0
210,1e-10,0.87,-7.366272680683515,5.0,-30.0,depth_first,0,3
210,1e-10,0.42,-5.8781358618009785,5.0,-30.0,breadth_first,0,3
210,1e-10,0.87,-7.366272680683515,5.0,-30.0,progressive_deepening,0,3
210,1e-05,0.42,-5.8781358618009785,5.0,-30.0,best_first,0,4
210,1e-05,1.0,-7.447751280047907,,,optimal,0,2
210,1e-10,1.0,-7.447751280047907,,,random,0,0
210,1e-10,0.97,-9.746403815691757,5.0,-30.0,depth_first,1,3
210,1e-10,0.3,-6.166817434585845,5.0,-30.0,breadth_first,1,3
210,1e-10,0.97,-9.746403815691757,5.0,-30.0,progressive_deepening,1,3
210,10.0,0.35000000000000003,-7.805939328398626,5.0,-30.0,best_first,1,4
210,1e-05,1.0,-9.750336373041954,,,optimal,1,2
210,1e-10,1.0,-9.750336373041954,,,random,1,0
210,1e-10,0.97,-9.746403815691757,5.0,-30.0,depth_first,2,3
210,1e-10,0.3,-6.166817434585845,5.0,-30.0,breadth_first,2,3
210,1e-10,0.97,-9.746403815691757,5.0,-30.0,progressive_deepening,2,3
210,5.689866029018292,0.33,-7.501424713284795,5.0,-30.0,best_first,2,4
210,1e-05,1.0,-9.750336373041954,,,optimal,2,2
210,1e-10,1.0,-9.750336373041954,,,random,2,0
210,1e-10,0.97,-9.746403815691757,5.0,-30.0,depth_first,3,3
210,1e-10,0.3,-6.166817434585845,5.0,-30.0,breadth_first,3,3
210,1e-10,0.97,-9.746403815691757,5.0,-30.0,progressive_deepening,3,3
210,10.0,0.35000000000000003,-7.876000842381519,5.0,-30.0,best_first,3,4
210,1e-05,1.0,-9.750336373041954,,,optimal,3,2
210,1e-10,1.0,-9.750336373041954,,,random,3,0
210,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,4,3
210,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,4,3
210,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,4,3
210,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,4,4
210,1e-05,1.0,-2.5649493574615367,,,optimal,4,2
210,1e-10,1.0,-2.5649493574615367,,,random,4,0
210,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,5,3
210,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,5,3
210,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,5,3
210,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,5,4
210,1e-05,1.0,-2.5649493574615367,,,optimal,5,2
210,1e-10,1.0,-2.5649493574615367,,,random,5,0
210,1e-10,0.97,-9.746403815691757,5.0,-30.0,depth_first,6,3
210,1e-10,0.3,-6.166817434585845,5.0,-30.0,breadth_first,6,3
210,1e-10,0.97,-9.746403815691757,5.0,-30.0,progressive_deepening,6,3
210,4.291934260128778,0.33,-7.351639443723331,5.0,-30.0,best_first,6,4
210,1e-05,1.0,-9.750336373041954,,,optimal,6,2
210,1e-10,1.0,-9.750336373041954,,,random,6,0
210,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,7,3
210,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,7,3
210,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,7,3
210,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,7,4
210,1e-05,1.0,-2.5649493574615367,,,optimal,7,2
210,1e-10,1.0,-2.5649493574615367,,,random,7,0
210,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,8,3
210,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,8,3
210,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,8,3
210,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,8,4
210,1e-05,1.0,-2.5649493574615367,,,optimal,8,2
210,1e-10,1.0,-2.5649493574615367,,,random,8,0
210,1e-10,0.65,-4.707449035108509,5.0,-30.0,depth_first,9,3
210,1e-10,0.65,-4.707449035108509,5.0,-30.0,breadth_first,9,3
210,1e-10,0.65,-4.707449035108509,5.0,-30.0,progressive_deepening,9,3
210,1e-05,0.65,-4.707449035108509,5.0,-30.0,best_first,9,4
210,1e-05,1.0,-5.049856007249537,,,optimal,9,2
210,1e-10,1.0,-5.049856007249537,,,random,9,0
210,1e-10,0.87,-7.366272680683515,5.0,-30.0,depth_first,10,3
210,1e-10,0.42,-5.8781358618009785,5.0,-30.0,breadth_first,10,3
210,1e-10,0.87,-7.366272680683515,5.0,-30.0,progressive_deepening,10,3
210,10.0,0.44,-6.288925987361847,5.0,-30.0,best_first,10,4
210,1e-05,1.0,-7.447751280047907,,,optimal,10,2
210,1e-10,1.0,-7.447751280047907,,,random,10,0
210,1e-10,0.97,-9.746403815691757,5.0,-30.0,depth_first,11,3
210,1e-10,0.3,-6.166817434585845,5.0,-30.0,breadth_first,11,3
210,1e-10,0.97,-9.746403815691757,5.0,-30.0,progressive_deepening,11,3
210,4.291934260128778,0.33,-7.351639443723331,5.0,-30.0,best_first,11,4
210,1e-05,1.0,-9.750336373041954,,,optimal,11,2
210,1e-10,1.0,-9.750336373041954,,,random,11,0
210,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,12,3
210,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,12,3
210,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,12,3
210,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,12,4
210,1e-05,1.0,-2.5649493574615367,,,optimal,12,2
210,1e-10,1.0,-2.5649493574615367,,,random,12,0
210,1e-10,0.65,-4.707449035108509,5.0,-30.0,depth_first,13,3
210,1e-10,0.65,-4.707449035108509,5.0,-30.0,breadth_first,13,3
210,1e-10,0.65,-4.707449035108509,5.0,-30.0,progressive_deepening,13,3
210,1e-05,0.65,-4.707449035108509,5.0,-30.0,best_first,13,4
210,1e-05,1.0,-5.049856007249537,,,optimal,13,2
210,1e-10,1.0,-5.049856007249537,,,random,13,0
210,1e-10,1.0,-2.5649493574615367,5.0,-30.0,depth_first,14,3
210,1e-10,1.0,-2.5649493574615367,5.0,-30.0,breadth_first,14,3
210,1e-10,1.0,-2.5649493574615367,5.0,-30.0,progressive_deepening,14,3
210,1e-05,1.0,-2.5649493574615367,5.0,-30.0,best_first,14,4
210,1e-05,1.0,-2.5649493574615367,,,optimal,14,2
210,1e-10,1.0,-2.5649493574615367,,,random,14,0
210,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,depth_first,15,3
210,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,breadth_first,15,3
210,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,progressive_deepening,15,3
210,1e-05,0.8300000000000001,-9.381105804877004,5.0,-30.0,best_first,15,4
210,1e-05,0.01,-4.8141660364000645,,,optimal,15,2
210,1e-10,1.0,-9.750336373041954,,,random,15,0
210,1e-10,0.73,-6.76883995007713,5.0,-30.0,depth_first,16,3
210,1e-10,0.73,-6.76883995007713,5.0,-30.0,breadth_first,16,3
210,1e-10,0.73,-6.76883995007713,5.0,-30.0,progressive_deepening,16,3
210,1e-05,0.73,-6.76883995007713,5.0,-30.0,best_first,16,4
210,1e-05,0.01,-3.4215794435813742,,,optimal,16,2
210,1e-10,1.0,-7.447751280047907,,,random,16,0
210,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,depth_first,17,3
210,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,breadth_first,17,3
210,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,progressive_deepening,17,3
210,1e-05,0.8300000000000001,-9.381105804877004,5.0,-30.0,best_first,17,4
210,1e-05,0.01,-4.8141660364000645,,,optimal,17,2
210,1e-10,1.0,-9.750336373041954,,,random,17,0
210,1e-10,0.9,-11.781216348107359,5.0,-30.0,depth_first,18,3
210,1e-10,0.9,-11.781216348107359,5.0,-30.0,breadth_first,18,3
210,1e-10,0.9,-11.781216348107359,5.0,-30.0,progressive_deepening,18,3
210,1e-05,0.9,-11.781216348107359,5.0,-30.0,best_first,18,4
210,1e-05,0.01,-5.91969082609729,,,optimal,18,2
210,1e-10,1.0,-11.947560950378175,,,random,18,0
210,1e-10,0.55,-3.8643017884476185,5.0,-30.0,depth_first,19,3
210,1e-10,0.55,-3.8643017884476185,5.0,-30.0,breadth_first,19,3
210,1e-10,0.55,-3.8643017884476185,5.0,-30.0,progressive_deepening,19,3
210,1e-05,0.55,-3.8643017884476185,5.0,-30.0,best_first,19,4
210,1e-05,0.01,-1.806367572991136,,,optimal,19,2
210,1e-10,1.0,-5.049856007249537,,,random,19,0
210,1e-10,0.9,-11.781216348107359,5.0,-30.0,depth_first,20,3
210,1e-10,0.9,-11.781216348107359,5.0,-30.0,breadth_first,20,3
210,1e-10,0.9,-11.781216348107359,5.0,-30.0,progressive_deepening,20,3
210,1e-05,0.9,-11.781216348107359,5.0,-30.0,best_first,20,4
210,1e-05,0.01,-5.91969082609729,,,optimal,20,2
210,1e-10,1.0,-11.947560950378175,,,random,20,0
210,1e-10,0.9,-11.781216348107359,5.0,-30.0,depth_first,21,3
210,1e-10,0.9,-11.781216348107359,5.0,-30.0,breadth_first,21,3
210,1e-10,0.9,-11.781216348107359,5.0,-30.0,progressive_deepening,21,3
210,1e-05,0.9,-11.781216348107359,5.0,-30.0,best_first,21,4
210,1e-05,0.01,-5.91969082609729,,,optimal,21,2
210,1e-10,1.0,-11.947560950378175,,,random,21,0
210,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,depth_first,22,3
210,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,breadth_first,22,3
210,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,progressive_deepening,22,3
210,1e-05,0.8300000000000001,-9.381105804877004,5.0,-30.0,best_first,22,4
210,1e-05,0.01,-4.8141660364000645,,,optimal,22,2
210,1e-10,1.0,-9.750336373041954,,,random,22,0
210,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,depth_first,23,3
210,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,breadth_first,23,3
210,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,progressive_deepening,23,3
210,1e-05,0.8300000000000001,-9.381105804877004,5.0,-30.0,best_first,23,4
210,1e-05,0.01,-4.8141660364000645,,,optimal,23,2
210,1e-10,1.0,-9.750336373041954,,,random,23,0
210,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,depth_first,24,3
210,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,breadth_first,24,3
210,1e-10,0.8300000000000001,-9.381105804877004,5.0,-30.0,progressive_deepening,24,3
210,1e-05,0.8300000000000001,-9.381105804877004,5.0,-30.0,best_first,24,4
