,action,pid,state,trial_id,trial_index
6280,11,161,"(0, Cat, Cat, -48, -24, Cat, Cat, 24, 24, Cat, Cat, Cat, -24)",-2147483648,18
6281,13,161,"(0, Cat, Cat, -48, -24, Cat, Cat, 24, 24, Cat, Cat, 48, -24)",-2147483648,18
6282,3,161,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,19
6283,7,161,"(0, Cat, Cat, -24, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,19
6284,4,161,"(0, Cat, Cat, -24, Cat, Cat, Cat, -24, Cat, Cat, Cat, Cat, Cat)",-2147483648,19
6285,11,161,"(0, Cat, Cat, -24, 24, Cat, Cat, -24, Cat, Cat, Cat, Cat, Cat)",-2147483648,19
6286,8,161,"(0, Cat, Cat, -24, 24, Cat, Cat, -24, Cat, Cat, Cat, 24, Cat)",-2147483648,19
6287,13,161,"(0, Cat, Cat, -24, 24, Cat, Cat, -24, 48, Cat, Cat, 24, Cat)",-2147483648,19
6288,3,161,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,20
6289,13,161,"(0, Cat, Cat, 48, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,20
6290,3,161,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,21
6291,4,161,"(0, Cat, Cat, -24, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,21
6292,13,161,"(0, Cat, Cat, -24, 48, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,21
6293,12,161,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,22
6294,13,161,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 48)",-2147483648,22
6295,7,161,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,23
6296,13,161,"(0, Cat, Cat, Cat, Cat, Cat, Cat, 48, Cat, Cat, Cat, Cat, Cat)",-2147483648,23
6297,8,161,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,24
6298,4,161,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -24, Cat, Cat, Cat, Cat)",-2147483648,24
6299,3,161,"(0, Cat, Cat, Cat, -24, Cat, Cat, Cat, -24, Cat, Cat, Cat, Cat)",-2147483648,24
6300,11,161,"(0, Cat, Cat, 24, -24, Cat, Cat, Cat, -24, Cat, Cat, Cat, Cat)",-2147483648,24
6301,12,161,"(0, Cat, Cat, 24, -24, Cat, Cat, Cat, -24, Cat, Cat, -48, Cat)",-2147483648,24
6302,13,161,"(0, Cat, Cat, 24, -24, Cat, Cat, Cat, -24, Cat, Cat, -48, 48)",-2147483648,24
6303,3,161,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,25
6304,7,161,"(0, Cat, Cat, 24, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,25
6305,4,161,"(0, Cat, Cat, 24, Cat, Cat, Cat, -24, Cat, Cat, Cat, Cat, Cat)",-2147483648,25
6306,11,161,"(0, Cat, Cat, 24, -24, Cat, Cat, -24, Cat, Cat, Cat, Cat, Cat)",-2147483648,25
6307,12,161,"(0, Cat, Cat, 24, -24, Cat, Cat, -24, Cat, Cat, Cat, -24, Cat)",-2147483648,25
6308,8,161,"(0, Cat, Cat, 24, -24, Cat, Cat, -24, Cat, Cat, Cat, -24, 24)",-2147483648,25
6309,13,161,"(0, Cat, Cat, 24, -24, Cat, Cat, -24, 24, Cat, Cat, -24, 24)",-2147483648,25
6310,7,161,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,26
6311,4,161,"(0, Cat, Cat, Cat, Cat, Cat, Cat, -24, Cat, Cat, Cat, Cat, Cat)",-2147483648,26
6312,11,161,"(0, Cat, Cat, Cat, 24, Cat, Cat, -24, Cat, Cat, Cat, Cat, Cat)",-2147483648,26
6313,12,161,"(0, Cat, Cat, Cat, 24, Cat, Cat, -24, Cat, Cat, Cat, -24, Cat)",-2147483648,26
6314,9,161,"(0, Cat, Cat, Cat, 24, Cat, Cat, -24, Cat, Cat, Cat, -24, 48)",-2147483648,26
6315,10,161,"(0, Cat, Cat, Cat, 24, Cat, Cat, -24, Cat, -4, Cat, -24, 48)",-2147483648,26
6316,13,161,"(0, Cat, Cat, Cat, 24, Cat, Cat, -24, Cat, -4, 4, -24, 48)",-2147483648,26
6317,3,161,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,27
6318,4,161,"(0, Cat, Cat, 24, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,27
6319,7,161,"(0, Cat, Cat, 24, -24, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,27
6320,8,161,"(0, Cat, Cat, 24, -24, Cat, Cat, 24, Cat, Cat, Cat, Cat, Cat)",-2147483648,27
6321,12,161,"(0, Cat, Cat, 24, -24, Cat, Cat, 24, -24, Cat, Cat, Cat, Cat)",-2147483648,27
6322,9,161,"(0, Cat, Cat, 24, -24, Cat, Cat, 24, -24, Cat, Cat, Cat, 48)",-2147483648,27
6323,13,161,"(0, Cat, Cat, 24, -24, Cat, Cat, 24, -24, 4, Cat, Cat, 48)",-2147483648,27
6324,4,161,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,28
6325,3,161,"(0, Cat, Cat, Cat, -48, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,28
6326,7,161,"(0, Cat, Cat, 24, -48, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,28
6327,8,161,"(0, Cat, Cat, 24, -48, Cat, Cat, 24, Cat, Cat, Cat, Cat, Cat)",-2147483648,28
6328,12,161,"(0, Cat, Cat, 24, -48, Cat, Cat, 24, -48, Cat, Cat, Cat, Cat)",-2147483648,28
6329,11,161,"(0, Cat, Cat, 24, -48, Cat, Cat, 24, -48, Cat, Cat, Cat, -48)",-2147483648,28
6330,13,161,"(0, Cat, Cat, 24, -48, Cat, Cat, 24, -48, Cat, Cat, 24, -48)",-2147483648,28
6331,4,161,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,29
6332,3,161,"(0, Cat, Cat, Cat, -48, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,29
6333,7,161,"(0, Cat, Cat, -48, -48, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,29
6334,8,161,"(0, Cat, Cat, -48, -48, Cat, Cat, 24, Cat, Cat, Cat, Cat, Cat)",-2147483648,29
6335,5,161,"(0, Cat, Cat, -48, -48, Cat, Cat, 24, 48, Cat, Cat, Cat, Cat)",-2147483648,29
6336,13,161,"(0, Cat, Cat, -48, -48, -2, Cat, 24, 48, Cat, Cat, Cat, Cat)",-2147483648,29
6337,13,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,0
6338,13,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,1
6339,13,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,2
6340,13,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,3
6341,13,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,4
6342,13,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,5
6343,9,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,6
6344,5,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 4, Cat, Cat, Cat)",-2147483648,6
6345,1,169,"(0, Cat, Cat, Cat, Cat, 2, Cat, Cat, Cat, 4, Cat, Cat, Cat)",-2147483648,6
6346,2,169,"(0, 2, Cat, Cat, Cat, 2, Cat, Cat, Cat, 4, Cat, Cat, Cat)",-2147483648,6
6347,4,169,"(0, 2, 8, Cat, Cat, 2, Cat, Cat, Cat, 4, Cat, Cat, Cat)",-2147483648,6
6348,3,169,"(0, 2, 8, Cat, -24, 2, Cat, Cat, Cat, 4, Cat, Cat, Cat)",-2147483648,6
6349,7,169,"(0, 2, 8, -48, -24, 2, Cat, Cat, Cat, 4, Cat, Cat, Cat)",-2147483648,6
6350,8,169,"(0, 2, 8, -48, -24, 2, Cat, -24, Cat, 4, Cat, Cat, Cat)",-2147483648,6
6351,6,169,"(0, 2, 8, -48, -24, 2, Cat, -24, -48, 4, Cat, Cat, Cat)",-2147483648,6
6352,10,169,"(0, 2, 8, -48, -24, 2, 8, -24, -48, 4, Cat, Cat, Cat)",-2147483648,6
6353,11,169,"(0, 2, 8, -48, -24, 2, 8, -24, -48, 4, -4, Cat, Cat)",-2147483648,6
6354,12,169,"(0, 2, 8, -48, -24, 2, 8, -24, -48, 4, -4, 24, Cat)",-2147483648,6
6355,13,169,"(0, 2, 8, -48, -24, 2, 8, -24, -48, 4, -4, 24, -48)",-2147483648,6
6356,4,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,7
6357,13,169,"(0, Cat, Cat, Cat, 24, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,7
6358,3,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,8
6359,4,169,"(0, Cat, Cat, -24, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,8
6360,11,169,"(0, Cat, Cat, -24, 24, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,8
6361,12,169,"(0, Cat, Cat, -24, 24, Cat, Cat, Cat, Cat, Cat, Cat, 24, Cat)",-2147483648,8
6362,13,169,"(0, Cat, Cat, -24, 24, Cat, Cat, Cat, Cat, Cat, Cat, 24, 48)",-2147483648,8
6363,12,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,9
6364,11,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -48)",-2147483648,9
6365,13,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 48, -48)",-2147483648,9
6366,7,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,10
6367,8,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, 48, Cat, Cat, Cat, Cat, Cat)",-2147483648,10
6368,3,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, 48, -24, Cat, Cat, Cat, Cat)",-2147483648,10
6369,4,169,"(0, Cat, Cat, 24, Cat, Cat, Cat, 48, -24, Cat, Cat, Cat, Cat)",-2147483648,10
6370,11,169,"(0, Cat, Cat, 24, -24, Cat, Cat, 48, -24, Cat, Cat, Cat, Cat)",-2147483648,10
6371,12,169,"(0, Cat, Cat, 24, -24, Cat, Cat, 48, -24, Cat, Cat, -48, Cat)",-2147483648,10
6372,13,169,"(0, Cat, Cat, 24, -24, Cat, Cat, 48, -24, Cat, Cat, -48, 48)",-2147483648,10
6373,12,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,11
6374,13,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 48)",-2147483648,11
6375,3,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,12
6376,4,169,"(0, Cat, Cat, 24, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,12
6377,7,169,"(0, Cat, Cat, 24, -24, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,12
6378,8,169,"(0, Cat, Cat, 24, -24, Cat, Cat, -24, Cat, Cat, Cat, Cat, Cat)",-2147483648,12
6379,12,169,"(0, Cat, Cat, 24, -24, Cat, Cat, -24, -24, Cat, Cat, Cat, Cat)",-2147483648,12
6380,13,169,"(0, Cat, Cat, 24, -24, Cat, Cat, -24, -24, Cat, Cat, Cat, 48)",-2147483648,12
6381,7,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,13
6382,8,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, -48, Cat, Cat, Cat, Cat, Cat)",-2147483648,13
6383,11,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, -48, 24, Cat, Cat, Cat, Cat)",-2147483648,13
6384,12,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, -48, 24, Cat, Cat, -48, Cat)",-2147483648,13
6385,13,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, -48, 24, Cat, Cat, -48, 48)",-2147483648,13
6386,12,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,14
6387,11,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 24)",-2147483648,14
6388,7,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -48, 24)",-2147483648,14
6389,8,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, -48, Cat, Cat, Cat, -48, 24)",-2147483648,14
6390,3,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, -48, -24, Cat, Cat, -48, 24)",-2147483648,14
6391,4,169,"(0, Cat, Cat, -48, Cat, Cat, Cat, -48, -24, Cat, Cat, -48, 24)",-2147483648,14
6392,13,169,"(0, Cat, Cat, -48, 48, Cat, Cat, -48, -24, Cat, Cat, -48, 24)",-2147483648,14
6393,4,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,15
6394,3,169,"(0, Cat, Cat, Cat, 24, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,15
6395,11,169,"(0, Cat, Cat, -48, 24, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,15
6396,13,169,"(0, Cat, Cat, -48, 24, Cat, Cat, Cat, Cat, Cat, Cat, 48, Cat)",-2147483648,15
6397,3,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,16
6398,4,169,"(0, Cat, Cat, -48, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,16
6399,11,169,"(0, Cat, Cat, -48, -48, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,16
6400,13,169,"(0, Cat, Cat, -48, -48, Cat, Cat, Cat, Cat, Cat, Cat, 48, Cat)",-2147483648,16
6401,11,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,17
6402,13,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 48, Cat)",-2147483648,17
6403,11,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,18
6404,4,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -24, Cat)",-2147483648,18
6405,3,169,"(0, Cat, Cat, Cat, -48, Cat, Cat, Cat, Cat, Cat, Cat, -24, Cat)",-2147483648,18
6406,7,169,"(0, Cat, Cat, -24, -48, Cat, Cat, Cat, Cat, Cat, Cat, -24, Cat)",-2147483648,18
6407,8,169,"(0, Cat, Cat, -24, -48, Cat, Cat, -48, Cat, Cat, Cat, -24, Cat)",-2147483648,18
6408,13,169,"(0, Cat, Cat, -24, -48, Cat, Cat, -48, 48, Cat, Cat, -24, Cat)",-2147483648,18
6409,12,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,19
6410,11,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -24)",-2147483648,19
6411,13,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 48, -24)",-2147483648,19
6412,11,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,20
6413,12,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 24, Cat)",-2147483648,20
6414,7,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 24, -48)",-2147483648,20
6415,8,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, 24, Cat, Cat, Cat, 24, -48)",-2147483648,20
6416,13,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, 24, 48, Cat, Cat, 24, -48)",-2147483648,20
6417,11,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,21
6418,12,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -48, Cat)",-2147483648,21
6419,13,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -48, 48)",-2147483648,21
6420,12,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,22
6421,11,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -48)",-2147483648,22
6422,13,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 48, -48)",-2147483648,22
6423,11,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,23
6424,12,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -24, Cat)",-2147483648,23
6425,7,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -24, -48)",-2147483648,23
6426,8,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, -48, Cat, Cat, Cat, -24, -48)",-2147483648,23
6427,13,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, -48, 48, Cat, Cat, -24, -48)",-2147483648,23
6428,3,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,24
6429,13,169,"(0, Cat, Cat, 48, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,24
6430,3,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,25
6431,13,169,"(0, Cat, Cat, 48, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,25
6432,4,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,26
6433,3,169,"(0, Cat, Cat, Cat, -48, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,26
6434,11,169,"(0, Cat, Cat, -24, -48, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,26
6435,12,169,"(0, Cat, Cat, -24, -48, Cat, Cat, Cat, Cat, Cat, Cat, -24, Cat)",-2147483648,26
6436,7,169,"(0, Cat, Cat, -24, -48, Cat, Cat, Cat, Cat, Cat, Cat, -24, -48)",-2147483648,26
6437,13,169,"(0, Cat, Cat, -24, -48, Cat, Cat, 48, Cat, Cat, Cat, -24, -48)",-2147483648,26
6438,3,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,27
6439,4,169,"(0, Cat, Cat, 24, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,27
6440,7,169,"(0, Cat, Cat, 24, -48, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,27
6441,8,169,"(0, Cat, Cat, 24, -48, Cat, Cat, -24, Cat, Cat, Cat, Cat, Cat)",-2147483648,27
6442,11,169,"(0, Cat, Cat, 24, -48, Cat, Cat, -24, -24, Cat, Cat, Cat, Cat)",-2147483648,27
6443,12,169,"(0, Cat, Cat, 24, -48, Cat, Cat, -24, -24, Cat, Cat, -48, Cat)",-2147483648,27
6444,13,169,"(0, Cat, Cat, 24, -48, Cat, Cat, -24, -24, Cat, Cat, -48, 24)",-2147483648,27
6445,3,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,28
6446,4,169,"(0, Cat, Cat, -24, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,28
6447,11,169,"(0, Cat, Cat, -24, -24, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,28
6448,13,169,"(0, Cat, Cat, -24, -24, Cat, Cat, Cat, Cat, Cat, Cat, 48, Cat)",-2147483648,28
6449,4,169,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,29
6450,13,169,"(0, Cat, Cat, Cat, 48, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,29
6451,9,172,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,0
6452,5,172,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -2, Cat, Cat, Cat)",-2147483648,0
6453,1,172,"(0, Cat, Cat, Cat, Cat, -4, Cat, Cat, Cat, -2, Cat, Cat, Cat)",-2147483648,0
6454,13,172,"(0, 2, Cat, Cat, Cat, -4, Cat, Cat, Cat, -2, Cat, Cat, Cat)",-2147483648,0
6455,6,172,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,1
6456,10,172,"(0, Cat, Cat, Cat, Cat, Cat, -4, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,1
6457,13,172,"(0, Cat, Cat, Cat, Cat, Cat, -4, Cat, Cat, Cat, 8, Cat, Cat)",-2147483648,1
6458,12,172,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,2
6459,8,172,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -24)",-2147483648,2
6460,4,172,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 24, Cat, Cat, Cat, -24)",-2147483648,2
6461,13,172,"(0, Cat, Cat, Cat, -24, Cat, Cat, Cat, 24, Cat, Cat, Cat, -24)",-2147483648,2
6462,11,172,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,3
6463,7,172,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 24, Cat)",-2147483648,3
6464,13,172,"(0, Cat, Cat, Cat, Cat, Cat, Cat, -48, Cat, Cat, Cat, 24, Cat)",-2147483648,3
6465,2,172,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,4
6466,10,172,"(0, Cat, -8, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,4
6467,6,172,"(0, Cat, -8, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -8, Cat, Cat)",-2147483648,4
6468,13,172,"(0, Cat, -8, Cat, Cat, Cat, 4, Cat, Cat, Cat, -8, Cat, Cat)",-2147483648,4
6469,3,172,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,5
6470,13,172,"(0, Cat, Cat, 24, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,5
6471,2,172,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,6
6472,6,172,"(0, Cat, 4, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,6
6473,10,172,"(0, Cat, 4, Cat, Cat, Cat, 4, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,6
6474,13,172,"(0, Cat, 4, Cat, Cat, Cat, 4, Cat, Cat, Cat, -4, Cat, Cat)",-2147483648,6
6475,2,172,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,7
6476,13,172,"(0, Cat, -4, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,7
6477,13,172,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,8
6478,7,172,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,9
6479,13,172,"(0, Cat, Cat, Cat, Cat, Cat, Cat, 48, Cat, Cat, Cat, Cat, Cat)",-2147483648,9
6480,10,172,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,10
6481,2,172,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -8, Cat, Cat)",-2147483648,10
6482,6,172,"(0, Cat, 8, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -8, Cat, Cat)",-2147483648,10
6483,13,172,"(0, Cat, 8, Cat, Cat, Cat, -4, Cat, Cat, Cat, -8, Cat, Cat)",-2147483648,10
6484,4,172,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,11
6485,12,172,"(0, Cat, Cat, Cat, 24, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,11
6486,7,172,"(0, Cat, Cat, Cat, 24, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -24)",-2147483648,11
6487,13,172,"(0, Cat, Cat, Cat, 24, Cat, Cat, -48, Cat, Cat, Cat, Cat, -24)",-2147483648,11
6488,11,172,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)",-2147483648,12
6489,8,172,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -48, Cat)",-2147483648,12
6490,3,172,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, -24, Cat, Cat, -48, Cat)",-2147483648,12
6491,4,172,"(0, Cat, Cat, 24, Cat, Cat, Cat, Cat, -24, Cat, Cat, -48, Cat)",-2147483648,12
