p_rdata,action_times,actions,beliefs,correct,delays,information_used_correctly,key_press,meta_actions,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,time_elapsed,trial_index,trial_id,trial_type,view_history,pid
,,,,,,,32.0,,,,,,,,1717,,476133,,,text,,91
,,,,,,,32.0,,,,,,,,1931,,698227,,,text,,93
,,,,,,,32.0,,,,,,,,8301,,637607,,,text,,101
,,,,,,,32.0,,,,,,,,2558,,1203320,,,text,,102
,,,,,,,32.0,,,,,,,,10846,,1192421,,,text,,103
,,,,,,,32.0,,,,,,,,4207,,547129,,,text,,104
,,,,,,,32.0,,,,,,,,4564,,531819,,,text,,105
,,,,,,,32.0,,,,,,,,3362,,669943,,,text,,106
,,,,,,,32.0,,,,,,,,5574,,785621,,,text,,108
,,,,,,,32.0,,,,,,,,5185,,925012,,,text,,109
,,,,,,,32.0,,,,,,,,6461,,627201,,,text,,110
,,,,,,,32.0,,,,,,,,2810,,744477,,,text,,112
,,,,,,,32.0,,,,,,,,9060,,676719,,,text,,114
,,,,,,,32.0,,,,,,,,3885,,982430,,,text,,115
,,,,,,,32.0,,,,,,,,3888,,700169,,,text,,116
,,,,,,,32.0,,,,,,,,5914,,648057,,,text,,121
,,,,,,,32.0,,,,,,,,4776,,768879,,,text,,127
,,,,,,,32.0,,,,,,,,14567,,1594670,,,text,,131
,,,,,,,32.0,,,,,,,,3889,,920493,,,text,,132
,,,,,,,32.0,,,,,,,,8372,,770945,,,text,,134
,,,,,,,32.0,,,,,,,,7972,,846224,,,text,,135
,,,,,,,32.0,,,,,,,,6998,,1482877,,,text,,137
,,,,,,,32.0,,,,,,,,1969,,780093,,,text,,139
,,,,,,,32.0,,,,,,,,8548,,775019,,,text,,140
,,,,,,,32.0,,,,,,,,4615,,543549,,,text,,147
,,,,,,,32.0,,,,,,,,4972,,565611,,,text,,148
,,,,,,,32.0,,,,,,,,2450,,592944,,,text,,149
,,,,,,,32.0,,,,,,,,6786,,1181793,,,text,,151
,,,,,,,32.0,,,,,,,,7724,,633776,,,text,,152
,,,,,,,32.0,,,,,,,,7417,,884318,,,text,,153
,,,,,,,32.0,,,,,,,,5606,,565906,,,text,,154
,,,,,,,32.0,,,,,,,,6516,,783265,,,text,,156
,,,,,,,32.0,,,,,,,,6694,,605174,,,text,,157
,,,,,,,32.0,,,,,,,,10531,,668038,,,text,,158
,,,,,,,32.0,,,,,,,,7169,,784105,,,text,,163
,,,,,,,32.0,,,,,,,,14741,,828177,,,text,,164
,,,,,,,32.0,,,,,,,,10780,,725315,,,text,,165
,,,,,,,32.0,,,,,,,,3340,,827008,,,text,,166
,,,,,,,32.0,,,,,,,,7052,,910207,,,text,,169
,,,,,,,32.0,,,,,,,,5485,,793250,,,text,,170
,,,,,,,32.0,,,,,,,,5414,,920411,,,text,,171
,,,,,,,32.0,,,,,,,,7899,,807647,,,text,,172
,,,,,,,32.0,,,,,,,,8481,,1026716,,,text,,173
,,,,,,,32.0,,,,,,,,2765,,612924,,,text,,174
,,,,,,,32.0,,,,,,,,5035,,524304,,,text,,175
,,,,,,,32.0,,,,,,,,6452,,393457,,,text,,180
,,,,,,,32.0,,,,,,,,4751,,733693,,,text,,181
,,,,,,,32.0,,,,,,,,6777,,819169,,,text,,183
,,,,,,,32.0,,,,,,,,6702,,804422,,,text,,184
,,,,,,,32.0,,,,,,,,11585,,675804,,,text,,185
,,,,,,,32.0,,,,,,,,6091,,705373,,,text,,188
,,,,,,,32.0,,,,,,,,9936,,887429,,,text,,189
,,,,,,,32.0,,,,,,,,4942,,769891,,,text,,190
,,,,,,,32.0,,,,,,,,6675,,944748,,,text,,196
,,,,,,,32.0,,,,,,,,4171,,746045,,,text,,197
,,,,,,,32.0,,,,,,,,5307,,688291,,,text,,200
,,,,,,,32.0,,,,,,,,6371,,700159,,,text,,202
,,,,,,,32.0,,,,,,,,7065,,548817,,,text,,204
,,,,,,,32.0,,,,,,,,7556,,607406,,,text,,206
,,,,,,,32.0,,,,,,,,7648,,1031526,,,text,,209
,,,,,,,32.0,,,,,,,,5093,,509313,,,text,,211
,,,,,,,32.0,,,,,,,,4230,,920223,,,text,,212
,,,,,,,32.0,,,,,,,,5967,,728675,,,text,,213
,,,,,,,32.0,,,,,,,,7193,,731043,,,text,,215
,,,,,,,32.0,,,,,,,,5494,,1187177,,,text,,217
,,,,,,,32.0,,,,,,,,9121,,878798,,,text,,219
,,,,,,,32.0,,,,,,,,3713,,965934,,,text,,221
,,,,,,,32.0,,,,,,,,5262,,577142,,,text,,222
,,,,,,,32.0,,,,,,,,6780,,880721,,,text,,223
,,,,,,,32.0,,,,,,,,5523,,695284,,,text,,224
,,,,,,,32.0,,,,,,,,4973,,641792,,,text,,227
,,,,,,,32.0,,,,,,,,8560,,621510,,,text,,229
,,,,,,,32.0,,,,,,,,7381,,877292,,,text,,230
,,,,,,,32.0,,,,,,,,5305,,1387868,,,text,,232
,,,,,,,32.0,,,,,,,,9958,,584082,,,text,,233
,,,,,,,32.0,,,,,,,,5280,,924605,,,text,,234
,,,,,,,32.0,,,,,,,,3855,,1500803,,,text,,235
,,,,,,,32.0,,,,,,,,4030,,864556,,,text,,236
,,,,,,,32.0,,,,,,,,7160,,615201,,,text,,237
,,,,,,,32.0,,,,,,,,4847,,748045,,,text,,238
,,,,,,,32.0,,,,,,,,3198,,772338,,,text,,243
,,,,,,,32.0,,,,,,,,10118,,621600,,,text,,245
,,,,,,,32.0,,,,,,,,7641,,975547,,,text,,246
,,,,,,,32.0,,,,,,,,7281,,556309,,,text,,247
,,,,,,,32.0,,,,,,,,2282,,1409619,,,text,,249
,,,,,,,32.0,,,,,,,,5027,,708299,,,text,,250
,,,,,,,32.0,,,,,,,,8971,,847838,,,text,,252
,,,,,,,32.0,,,,,,,,5089,,1182323,,,text,,254
,,,,,,,32.0,,,,,,,,3250,,881269,,,text,,256
,,,,,,,32.0,,,,,,,,3195,,554969,,,text,,257
,,,,,,,32.0,,,,,,,,7067,,726956,,,text,,258
,,,,,,,32.0,,,,,,,,3826,,663148,,,text,,259
,,,,,,,32.0,,,,,,,,6380,,777155,,,text,,260
,,,,,,,32.0,,,,,,,,5363,,707487,,,text,,261
,,,,,,,32.0,,,,,,,,8797,,1354855,,,text,,263
,,,,,,,32.0,,,,,,,,8393,,619663,,,text,,264
,,,,,,,32.0,,,,,,,,6679,,548871,,,text,,266
,,,,,,,32.0,,,,,,,,11437,,967474,,,text,,267
,,,,,,,32.0,,,,,,,,9596,,970951,,,text,,268
,,,,,,,32.0,,,,,,,,4137,,1482836,,,text,,271
,,,,,,,32.0,,,,,,,,1459,,691435,,,text,,272
,,,,,,,32.0,,,,,,,,4485,,478701,,,text,,273
,,,,,,,32.0,,,,,,,,7053,,893770,,,text,,274
,,,,,,,32.0,,,,,,,,2441,,1328862,,,text,,275
,,,,,,,32.0,,,,,,,,5794,,683999,,,text,,276
,,,,,,,32.0,,,,,,,,3493,,721923,,,text,,278
,,,,,,,32.0,,,,,,,,3688,,875243,,,text,,280
,,,,,,,32.0,,,,,,,,6997,,425446,,,text,,281
,,,,,,,32.0,,,,,,,,5462,,671868,,,text,,282
,,,,,,,32.0,,,,,,,,10085,,1190019,,,text,,283
,,,,,,,32.0,,,,,,,,7510,,1148977,,,text,,284
,,,,,,,32.0,,,,,,,,8183,,529973,,,text,,287
,,,,,,,32.0,,,,,,,,6906,,852200,,,text,,288
,,,,,,,32.0,,,,,,,,6085,,908246,,,text,,289
,,,,,,,32.0,,,,,,,,6570,,833217,,,text,,294
,,,,,,,32.0,,,,,,,,4659,,521647,,,text,,295
,,,,,,,32.0,,,,,,,,3994,,601931,,,text,,297
,,,,,,,32.0,,,,,,,,6204,,750976,,,text,,298
,,,,,,,32.0,,,,,,,,3027,,831769,,,text,,299
,,,,,,,32.0,,,,,,,,5215,,503775,,,text,,300
,,,,,,,32.0,,,,,,,,4892,,680866,,,text,,301
,,,,,,,32.0,,,,,,,,7724,,938105,,,text,,302
,,,,,,,32.0,,,,,,,,6925,,716906,,,text,,303
,,,,,,,32.0,,,,,,,,5574,,1004376,,,text,,305
,,,,,,,32.0,,,,,,,,5168,,658286,,,text,,306
,,,,,,,32.0,,,,,,,,5094,,601495,,,text,,307
,,,,,,,32.0,,,,,,,,9724,,653093,,,text,,308
,,,,,,,32.0,,,,,,,,8746,,1047181,,,text,,310
,,,,,,,32.0,,,,,,,,5689,,621676,,,text,,315
,,,,,,,32.0,,,,,,,,23231,,771242,,,text,,316
,,,,,,,32.0,,,,,,,,6117,,974900,,,text,,317
,,,,,,,32.0,,,,,,,,3318,,599846,,,text,,319
,,,,,,,32.0,,,,,,,,6125,,690458,,,text,,320
,,,,,,,32.0,,,,,,,,3271,,964596,,,text,,321
,,,,,,,32.0,,,,,,,,6143,,552128,,,text,,322
,,,,,,,32.0,,,,,,,,5463,,915525,,,text,,323
,,,,,,,32.0,,,,,,,,4925,,524658,,,text,,324
,,,,,,,32.0,,,,,,,,7566,,514870,,,text,,325
,,,,,,,32.0,,,,,,,,1625,,1016758,,,text,,326
,,,,,,,32.0,,,,,,,,3395,,910681,,,text,,327
,,,,,,,32.0,,,,,,,,9561,,815435,,,text,,328
,,,,,,,32.0,,,,,,,,10304,,969249,,,text,,329
,,,,,,,32.0,,,,,,,,2549,,950549,,,text,,330
,,,,,,,32.0,,,,,,,,6168,,570333,,,text,,331
,,,,,,,32.0,,,,,,,,14247,,625028,,,text,,333
,,,,,,,32.0,,,,,,,,10439,,667046,,,text,,334
,,,,,,,32.0,,,,,,,,6127,,1327012,,,text,,335
,,,,,,,32.0,,,,,,,,8033,,669612,,,text,,337
,,,,,,,32.0,,,,,,,,11347,,846984,,,text,,338
,,,,,,,32.0,,,,,,,,7375,,783286,,,text,,340
,,,,,,,32.0,,,,,,,,2209,,523320,,,text,,341
,,,,,,,32.0,,,,,,,,8371,,725160,,,text,,342
,,,,,,,32.0,,,,,,,,5858,,585156,,,text,,344
,,,,,,,32.0,,,,,,,,7243,,2481907,,,text,,345
,,,,,,,32.0,,,,,,,,10960,,1277432,,,text,,346
,,,,,,,32.0,,,,,,,,3548,,1362881,,,text,,347
,,,,,,,32.0,,,,,,,,7629,,679080,,,text,,349
,,,,,,,32.0,,,,,,,,1624,,544909,,,text,,350
,,,,,,,32.0,,,,,,,,5363,,840663,,,text,,353
,,,,,,,32.0,,,,,,,,3701,,841511,,,text,,357
,,,,,,,32.0,,,,,,,,2772,,1085990,,,text,,358
,,,,,,,32.0,,,,,,,,4458,,948119,,,text,,360
,,,,,,,32.0,,,,,,,,6214,,749342,,,text,,364
,,,,,,,32.0,,,,,,,,5947,,762295,,,text,,365
,,,,,,,32.0,,,,,,,,11602,,987925,,,text,,366
,,,,,,,32.0,,,,,,,,8822,,674556,,,text,,367
,,,,,,,32.0,,,,,,,,5960,,757963,,,text,,368
,,,,,,,32.0,,,,,,,,11246,,561583,,,text,,369
,,,,,,,32.0,,,,,,,,7837,,643298,,,text,,372
,,,,,,,32.0,,,,,,,,10208,,720768,,,text,,374
,,,,,,,32.0,,,,,,,,9444,,1012771,,,text,,375
,,,,,,,32.0,,,,,,,,3362,,566337,,,text,,376
,,,,,,,32.0,,,,,,,,8444,,1383813,,,text,,377
,,,,,,,32.0,,,,,,,,5339,,553310,,,text,,379
,,,,,,,32.0,,,,,,,,958,,702264,,,text,,380
,,,,,,,32.0,,,,,,,,9987,,808040,,,text,,381
,,,,,,,32.0,,,,,,,,7079,,694757,,,text,,382
,,,,,,,32.0,,,,,,,,3893,,710029,,,text,,384
,,,,,,,32.0,,,,,,,,2682,,802919,,,text,,385
,,,,,,,32.0,,,,,,,,4318,,575040,,,text,,389
,,,,,,,32.0,,,,,,,,3342,,528130,,,text,,390
,,,,,,,32.0,,,,,,,,7124,,832084,,,text,,391
,,,,,,,32.0,,,,,,,,4055,,808433,,,text,,392
,,,,,,,32.0,,,,,,,,7959,,955541,,,text,,394
,,,,,,,32.0,,,,,,,,2411,,928725,,,text,,396
,,,,,,,32.0,,,,,,,,11101,,706371,,,text,,398
,,,,,,,32.0,,,,,,,,3088,,529744,,,text,,404
,,,,,,,32.0,,,,,,,,8935,,722401,,,text,,406
,,,,,,,32.0,,,,,,,,5091,,716159,,,text,,407
,,,,,,,32.0,,,,,,,,7298,,970822,,,text,,408
