p_rdata,action_times,actions,beliefs,correct,delays,information_used_correctly,key_press,meta_actions,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,time_elapsed,trial_index,trial_id,trial_type,view_history,pid
,,,,,,,,,,,,,,,9445,,153741,,,instructions,"[{""page_index"":0,""viewing_time"":2418},{""page_index"":1,""viewing_time"":1099},{""page_index"":2,""viewing_time"":5075},{""page_index"":3,""viewing_time"":852}]",45
,,,,,,,,,,,,,,,118020,,118020,,,instructions,"[{""page_index"":0,""viewing_time"":38916},{""page_index"":1,""viewing_time"":34652},{""page_index"":2,""viewing_time"":26016},{""page_index"":3,""viewing_time"":18435}]",46
,,,,,,,,,,,,,,,255236,,255236,,,instructions,"[{""page_index"":0,""viewing_time"":83448},{""page_index"":1,""viewing_time"":65519},{""page_index"":2,""viewing_time"":61424},{""page_index"":3,""viewing_time"":44844}]",47
,,,,,,,,,,,,,,,64050,,64051,,,instructions,"[{""page_index"":0,""viewing_time"":8727},{""page_index"":1,""viewing_time"":15973},{""page_index"":2,""viewing_time"":23675},{""page_index"":3,""viewing_time"":15675}]",48
,,,,,,,,,,,,,,,160775,,272614,,,instructions,"[{""page_index"":0,""viewing_time"":30261},{""page_index"":1,""viewing_time"":37331},{""page_index"":2,""viewing_time"":70664},{""page_index"":3,""viewing_time"":22518}]",48
,,,,,,,,,,,,,,,70065,,429443,,,instructions,"[{""page_index"":0,""viewing_time"":12550},{""page_index"":1,""viewing_time"":17400},{""page_index"":2,""viewing_time"":34021},{""page_index"":3,""viewing_time"":6094}]",48
,,,,,,,,,,,,,,,30253,,495292,,,instructions,"[{""page_index"":0,""viewing_time"":5260},{""page_index"":1,""viewing_time"":11180},{""page_index"":2,""viewing_time"":6719},{""page_index"":3,""viewing_time"":7094}]",48
,,,,,,,,,,,,,,,352158,,352161,,,instructions,"[{""page_index"":0,""viewing_time"":182242},{""page_index"":1,""viewing_time"":77730},{""page_index"":2,""viewing_time"":52976},{""page_index"":3,""viewing_time"":39208}]",49
,,,,,,,,,,,,,,,24294,,422309,,,instructions,"[{""page_index"":0,""viewing_time"":3823},{""page_index"":1,""viewing_time"":2451},{""page_index"":2,""viewing_time"":15951},{""page_index"":3,""viewing_time"":2068}]",49
,,,,,,,,,,,,,,,61393,,61405,,,instructions,"[{""page_index"":0,""viewing_time"":20136},{""page_index"":1,""viewing_time"":471},{""page_index"":0,""viewing_time"":5011},{""page_index"":1,""viewing_time"":24964},{""page_index"":2,""viewing_time"":5209},{""page_index"":3,""viewing_time"":5602}]",50
,,,,,,,,,,,,,,,81285,,174753,,,instructions,"[{""page_index"":0,""viewing_time"":25043},{""page_index"":1,""viewing_time"":14074},{""page_index"":2,""viewing_time"":27721},{""page_index"":3,""viewing_time"":14447}]",50
,,,,,,,,,,,,,,,3657,,206502,,,instructions,"[{""page_index"":0,""viewing_time"":957},{""page_index"":1,""viewing_time"":1406},{""page_index"":2,""viewing_time"":697},{""page_index"":3,""viewing_time"":597}]",50
,,,,,,,,,,,,,,,11825,,244359,,,instructions,"[{""page_index"":0,""viewing_time"":9487},{""page_index"":1,""viewing_time"":943},{""page_index"":2,""viewing_time"":833},{""page_index"":3,""viewing_time"":562}]",50
,,,,,,,,,,,,,,,169185,,169187,,,instructions,"[{""page_index"":0,""viewing_time"":39728},{""page_index"":1,""viewing_time"":51837},{""page_index"":2,""viewing_time"":56417},{""page_index"":3,""viewing_time"":21201}]",51
