,pid,info_cost,PR_type,message,trial_index,trial_i,delays,score,n_click,clicks,click_times,path,action_times,feedback
463,41,1,none,full,7,9,[],34.0,7,"[3, 2, 4, 5, 8, 14, 15]","[892, 1691, 2523, 5499, 6571, 8620, 9219]","[1, 4, 8, 15]","[3794, 7385, 10049]",True
464,41,1,none,full,8,6,[],49.0,7,"[5, 2, 3, 4, 6, 10, 11]","[881, 1497, 2481, 3017, 6297, 7834, 8450]","[1, 2, 6, 11]","[3536, 6687, 9161]",True
465,41,1,none,full,9,11,[],49.0,7,"[4, 2, 5, 3, 6, 10, 11]","[827, 2563, 3778, 4698, 6122, 7418, 7994]","[1, 2, 6, 11]","[5305, 6633, 9442]",True
466,41,1,none,full,10,7,[],48.0,9,"[5, 2, 3, 7, 6, 8, 4, 14, 15]","[882, 1593, 2433, 3625, 4865, 5897, 6857, 9777, 10617]","[1, 4, 8, 14]","[8216, 8992, 11368]",True
467,41,1,none,full,11,8,[],34.0,16,"[3, 2, 5, 4, 10, 6, 11, 17, 9, 16, 15, 8, 14, 12, 7, 13]","[1226, 1802, 2634, 3202, 3993, 4497, 4881, 5514, 6561, 7074, 7537, 7849, 8265, 9114, 9457, 9849]","[1, 4, 8, 15]","[17231, 18032, 19313]",True
468,41,1,none,full,12,10,[],33.0,7,"[3, 2, 5, 4, 7, 13, 12]","[1137, 2249, 2705, 3113, 5521, 6234, 6914]","[1, 3, 7, 12]","[4224, 7992, 9080]",True
469,42,1,featureBased,simple,1,4,"[34, 0, 9]",5.0,0,[],[],"[1, 4, 8, 15]","[4409, 57227, 69224]",False
470,42,1,featureBased,simple,2,2,"[34, 0, 9]",-18.0,0,[],[],"[1, 3, 7, 13]","[5829, 47698, 49825]",False
471,42,1,featureBased,simple,3,0,"[8, 0, 0]",49.0,5,"[7, 9, 6, 8, 14]","[3487, 5443, 6542, 7834, 26663]","[1, 4, 8, 14]","[9883, 21953, 28622]",False
472,42,1,featureBased,simple,4,1,"[0, 0, 0]",38.0,6,"[6, 8, 7, 9, 3, 13]","[6069, 7736, 9184, 10153, 23168, 30519]","[1, 3, 7, 12]","[25347, 28414, 34000]",False
473,42,1,featureBased,simple,5,3,"[0, 0, 0]",31.0,5,"[7, 6, 9, 8, 10]","[4763, 6144, 7352, 8663, 12848]","[1, 2, 6, 10]","[14560, 17422, 18382]",False
474,42,1,featureBased,simple,6,5,"[2, 0, 0]",31.0,6,"[8, 7, 6, 9, 10, 11]","[14696, 15878, 17049, 19351, 23474, 24825]","[1, 2, 6, 10]","[26345, 33702, 37348]",False
475,42,1,featureBased,simple,7,10,[],33.0,7,"[6, 7, 9, 8, 13, 12, 3]","[5481, 7112, 9333, 10503, 14310, 15191, 19315]","[1, 3, 7, 12]","[20841, 22003, 23268]",True
476,42,1,featureBased,simple,8,9,[],28.0,13,"[8, 6, 7, 9, 14, 15, 11, 10, 12, 13, 17, 16, 4]","[3847, 7682, 9112, 10219, 12346, 13459, 17290, 18041, 19484, 21056, 23847, 24720, 27519]","[1, 4, 8, 15]","[28446, 30129, 33372]",True
477,42,1,featureBased,simple,9,6,[],51.0,5,"[7, 6, 9, 8, 10]","[5865, 7003, 7924, 8957, 11232]","[1, 2, 6, 11]","[13081, 14225, 16332]",True
478,42,1,featureBased,simple,10,7,[],52.0,5,"[7, 6, 9, 8, 14]","[2898, 4501, 5882, 6789, 10443]","[1, 4, 8, 14]","[11861, 13976, 15629]",True
479,42,1,featureBased,simple,11,11,[],29.0,6,"[7, 6, 9, 8, 13, 12]","[5778, 7126, 8113, 8913, 10580, 11622]","[1, 3, 7, 13]","[12818, 13883, 15727]",True
480,42,1,featureBased,simple,12,8,[],45.0,5,"[7, 6, 9, 8, 14]","[3007, 4226, 5067, 5973, 7429]","[1, 4, 8, 15]","[9593, 10543, 11713]",True
481,43,1,none,full,1,2,"[3, 0, 1]",-18.0,0,[],[],"[1, 3, 7, 13]","[3651, 10962, 17278]",False
482,43,1,none,full,2,0,"[3, 0, 1]",17.0,4,"[3, 7, 13, 12]","[865, 7292, 11632, 12321]","[1, 3, 7, 13]","[1895, 8233, 16683]",False
483,43,1,none,full,3,1,"[3, 0, 1]",39.0,5,"[2, 3, 7, 13, 12]","[550, 1755, 10087, 13410, 14522]","[1, 3, 7, 12]","[2938, 11177, 15774]",False
484,43,1,none,full,4,4,"[3, 0, 1]",22.0,4,"[3, 7, 13, 12]","[530, 1767, 10756, 11571]","[1, 3, 7, 12]","[3664, 9231, 12607]",False
485,43,1,none,full,5,3,"[3, 0, 1]",29.0,7,"[3, 7, 12, 13, 2, 6, 10]","[443, 2178, 3079, 3603, 5404, 5994, 6588]","[1, 2, 6, 10]","[8378, 15731, 20921]",False
486,43,1,none,full,6,5,"[3, 0, 1]",29.0,8,"[3, 7, 12, 13, 2, 6, 10, 11]","[674, 1443, 2033, 2679, 5430, 5849, 6375, 7214]","[1, 2, 6, 10]","[8425, 13675, 15152]",False
487,43,1,none,full,7,6,[],46.0,10,"[4, 8, 2, 3, 7, 12, 13, 6, 10, 11]","[425, 1004, 1689, 2270, 2846, 3411, 3836, 4656, 5029, 5526]","[1, 2, 6, 11]","[7024, 11764, 12866]",True
488,43,1,none,full,8,10,[],35.0,5,"[2, 3, 7, 12, 13]","[567, 1104, 2157, 2701, 3175]","[1, 3, 7, 12]","[7509, 8442, 9486]",True
489,43,1,none,full,9,8,[],32.0,6,"[3, 7, 12, 2, 6, 10]","[645, 1548, 2076, 3866, 4231, 4615]","[1, 3, 7, 12]","[7702, 8895, 9640]",True
490,43,1,none,full,10,11,[],48.0,8,"[3, 7, 12, 13, 2, 6, 10, 11]","[399, 927, 1293, 1858, 3242, 3554, 3931, 4459]","[1, 2, 6, 11]","[7514, 8405, 9126]",True
491,43,1,none,full,11,7,[],45.0,12,"[2, 6, 10, 11, 3, 7, 12, 13, 4, 8, 14, 15]","[536, 1029, 1438, 1881, 2826, 3151, 3461, 3825, 7529, 7871, 8235, 8735]","[1, 4, 8, 14]","[9599, 10475, 11171]",True
492,43,1,none,full,12,9,[],29.0,12,"[3, 7, 12, 13, 2, 6, 10, 11, 4, 8, 15, 14]","[738, 1138, 1509, 1897, 2626, 2911, 3216, 3595, 4279, 4638, 5092, 5571]","[1, 4, 8, 15]","[10091, 10725, 12393]",True
493,44,1,none,full,1,1,"[3, 0, 1]",-22.0,0,[],[],"[1, 2, 6, 10]","[3936, 16031, 20449]",False
494,44,1,none,full,2,2,"[3, 0, 1]",22.0,0,[],[],"[1, 2, 6, 11]","[3567, 16361, 21248]",False
495,44,1,none,full,3,3,"[3, 0, 1]",4.0,0,[],[],"[1, 3, 7, 13]","[4044, 20046, 27109]",False
496,44,1,none,full,4,4,"[3, 0, 1]",6.0,0,[],[],"[1, 4, 8, 14]","[1545, 62781, 64869]",False
497,44,1,none,full,5,0,"[3, 0, 1]",9.0,0,[],[],"[1, 3, 7, 12]","[1887, 13049, 42077]",False
498,44,1,none,full,6,5,"[3, 0, 1]",-12.0,0,[],[],"[1, 4, 8, 14]","[3225, 17178, 26670]",False
499,44,1,none,full,7,6,[],17.0,0,[],[],"[1, 3, 7, 13]","[3034, 48745, 54762]",True
500,44,1,none,full,8,11,[],40.0,0,[],[],"[1, 5, 9, 17]","[1905, 10397, 17874]",True
501,44,1,none,full,9,10,[],28.0,0,[],[],"[1, 4, 8, 15]","[2387, 8134, 14195]",True
502,44,1,none,full,10,8,[],38.0,0,[],[],"[1, 3, 7, 12]","[3213, 10994, 13116]",True
503,44,1,none,full,11,7,[],8.0,0,[],[],"[1, 2, 6, 10]","[1794, 6982, 11271]",True
504,44,1,none,full,12,9,[],5.0,0,[],[],"[1, 5, 9, 17]","[3792, 6875, 10395]",True
505,45,1,featureBased,full,1,4,"[0, 0, 0]",33.0,9,"[4, 8, 2, 14, 3, 5, 15, 17, 9]","[None, None, None, None, 4255, 9882, 15376, 19688, 22847]","[1, 5, 9, 17]","[24962, 29213, 30102]",False
506,45,1,featureBased,full,2,2,"[0, 0, 0]",25.0,9,"[2, 10, 3, 4, 5, 9, 17, 6, 11]","[7337, 9602, 12147, 17632, 19920, 21334, 22990, 24075, 28071]","[1, 2, 6, 10]","[30582, 35146, 36038]",False
507,45,1,featureBased,full,3,5,"[0, 0, 1]",32.0,5,"[2, 10, 3, 6, 5]","[5652, 8576, 12706, 16848, 18530]","[1, 2, 6, 10]","[22473, 25990, 27007]",False
508,45,1,featureBased,full,4,1,"[1, 2, 0]",36.0,8,"[4, 3, 5, 17, 13, 12, 2, 7]","[3748, 6805, 8743, 11289, 15467, 16747, 22620, 33560]","[1, 3, 7, 12]","[25597, 34987, 39048]",False
509,45,1,featureBased,full,5,3,"[0, 0, 0]",23.0,13,"[2, 3, 4, 5, 13, 14, 15, 10, 17, 16, 11, 12, 7]","[2212, 3955, 6659, 7902, 11948, 15665, 19662, 21916, 25181, 27972, 30397, 34285, 36721]","[1, 2, 6, 10]","[38198, 43375, 44123]",False
510,45,1,featureBased,full,6,0,"[0, 0, 0]",44.0,10,"[3, 4, 2, 5, 17, 16, 14, 13, 12, 15]","[2255, 4936, 7849, 10139, 12759, 14489, 19790, 23483, 25164, 26895]","[1, 4, 8, 14]","[31143, 36247, 37081]",False
511,45,1,featureBased,full,7,8,[],28.0,10,"[3, 2, 5, 4, 13, 12, 14, 15, 16, 17]","[2921, 4808, 7674, 9317, 12084, 14496, 16507, 18225, 19578, 21857]","[1, 3, 7, 12]","[25120, 26930, 28740]",True
512,45,1,featureBased,full,8,6,[],45.0,11,"[2, 3, 4, 5, 13, 12, 10, 11, 6, 17, 16]","[2806, 4975, 6266, 7607, 10178, 11678, 16040, 17746, 22305, 27301, 28350]","[1, 2, 6, 11]","[30046, 30732, 31473]",True
513,45,1,featureBased,full,9,11,[],46.0,10,"[2, 10, 11, 4, 3, 5, 17, 16, 6, 9]","[2207, 6545, 11446, 14250, 17760, 19187, 20964, 24548, 29606, 30716]","[1, 2, 6, 11]","[41983, 45116, 46158]",True
514,45,1,featureBased,full,10,9,[],32.0,9,"[2, 3, 4, 5, 14, 15, 10, 13, 12]","[2562, 4719, 7536, 9546, 11471, 12874, 15079, 17065, 18174]","[1, 4, 8, 15]","[25303, 26063, 26844]",True
515,45,1,featureBased,full,11,10,[],19.0,9,"[2, 3, 4, 5, 10, 12, 13, 14, 15]","[3080, 5273, 6699, 7711, 9613, 11807, 13074, 15928, 16987]","[1, 4, 8, 15]","[22277, 24083, 24921]",True
516,45,1,featureBased,full,12,7,[],45.0,12,"[3, 2, 5, 4, 13, 12, 10, 11, 14, 15, 8, 7]","[2147, 4001, 5267, 6682, 7790, 8900, 12093, 14240, 15872, 19956, 21918, 24857]","[1, 4, 8, 14]","[26406, 27230, 28509]",True
517,46,1,none,full,1,4,"[3, 0, 1]",18.0,1,[10],[5237],"[1, 2, 6, 10]","[8623, 16216, 19671]",False
518,46,1,none,full,2,0,"[3, 0, 1]",52.0,2,"[9, 8]","[21687, 31947]","[1, 4, 8, 14]","[34504, 40661, 65223]",False
519,46,1,none,full,3,5,"[3, 0, 1]",20.0,1,[13],[17093],"[1, 3, 7, 13]","[20933, 28649, 35500]",False
520,46,1,none,full,4,3,"[3, 0, 1]",33.0,3,"[14, 9, 10]","[14264, 20568, 26433]","[1, 2, 6, 10]","[31015, 39901, 46103]",False
521,46,1,none,full,5,1,"[3, 0, 1]",-17.0,6,"[10, 9, 11, 6, 4, 3]","[15663, 22854, 36415, 40083, 43411, 45611]","[1, 2, 6, 11]","[28986, 50375, 51885]",False
522,46,1,none,full,6,2,"[3, 0, 1]",-11.0,3,"[7, 11, 14]","[6292, 13149, 17486]","[1, 4, 8, 14]","[19699, 27529, 34303]",False
523,46,1,none,full,7,9,[],2.0,2,"[5, 6]","[10973, 15873]","[1, 2, 6, 11]","[22973, 27391, 41885]",True
524,46,1,none,full,8,11,[],24.0,0,[],[],"[1, 3, 7, 12]","[10062, 14107, 16204]",True
525,46,1,none,full,9,6,[],9.0,0,[],[],"[1, 4, 8, 15]","[4569, 10184, 14432]",True
526,46,1,none,full,10,8,[],24.0,0,[],[],"[1, 2, 6, 10]","[3940, 6445, 9310]",True
527,46,1,none,full,11,7,[],2.0,0,[],[],"[1, 5, 9, 17]","[6178, 9219, 17283]",True
528,46,1,none,full,12,10,[],13.0,0,[],[],"[1, 2, 6, 10]","[7292, 9276, 11090]",True
529,47,1,none,full,1,3,"[3, 0, 1]",4.0,0,[],[],"[1, 3, 7, 13]","[2375, 7948, 10735]",False
530,47,1,none,full,2,4,"[3, 0, 1]",31.0,0,[],[],"[1, 5, 9, 16]","[1150, 10302, 17305]",False
531,47,1,none,full,3,1,"[3, 0, 1]",10.0,0,[],[],"[1, 5, 9, 17]","[1378, 6618, 10290]",False
532,47,1,none,full,4,2,"[3, 0, 1]",-8.0,0,[],[],"[1, 4, 8, 14]","[830, 6216, 8851]",False
533,47,1,none,full,5,5,"[3, 0, 1]",31.0,0,[],[],"[1, 2, 6, 11]","[665, 5722, 9364]",False
534,47,1,none,full,6,0,"[3, 0, 1]",36.0,0,[],[],"[1, 4, 8, 15]","[642, 6930, 9487]",False
535,47,1,none,full,7,10,[],8.0,0,[],[],"[1, 5, 9, 17]","[455, 1627, 2747]",True
536,47,1,none,full,8,11,[],24.0,0,[],[],"[1, 3, 7, 12]","[940, 2798, 4628]",True
537,47,1,none,full,9,8,[],24.0,0,[],[],"[1, 2, 6, 10]","[520, 2247, 3437]",True
538,47,1,none,full,10,9,[],12.0,0,[],[],"[1, 2, 6, 10]","[14110, 15185, 16173]",True
539,47,1,none,full,11,6,[],10.0,0,[],[],"[1, 4, 8, 14]","[3495, 5082, 6214]",True
540,47,1,none,full,12,7,[],34.0,0,[],[],"[1, 3, 7, 12]","[334, 1297, 2249]",True
541,48,1,none,full,1,5,"[3, 0, 1]",22.0,15,"[2, 6, 10, 11, 5, 9, 3, 7, 13, 12, 4, 8, 14, 15, 17]","[2439, 5142, 8116, 11650, 15248, 16675, 17725, 18711, 19649, 20536, 21783, 22742, 24038, 24969, 32064]","[1, 2, 6, 10]","[58492, 67422, 69318]",False
542,48,1,none,full,2,3,"[3, 0, 1]",11.0,3,"[2, 6, 11]","[3101, 5526, 7063]","[1, 2, 6, 11]","[9237, 15312, 16733]",False
543,48,1,none,full,3,2,"[3, 0, 1]",26.0,8,"[2, 5, 4, 3, 9, 6, 10, 11]","[1428, 2467, 3749, 4904, 6361, 7257, 8319, 9854]","[1, 2, 6, 10]","[11314, 18054, 20178]",False
544,48,1,none,full,4,0,"[3, 0, 1]",46.0,8,"[3, 2, 5, 4, 8, 9, 15, 14]","[790, 1458, 1993, 2495, 3667, 5037, 6556, 7668]","[1, 4, 8, 14]","[9024, 15653, 18709]",False
545,48,1,none,full,5,1,"[3, 0, 1]",34.0,10,"[3, 2, 4, 5, 7, 13, 12, 9, 17, 16]","[975, 1673, 2597, 3102, 4245, 5070, 6002, 7361, 8682, 9369]","[1, 3, 7, 12]","[11767, 18903, 20992]",False
546,48,1,none,full,6,4,"[3, 0, 1]",32.0,10,"[3, 4, 8, 15, 14, 2, 5, 9, 16, 17]","[1371, 2878, 4692, 5584, 6581, 7490, 8631, 9325, 10305, 11316]","[1, 5, 9, 17]","[12685, 18889, 20696]",False
547,48,1,none,full,7,6,[],48.0,8,"[4, 3, 7, 13, 12, 2, 6, 11]","[1168, 2221, 3148, 3674, 4279, 5437, 6155, 6804]","[1, 2, 6, 11]","[8374, 10025, 11439]",True
548,48,1,none,full,8,8,[],29.0,9,"[3, 2, 5, 9, 17, 16, 7, 13, 12]","[2063, 2611, 3282, 4103, 4584, 5186, 6488, 6837, 7558]","[1, 3, 7, 12]","[9632, 10473, 11131]",True
549,48,1,none,full,9,11,[],52.0,4,"[2, 6, 11, 10]","[981, 1768, 2165, 3043]","[1, 2, 6, 11]","[4470, 5278, 5978]",True
550,48,1,none,full,10,7,[],49.0,8,"[2, 6, 11, 10, 4, 8, 15, 14]","[1095, 2370, 2778, 3489, 4397, 5006, 5438, 6414]","[1, 4, 8, 14]","[7668, 8436, 9027]",True
551,48,1,none,full,11,10,[],29.0,11,"[3, 7, 12, 13, 2, 5, 4, 8, 6, 10, 11]","[1177, 1945, 2535, 3366, 4366, 5106, 5980, 6941, 8099, 8684, 9287]","[1, 3, 7, 12]","[12490, 13418, 14220]",True
552,48,1,none,full,12,9,[],31.0,10,"[3, 7, 13, 12, 2, 5, 4, 8, 15, 14]","[1103, 1710, 2157, 2748, 4180, 4704, 5353, 6297, 6756, 7577]","[1, 4, 8, 15]","[8779, 9410, 9977]",True
553,49,1,none,simple,1,1,"[3, 0, 1]",-41.0,0,[],[],"[1, 4, 8, 15]","[6466, 20309, 27154]",False
554,49,1,none,simple,2,3,"[3, 0, 1]",4.0,0,[],[],"[1, 3, 7, 13]","[1765, 13533, 20161]",False
555,49,1,none,simple,3,2,"[3, 0, 1]",22.0,0,[],[],"[1, 2, 6, 11]","[7004, 19024, 26626]",False
556,49,1,none,simple,4,4,"[3, 0, 1]",42.0,0,[],[],"[1, 5, 9, 17]","[4651, 16509, 24861]",False
557,49,1,none,simple,5,0,"[3, 0, 1]",9.0,0,[],[],"[1, 3, 7, 12]","[1797, 12928, 19045]",False
558,49,1,none,simple,6,5,"[3, 0, 1]",5.0,0,[],[],"[1, 5, 9, 17]","[1627, 22706, 26894]",False
559,49,1,none,simple,7,8,[],28.0,0,[],[],"[1, 4, 8, 14]","[3266, 7858, 11640]",True
560,49,1,none,simple,8,11,[],48.0,0,[],[],"[1, 2, 6, 10]","[1972, 4018, 8772]",True
561,49,1,none,simple,9,6,[],12.0,1,[3],[1329],"[1, 3, 7, 12]","[8150, 11757, 14451]",True
562,49,1,none,simple,10,9,[],10.0,4,"[2, 5, 4, 3]","[1961, 5432, 6640, 8911]","[1, 4, 8, 14]","[11161, 14318, 16950]",True
563,49,1,none,simple,11,7,[],31.0,3,"[3, 13, 12]","[1725, 8640, 9605]","[1, 3, 7, 12]","[4203, 5972, 11392]",True
564,49,1,none,simple,12,10,[],34.0,6,"[5, 4, 2, 3, 13, 12]","[2041, 3079, 5598, 6441, 12444, 14829]","[1, 3, 7, 12]","[8832, 9968, 22359]",True
565,50,1,none,simple,1,1,"[3, 0, 1]",40.0,4,"[2, 4, 7, 13]","[4916, 7161, 22155, 31155]","[1, 3, 7, 12]","[11231, 24305, 35047]",False
566,50,1,none,simple,2,4,"[3, 0, 1]",42.0,0,[],[],"[1, 5, 9, 17]","[5670, 15223, 19302]",False
567,50,1,none,simple,3,2,"[3, 0, 1]",-26.0,2,"[4, 13]","[4992, 26320]","[1, 3, 7, 12]","[9747, 20469, 28531]",False
568,50,1,none,simple,4,3,"[3, 0, 1]",-3.0,1,[4],[2935],"[1, 4, 8, 14]","[5746, 12651, 22770]",False
569,50,1,none,simple,5,5,"[3, 0, 1]",36.0,1,[2],[1782],"[1, 2, 6, 10]","[5705, 12976, 16345]",False
570,50,1,none,simple,6,0,"[3, 0, 1]",13.0,2,"[5, 17]","[1681, 18148]","[1, 5, 9, 16]","[3885, 12157, 21171]",False
571,50,1,none,simple,7,7,[],55.0,2,"[4, 14]","[7262, 19335]","[1, 4, 8, 14]","[9459, 14682, 20890]",True
572,50,1,none,simple,8,11,[],33.0,2,"[3, 13]","[5519, 9687]","[1, 3, 7, 13]","[14450, 17898, 21843]",True
573,50,1,none,simple,9,9,[],20.0,2,"[3, 12]","[3039, 5351]","[1, 3, 7, 12]","[7739, 9299, 11370]",True
574,50,1,none,simple,10,8,[],32.0,6,"[5, 17, 16, 3, 7, 12]","[3552, 5223, 6480, 9080, 11642, 12559]","[1, 3, 7, 12]","[14363, 17412, 20332]",True
575,50,1,none,simple,11,6,[],45.0,11,"[3, 7, 12, 13, 5, 9, 17, 2, 6, 10, 11]","[2328, 3718, 4778, 5577, 7208, 8217, 8978, 10505, 11778, 12618, 13690]","[1, 2, 6, 11]","[16165, 20598, 26549]",True
576,50,1,none,simple,12,10,[],27.0,13,"[4, 8, 14, 15, 5, 9, 17, 16, 2, 3, 7, 12, 13]","[2169, 3474, 4087, 5031, 7319, 8478, 9391, 10463, 12248, 13160, 14185, 15408, 16432]","[1, 3, 7, 12]","[22108, 25643, 26978]",True
577,51,1,featureBased,full,1,4,"[17, 2, 1]",15.0,4,"[2, 6, 11, 10]","[1990, 25893, 33131, 34469]","[1, 2, 6, 10]","[3897, 27704, 35841]",False
578,51,1,featureBased,full,2,0,"[8, 0, 3]",18.0,3,"[3, 12, 13]","[1555, 18954, 19705]","[1, 3, 7, 13]","[3066, 15845, 20918]",False
579,51,1,featureBased,full,3,3,"[9, 0, 0]",-2.0,6,"[4, 5, 3, 2, 13, 12]","[1691, 2667, 3522, 5500, 22675, 23707]","[1, 3, 7, 13]","[6909, 20427, 24912]",False
580,51,1,featureBased,full,4,2,"[3, 0, 0]",-4.0,5,"[3, 4, 5, 17, 16]","[1227, 2018, 2794, 18138, 19010]","[1, 5, 9, 17]","[4379, 13184, 20613]",False
581,51,1,featureBased,full,5,1,"[6, 0, 0]",41.0,3,"[3, 13, 12]","[1311, 17718, 18430]","[1, 3, 7, 12]","[2730, 13656, 19475]",False
582,51,1,featureBased,full,6,5,"[4, 0, 0]",-9.0,5,"[3, 4, 5, 14, 15]","[1767, 2509, 3270, 18671, 19334]","[1, 4, 8, 15]","[4964, 15811, 20452]",False
583,51,1,featureBased,full,7,8,[],35.0,3,"[3, 13, 12]","[1057, 6776, 8737]","[1, 3, 7, 12]","[2459, 5489, 9817]",True
584,51,1,featureBased,full,8,6,[],13.0,4,"[3, 7, 13, 12]","[836, 4243, 6235, 6803]","[1, 3, 7, 13]","[3360, 5332, 7931]",True
585,51,1,featureBased,full,9,10,[],37.0,3,"[3, 13, 12]","[1124, 5723, 6539]","[1, 3, 7, 12]","[2253, 4459, 7648]",True
586,51,1,featureBased,full,10,7,[],31.0,3,"[3, 13, 12]","[1784, 6735, 7638]","[1, 3, 7, 12]","[3551, 5551, 8229]",True
587,51,1,featureBased,full,11,9,[],34.0,7,"[3, 4, 5, 2, 8, 14, 15]","[5888, 6816, 7408, 8064, 10409, 11944, 12536]","[1, 4, 8, 15]","[9218, 11031, 14031]",True
588,51,1,featureBased,full,12,11,[],49.0,7,"[3, 4, 5, 2, 6, 10, 11]","[879, 1535, 2151, 2935, 5288, 7902, 8446]","[1, 2, 6, 11]","[4246, 6806, 9719]",True
589,52,1,featureBased,simple,1,1,"[7, 0, 9]",8.0,4,"[8, 6, 9, 7]","[12174, 16639, 18335, 19632]","[1, 3, 7, 13]","[21826, 33761, 38643]",False
590,52,1,featureBased,simple,2,2,"[8, 0, 3]",29.0,5,"[14, 6, 16, 7, 11]","[2337, 3768, 5223, 6128, 25984]","[1, 2, 6, 10]","[9532, 21846, 26592]",False
591,52,1,featureBased,simple,3,5,"[4, 0, 0]",31.0,6,"[14, 7, 9, 6, 11, 10]","[None, 4318, 7070, 8141, 21338, 22492]","[1, 2, 6, 10]","[9810, 18548, 23422]",False
592,52,1,featureBased,simple,4,0,"[1, 0, 0]",52.0,2,"[4, 14]","[3644, 5348]","[1, 4, 8, 14]","[6526, 11942, 13745]",False
593,52,1,featureBased,simple,5,4,"[10, 0, 0]",36.0,6,"[3, 5, 16, 8, 10, 17]","[4105, 5386, 6649, 11153, 12376, 14974]","[1, 5, 9, 17]","[17766, 32124, 33983]",False
594,52,1,featureBased,simple,6,3,"[11, 0, 4]",2.0,8,"[4, 2, 5, 3, 12, 15, 11, 16]","[1026, 2984, 3768, 4256, 5784, 7945, 9634, 10929]","[1, 4, 8, 15]","[14245, 30261, 33975]",False
595,52,1,featureBased,simple,7,11,[],49.0,4,"[4, 5, 17, 16]","[1224, 3725, 4804, 6700]","[1, 5, 9, 16]","[8240, 10297, 12168]",True
596,52,1,featureBased,simple,8,6,[],47.0,9,"[3, 5, 2, 4, 12, 13, 7, 10, 11]","[6210, 7114, 7641, 8282, 9794, 10666, 11329, 14386, 14946]","[1, 2, 6, 11]","[16869, 20117, 22882]",True
597,52,1,featureBased,simple,9,8,[],28.0,10,"[3, 5, 16, 17, 2, 4, 14, 15, 12, 13]","[1364, 3859, 5002, 5714, 8122, 9154, 10634, 11297, 12191, 12922]","[1, 3, 7, 12]","[15292, 16394, 17356]",True
598,52,1,featureBased,simple,10,9,[],34.0,7,"[2, 3, 12, 4, 14, 15, 5]","[2931, 4609, 5564, 7105, 7945, 8937, 10282]","[1, 4, 8, 15]","[11700, 12592, 13490]",True
599,52,1,featureBased,simple,11,10,[],21.0,7,"[3, 12, 13, 5, 4, 14, 15]","[1387, 2194, 3459, 5012, 6818, 7475, 8626]","[1, 4, 8, 15]","[10535, 11505, 12388]",True
600,52,1,featureBased,simple,12,7,[],28.0,6,"[2, 10, 11, 3, 12, 13]","[773, 1396, 2027, 3054, 4055, 4885]","[1, 3, 7, 12]","[7060, 8119, 9094]",True
601,53,1,none,simple,1,3,"[3, 0, 1]",10.0,0,[],[],"[1, 4, 8, 15]","[47792, 61543, 67528]",False
602,53,1,none,simple,2,4,"[3, 0, 1]",15.0,0,[],[],"[1, 3, 7, 13]","[47545, 54977, 60265]",False
603,53,1,none,simple,3,2,"[3, 0, 1]",-8.0,0,[],[],"[1, 4, 8, 14]","[47538, 54100, 58309]",False
604,53,1,none,simple,4,0,"[3, 0, 1]",15.0,0,[],[],"[1, 2, 6, 10]","[54213, 60419, 62800]",False
605,53,1,none,simple,5,5,"[3, 0, 1]",5.0,0,[],[],"[1, 5, 9, 17]","[48089, 53662, 56117]",False
606,53,1,none,simple,6,1,"[3, 0, 1]",-41.0,0,[],[],"[1, 4, 8, 15]","[48685, 54461, 56802]",False
607,53,1,none,simple,7,8,[],50.0,0,[],[],"[1, 4, 8, 15]","[46484, 48806, 50437]",True
608,53,1,none,simple,8,10,[],40.0,0,[],[],"[1, 3, 7, 12]","[55078, 57128, 58932]",True
609,53,1,none,simple,9,7,[],6.0,0,[],[],"[1, 2, 6, 11]","[46783, 48810, 50999]",True
610,53,1,none,simple,10,9,[],5.0,0,[],[],"[1, 5, 9, 17]","[49412, 51969, 54463]",True
611,53,1,none,simple,11,11,[],40.0,0,[],[],"[1, 5, 9, 17]","[47841, 49729, 52257]",True
612,53,1,none,simple,12,6,[],26.0,0,[],[],"[1, 2, 6, 10]","[47169, 48880, 50890]",True
613,54,1,featureBased,full,1,0,"[34, 0, 9]",15.0,0,[],[],"[1, 2, 6, 10]","[4294, 46630, 50568]",False
614,54,1,featureBased,full,2,3,"[34, 0, 9]",1.0,0,[],[],"[1, 5, 9, 16]","[2630, 43885, 45992]",False
615,54,1,featureBased,full,3,4,"[34, 0, 9]",6.0,0,[],[],"[1, 4, 8, 14]","[637, 42219, 45556]",False
616,54,1,featureBased,full,4,2,"[34, 0, 9]",-18.0,0,[],[],"[1, 3, 7, 13]","[1513, 42865, 44945]",False
617,54,1,featureBased,full,5,1,"[34, 0, 9]",25.0,0,[],[],"[1, 5, 9, 16]","[1004, 187532, 189597]",False
618,54,1,featureBased,full,6,5,"[34, 0, 9]",37.0,0,[],[],"[1, 2, 6, 10]","[1199, 42242, 44252]",False
619,54,1,featureBased,full,7,7,[],13.0,0,[],[],"[1, 3, 7, 13]","[1154, 2436, 4216]",True
620,54,1,featureBased,full,8,10,[],8.0,0,[],[],"[1, 5, 9, 17]","[589, 5930, 7474]",True
621,54,1,featureBased,full,9,8,[],28.0,0,[],[],"[1, 4, 8, 14]","[742, 2220, 3886]",True
622,54,1,featureBased,full,10,9,[],5.0,0,[],[],"[1, 5, 9, 17]","[711, 1859, 3469]",True
623,54,1,featureBased,full,11,11,[],48.0,0,[],[],"[1, 2, 6, 10]","[5673, 6781, 8315]",True
