action_times,actions,button_pressed,correct,delays,key_press,path,queries,questions,responses,rt,score,stimulus,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
,,,,,,,,,,34700,,,110694,,,instructions,"[{""page_index"":0,""viewing_time"":26266},{""page_index"":1,""viewing_time"":5096},{""page_index"":2,""viewing_time"":3335}]",24
,,,,,,,,,,99058,,,99060,,,instructions,"[{""page_index"":0,""viewing_time"":77928},{""page_index"":1,""viewing_time"":14938},{""page_index"":2,""viewing_time"":6190}]",25
,,,,,,,,,,45089,,,191086,,,instructions,"[{""page_index"":0,""viewing_time"":4828},{""page_index"":1,""viewing_time"":12990},{""page_index"":2,""viewing_time"":11889},{""page_index"":1,""viewing_time"":14412},{""page_index"":2,""viewing_time"":969}]",25
,,,,,,,,,,139513,,,139513,,,instructions,"[{""page_index"":0,""viewing_time"":56017},{""page_index"":1,""viewing_time"":43224},{""page_index"":2,""viewing_time"":27448},{""page_index"":3,""viewing_time"":12823}]",26
,,,,,,,,,,50932,,,50935,,,instructions,"[{""page_index"":0,""viewing_time"":17644},{""page_index"":1,""viewing_time"":10223},{""page_index"":2,""viewing_time"":9677},{""page_index"":3,""viewing_time"":13386}]",27
,,,,,,,,,,52199,,,134956,,,instructions,"[{""page_index"":0,""viewing_time"":21942},{""page_index"":1,""viewing_time"":10337},{""page_index"":2,""viewing_time"":11221},{""page_index"":3,""viewing_time"":8697}]",27
,,,,,,,,,,65699,,,225901,,,instructions,"[{""page_index"":0,""viewing_time"":25327},{""page_index"":1,""viewing_time"":16402},{""page_index"":2,""viewing_time"":14350},{""page_index"":3,""viewing_time"":9619}]",27
,,,,,,,,,,143911,,,143912,,,instructions,"[{""page_index"":0,""viewing_time"":31377},{""page_index"":1,""viewing_time"":34222},{""page_index"":0,""viewing_time"":10274},{""page_index"":1,""viewing_time"":19725},{""page_index"":2,""viewing_time"":29577},{""page_index"":3,""viewing_time"":18735}]",28
,,,,,,,,,,93502,,,93504,,,instructions,"[{""page_index"":0,""viewing_time"":36261},{""page_index"":1,""viewing_time"":30653},{""page_index"":2,""viewing_time"":13477},{""page_index"":3,""viewing_time"":13109}]",29
,,,,,,,,,,10077,,,360860,,,instructions,"[{""page_index"":0,""viewing_time"":2341},{""page_index"":1,""viewing_time"":458},{""page_index"":0,""viewing_time"":2022},{""page_index"":1,""viewing_time"":440},{""page_index"":0,""viewing_time"":1679},{""page_index"":1,""viewing_time"":648},{""page_index"":2,""viewing_time"":1761},{""page_index"":3,""viewing_time"":727}]",29
,,,,,,,,,,98706,,,98708,,,instructions,"[{""page_index"":0,""viewing_time"":26354},{""page_index"":1,""viewing_time"":18492},{""page_index"":2,""viewing_time"":35573},{""page_index"":3,""viewing_time"":18286}]",30
,,,,,,,,,,186184,,,186186,,,instructions,"[{""page_index"":0,""viewing_time"":28842},{""page_index"":1,""viewing_time"":38145},{""page_index"":2,""viewing_time"":39911},{""page_index"":3,""viewing_time"":22622},{""page_index"":2,""viewing_time"":2551},{""page_index"":1,""viewing_time"":23036},{""page_index"":2,""viewing_time"":16478},{""page_index"":3,""viewing_time"":14598}]",31
,,,,,,,,,,190255,,,190258,,,instructions,"[{""page_index"":0,""viewing_time"":50184},{""page_index"":1,""viewing_time"":50782},{""page_index"":2,""viewing_time"":69798},{""page_index"":3,""viewing_time"":19489}]",32
,,,,,,,,,,89170,,,89171,,,instructions,"[{""page_index"":0,""viewing_time"":27216},{""page_index"":1,""viewing_time"":31440},{""page_index"":2,""viewing_time"":9864},{""page_index"":3,""viewing_time"":20649}]",33
,,,,,,,,,,88764,,,204794,,,instructions,"[{""page_index"":0,""viewing_time"":17316},{""page_index"":1,""viewing_time"":18376},{""page_index"":2,""viewing_time"":43464},{""page_index"":3,""viewing_time"":9608}]",33
,,,,,,,,,,12703,,,239041,,,instructions,"[{""page_index"":0,""viewing_time"":1799},{""page_index"":1,""viewing_time"":2320},{""page_index"":2,""viewing_time"":7448},{""page_index"":3,""viewing_time"":1136}]",33
,,,,,,,,,,5247,,,262121,,,instructions,"[{""page_index"":0,""viewing_time"":1711},{""page_index"":1,""viewing_time"":872},{""page_index"":2,""viewing_time"":1632},{""page_index"":3,""viewing_time"":1032}]",33
,,,,,,,,,,157785,,,157788,,,instructions,"[{""page_index"":0,""viewing_time"":68158},{""page_index"":1,""viewing_time"":37842},{""page_index"":0,""viewing_time"":5715},{""page_index"":1,""viewing_time"":6605},{""page_index"":2,""viewing_time"":22918},{""page_index"":3,""viewing_time"":16544}]",34
,,,,,,,,,,21075,,,216003,,,instructions,"[{""page_index"":0,""viewing_time"":2353},{""page_index"":1,""viewing_time"":3636},{""page_index"":2,""viewing_time"":14206},{""page_index"":3,""viewing_time"":878}]",34
,,,,,,,,,,39855,,,285565,,,instructions,"[{""page_index"":0,""viewing_time"":3654},{""page_index"":1,""viewing_time"":2195},{""page_index"":2,""viewing_time"":24521},{""page_index"":3,""viewing_time"":9483}]",34
,,,,,,,,,,5418,,,311540,,,instructions,"[{""page_index"":0,""viewing_time"":2032},{""page_index"":1,""viewing_time"":715},{""page_index"":2,""viewing_time"":2223},{""page_index"":3,""viewing_time"":446}]",34
,,,,,,,,,,6056,,,339151,,,instructions,"[{""page_index"":0,""viewing_time"":3003},{""page_index"":1,""viewing_time"":599},{""page_index"":2,""viewing_time"":1978},{""page_index"":3,""viewing_time"":474}]",34
,,,,,,,,,,13509,,,372505,,,instructions,"[{""page_index"":0,""viewing_time"":8594},{""page_index"":1,""viewing_time"":484},{""page_index"":0,""viewing_time"":691},{""page_index"":1,""viewing_time"":573},{""page_index"":2,""viewing_time"":2706},{""page_index"":3,""viewing_time"":460}]",34
,,,,,,,,,,5371,,,393072,,,instructions,"[{""page_index"":0,""viewing_time"":1688},{""page_index"":1,""viewing_time"":767},{""page_index"":2,""viewing_time"":1852},{""page_index"":3,""viewing_time"":1062}]",34
,,,,,,,,,,83271,,,83273,,,instructions,"[{""page_index"":0,""viewing_time"":22558},{""page_index"":1,""viewing_time"":30080},{""page_index"":2,""viewing_time"":14943},{""page_index"":3,""viewing_time"":15688}]",35
,,,,,,,,,,38938,,,38939,,,instructions,"[{""page_index"":0,""viewing_time"":15802},{""page_index"":1,""viewing_time"":12942},{""page_index"":2,""viewing_time"":10193}]",36
,,,,,,,,,,24403,,,24403,,,instructions,"[{""page_index"":0,""viewing_time"":11493},{""page_index"":1,""viewing_time"":2830},{""page_index"":2,""viewing_time"":10079}]",37
,,,,,,,,,,13662,,,65261,,,instructions,"[{""page_index"":0,""viewing_time"":5193},{""page_index"":1,""viewing_time"":5815},{""page_index"":2,""viewing_time"":2654}]",37
,,,,,,,,,,117920,,,117922,,,instructions,"[{""page_index"":0,""viewing_time"":39447},{""page_index"":1,""viewing_time"":31016},{""page_index"":2,""viewing_time"":29863},{""page_index"":3,""viewing_time"":17593}]",38
,,,,,,,,,,111890,,,111892,,,instructions,"[{""page_index"":0,""viewing_time"":42670},{""page_index"":1,""viewing_time"":41027},{""page_index"":2,""viewing_time"":28192}]",39
,,,,,,,,,,124690,,,124692,,,instructions,"[{""page_index"":0,""viewing_time"":38987},{""page_index"":1,""viewing_time"":28981},{""page_index"":2,""viewing_time"":37140},{""page_index"":3,""viewing_time"":19581}]",40
,,,,,,,,,,92284,,,92285,,,instructions,"[{""page_index"":0,""viewing_time"":28960},{""page_index"":1,""viewing_time"":28875},{""page_index"":2,""viewing_time"":16400},{""page_index"":3,""viewing_time"":18048}]",41
,,,,,,,,,,96823,,,96823,,,instructions,"[{""page_index"":0,""viewing_time"":34274},{""page_index"":1,""viewing_time"":23771},{""page_index"":2,""viewing_time"":17077},{""page_index"":3,""viewing_time"":21700}]",42
,,,,,,,,,,38888,,,38889,,,instructions,"[{""page_index"":0,""viewing_time"":21199},{""page_index"":1,""viewing_time"":8661},{""page_index"":2,""viewing_time"":4387},{""page_index"":3,""viewing_time"":4641}]",43
,,,,,,,,,,20622,,,81330,,,instructions,"[{""page_index"":0,""viewing_time"":1458},{""page_index"":1,""viewing_time"":2519},{""page_index"":2,""viewing_time"":9141},{""page_index"":3,""viewing_time"":7503}]",43
,,,,,,,,,,66427,,,66428,,,instructions,"[{""page_index"":0,""viewing_time"":30844},{""page_index"":1,""viewing_time"":1860},{""page_index"":2,""viewing_time"":26170},{""page_index"":3,""viewing_time"":7553}]",44
,,,,,,,,,,57367,,,151034,,,instructions,"[{""page_index"":0,""viewing_time"":25821},{""page_index"":1,""viewing_time"":13988},{""page_index"":2,""viewing_time"":2562},{""page_index"":3,""viewing_time"":14996}]",44
,,,,,,,,,,55974,,,224933,,,instructions,"[{""page_index"":0,""viewing_time"":6644},{""page_index"":1,""viewing_time"":18685},{""page_index"":2,""viewing_time"":15028},{""page_index"":3,""viewing_time"":15617}]",44
,,,,,,,,,,396647,,,396647,,,instructions,"[{""page_index"":0,""viewing_time"":39600},{""page_index"":1,""viewing_time"":3122},{""page_index"":0,""viewing_time"":32274},{""page_index"":1,""viewing_time"":117786},{""page_index"":2,""viewing_time"":121362},{""page_index"":3,""viewing_time"":82502}]",45
,,,,,,,,,,133066,,,613272,,,instructions,"[{""page_index"":0,""viewing_time"":22755},{""page_index"":1,""viewing_time"":22758},{""page_index"":2,""viewing_time"":66109},{""page_index"":3,""viewing_time"":21444}]",45
,,,,,,,,,,178130,,,178132,,,instructions,"[{""page_index"":0,""viewing_time"":52365},{""page_index"":1,""viewing_time"":46248},{""page_index"":2,""viewing_time"":47939},{""page_index"":3,""viewing_time"":31577}]",46
,,,,,,,,,,11747,,,242182,,,instructions,"[{""page_index"":0,""viewing_time"":7521},{""page_index"":1,""viewing_time"":923},{""page_index"":2,""viewing_time"":2721},{""page_index"":3,""viewing_time"":582}]",46
,,,,,,,,,,59522,,,342987,,,instructions,"[{""page_index"":0,""viewing_time"":8450},{""page_index"":1,""viewing_time"":13968},{""page_index"":2,""viewing_time"":11119},{""page_index"":3,""viewing_time"":25985}]",46
,,,,,,,,,,78549,,,78552,,,instructions,"[{""page_index"":0,""viewing_time"":21060},{""page_index"":1,""viewing_time"":4012},{""page_index"":0,""viewing_time"":10757},{""page_index"":1,""viewing_time"":3477},{""page_index"":2,""viewing_time"":24098},{""page_index"":3,""viewing_time"":15145}]",47
,,,,,,,,,,45248,,,162529,,,instructions,"[{""page_index"":0,""viewing_time"":13596},{""page_index"":1,""viewing_time"":14847},{""page_index"":2,""viewing_time"":10010},{""page_index"":3,""viewing_time"":6795}]",47
,,,,,,,,,,88929,,,88931,,,instructions,"[{""page_index"":0,""viewing_time"":16162},{""page_index"":1,""viewing_time"":28381},{""page_index"":2,""viewing_time"":30968},{""page_index"":3,""viewing_time"":13417}]",48
,,,,,,,,,,263405,,,263408,,,instructions,"[{""page_index"":0,""viewing_time"":133406},{""page_index"":1,""viewing_time"":105743},{""page_index"":2,""viewing_time"":24252}]",49
,,,,,,,,,,103144,,,103155,,,instructions,"[{""page_index"":0,""viewing_time"":36240},{""page_index"":1,""viewing_time"":42856},{""page_index"":2,""viewing_time"":24048}]",50
,,,,,,,,,,135354,,,135355,,,instructions,"[{""page_index"":0,""viewing_time"":28393},{""page_index"":1,""viewing_time"":32200},{""page_index"":2,""viewing_time"":56672},{""page_index"":3,""viewing_time"":18089}]",51
,,,,,,,,,,171759,,,171761,,,instructions,"[{""page_index"":0,""viewing_time"":30726},{""page_index"":1,""viewing_time"":84487},{""page_index"":2,""viewing_time"":34176},{""page_index"":3,""viewing_time"":22367}]",52
,,,,,,,,,,48452,,,254588,,,instructions,"[{""page_index"":0,""viewing_time"":9483},{""page_index"":1,""viewing_time"":4337},{""page_index"":2,""viewing_time"":1824},{""page_index"":1,""viewing_time"":11911},{""page_index"":2,""viewing_time"":10976},{""page_index"":3,""viewing_time"":9920}]",52
,,,,,,,,,,170457,,,170457,,,instructions,"[{""page_index"":0,""viewing_time"":104058},{""page_index"":1,""viewing_time"":9829},{""page_index"":2,""viewing_time"":56570}]",53
,,,,,,,,,,52639,,,278197,,,instructions,"[{""page_index"":0,""viewing_time"":12004},{""page_index"":1,""viewing_time"":33839},{""page_index"":2,""viewing_time"":6794}]",53
,,,,,,,,,,56419,,,56423,,,instructions,"[{""page_index"":0,""viewing_time"":30577},{""page_index"":1,""viewing_time"":9628},{""page_index"":2,""viewing_time"":7696},{""page_index"":3,""viewing_time"":8515}]",54
,,,,,,,,,,86866,,,172047,,,instructions,"[{""page_index"":0,""viewing_time"":20208},{""page_index"":1,""viewing_time"":26342},{""page_index"":2,""viewing_time"":22737},{""page_index"":3,""viewing_time"":17576}]",54
,,,,,,,,,,119164,,,119164,,,instructions,"[{""page_index"":0,""viewing_time"":44091},{""page_index"":1,""viewing_time"":51262},{""page_index"":2,""viewing_time"":23810}]",55
,,,,,,,,,,43473,,,43474,,,instructions,"[{""page_index"":0,""viewing_time"":19179},{""page_index"":1,""viewing_time"":19949},{""page_index"":2,""viewing_time"":4343}]",56
,,,,,,,,,,33915,,,102007,,,instructions,"[{""page_index"":0,""viewing_time"":18083},{""page_index"":1,""viewing_time"":9488},{""page_index"":2,""viewing_time"":6343}]",56
,,,,,,,,,,22324,,,144283,,,instructions,"[{""page_index"":0,""viewing_time"":8350},{""page_index"":1,""viewing_time"":9762},{""page_index"":2,""viewing_time"":4211}]",56
,,,,,,,,,,33114,,,196895,,,instructions,"[{""page_index"":0,""viewing_time"":7833},{""page_index"":1,""viewing_time"":14088},{""page_index"":2,""viewing_time"":11193}]",56
,,,,,,,,,,152681,,,152682,,,instructions,"[{""page_index"":0,""viewing_time"":108943},{""page_index"":1,""viewing_time"":22607},{""page_index"":2,""viewing_time"":21128}]",57
,,,,,,,,,,41456,,,238541,,,instructions,"[{""page_index"":0,""viewing_time"":15473},{""page_index"":1,""viewing_time"":23260},{""page_index"":2,""viewing_time"":2722}]",57
,,,,,,,,,,162912,,,162912,,,instructions,"[{""page_index"":0,""viewing_time"":73292},{""page_index"":1,""viewing_time"":24878},{""page_index"":2,""viewing_time"":38127},{""page_index"":3,""viewing_time"":26611}]",58
,,,,,,,,,,80059,,,284461,,,instructions,"[{""page_index"":0,""viewing_time"":44401},{""page_index"":1,""viewing_time"":1768},{""page_index"":0,""viewing_time"":5157},{""page_index"":1,""viewing_time"":6288},{""page_index"":2,""viewing_time"":16927},{""page_index"":3,""viewing_time"":5518}]",58
,,,,,,,,,,105694,,,105697,,,instructions,"[{""page_index"":0,""viewing_time"":32541},{""page_index"":1,""viewing_time"":26226},{""page_index"":2,""viewing_time"":33922},{""page_index"":3,""viewing_time"":13001}]",59
,,,,,,,,,,145998,,,146000,,,instructions,"[{""page_index"":0,""viewing_time"":43993},{""page_index"":1,""viewing_time"":2455},{""page_index"":0,""viewing_time"":6767},{""page_index"":1,""viewing_time"":1392},{""page_index"":2,""viewing_time"":66054},{""page_index"":3,""viewing_time"":25336}]",60
,,,,,,,,,,68647,,,68649,,,instructions,"[{""page_index"":0,""viewing_time"":20177},{""page_index"":1,""viewing_time"":24412},{""page_index"":2,""viewing_time"":13847},{""page_index"":3,""viewing_time"":10211}]",61
,,,,,,,,,,34412,,,126689,,,instructions,"[{""page_index"":0,""viewing_time"":4669},{""page_index"":1,""viewing_time"":3374},{""page_index"":2,""viewing_time"":1781},{""page_index"":3,""viewing_time"":11231},{""page_index"":2,""viewing_time"":7750},{""page_index"":1,""viewing_time"":3313},{""page_index"":2,""viewing_time"":1575},{""page_index"":3,""viewing_time"":719}]",61
,,,,,,,,,,133902,,,133903,,,instructions,"[{""page_index"":0,""viewing_time"":32449},{""page_index"":1,""viewing_time"":47129},{""page_index"":2,""viewing_time"":31131},{""page_index"":3,""viewing_time"":23192}]",62
,,,,,,,,,,50297,,,232644,,,instructions,"[{""page_index"":0,""viewing_time"":7911},{""page_index"":1,""viewing_time"":15952},{""page_index"":0,""viewing_time"":8632},{""page_index"":1,""viewing_time"":2487},{""page_index"":2,""viewing_time"":13723},{""page_index"":3,""viewing_time"":1592}]",62
,,,,,,,,,,6382,,,265155,,,instructions,"[{""page_index"":0,""viewing_time"":2038},{""page_index"":1,""viewing_time"":776},{""page_index"":2,""viewing_time"":1920},{""page_index"":3,""viewing_time"":1648}]",62
,,,,,,,,,,233518,,,233522,,,instructions,"[{""page_index"":0,""viewing_time"":76855},{""page_index"":1,""viewing_time"":68670},{""page_index"":2,""viewing_time"":54217},{""page_index"":3,""viewing_time"":33773}]",63
,,,,,,,,,,195683,,,195684,,,instructions,"[{""page_index"":0,""viewing_time"":77651},{""page_index"":1,""viewing_time"":42308},{""page_index"":2,""viewing_time"":32849},{""page_index"":3,""viewing_time"":42874}]",64
,,,,,,,,,,112727,,,112728,,,instructions,"[{""page_index"":0,""viewing_time"":48785},{""page_index"":1,""viewing_time"":33038},{""page_index"":2,""viewing_time"":14033},{""page_index"":3,""viewing_time"":16871}]",65
,,,,,,,,,,50568,,,225303,,,instructions,"[{""page_index"":0,""viewing_time"":4856},{""page_index"":1,""viewing_time"":4840},{""page_index"":2,""viewing_time"":30711},{""page_index"":3,""viewing_time"":10160}]",65
,,,,,,,,,,62577,,,312711,,,instructions,"[{""page_index"":0,""viewing_time"":4377},{""page_index"":1,""viewing_time"":26657},{""page_index"":2,""viewing_time"":21743},{""page_index"":3,""viewing_time"":9800}]",65
,,,,,,,,,,25405,,,376893,,,instructions,"[{""page_index"":0,""viewing_time"":9655},{""page_index"":1,""viewing_time"":10310},{""page_index"":2,""viewing_time"":3200},{""page_index"":3,""viewing_time"":2240}]",65
,,,,,,,,,,77200,,,77204,,,instructions,"[{""page_index"":0,""viewing_time"":27894},{""page_index"":1,""viewing_time"":15919},{""page_index"":2,""viewing_time"":12590},{""page_index"":3,""viewing_time"":20795}]",66
,,,,,,,,,,166552,,,166555,,,instructions,"[{""page_index"":0,""viewing_time"":50405},{""page_index"":1,""viewing_time"":60190},{""page_index"":2,""viewing_time"":35382},{""page_index"":3,""viewing_time"":20573}]",67
