action_times,actions,button_pressed,correct,delays,key_press,path,queries,questions,responses,rt,score,stimulus,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
"[3470, 8830, 13669]","[u'left', u'left', u'up']",,,"[3, 0, 1]",,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'14'], u'time': [1193, 11519]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3470, 753, 4059]",52.0,,739722,4.0,0.0,mouselab-mdp,,19
"[7608, 13126, 18312]","[u'down', u'down', u'left']",,,"[3, 0, 1]",,"[u'1', 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4', u'5', u'16', u'17'], u'time': [2084, 3553, 4322, 16026, 17178]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7608, 487, 4366]",20.0,,806218,5.0,1.0,mouselab-mdp,,19
"[4746, 9962, 14528]","[u'left', u'left', u'down']",,,"[3, 0, 1]",,"[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'14', u'15'], u'time': [1674, 3154, 12109, 12989]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4746, 496, 3837]",-8.0,,860130,6.0,5.0,mouselab-mdp,,19
"[2395, 4388, 8098]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'12'], u'time': [999, 6872]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2395, 1495, 3206]",32.0,,918978,7.0,7.0,mouselab-mdp,,19
"[5729, 7962, 12018]","[u'right', u'right', u'down']",,,[],,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'2', u'10', u'11'], u'time': [963, 3907, 10075, 11086]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5728, 1736, 3560]",52.0,,980993,8.0,11.0,mouselab-mdp,,19
"[4910, 7206, 11949]","[u'down', u'down', u'left']",,,[],,"[u'1', 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3', u'5', u'16', u'17'], u'time': [827, 1941, 2886, 9436, 10127]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4910, 1793, 4252]",7.0,,1031646,9.0,8.0,mouselab-mdp,,19
"[5315, 7340, 11684]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3', u'2', u'5', u'12', u'13'], u'time': [1277, 2164, 2879, 3552, 9483, 10360]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5315, 1522, 3831]",34.0,,1136469,10.0,10.0,mouselab-mdp,,19
"[4520, 6238, 10127]","[u'left', u'left', u'down']",,,[],,"[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3', u'2', u'5', u'14', u'15'], u'time': [928, 1676, 2273, 2906, 8209, 8890]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4520, 1224, 3396]",35.0,,1183322,11.0,9.0,mouselab-mdp,,19
"[7207, 9303, 12871]","[u'up', u'up', u'right']",,,[],,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3', u'2', u'5', u'13', u'12'], u'time': [3051, 3904, 4652, 5365, 11076, 11929]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7207, 1605, 3073]",11.0,,1230178,12.0,6.0,mouselab-mdp,,19
"[2824, 11084, 12988]","[u'left', u'left', u'down']",,,"[3, 0, 1]",,"[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2824, 3636, 1117]",5.0,,120242,1.0,4.0,mouselab-mdp,,20
"[5194, 10657, 12559]","[u'right', u'right', u'up']",,,"[3, 0, 1]",,"[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5194, 757, 1068]",-22.0,,178381,2.0,1.0,mouselab-mdp,,20
"[1785, 7135, 14268]","[u'up', u'up', u'right']",,,"[3, 0, 1]",,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'13'], u'time': [11925, 12985]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1785, 625, 6287]",-20.0,,234255,3.0,2.0,mouselab-mdp,,20
"[16752, 24111, 25645]","[u'right', u'right', u'up']",,,"[3, 0, 1]",,"[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'2', u'3', u'12', u'7', u'13', u'10', u'6', u'11', u'17', u'9', u'16', u'5', u'15', u'8', u'14'], u'time': [1296, 2052, 3111, 3879, 4557, 5234, 6529, 7092, 7732, 8436, 10205, 10790, 11545, 12313, 12866, 13595]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[16752, 1039, 1033]",21.0,,293162,4.0,5.0,mouselab-mdp,,20
"[11033, 18210, 19490]","[u'left', u'left', u'up']",,,"[3, 0, 1]",,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'13', u'7', u'12', u'8', u'15', u'14'], u'time': [672, 1321, 1969, 3145, 4212, 4723, 5678, 7499, 8270, 9057]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11033, 817, 583]",44.0,,362503,5.0,0.0,mouselab-mdp,,20
"[12909, 20283, 21323]","[u'right', u'right', u'up']",,,"[3, 0, 1]",,"[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'8', u'15', u'14', u'12', u'7', u'13', u'10', u'6', u'11', u'17', u'9', u'16'], u'time': [1720, 2255, 2769, 3538, 4656, 5369, 6131, 6789, 7334, 8316, 8940, 9396, 9857, 10575, 11636, 12114]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[12909, 892, 535]",20.0,,423638,6.0,3.0,mouselab-mdp,,20
"[17710, 18875, 19651]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'14', u'8', u'15', u'10', u'6', u'11', u'16', u'9', u'17', u'12', u'7', u'13', u'3', u'4', u'5', u'2'], u'time': [677, 1137, 1649, 2397, 2838, 3332, 4254, 4648, 5101, 6062, 6511, 6983, 8050, 10924, 11733, 12518]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[17710, 676, 285]",24.0,,470923,7.0,10.0,mouselab-mdp,,20
"[18007, 18678, 19313]","[u'right', u'right', u'down']",,,[],,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'14', u'8', u'15', u'4', u'5', u'2', u'3', u'12', u'7', u'13', u'10', u'6', u'11', u'16', u'9', u'17'], u'time': [687, 1224, 1801, 2419, 2932, 3496, 4034, 4602, 5099, 5580, 6479, 7160, 7693, 8880, 9375, 9833]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[18006, 176, 145]",40.0,,517491,8.0,11.0,mouselab-mdp,,20
"[16119, 16659, 17286]","[u'left', u'left', u'down']",,,[],,"[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'14', u'8', u'15', u'4', u'5', u'16', u'9', u'17', u'11', u'6', u'2', u'10', u'3', u'12', u'7', u'13'], u'time': [374, 966, 1487, 2345, 2858, 3478, 4777, 5233, 5915, 6389, 6862, 7563, 8413, 9030, 9993, 10521]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[16119, 46, 140]",34.0,,564072,9.0,8.0,mouselab-mdp,,20
"[11731, 12272, 13518]","[u'left', u'left', u'down']",,,[],,"[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'14', u'8', u'15', u'4', u'3', u'12', u'7', u'13', u'10', u'6', u'11', u'2', u'17', u'9', u'16', u'5'], u'time': [1066, 1650, 2145, 2789, 3428, 3931, 4450, 4948, 5483, 6008, 6471, 7430, 8023, 8497, 8938, 9499]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11731, 46, 756]",25.0,,610503,10.0,9.0,mouselab-mdp,,20
"[13829, 14393, 14960]","[u'left', u'left', u'up']",,,[],,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'14', u'8', u'15', u'4', u'3', u'7', u'12', u'13', u'2', u'6', u'10', u'11', u'17', u'9', u'16', u'5'], u'time': [776, 1250, 1746, 2399, 5676, 6230, 6708, 7452, 8225, 8726, 9274, 9896, 10903, 11690, 12144, 12844]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[13829, 70, 70]",41.0,,661541,11.0,7.0,mouselab-mdp,,20
"[14211, 14957, 15553]","[u'right', u'right', u'down']",,,[],,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'5', u'2', u'16', u'9', u'17', u'11', u'6', u'10', u'13', u'7', u'12', u'14', u'8', u'15'], u'time': [466, 1136, 1690, 2199, 2951, 3433, 3906, 4468, 4964, 5616, 6257, 6788, 7279, 7822, 8313, 8833]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[14211, 243, 106]",40.0,,711497,12.0,6.0,mouselab-mdp,,20
"[32938, 131275, 134309]","[u'left', u'left', u'up']",,,"[3, 0, 1]",,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'13', u'12', u'4', u'5', u'2', u'6', u'8', u'14', u'9', u'17', u'16', u'10', u'11', u'15'], u'time': [2701, 5821, 7399, 10307, 12895, 16226, 19248, 21100, 24445, 26049, 28908, 30188, 46987, 107823, 108583, 109614]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[32937, 86495, 6]",-18.0,,296706,1.0,3.0,mouselab-mdp,,21
"[755, 15924, 20136]","[u'right', u'right', u'up']",,,"[3, 0, 1]",,"[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'10', u'6', u'11', u'3', u'7', u'8', u'5'], u'time': [8522, 9131, 10149, 11480, 12425, 13444, 15023]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[755, 8313, 4]",30.0,,368202,2.0,5.0,mouselab-mdp,,21
"[22424, 29594, 30991]","[u'left', u'left', u'up']",,,"[3, 0, 1]",,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[22424, 430, 4]",-9.0,,426598,3.0,1.0,mouselab-mdp,,21
"[10856, 24087, 30571]","[u'right', u'right', u'up']",,,"[3, 0, 1]",,"[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3', u'7', u'2', u'5', u'9', u'17', u'6', u'10', u'11'], u'time': [1115, 1775, 2645, 3454, 4571, 6025, 7121, 8090, 8923, 9856]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10856, 1081, 5257]",24.0,,492044,4.0,2.0,mouselab-mdp,,21
"[5309, 15848, 24916]","[u'left', u'left', u'down']",,,"[3, 0, 1]",,"[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3', u'5', u'2', u'8'], u'time': [1166, 2022, 2694, 3329, 4533]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5309, 763, 7614]",31.0,,604938,5.0,0.0,mouselab-mdp,,21
"[6542, 15928, 21544]","[u'right', u'right', u'down']",,,"[3, 0, 1]",,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3', u'5', u'2', u'6'], u'time': [1835, 3041, 3788, 4884, 5668]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6542, 421, 4296]",-1.0,,718051,6.0,4.0,mouselab-mdp,,21
"[2015, 3842, 6176]","[u'right', u'right', u'up']",,,[],,"[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2015, 1304, 1821]",24.0,,767832,7.0,8.0,mouselab-mdp,,21
"[1459, 4566, 5654]","[u'left', u'left', u'up']",,,[],,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1459, 2602, 574]",14.0,,822214,8.0,9.0,mouselab-mdp,,21
"[951, 3001, 4031]","[u'up', u'up', u'right']",,,[],,"[u'1', 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[951, 1537, 500]",17.0,,869310,9.0,6.0,mouselab-mdp,,21
"[1960, 4973, 5840]","[u'right', u'right', u'up']",,,[],,"[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1960, 2491, 344]",8.0,,988156,10.0,7.0,mouselab-mdp,,21
"[547, 1168, 1826]","[u'right', u'right', u'down']",,,[],,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[547, 107, 149]",3.0,,1036395,11.0,10.0,mouselab-mdp,,21
"[678, 2641, 3445]","[u'left', u'left', u'down']",,,[],,"[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[678, 1457, 294]",7.0,,1092500,12.0,11.0,mouselab-mdp,,21
"[19922, 34529, 37064]","[u'left', u'left', u'up']",,,"[3, 0, 1]",,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'8', u'15', u'14'], u'time': [6556, 10400, 14011, 15505]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[19921, 9187, 1736]",50.0,,293257,1.0,0.0,mouselab-mdp,,22
"[2088, 15168, 17575]","[u'left', u'left', u'down']",,,"[3, 0, 1]",,"[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'8', u'15', u'14'], u'time': [7945, 8708, 9589]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2088, 8377, 1089]",-7.0,,350688,2.0,5.0,mouselab-mdp,,22
"[30207, 37102, 40637]","[u'right', u'right', u'up']",,,"[3, 0, 1]",,"[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'5', u'2', u'4', u'7', u'8', u'6', u'10', u'11', u'9'], u'time': [4682, 6378, 7918, 8877, 11821, 13469, 14803, 17523, 18508, 24112]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[30207, 643, 2761]",26.0,,408918,3.0,3.0,mouselab-mdp,,22
"[22136, 29011, 31820]","[u'down', u'down', u'right']",,,"[3, 0, 1]",,"[u'1', 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'5', u'2', u'4', u'8', u'14', u'15', u'9', u'17', u'16', u'7'], u'time': [1881, 3532, 4774, 5963, 7681, 9823, 10949, 12824, 14082, 15020, 19450]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[22136, 680, 2109]",31.0,,464232,4.0,4.0,mouselab-mdp,,22
"[20029, 29962, 32486]","[u'right', u'right', u'up']",,,"[3, 0, 1]",,"[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'10', u'6', u'11', u'4', u'5', u'3', u'9'], u'time': [2316, 7290, 8382, 9382, 11079, 11892, 13151, 14285]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[20028, 4034, 1747]",26.0,,525542,5.0,2.0,mouselab-mdp,,22
"[9970, 16461, 20064]","[u'up', u'up', u'left']",,,"[3, 0, 1]",,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'13', u'12', u'7'], u'time': [1950, 4167, 5277, 6541]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9970, 1190, 2855]",40.0,,584823,6.0,1.0,mouselab-mdp,,22
"[15767, 18077, 19855]","[u'left', u'left', u'down']",,,[],,"[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'12', u'13', u'7', u'5', u'2', u'4', u'14', u'15', u'8'], u'time': [1669, 3267, 4412, 5815, 7341, 9272, 10407, 11951, 12969, 13815]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[15767, 1806, 1112]",31.0,,635118,7.0,9.0,mouselab-mdp,,22
"[19423, 23334, 24574]","[u'left', u'left', u'up']",,,[],,"[u'1', 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'12', u'13', u'4', u'2', u'5', u'6', u'10', u'8', u'15', u'14'], u'time': [1224, 2959, 3935, 4906, 7765, 8900, 9674, 10594, 11456, 12659, 13745, 21727]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[19423, 3406, 735]",45.0,,683667,8.0,7.0,mouselab-mdp,,22
"[21957, 23011, 23966]","[u'left', u'left', u'down']",,,[],,"[u'1', 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'12', u'13', u'7', u'4', u'5', u'2', u'9', u'16', u'17', u'8', u'15', u'14'], u'time': [1375, 2588, 3984, 4673, 5972, 6808, 7488, 9810, 10817, 12271, 13443, 14569, 15343]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[21957, 556, 460]",37.0,,731997,9.0,8.0,mouselab-mdp,,22
"[16211, 17969, 19506]","[u'right', u'right', u'down']",,,[],,"[u'1', 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'12', u'13', u'4', u'2', u'5', u'9', u'6', u'8', u'11'], u'time': [1099, 3897, 4720, 5441, 8315, 9268, 10147, 11237, 12478, 13683, 14614]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[16211, 1253, 1037]",45.0,,781484,10.0,6.0,mouselab-mdp,,22
"[10798, 11878, 13255]","[u'up', u'up', u'left']",,,[],,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'13', u'12', u'5', u'4', u'2', u'8'], u'time': [1408, 2911, 3959, 4816, 6374, 7163, 7945, 8758]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10798, 582, 874]",32.0,,830355,11.0,10.0,mouselab-mdp,,22
"[10031, 10983, 12231]","[u'right', u'right', u'up']",,,[],,"[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'12', u'13', u'2', u'6', u'11', u'10'], u'time': [1619, 3095, 3919, 5031, 6192, 7169, 7856, 8717]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10031, 453, 750]",40.0,,879152,12.0,11.0,mouselab-mdp,,22
"[11258, 48196, 51518]","[u'right', u'right', u'up']",,,"[3, 0, 1]",,"[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'12', u'6', u'11', u'10'], u'time': [3044, 4905, 6653, 8136, 9255]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11256, 1192, 1207]",29.0,,223659,1.0,2.0,mouselab-mdp,,23
"[7873, 20621, 23197]","[u'right', u'right', u'up']",,,"[3, 0, 1]",,"[u'1', 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'6', u'10', u'11'], u'time': [1427, 2264, 3305]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7873, 824, 948]",12.0,,290774,2.0,0.0,mouselab-mdp,,23
"[11397, 24917, 26701]","[u'up', u'up', u'left']",,,"[3, 0, 1]",,"[u'1', 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'6', u'10', u'8', u'14', u'7', u'12', u'13', u'9', u'16', u'17'], u'time': [1854, 2558, 3852, 4376, 5271, 5886, 6844, 8206, 8820, 9722]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11397, 605, 787]",34.0,,402677,3.0,1.0,mouselab-mdp,,23
