PR_type,bonus,bonus_rate,completed,condition,delay_hours,delay_window,feedback,frequencyOfFB,info_cost,message,pid,q_weights,score,test_idx,time_limit,version
objectLevel,3.5,0.01,True,6,24,4,True,after_each_move,0.25,full,0,"[2.3252393134113225, 0.09975155227317743, 0.08032182729437333, 0.8450937421220647, 0.997435322775085]",350.0,"[12, 9, 13, 2, 0, 8]",True,1.6
featureBased,0.0,0.01,False,4,24,4,True,after_each_move,1.0,full,1,"[1.9484115264310722, 0.4288647055137153, 0.269370854918958, 0.44258532182537325, 0.9912367388407017]",,,True,1.6
featureBased,0.0,0.01,True,5,24,4,True,after_each_move,4.0,full,2,"[1.02455453397985, 0.9723698649146737, 0.0048616156760657794, 0.01790135732732076, 1.000241178138463]",-24.0,"[14, 8, 6, 7, 0, 4]",True,1.6
featureBased,0.2,0.01,True,5,24,4,True,after_each_move,4.0,full,3,"[1.02455453397985, 0.9723698649146737, 0.0048616156760657794, 0.01790135732732076, 1.000241178138463]",20.0,"[5, 8, 0, 6, 2, 10]",True,1.6
featureBased,2.01,0.01,True,4,24,4,True,after_each_move,1.0,full,4,"[1.9484115264310722, 0.4288647055137153, 0.269370854918958, 0.44258532182537325, 0.9912367388407017]",201.0,"[12, 4, 13, 9, 14, 5]",True,1.6
none,1.53,0.01,True,1,24,4,False,after_each_move,1.0,none,5,"[1.9484115264310722, 0.4288647055137153, 0.269370854918958, 0.44258532182537325, 0.9912367388407017]",153.0,"[15, 5, 4, 14, 11, 3]",True,1.6
featureBased,0.0,0.01,True,5,24,4,True,after_each_move,4.0,full,6,"[1.02455453397985, 0.9723698649146737, 0.0048616156760657794, 0.01790135732732076, 1.000241178138463]",0.0,"[3, 5, 10, 8, 15, 2]",True,1.6
featureBased,3.46,0.01,True,3,24,4,True,after_each_move,0.25,full,7,"[2.3252393134113225, 0.09975155227317743, 0.08032182729437333, 0.8450937421220647, 0.997435322775085]",345.5,"[12, 5, 9, 7, 0, 1]",True,1.6
objectLevel,0.64,0.01,True,6,24,4,True,after_each_move,0.25,full,8,"[2.3252393134113225, 0.09975155227317743, 0.08032182729437333, 0.8450937421220647, 0.997435322775085]",64.0,"[6, 2, 1, 4, 9, 12]",True,1.6
none,0.56,0.01,True,0,24,4,False,after_each_move,0.25,none,9,"[2.3252393134113225, 0.09975155227317743, 0.08032182729437333, 0.8450937421220647, 0.997435322775085]",56.0,"[5, 3, 13, 12, 0, 15]",True,1.6
objectLevel,0.0,0.01,True,8,24,4,True,after_each_move,4.0,full,10,"[1.02455453397985, 0.9723698649146737, 0.0048616156760657794, 0.01790135732732076, 1.000241178138463]",-40.0,"[15, 12, 8, 9, 10, 5]",True,1.6
none,2.09,0.01,True,1,24,4,False,after_each_move,1.0,none,11,"[1.9484115264310722, 0.4288647055137153, 0.269370854918958, 0.44258532182537325, 0.9912367388407017]",209.0,"[2, 6, 9, 4, 11, 14]",True,1.6
none,0.0,0.01,True,2,24,4,False,after_each_move,4.0,none,12,"[1.02455453397985, 0.9723698649146737, 0.0048616156760657794, 0.01790135732732076, 1.000241178138463]",-112.0,"[1, 3, 11, 6, 5, 14]",True,1.6
objectLevel,0.0,0.01,True,8,24,4,True,after_each_move,4.0,full,13,"[1.02455453397985, 0.9723698649146737, 0.0048616156760657794, 0.01790135732732076, 1.000241178138463]",-60.0,"[5, 7, 6, 10, 4, 14]",True,1.6
objectLevel,0.64,0.01,True,7,24,4,True,after_each_move,1.0,full,14,"[1.9484115264310722, 0.4288647055137153, 0.269370854918958, 0.44258532182537325, 0.9912367388407017]",64.0,"[0, 11, 6, 2, 4, 3]",True,1.6
none,1.41,0.01,True,1,24,4,False,after_each_move,1.0,none,15,"[1.9484115264310722, 0.4288647055137153, 0.269370854918958, 0.44258532182537325, 0.9912367388407017]",141.0,"[4, 5, 8, 15, 0, 10]",True,1.6
featureBased,1.73,0.01,True,4,24,4,True,after_each_move,1.0,full,16,"[1.9484115264310722, 0.4288647055137153, 0.269370854918958, 0.44258532182537325, 0.9912367388407017]",173.0,"[12, 10, 1, 6, 8, 9]",True,1.6
none,0.0,0.01,True,2,24,4,False,after_each_move,4.0,none,17,"[1.02455453397985, 0.9723698649146737, 0.0048616156760657794, 0.01790135732732076, 1.000241178138463]",-48.0,"[2, 5, 6, 14, 4, 13]",True,1.6
objectLevel,0.0,0.01,False,8,24,4,True,after_each_move,4.0,full,18,"[1.02455453397985, 0.9723698649146737, 0.0048616156760657794, 0.01790135732732076, 1.000241178138463]",,,True,1.6
none,2.48,0.01,True,1,24,4,False,after_each_move,1.0,none,19,"[1.9484115264310722, 0.4288647055137153, 0.269370854918958, 0.44258532182537325, 0.9912367388407017]",248.0,"[11, 13, 9, 0, 6, 14]",True,1.6
none,3.41,0.01,True,0,24,4,False,after_each_move,0.25,none,20,"[2.3252393134113225, 0.09975155227317743, 0.08032182729437333, 0.8450937421220647, 0.997435322775085]",341.25,"[5, 15, 3, 12, 6, 13]",True,1.6
objectLevel,0.52,0.01,True,8,24,4,True,after_each_move,4.0,full,21,"[1.02455453397985, 0.9723698649146737, 0.0048616156760657794, 0.01790135732732076, 1.000241178138463]",52.0,"[7, 11, 13, 3, 1, 10]",True,1.6
featureBased,1.64,0.01,True,4,24,4,True,after_each_move,1.0,full,22,"[1.9484115264310722, 0.4288647055137153, 0.269370854918958, 0.44258532182537325, 0.9912367388407017]",164.0,"[9, 6, 14, 3, 13, 7]",True,1.6
featureBased,0.0,0.01,False,3,24,4,True,after_each_move,0.25,full,23,"[2.3252393134113225, 0.09975155227317743, 0.08032182729437333, 0.8450937421220647, 0.997435322775085]",,,True,1.6
featureBased,0.0,0.01,False,5,24,4,True,after_each_move,4.0,full,24,"[1.02455453397985, 0.9723698649146737, 0.0048616156760657794, 0.01790135732732076, 1.000241178138463]",,,True,1.6
featureBased,0.46,0.01,True,3,24,4,True,after_each_move,0.25,full,25,"[2.3252393134113225, 0.09975155227317743, 0.08032182729437333, 0.8450937421220647, 0.997435322775085]",46.25,"[12, 13, 10, 2, 8, 7]",True,1.6
objectLevel,2.92,0.01,True,6,24,4,True,after_each_move,0.25,full,26,"[2.3252393134113225, 0.09975155227317743, 0.08032182729437333, 0.8450937421220647, 0.997435322775085]",292.25,"[13, 5, 11, 15, 3, 1]",True,1.6
objectLevel,1.43,0.01,True,6,24,4,True,after_each_move,0.25,full,27,"[2.3252393134113225, 0.09975155227317743, 0.08032182729437333, 0.8450937421220647, 0.997435322775085]",142.75,"[3, 14, 12, 5, 11, 2]",True,1.6
featureBased,3.53,0.01,True,3,24,4,True,after_each_move,0.25,full,28,"[2.3252393134113225, 0.09975155227317743, 0.08032182729437333, 0.8450937421220647, 0.997435322775085]",352.5,"[9, 7, 1, 11, 0, 15]",True,1.6
objectLevel,2.21,0.01,True,7,24,4,True,after_each_move,1.0,full,29,"[1.9484115264310722, 0.4288647055137153, 0.269370854918958, 0.44258532182537325, 0.9912367388407017]",221.0,"[0, 13, 7, 3, 5, 2]",True,1.6
featureBased,2.25,0.01,True,4,24,4,True,after_each_move,1.0,full,30,"[1.9484115264310722, 0.4288647055137153, 0.269370854918958, 0.44258532182537325, 0.9912367388407017]",225.0,"[4, 7, 5, 8, 2, 10]",True,1.6
featureBased,3.29,0.01,True,3,24,4,True,after_each_move,0.25,full,31,"[2.3252393134113225, 0.09975155227317743, 0.08032182729437333, 0.8450937421220647, 0.997435322775085]",328.75,"[8, 4, 12, 9, 5, 6]",True,1.6
featureBased,0.88,0.01,True,5,24,4,True,after_each_move,4.0,full,32,"[1.02455453397985, 0.9723698649146737, 0.0048616156760657794, 0.01790135732732076, 1.000241178138463]",88.0,"[13, 14, 10, 4, 1, 7]",True,1.6
objectLevel,3.46,0.01,True,6,24,4,True,after_each_move,0.25,full,33,"[2.3252393134113225, 0.09975155227317743, 0.08032182729437333, 0.8450937421220647, 0.997435322775085]",346.0,"[2, 0, 9, 4, 10, 3]",True,1.6
featureBased,2.0,0.01,True,4,24,4,True,after_each_move,1.0,full,34,"[1.9484115264310722, 0.4288647055137153, 0.269370854918958, 0.44258532182537325, 0.9912367388407017]",200.0,"[5, 6, 8, 4, 14, 9]",True,1.6
none,0.55,0.01,True,0,24,4,False,after_each_move,0.25,none,35,"[2.3252393134113225, 0.09975155227317743, 0.08032182729437333, 0.8450937421220647, 0.997435322775085]",54.75,"[6, 10, 14, 2, 5, 7]",True,1.6
objectLevel,3.28,0.01,True,6,24,4,True,after_each_move,0.25,full,36,"[2.3252393134113225, 0.09975155227317743, 0.08032182729437333, 0.8450937421220647, 0.997435322775085]",328.25,"[0, 7, 1, 5, 8, 13]",True,1.6
objectLevel,0.34,0.01,True,7,24,4,True,after_each_move,1.0,full,37,"[1.9484115264310722, 0.4288647055137153, 0.269370854918958, 0.44258532182537325, 0.9912367388407017]",34.0,"[5, 15, 13, 0, 10, 14]",True,1.6
objectLevel,2.15,0.01,True,7,24,4,True,after_each_move,1.0,full,38,"[1.9484115264310722, 0.4288647055137153, 0.269370854918958, 0.44258532182537325, 0.9912367388407017]",215.0,"[4, 6, 11, 7, 15, 12]",True,1.6
objectLevel,0.0,0.01,False,7,24,4,True,after_each_move,1.0,full,39,"[1.9484115264310722, 0.4288647055137153, 0.269370854918958, 0.44258532182537325, 0.9912367388407017]",,,True,1.6
objectLevel,0.0,0.01,True,7,24,4,True,after_each_move,1.0,full,40,"[1.9484115264310722, 0.4288647055137153, 0.269370854918958, 0.44258532182537325, 0.9912367388407017]",-8.0,"[11, 15, 5, 3, 14, 4]",True,1.6
featureBased,2.08,0.01,True,3,24,4,True,after_each_move,0.25,full,41,"[2.3252393134113225, 0.09975155227317743, 0.08032182729437333, 0.8450937421220647, 0.997435322775085]",208.0,"[11, 12, 6, 8, 3, 4]",True,1.6
none,0.08,0.01,True,0,24,4,False,after_each_move,0.25,none,42,"[2.3252393134113225, 0.09975155227317743, 0.08032182729437333, 0.8450937421220647, 0.997435322775085]",8.0,"[10, 3, 6, 11, 0, 9]",True,1.6
none,0.0,0.01,False,2,24,4,False,after_each_move,4.0,none,43,"[1.02455453397985, 0.9723698649146737, 0.0048616156760657794, 0.01790135732732076, 1.000241178138463]",,,True,1.6
none,0.24,0.01,True,0,24,4,False,after_each_move,0.25,none,44,"[2.3252393134113225, 0.09975155227317743, 0.08032182729437333, 0.8450937421220647, 0.997435322775085]",24.0,"[9, 1, 0, 3, 10, 6]",True,1.6
objectLevel,1.04,0.01,True,6,24,4,True,after_each_move,0.25,full,45,"[2.3252393134113225, 0.09975155227317743, 0.08032182729437333, 0.8450937421220647, 0.997435322775085]",104.0,"[11, 15, 14, 12, 3, 0]",True,1.6
objectLevel,0.08,0.01,True,7,24,4,True,after_each_move,1.0,full,46,"[1.9484115264310722, 0.4288647055137153, 0.269370854918958, 0.44258532182537325, 0.9912367388407017]",8.0,"[11, 15, 9, 10, 12, 7]",True,1.6
featureBased,0.0,0.01,True,5,24,4,True,after_each_move,4.0,full,47,"[1.02455453397985, 0.9723698649146737, 0.0048616156760657794, 0.01790135732732076, 1.000241178138463]",-36.0,"[2, 0, 5, 1, 7, 13]",True,1.6
none,0.0,0.01,True,2,24,4,False,after_each_move,4.0,none,48,"[1.02455453397985, 0.9723698649146737, 0.0048616156760657794, 0.01790135732732076, 1.000241178138463]",-148.0,"[0, 6, 13, 3, 2, 11]",True,1.6
objectLevel,0.0,0.01,True,8,24,4,True,after_each_move,4.0,full,49,"[1.02455453397985, 0.9723698649146737, 0.0048616156760657794, 0.01790135732732076, 1.000241178138463]",-36.0,"[10, 11, 4, 9, 13, 14]",True,1.6
none,0.04,0.01,True,2,24,4,False,after_each_move,4.0,none,50,"[1.02455453397985, 0.9723698649146737, 0.0048616156760657794, 0.01790135732732076, 1.000241178138463]",4.0,"[11, 10, 1, 3, 7, 8]",True,1.6
featureBased,1.78,0.01,True,4,24,4,True,after_each_move,1.0,full,51,"[1.9484115264310722, 0.4288647055137153, 0.269370854918958, 0.44258532182537325, 0.9912367388407017]",178.0,"[15, 14, 6, 3, 8, 2]",True,1.6
none,1.0,0.01,True,0,24,4,False,after_each_move,0.25,none,52,"[2.3252393134113225, 0.09975155227317743, 0.08032182729437333, 0.8450937421220647, 0.997435322775085]",99.75,"[8, 2, 5, 4, 14, 7]",True,1.6
objectLevel,0.0,0.01,True,8,24,4,True,after_each_move,4.0,full,53,"[1.02455453397985, 0.9723698649146737, 0.0048616156760657794, 0.01790135732732076, 1.000241178138463]",-136.0,"[5, 13, 3, 15, 12, 6]",True,1.6
featureBased,3.18,0.01,True,3,24,4,True,after_each_move,0.25,full,54,"[2.3252393134113225, 0.09975155227317743, 0.08032182729437333, 0.8450937421220647, 0.997435322775085]",317.5,"[1, 8, 9, 4, 7, 2]",True,1.6
objectLevel,3.32,0.01,True,6,24,4,True,after_each_move,0.25,full,55,"[2.3252393134113225, 0.09975155227317743, 0.08032182729437333, 0.8450937421220647, 0.997435322775085]",331.75,"[15, 10, 5, 11, 12, 3]",True,1.6
none,0.87,0.01,True,1,24,4,False,after_each_move,1.0,none,56,"[1.9484115264310722, 0.4288647055137153, 0.269370854918958, 0.44258532182537325, 0.9912367388407017]",87.0,"[0, 4, 1, 5, 3, 2]",True,1.6
featureBased,3.06,0.01,True,3,24,4,True,after_each_move,0.25,full,57,"[2.3252393134113225, 0.09975155227317743, 0.08032182729437333, 0.8450937421220647, 0.997435322775085]",305.5,"[15, 2, 9, 1, 4, 0]",True,1.6
objectLevel,0.0,0.01,False,8,24,4,True,after_each_move,4.0,full,58,"[1.02455453397985, 0.9723698649146737, 0.0048616156760657794, 0.01790135732732076, 1.000241178138463]",,,True,1.6
objectLevel,0.88,0.01,True,6,24,4,True,after_each_move,0.25,full,59,"[2.3252393134113225, 0.09975155227317743, 0.08032182729437333, 0.8450937421220647, 0.997435322775085]",88.0,"[14, 4, 1, 0, 5, 6]",True,1.6
none,2.39,0.01,True,0,24,4,False,after_each_move,0.25,none,60,"[2.3252393134113225, 0.09975155227317743, 0.08032182729437333, 0.8450937421220647, 0.997435322775085]",239.0,"[11, 10, 12, 6, 13, 4]",True,1.6
none,1.3,0.01,True,1,24,4,False,after_each_move,1.0,none,61,"[1.9484115264310722, 0.4288647055137153, 0.269370854918958, 0.44258532182537325, 0.9912367388407017]",130.0,"[6, 10, 8, 15, 0, 1]",True,1.6
objectLevel,2.06,0.01,True,6,24,4,True,after_each_move,0.25,full,62,"[2.3252393134113225, 0.09975155227317743, 0.08032182729437333, 0.8450937421220647, 0.997435322775085]",206.0,"[12, 14, 11, 9, 6, 4]",True,1.6
featureBased,3.52,0.01,True,3,24,4,True,after_each_move,0.25,full,63,"[2.3252393134113225, 0.09975155227317743, 0.08032182729437333, 0.8450937421220647, 0.997435322775085]",351.75,"[13, 4, 12, 8, 6, 9]",True,1.6
featureBased,2.39,0.01,True,4,24,4,True,after_each_move,1.0,full,64,"[1.9484115264310722, 0.4288647055137153, 0.269370854918958, 0.44258532182537325, 0.9912367388407017]",239.0,"[8, 12, 6, 9, 0, 10]",True,1.6
none,0.0,0.01,True,2,24,4,False,after_each_move,4.0,none,65,"[1.02455453397985, 0.9723698649146737, 0.0048616156760657794, 0.01790135732732076, 1.000241178138463]",-32.0,"[5, 13, 11, 6, 9, 15]",True,1.6
none,2.98,0.01,True,0,24,4,False,after_each_move,0.25,none,66,"[2.3252393134113225, 0.09975155227317743, 0.08032182729437333, 0.8450937421220647, 0.997435322775085]",298.25,"[14, 7, 1, 11, 13, 6]",True,1.6
objectLevel,0.0,0.01,True,8,24,4,True,after_each_move,4.0,full,67,"[1.02455453397985, 0.9723698649146737, 0.0048616156760657794, 0.01790135732732076, 1.000241178138463]",-32.0,"[9, 10, 6, 3, 12, 15]",True,1.6
featureBased,1.88,0.01,True,4,24,4,True,after_each_move,1.0,full,68,"[1.9484115264310722, 0.4288647055137153, 0.269370854918958, 0.44258532182537325, 0.9912367388407017]",188.0,"[5, 8, 2, 4, 0, 14]",True,1.6
none,0.0,0.01,True,2,24,4,False,after_each_move,4.0,none,69,"[1.02455453397985, 0.9723698649146737, 0.0048616156760657794, 0.01790135732732076, 1.000241178138463]",-40.0,"[1, 3, 13, 8, 15, 4]",True,1.6
featureBased,1.71,0.01,True,3,24,4,True,after_each_move,0.25,full,70,"[2.3252393134113225, 0.09975155227317743, 0.08032182729437333, 0.8450937421220647, 0.997435322775085]",171.0,"[7, 14, 3, 1, 9, 0]",True,1.6
featureBased,2.0,0.01,True,4,24,4,True,after_each_move,1.0,full,71,"[1.9484115264310722, 0.4288647055137153, 0.269370854918958, 0.44258532182537325, 0.9912367388407017]",200.0,"[12, 4, 8, 10, 14, 3]",True,1.6
featureBased,2.33,0.01,True,4,24,4,True,after_each_move,1.0,full,72,"[1.9484115264310722, 0.4288647055137153, 0.269370854918958, 0.44258532182537325, 0.9912367388407017]",233.0,"[5, 12, 2, 3, 14, 9]",True,1.6
objectLevel,1.62,0.01,True,7,24,4,True,after_each_move,1.0,full,73,"[1.9484115264310722, 0.4288647055137153, 0.269370854918958, 0.44258532182537325, 0.9912367388407017]",162.0,"[2, 0, 6, 12, 9, 11]",True,1.6
objectLevel,0.0,0.01,False,7,24,4,True,after_each_move,1.0,full,74,"[1.9484115264310722, 0.4288647055137153, 0.269370854918958, 0.44258532182537325, 0.9912367388407017]",,,True,1.6
none,3.05,0.01,True,0,24,4,False,after_each_move,0.25,none,75,"[2.3252393134113225, 0.09975155227317743, 0.08032182729437333, 0.8450937421220647, 0.997435322775085]",305.0,"[4, 1, 3, 11, 10, 6]",True,1.6
objectLevel,1.82,0.01,True,7,24,4,True,after_each_move,1.0,full,76,"[1.9484115264310722, 0.4288647055137153, 0.269370854918958, 0.44258532182537325, 0.9912367388407017]",182.0,"[13, 6, 9, 10, 5, 14]",True,1.6
objectLevel,0.59,0.01,True,7,24,4,True,after_each_move,1.0,full,77,"[1.9484115264310722, 0.4288647055137153, 0.269370854918958, 0.44258532182537325, 0.9912367388407017]",59.0,"[4, 14, 7, 5, 15, 13]",True,1.6
objectLevel,2.16,0.01,True,7,24,4,True,after_each_move,1.0,full,78,"[1.9484115264310722, 0.4288647055137153, 0.269370854918958, 0.44258532182537325, 0.9912367388407017]",216.0,"[5, 3, 1, 4, 6, 13]",True,1.6
objectLevel,0.0,0.01,True,6,24,4,True,after_each_move,0.25,full,79,"[2.3252393134113225, 0.09975155227317743, 0.08032182729437333, 0.8450937421220647, 0.997435322775085]",-104.0,"[2, 12, 7, 9, 6, 1]",True,1.6
objectLevel,0.0,0.01,False,6,24,4,True,after_each_move,0.25,full,80,"[2.3252393134113225, 0.09975155227317743, 0.08032182729437333, 0.8450937421220647, 0.997435322775085]",,,True,1.6
none,0.44,0.01,True,2,24,4,False,after_each_move,4.0,none,81,"[1.02455453397985, 0.9723698649146737, 0.0048616156760657794, 0.01790135732732076, 1.000241178138463]",44.0,"[13, 6, 7, 4, 1, 14]",True,1.6
objectLevel,1.06,0.01,True,7,24,4,True,after_each_move,1.0,full,82,"[1.9484115264310722, 0.4288647055137153, 0.269370854918958, 0.44258532182537325, 0.9912367388407017]",106.0,"[6, 12, 1, 4, 2, 3]",True,1.6
none,0.0,0.01,True,1,24,4,False,after_each_move,1.0,none,83,"[1.9484115264310722, 0.4288647055137153, 0.269370854918958, 0.44258532182537325, 0.9912367388407017]",-48.0,"[11, 5, 7, 8, 3, 0]",True,1.6
none,2.33,0.01,True,1,24,4,False,after_each_move,1.0,none,84,"[1.9484115264310722, 0.4288647055137153, 0.269370854918958, 0.44258532182537325, 0.9912367388407017]",233.0,"[14, 3, 1, 15, 12, 13]",True,1.6
featureBased,3.56,0.01,True,3,24,4,True,after_each_move,0.25,full,85,"[2.3252393134113225, 0.09975155227317743, 0.08032182729437333, 0.8450937421220647, 0.997435322775085]",355.5,"[1, 13, 10, 2, 6, 0]",True,1.6
none,0.0,0.01,True,0,24,4,False,after_each_move,0.25,none,86,"[2.3252393134113225, 0.09975155227317743, 0.08032182729437333, 0.8450937421220647, 0.997435322775085]",-72.25,"[10, 15, 4, 12, 3, 0]",True,1.6
objectLevel,0.8,0.01,True,7,24,4,True,after_each_move,1.0,full,87,"[1.9484115264310722, 0.4288647055137153, 0.269370854918958, 0.44258532182537325, 0.9912367388407017]",80.0,"[6, 1, 8, 13, 14, 12]",True,1.6
none,3.48,0.01,True,0,24,4,False,after_each_move,0.25,none,88,"[2.3252393134113225, 0.09975155227317743, 0.08032182729437333, 0.8450937421220647, 0.997435322775085]",347.75,"[11, 0, 9, 3, 12, 10]",True,1.6
objectLevel,0.72,0.01,True,6,24,4,True,after_each_move,0.25,full,89,"[2.3252393134113225, 0.09975155227317743, 0.08032182729437333, 0.8450937421220647, 0.997435322775085]",72.0,"[6, 7, 15, 5, 3, 8]",True,1.6
objectLevel,0.0,0.01,True,8,24,4,True,after_each_move,4.0,full,90,"[1.02455453397985, 0.9723698649146737, 0.0048616156760657794, 0.01790135732732076, 1.000241178138463]",-32.0,"[4, 2, 8, 7, 1, 0]",True,1.6
none,2.89,0.01,True,0,24,4,False,after_each_move,0.25,none,91,"[2.3252393134113225, 0.09975155227317743, 0.08032182729437333, 0.8450937421220647, 0.997435322775085]",288.5,"[13, 10, 6, 14, 1, 0]",True,1.6
