PR_type,bonus,bonus_rate,completed,condition,delay_hours,delay_window,feedback,frequencyOfFB,info_cost,message,pid,q_weights,score,test_idx,time_limit,version
featureBased,2.22,0.01,True,2,24,4,True,after_each_move,1.25,full,236,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",221.75,"[9, 14, 10, 6, 8, 2]",True,2.3
featureBased,1.48,0.01,True,2,24,4,True,after_each_move,1.25,full,237,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",148.0,"[14, 3, 11, 5, 1, 8]",True,2.3
featureBased,1.4,0.01,True,3,24,4,True,after_each_move,1.25,simple,238,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",140.25,"[7, 3, 11, 13, 5, 15]",True,2.3
none,1.98,0.01,True,1,24,4,False,after_each_move,1.25,simple,239,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",198.25,"[15, 9, 3, 11, 0, 5]",True,2.3
featureBased,0.0,0.01,False,2,24,4,True,after_each_move,1.25,full,240,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",,,True,2.3
none,0.23,0.01,True,1,24,4,False,after_each_move,1.25,simple,241,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",23.25,"[3, 5, 11, 13, 12, 2]",True,2.3
none,1.78,0.01,True,0,24,4,False,after_each_move,1.25,full,242,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",178.0,"[12, 7, 15, 9, 8, 11]",True,2.3
none,1.71,0.01,True,0,24,4,False,after_each_move,1.25,full,243,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",170.5,"[7, 13, 3, 11, 10, 15]",True,2.3
none,0.0,0.01,True,1,24,4,False,after_each_move,1.25,simple,244,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",-46.0,"[10, 5, 0, 4, 9, 3]",True,2.3
featureBased,0.0,0.01,True,3,24,4,True,after_each_move,1.25,simple,245,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",-64.0,"[7, 12, 4, 10, 0, 3]",True,2.3
featureBased,1.08,0.01,True,3,24,4,True,after_each_move,1.25,simple,246,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",107.75,"[11, 4, 8, 1, 13, 3]",True,2.3
featureBased,0.0,0.01,False,3,24,4,True,after_each_move,1.25,simple,247,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",,,True,2.3
featureBased,0.73,0.01,True,3,24,4,True,after_each_move,1.25,simple,248,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",72.75,"[15, 7, 4, 11, 9, 6]",True,2.3
none,0.0,0.01,False,0,24,4,False,after_each_move,1.25,full,249,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",,,True,2.3
featureBased,1.97,0.01,True,3,24,4,True,after_each_move,1.25,simple,250,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",197.0,"[9, 15, 2, 13, 11, 4]",True,2.3
none,1.65,0.01,True,1,24,4,False,after_each_move,1.25,simple,251,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",164.75,"[1, 8, 9, 4, 15, 5]",True,2.3
none,1.32,0.01,True,1,24,4,False,after_each_move,1.25,simple,252,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",131.5,"[3, 4, 8, 0, 11, 10]",True,2.3
featureBased,0.27,0.01,True,3,24,4,True,after_each_move,1.25,simple,253,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",27.25,"[8, 15, 5, 6, 2, 9]",True,2.3
none,1.55,0.01,True,1,24,4,False,after_each_move,1.25,simple,254,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",155.25,"[5, 1, 8, 3, 2, 10]",True,2.3
featureBased,2.2,0.01,True,2,24,4,True,after_each_move,1.25,full,255,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",220.25,"[0, 2, 10, 9, 12, 6]",True,2.3
none,2.04,0.01,True,0,24,4,False,after_each_move,1.25,full,256,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",203.5,"[5, 13, 15, 0, 7, 10]",True,2.3
none,0.37,0.01,True,1,24,4,False,after_each_move,1.25,simple,257,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",36.5,"[15, 1, 10, 4, 8, 7]",True,2.3
none,2.26,0.01,True,0,24,4,False,after_each_move,1.25,full,258,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",225.75,"[1, 15, 14, 0, 5, 13]",True,2.3
featureBased,1.18,0.01,True,2,24,4,True,after_each_move,1.25,full,259,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",118.0,"[15, 4, 13, 1, 6, 0]",True,2.3
featureBased,1.21,0.01,True,3,24,4,True,after_each_move,1.25,simple,260,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",121.0,"[1, 4, 8, 12, 15, 0]",True,2.3
featureBased,1.84,0.01,True,3,24,4,True,after_each_move,1.25,simple,261,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",183.75,"[2, 9, 1, 0, 6, 13]",True,2.3
featureBased,1.9,0.01,True,2,24,4,True,after_each_move,1.25,full,262,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",190.0,"[1, 15, 8, 11, 0, 10]",True,2.3
none,0.35,0.01,True,1,24,4,False,after_each_move,1.25,simple,263,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",35.25,"[11, 5, 9, 1, 6, 14]",True,2.3
none,2.03,0.01,True,0,24,4,False,after_each_move,1.25,full,264,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",202.5,"[2, 9, 10, 6, 12, 4]",True,2.3
featureBased,0.48,0.01,True,3,24,4,True,after_each_move,1.25,simple,265,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",48.0,"[1, 12, 8, 9, 2, 5]",True,2.3
featureBased,0.0,0.01,False,3,24,4,True,after_each_move,1.25,simple,266,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",,,True,2.3
none,1.23,0.01,True,1,24,4,False,after_each_move,1.25,simple,267,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",122.75,"[8, 12, 5, 0, 15, 1]",True,2.3
none,0.32,0.01,True,1,24,4,False,after_each_move,1.25,simple,268,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",32.0,"[4, 12, 1, 13, 14, 2]",True,2.3
none,2.3,0.01,True,1,24,4,False,after_each_move,1.25,simple,269,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",229.5,"[7, 13, 14, 8, 6, 5]",True,2.3
none,0.0,0.01,True,0,24,4,False,after_each_move,1.25,full,270,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",-64.5,"[5, 4, 3, 13, 11, 12]",True,2.3
featureBased,0.0,0.01,True,3,24,4,True,after_each_move,1.25,simple,271,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",-7.0,"[0, 9, 14, 11, 12, 5]",True,2.3
none,0.11,0.01,True,1,24,4,False,after_each_move,1.25,simple,272,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",11.0,"[7, 5, 9, 6, 4, 13]",True,2.3
none,1.34,0.01,True,0,24,4,False,after_each_move,1.25,full,273,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",133.75,"[9, 2, 12, 0, 8, 10]",True,2.3
featureBased,0.0,0.01,False,2,24,4,True,after_each_move,1.25,full,274,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",,,True,2.3
none,2.04,0.01,True,0,24,4,False,after_each_move,1.25,full,275,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",204.25,"[14, 10, 5, 9, 6, 12]",True,2.3
none,0.0,0.01,False,0,24,4,False,after_each_move,1.25,full,276,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",,,True,2.3
none,0.0,0.01,False,1,24,4,False,after_each_move,1.25,simple,277,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",,,True,2.3
featureBased,1.15,0.01,True,2,24,4,True,after_each_move,1.25,full,278,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",114.75,"[9, 8, 7, 3, 5, 13]",True,2.3
none,0.0,0.01,False,1,24,4,False,after_each_move,1.25,simple,279,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",,,True,2.3
none,0.82,0.01,True,0,24,4,False,after_each_move,1.25,full,280,"[1.7807939607281613, 0.45246829707936637, 0.27572911981296844, 0.39014475114599445, 0.9905875327727384]",81.75,"[13, 5, 14, 6, 11, 4]",True,2.3
