p_rdata,action_times,actions,beliefs,correct,delays,information_used_correctly,key_press,meta_actions,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,time_elapsed,trial_index,trial_id,trial_type,view_history,pid
,,,,,,,,,,,,,,,2234,,161344,,,instructions,"[{""page_index"":0,""viewing_time"":1081},{""page_index"":1,""viewing_time"":343},{""page_index"":2,""viewing_time"":467},{""page_index"":3,""viewing_time"":343}]",30
,,,,,,,,,,,,,,,124476,,124479,,,instructions,"[{""page_index"":0,""viewing_time"":39141},{""page_index"":1,""viewing_time"":54842},{""page_index"":2,""viewing_time"":30489}]",31
,,,,,,,,,,,,,,,160034,,160038,,,instructions,"[{""page_index"":0,""viewing_time"":44712},{""page_index"":1,""viewing_time"":44860},{""page_index"":2,""viewing_time"":36556},{""page_index"":3,""viewing_time"":33905}]",32
,,,,,,,,,,,,,,,137192,,137195,,,instructions,"[{""page_index"":0,""viewing_time"":45015},{""page_index"":1,""viewing_time"":28160},{""page_index"":2,""viewing_time"":44547},{""page_index"":3,""viewing_time"":19469}]",33
,,,,,,,,,,,,,,,210814,,210816,,,instructions,"[{""page_index"":0,""viewing_time"":48776},{""page_index"":1,""viewing_time"":63913},{""page_index"":2,""viewing_time"":98124}]",34
,,,,,,,,,,,,,,,83776,,83778,,,instructions,"[{""page_index"":0,""viewing_time"":3373},{""page_index"":1,""viewing_time"":669},{""page_index"":0,""viewing_time"":29967},{""page_index"":1,""viewing_time"":35407},{""page_index"":2,""viewing_time"":14359}]",35
,,,,,,,,,,,,,,,26883,,140127,,,instructions,"[{""page_index"":0,""viewing_time"":19138},{""page_index"":1,""viewing_time"":6160},{""page_index"":2,""viewing_time"":1584}]",35
,,,,,,,,,,,,,,,3023,,157831,,,instructions,"[{""page_index"":0,""viewing_time"":2161},{""page_index"":1,""viewing_time"":190},{""page_index"":2,""viewing_time"":671}]",35
,,,,,,,,,,,,,,,72745,,72745,,,instructions,"[{""page_index"":0,""viewing_time"":21222},{""page_index"":1,""viewing_time"":17944},{""page_index"":2,""viewing_time"":19619},{""page_index"":3,""viewing_time"":13960}]",36
,,,,,,,,,,,,,,,99038,,99039,,,instructions,"[{""page_index"":0,""viewing_time"":25199},{""page_index"":1,""viewing_time"":51132},{""page_index"":2,""viewing_time"":22706}]",37
,,,,,,,,,,,,,,,60827,,198565,,,instructions,"[{""page_index"":0,""viewing_time"":36106},{""page_index"":1,""viewing_time"":21705},{""page_index"":2,""viewing_time"":3016}]",37
,,,,,,,,,,,,,,,218482,,218482,,,instructions,"[{""page_index"":0,""viewing_time"":53965},{""page_index"":1,""viewing_time"":71458},{""page_index"":2,""viewing_time"":60251},{""page_index"":3,""viewing_time"":32807}]",38
,,,,,,,,,,,,,,,131030,,131032,,,instructions,"[{""page_index"":0,""viewing_time"":42488},{""page_index"":1,""viewing_time"":40989},{""page_index"":2,""viewing_time"":27726},{""page_index"":3,""viewing_time"":19825}]",39
,,,,,,,,,,,,,,,160175,,160177,,,instructions,"[{""page_index"":0,""viewing_time"":29851},{""page_index"":1,""viewing_time"":79910},{""page_index"":2,""viewing_time"":22859},{""page_index"":3,""viewing_time"":27553}]",40
,,,,,,,,,,,,,,,52725,,52725,,,instructions,"[{""page_index"":0,""viewing_time"":20363},{""page_index"":1,""viewing_time"":17833},{""page_index"":2,""viewing_time"":14528}]",41
,,,,,,,,,,,,,,,24212,,102999,,,instructions,"[{""page_index"":0,""viewing_time"":2074},{""page_index"":1,""viewing_time"":8385},{""page_index"":2,""viewing_time"":4848},{""page_index"":1,""viewing_time"":7544},{""page_index"":2,""viewing_time"":1360}]",41
,,,,,,,,,,,,,,,187686,,187688,,,instructions,"[{""page_index"":0,""viewing_time"":77656},{""page_index"":1,""viewing_time"":33062},{""page_index"":2,""viewing_time"":49757},{""page_index"":3,""viewing_time"":27210}]",42
,,,,,,,,,,,,,,,207286,,458382,,,instructions,"[{""page_index"":0,""viewing_time"":57331},{""page_index"":1,""viewing_time"":30009},{""page_index"":2,""viewing_time"":34711},{""page_index"":3,""viewing_time"":85233}]",42
,,,,,,,,,,,,,,,75584,,75591,,,instructions,"[{""page_index"":0,""viewing_time"":37478},{""page_index"":1,""viewing_time"":24068},{""page_index"":2,""viewing_time"":7378},{""page_index"":3,""viewing_time"":6657}]",43
,,,,,,,,,,,,,,,69985,,169282,,,instructions,"[{""page_index"":0,""viewing_time"":6606},{""page_index"":1,""viewing_time"":5402},{""page_index"":2,""viewing_time"":13241},{""page_index"":3,""viewing_time"":14947},{""page_index"":2,""viewing_time"":5383},{""page_index"":1,""viewing_time"":17037},{""page_index"":0,""viewing_time"":4834},{""page_index"":1,""viewing_time"":791},{""page_index"":2,""viewing_time"":1039},{""page_index"":3,""viewing_time"":703}]",43
,,,,,,,,,,,,,,,102388,,102388,,,instructions,"[{""page_index"":0,""viewing_time"":25036},{""page_index"":1,""viewing_time"":11570},{""page_index"":2,""viewing_time"":34938},{""page_index"":3,""viewing_time"":30843}]",44
,,,,,,,,,,,,,,,130906,,130908,,,instructions,"[{""page_index"":0,""viewing_time"":43134},{""page_index"":1,""viewing_time"":54116},{""page_index"":2,""viewing_time"":33655}]",45
,,,,,,,,,,,,,,,51720,,218973,,,instructions,"[{""page_index"":0,""viewing_time"":8575},{""page_index"":1,""viewing_time"":6095},{""page_index"":2,""viewing_time"":7439},{""page_index"":1,""viewing_time"":24266},{""page_index"":2,""viewing_time"":5344}]",45
,,,,,,,,,,,,,,,121840,,121841,,,instructions,"[{""page_index"":0,""viewing_time"":41281},{""page_index"":1,""viewing_time"":34027},{""page_index"":2,""viewing_time"":23088},{""page_index"":3,""viewing_time"":23443}]",46
,,,,,,,,,,,,,,,108472,,108472,,,instructions,"[{""page_index"":0,""viewing_time"":36898},{""page_index"":1,""viewing_time"":45856},{""page_index"":2,""viewing_time"":25717}]",47
,,,,,,,,,,,,,,,272736,,272737,,,instructions,"[{""page_index"":0,""viewing_time"":84664},{""page_index"":1,""viewing_time"":94727},{""page_index"":2,""viewing_time"":48807},{""page_index"":3,""viewing_time"":44536}]",48
,,,,,,,,,,,,,,,196636,,196638,,,instructions,"[{""page_index"":0,""viewing_time"":101274},{""page_index"":1,""viewing_time"":49561},{""page_index"":2,""viewing_time"":45800}]",49
,,,,,,,,,,,,,,,54720,,288601,,,instructions,"[{""page_index"":0,""viewing_time"":13862},{""page_index"":1,""viewing_time"":20681},{""page_index"":2,""viewing_time"":20176}]",49
,,,,,,,,,,,,,,,111583,,419290,,,instructions,"[{""page_index"":0,""viewing_time"":99519},{""page_index"":1,""viewing_time"":8432},{""page_index"":2,""viewing_time"":3631}]",49
,,,,,,,,,,,,,,,4229,,450761,,,instructions,"[{""page_index"":0,""viewing_time"":1726},{""page_index"":1,""viewing_time"":1615},{""page_index"":2,""viewing_time"":888}]",49
,,,,,,,,,,,,,,,4071,,467538,,,instructions,"[{""page_index"":0,""viewing_time"":2110},{""page_index"":1,""viewing_time"":1423},{""page_index"":2,""viewing_time"":537}]",49
,,,,,,,,,,,,,,,24195,,509646,,,instructions,"[{""page_index"":0,""viewing_time"":17773},{""page_index"":1,""viewing_time"":5392},{""page_index"":2,""viewing_time"":1030}]",49
,,,,,,,,,,,,,,,102274,,102275,,,instructions,"[{""page_index"":0,""viewing_time"":32648},{""page_index"":1,""viewing_time"":31014},{""page_index"":2,""viewing_time"":15084},{""page_index"":3,""viewing_time"":23527}]",50
,,,,,,,,,,,,,,,46643,,46644,,,instructions,"[{""page_index"":0,""viewing_time"":31266},{""page_index"":1,""viewing_time"":13890},{""page_index"":2,""viewing_time"":1485}]",51
,,,,,,,,,,,,,,,124912,,222180,,,instructions,"[{""page_index"":0,""viewing_time"":67621},{""page_index"":1,""viewing_time"":22992},{""page_index"":2,""viewing_time"":34299}]",51
,,,,,,,,,,,,,,,166030,,166031,,,instructions,"[{""page_index"":0,""viewing_time"":74830},{""page_index"":1,""viewing_time"":39855},{""page_index"":2,""viewing_time"":28224},{""page_index"":3,""viewing_time"":23121}]",52
,,,,,,,,,,,,,,,128198,,128198,,,instructions,"[{""page_index"":0,""viewing_time"":52174},{""page_index"":1,""viewing_time"":45190},{""page_index"":2,""viewing_time"":30833}]",53
,,,,,,,,,,,,,,,159701,,159703,,,instructions,"[{""page_index"":0,""viewing_time"":53196},{""page_index"":1,""viewing_time"":58371},{""page_index"":2,""viewing_time"":32847},{""page_index"":3,""viewing_time"":15285}]",54
,,,,,,,,,,,,,,,63255,,63257,,,instructions,"[{""page_index"":0,""viewing_time"":26323},{""page_index"":1,""viewing_time"":17209},{""page_index"":2,""viewing_time"":10833},{""page_index"":3,""viewing_time"":8889}]",55
,,,,,,,,,,,,,,,95115,,245232,,,instructions,"[{""page_index"":0,""viewing_time"":19654},{""page_index"":1,""viewing_time"":11889},{""page_index"":2,""viewing_time"":30558},{""page_index"":3,""viewing_time"":33013}]",55
,,,,,,,,,,,,,,,124240,,412913,,,instructions,"[{""page_index"":0,""viewing_time"":38636},{""page_index"":1,""viewing_time"":18986},{""page_index"":2,""viewing_time"":49401},{""page_index"":3,""viewing_time"":17216}]",55
,,,,,,,,,,,,,,,246994,,246996,,,instructions,"[{""page_index"":0,""viewing_time"":68187},{""page_index"":1,""viewing_time"":123360},{""page_index"":2,""viewing_time"":38852},{""page_index"":1,""viewing_time"":13908},{""page_index"":2,""viewing_time"":2686}]",56
,,,,,,,,,,,,,,,107481,,391994,,,instructions,"[{""page_index"":0,""viewing_time"":46451},{""page_index"":1,""viewing_time"":2438},{""page_index"":0,""viewing_time"":2378},{""page_index"":1,""viewing_time"":42817},{""page_index"":2,""viewing_time"":13396}]",56
,,,,,,,,,,,,,,,165739,,165744,,,instructions,"[{""page_index"":0,""viewing_time"":36918},{""page_index"":1,""viewing_time"":32848},{""page_index"":2,""viewing_time"":25108},{""page_index"":3,""viewing_time"":27583},{""page_index"":2,""viewing_time"":2903},{""page_index"":1,""viewing_time"":1578},{""page_index"":0,""viewing_time"":13817},{""page_index"":1,""viewing_time"":9461},{""page_index"":2,""viewing_time"":7135},{""page_index"":3,""viewing_time"":8384}]",57
,,,,,,,,,,,,,,,59199,,331205,,,instructions,"[{""page_index"":0,""viewing_time"":26454},{""page_index"":1,""viewing_time"":11920},{""page_index"":2,""viewing_time"":12970},{""page_index"":3,""viewing_time"":7851}]",57
,,,,,,,,,,,,,,,192158,,192158,,,instructions,"[{""page_index"":0,""viewing_time"":80308},{""page_index"":1,""viewing_time"":84062},{""page_index"":2,""viewing_time"":27787}]",58
,,,,,,,,,,,,,,,98182,,98187,,,instructions,"[{""page_index"":0,""viewing_time"":28560},{""page_index"":1,""viewing_time"":55438},{""page_index"":2,""viewing_time"":7167},{""page_index"":3,""viewing_time"":7016}]",59
,,,,,,,,,,,,,,,24068,,156721,,,instructions,"[{""page_index"":0,""viewing_time"":4723},{""page_index"":1,""viewing_time"":4920},{""page_index"":2,""viewing_time"":6344},{""page_index"":3,""viewing_time"":8080}]",59
,,,,,,,,,,,,,,,38545,,38547,,,instructions,"[{""page_index"":0,""viewing_time"":13924},{""page_index"":1,""viewing_time"":4052},{""page_index"":2,""viewing_time"":8057},{""page_index"":3,""viewing_time"":12510}]",60
,,,,,,,,,,,,,,,32116,,103850,,,instructions,"[{""page_index"":0,""viewing_time"":14452},{""page_index"":1,""viewing_time"":11534},{""page_index"":2,""viewing_time"":3034},{""page_index"":3,""viewing_time"":3096}]",60
,,,,,,,,,,,,,,,149563,,149563,,,instructions,"[{""page_index"":0,""viewing_time"":60381},{""page_index"":1,""viewing_time"":34871},{""page_index"":2,""viewing_time"":33952},{""page_index"":3,""viewing_time"":20358}]",61
,,,,,,,,,,,,,,,67240,,67242,,,instructions,"[{""page_index"":0,""viewing_time"":8478},{""page_index"":1,""viewing_time"":33273},{""page_index"":2,""viewing_time"":5615},{""page_index"":3,""viewing_time"":19871}]",62
,,,,,,,,,,,,,,,71617,,173862,,,instructions,"[{""page_index"":0,""viewing_time"":13319},{""page_index"":1,""viewing_time"":15185},{""page_index"":2,""viewing_time"":40183},{""page_index"":3,""viewing_time"":2928}]",62
,,,,,,,,,,,,,,,15701,,209855,,,instructions,"[{""page_index"":0,""viewing_time"":1394},{""page_index"":1,""viewing_time"":1048},{""page_index"":2,""viewing_time"":12009},{""page_index"":3,""viewing_time"":1248}]",62
,,,,,,,,,,,,,,,229910,,458981,,,instructions,"[{""page_index"":0,""viewing_time"":142612},{""page_index"":1,""viewing_time"":46486},{""page_index"":2,""viewing_time"":30652},{""page_index"":3,""viewing_time"":10159}]",62
,,,,,,,,,,,,,,,4159,,486621,,,instructions,"[{""page_index"":0,""viewing_time"":1021},{""page_index"":1,""viewing_time"":785},{""page_index"":2,""viewing_time"":1472},{""page_index"":3,""viewing_time"":879}]",62
,,,,,,,,,,,,,,,38053,,38053,,,instructions,"[{""page_index"":0,""viewing_time"":15885},{""page_index"":1,""viewing_time"":15967},{""page_index"":2,""viewing_time"":3489},{""page_index"":3,""viewing_time"":2712}]",63
,,,,,,,,,,,,,,,102029,,102030,,,instructions,"[{""page_index"":0,""viewing_time"":33051},{""page_index"":1,""viewing_time"":28487},{""page_index"":2,""viewing_time"":24581},{""page_index"":3,""viewing_time"":15909}]",64
,,,,,,,,,,,,,,,162037,,162039,,,instructions,"[{""page_index"":0,""viewing_time"":48143},{""page_index"":1,""viewing_time"":49389},{""page_index"":2,""viewing_time"":42304},{""page_index"":3,""viewing_time"":22199}]",65
,,,,,,,,,,,,,,,125067,,323308,,,instructions,"[{""page_index"":0,""viewing_time"":8155},{""page_index"":1,""viewing_time"":30040},{""page_index"":0,""viewing_time"":9551},{""page_index"":1,""viewing_time"":2112},{""page_index"":2,""viewing_time"":12888},{""page_index"":3,""viewing_time"":35190},{""page_index"":2,""viewing_time"":9011},{""page_index"":1,""viewing_time"":15695},{""page_index"":2,""viewing_time"":1456},{""page_index"":3,""viewing_time"":967}]",65
,,,,,,,,,,,,,,,31782,,380947,,,instructions,"[{""page_index"":0,""viewing_time"":13253},{""page_index"":1,""viewing_time"":15586},{""page_index"":2,""viewing_time"":2086},{""page_index"":3,""viewing_time"":855}]",65
,,,,,,,,,,,,,,,317553,,317555,,,instructions,"[{""page_index"":0,""viewing_time"":106648},{""page_index"":1,""viewing_time"":71972},{""page_index"":2,""viewing_time"":84016},{""page_index"":3,""viewing_time"":54916}]",66
,,,,,,,,,,,,,,,170549,,170552,,,instructions,"[{""page_index"":0,""viewing_time"":61787},{""page_index"":1,""viewing_time"":40928},{""page_index"":2,""viewing_time"":39602},{""page_index"":3,""viewing_time"":28226}]",67
