action_times,actions,button_pressed,correct,delays,path,queries,questions,responses,rt,score,stimulus,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
"[3747, 5729, 11098]","[u'up', u'up', u'right']",,,"[0, 0, 0]","[1, 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3747, 2, 4428]",25.0,,383739,3.0,11.0,mouselab-mdp,,12
"[2081, 5729, 8001]","[u'right', u'right', u'down']",,,"[0, 0, 0]","[1, 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2081, 1789, 1463]",16.0,,438245,4.0,9.0,mouselab-mdp,,12
"[2072, 5359, 11717]","[u'right', u'right', u'up']",,,"[0, 0, 0]","[1, 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'10', u'11'], u'time': [8796, 10516]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2072, 1512, 5542]",16.4,,496414,5.0,4.0,mouselab-mdp,,12
"[1946, 9098, 13099]","[u'down', u'down', u'left']",,,"[0, 0, 0]","[1, 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'17', u'16'], u'time': [11291, 12162]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1946, 5125, 3156]",40.4,,546762,6.0,1.0,mouselab-mdp,,12
"[1755, 5243, 8898]","[u'right', u'right', u'up']",,,"[0, 0, 0]","[1, 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'10', u'11'], u'time': [7339, 7892]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1755, 1616, 2783]",16.4,,599053,7.0,10.0,mouselab-mdp,,12
"[3807, 7401, 21268]","[u'down', u'down', u'right']",,,"[0, 0, 0]","[1, 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'17', u'16'], u'time': [10231, 10969]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3807, 1510, 13022]",10.4,,647244,8.0,8.0,mouselab-mdp,,12
"[1738, 4265, 12471]","[u'left', u'left', u'up']",,,"[0, 0, 0]","[1, 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'14', u'15'], u'time': [7169, 7678]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1738, 689, 7404]",4.4,,696603,9.0,2.0,mouselab-mdp,,12
"[1394, 3994, 7946]","[u'up', u'up', u'right']",,,"[0, 0, 0]","[1, 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'13', u'12'], u'time': [5585, 6073]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1394, 748, 3100]",-0.6,,764889,10.0,3.0,mouselab-mdp,,12
"[4157, 10575, 15054]","[u'right', u'right', u'up']",,,"[0, 0, 0]","[1, 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'10', u'11'], u'time': [12580, 13560]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4157, 4533, 3565]",2.4,,829187,11.0,0.0,mouselab-mdp,,12
"[12992, 15112, 18502]","[u'down', u'down', u'right']",,,"[0, 0, 4]","[1, 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'17'], u'time': [17346]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[12992, 265, 2567]",11.2,,885417,12.0,5.0,mouselab-mdp,,12
"[6472, 26119, 30071]","[u'up', u'up', u'right']",,,"[8, 0, 0]","[1, 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'12'], u'time': [1881, 4148]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6470, 3761, 2117]",-4.6,,342295,1.0,5.0,mouselab-mdp,,13
"[6534, 27758, 29654]","[u'up', u'up', u'left']",,,"[11, 0, 0]","[1, 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'12'], u'time': [1645, 3450, 5173]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6533, 1255, 17]",32.6,,410827,2.0,8.0,mouselab-mdp,,13
"[9174, 39733, 42835]","[u'left', u'left', u'down']",,,"[20, 0, 4]","[1, 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'5', u'9', u'4', u'8', u'14'], u'time': [953, 2615, 3979, 5489, 7285, 41770]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9173, 1354, 1111]",-8.8,,503984,3.0,2.0,mouselab-mdp,,13
"[12693, 43415, 85243]","[u'down', u'down', u'left']",,,"[20, 0, 0]","[1, 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'8', u'6', u'2', u'5', u'9'], u'time': [2722, 4222, 6522, 8380, 11710]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[12692, 2022, 40113]",32.0,,596814,4.0,1.0,mouselab-mdp,,13
"[15617, 35786, 37517]","[u'left', u'left', u'down']",,,"[11, 0, 4]","[1, 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'8', u'15'], u'time': [8745, 11288, 12356]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[15616, 1106, 10]",19.6,,668647,5.0,9.0,mouselab-mdp,,13
"[13997, 64368, 66031]","[u'down', u'down', u'left']",,,"[36, 0, 0]","[1, 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'3', u'12', u'13', u'5', u'4', u'6', u'9'], u'time': [2074, 4361, 5528, 6533, 8814, 10054, 11322, 12784]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[13997, 4933, 13]",-24.4,,770583,6.0,10.0,mouselab-mdp,,13
"[5442, 27215, 28927]","[u'down', u'down', u'right']",,,"[11, 0, 0]","[1, 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'9', u'17'], u'time': [2329, 3261, 4290]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5441, 2833, 12]",9.6,,839529,7.0,11.0,mouselab-mdp,,13
"[2322, 26259, 34870]","[u'down', u'down', u'right']",,,"[0, 3, 3]","[1, 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'16'], u'time': [25210, 33426]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2321, 18017, 3093]",36.4,,922248,8.0,4.0,mouselab-mdp,,13
"[8545, 22825, 30249]","[u'up', u'up', u'left']",,,"[0, 3, 0]","[1, 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12'], u'time': [21066]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8544, 8544, 1497]",16.2,,985635,9.0,7.0,mouselab-mdp,,13
"[5207, 29629, 33012]","[u'up', u'up', u'right']",,,"[13, 0, 0]","[1, 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'12'], u'time': [2102, 3791]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5207, 4746, 1547]",3.4,,1053656,10.0,6.0,mouselab-mdp,,13
"[5949, 23938, 29399]","[u'down', u'down', u'right']",,,"[9, 0, 3]","[1, 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'9', u'16'], u'time': [2637, 3860, 28031]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5948, 1265, 3580]",-8.4,,1141583,11.0,3.0,mouselab-mdp,,13
"[6148, 23150, 28183]","[u'left', u'left', u'down']",,,"[9, 0, 0]","[1, 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'15'], u'time': [1770, 4853]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6148, 621, 3237]",34.4,,1207896,12.0,0.0,mouselab-mdp,,13
"[10499, 28089, 34987]","[u'right', u'right', u'up']",,,"[5, 0, 0]","[1, 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10498, 6704, 5063]",22.0,,1381309,1.0,4.0,mouselab-mdp,,14
"[3940, 15477, 19371]","[u'up', u'up', u'left']",,,"[5, 0, 0]","[1, 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3940, 745, 1839]",15.0,,1448406,2.0,2.0,mouselab-mdp,,14
"[1552, 13719, 21604]","[u'left', u'left', u'down']",,,"[5, 0, 0]","[1, 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'14', u'15'], u'time': [18733, 19911]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1551, 1678, 6060]",10.8,,1517940,3.0,1.0,mouselab-mdp,,14
"[8539, 19996, 70406]","[u'down', u'down', u'left']",,,"[1, 0, 6]","[1, 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'5', u'4', u'16', u'17'], u'time': [1035, 2114, 2955, 4038, 25544, 26499]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8539, 1458, 48543]",2.4,,1605207,4.0,6.0,mouselab-mdp,,14
"[7922, 16967, 19762]","[u'up', u'up', u'left']",,,"[1, 0, 0]","[1, 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'12'], u'time': [3214, 5737]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7922, 769, 1068]",15.8,,1664105,5.0,7.0,mouselab-mdp,,14
"[4544, 22247, 72186]","[u'right', u'right', u'up']",,,"[5, 9, 0]","[1, 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'10', u'11', u'6'], u'time': [17545, 18700, 20196]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4544, 6400, 37054]",1.2,,1741727,6.0,5.0,mouselab-mdp,,14
"[9927, 23247, 26295]","[u'up', u'up', u'left']",,,"[0, 0, 0]","[1, 3, 7, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'14', u'15', u'16', u'17', u'11', u'10', u'13', u'12'], u'time': [1377, 2445, 3414, 4295, 5087, 5980, 6846, 7765]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9927, 924, 1824]",24.2,,1826976,7.0,9.0,mouselab-mdp,,14
"[10226, 21983, 24063]","[u'left', u'left', u'up']",,,"[0, 0, 0]","[1, 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'13', u'10', u'11', u'17', u'16', u'15', u'14'], u'time': [1570, 2539, 3279, 4121, 5051, 5932, 6927, 7920]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10226, 910, 927]",5.2,,1900256,8.0,10.0,mouselab-mdp,,14
"[5345, 15821, 22494]","[u'left', u'left', u'up']",,,"[1, 3, 0]","[1, 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'14'], u'time': [3788, 14259]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5345, 2460, 472]",36.8,,1965692,9.0,0.0,mouselab-mdp,,14
"[3468, 10247, 14241]","[u'left', u'left', u'down']",,,"[0, 0, 0]","[1, 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'14', u'15'], u'time': [2400, 12393, 13248]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3468, 6, 1989]",27.2,,2022058,10.0,8.0,mouselab-mdp,,14
"[13221, 43228, 44107]","[u'left', u'left', u'up']",,,"[26, 0, 0]","[1, 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'10', u'11', u'4', u'8', u'14'], u'time': [3008, 4390, 5235, 5905, 9524, 10386, 11242]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[13220, 1590, 170]",14.4,,154751,1.0,5.0,mouselab-mdp,,15
"[14237, 56109, 57044]","[u'right', u'right', u'up']",,,"[37, 0, 0]","[1, 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'14', u'10', u'2', u'12', u'17', u'6'], u'time': [1454, 2700, 4228, 5075, 8788, 9824, 13370]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[14235, 2112, 164]",-11.6,,249954,2.0,1.0,mouselab-mdp,,15
"[10521, 46312, 47192]","[u'left', u'left', u'down']",,,"[20, 0, 0]","[1, 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'10', u'12', u'15', u'8'], u'time': [2692, 3739, 4892, 7473]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10520, 13476, 93]",14.8,,347891,3.0,3.0,mouselab-mdp,,15
"[6739, 31372, 32659]","[u'left', u'left', u'up']",,,"[15, 0, 0]","[1, 4, 8, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'14', u'15', u'4'], u'time': [986, 1906, 5150]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6737, 7580, 466]",1.6,,416842,4.0,6.0,mouselab-mdp,,15
"[3867, 17147, 18283]","[u'right', u'right', u'up']",,,"[10, 0, 0]","[1, 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'10', u'6'], u'time': [1102, 2782]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3866, 1405, 327]",28.4,,498338,5.0,2.0,mouselab-mdp,,15
"[4875, 26155, 28099]","[u'right', u'right', u'up']",,,"[16, 0, 0]","[1, 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'13', u'10', u'2'], u'time': [1552, 2650, 3901]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4874, 3273, 1152]",13.6,,567007,6.0,10.0,mouselab-mdp,,15
"[6930, 19394, 20625]","[u'right', u'right', u'up']",,,"[10, 0, 0]","[1, 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'10', u'2'], u'time': [1069, 6002]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6930, 649, 462]",16.4,,626250,7.0,4.0,mouselab-mdp,,15
"[4947, 21195, 22026]","[u'right', u'right', u'down']",,,"[11, 0, 0]","[1, 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'11', u'6'], u'time': [1276, 2547, 4026]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4947, 3297, 68]",7.6,,693208,8.0,9.0,mouselab-mdp,,15
"[3754, 15963, 16736]","[u'right', u'right', u'up']",,,"[10, 0, 0]","[1, 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'10', u'6'], u'time': [1419, 2842]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3754, 331, 2]",22.4,,763888,9.0,8.0,mouselab-mdp,,15
"[5743, 41288, 42439]","[u'down', u'down', u'right']",,,"[14, 0, 0]","[1, 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'10', u'11', u'17'], u'time': [1756, 2855, 4095]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5743, 19473, 371]",25.6,,840331,10.0,7.0,mouselab-mdp,,15
"[4295, 19120, 20375]","[u'right', u'right', u'up']",,,"[10, 0, 0]","[1, 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'10', u'6'], u'time': [1847, 3121]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4295, 2984, 403]",2.4,,901987,11.0,0.0,mouselab-mdp,,15
"[6209, 37656, 38720]","[u'down', u'down', u'right']",,,"[16, 0, 0]","[1, 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'10', u'6', u'17'], u'time': [852, 2156, 3580]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6208, 13469, 317]",9.6,,974218,12.0,11.0,mouselab-mdp,,15
"[26061, 43834, 47219]","[u'right', u'right', u'up']",,,"[0, 0, 0]","[1, 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'12', u'13', u'14', u'8', u'4', u'15', u'16', u'9', u'5', u'17', u'2', u'6', u'10', u'11'], u'time': [1861, 2800, 3359, 4098, 6364, 7118, 7890, 9118, 11133, 11904, 12934, 13761, 15565, 16117, 16653, 17711]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[26060, 15093, 2884]",33.84,,282764,1.0,3.0,mouselab-mdp,,16
"[39587, 43713, 46490]","[u'right', u'right', u'up']",,,"[0, 0, 0]","[1, 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'12', u'13', u'3', u'14', u'8', u'4', u'15', u'2', u'6', u'10', u'11', u'5', u'9', u'16', u'17'], u'time': [2090, 2741, 3784, 4610, 5806, 6790, 7375, 8023, 10697, 11729, 12297, 13248, 14024, 17805, 18532, 19493]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[39586, 1508, 2271]",21.84,,332850,2.0,10.0,mouselab-mdp,,16
"[30304, 37992, 46537]","[u'down', u'down', u'left']",,,"[0, 0, 0]","[1, 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'13', u'7', u'3', u'14', u'8', u'4', u'15', u'2', u'6', u'10', u'11', u'5', u'9', u'17', u'16'], u'time': [1588, 2389, 3092, 3627, 6754, 7483, 8071, 8815, 11223, 13552, 14353, 15544, 16606, 17828, 18419, 19108]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[30304, 5080, 8038]",45.84,,388641,3.0,1.0,mouselab-mdp,,16
"[32973, 39707, 43811]","[u'down', u'down', u'left']",,,"[0, 0, 0]","[1, 5, 9, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'7', u'13', u'3', u'14', u'8', u'4', u'15', u'2', u'6', u'10', u'11', u'5', u'9', u'17', u'16'], u'time': [2512, 3644, 4460, 5145, 6094, 6693, 7252, 7979, 11039, 11651, 12317, 13003, 14375, 15141, 15726, 16391]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[32973, 4164, 3594]",33.84,,436946,4.0,7.0,mouselab-mdp,,16
"[24507, 27211, 28548]","[u'down', u'down', u'right']",,,"[0, 0, 0]","[1, 5, 9, 17]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'14', u'8', u'4', u'15', u'12', u'7', u'3', u'13', u'10', u'6', u'2', u'11', u'5', u'9', u'17', u'16'], u'time': [2024, 3038, 4106, 4894, 5865, 7087, 7808, 8622, 10961, 11790, 12364, 16212, 17321, 17954, 18620, 19364]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[24507, 7, 818]",41.84,,484938,5.0,4.0,mouselab-mdp,,16
"[19938, 23346, 25018]","[u'right', u'right', u'down']",,,"[0, 0, 0]","[1, 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'7', u'13', u'3', u'4', u'8', u'14', u'15', u'10', u'6', u'2', u'11', u'5', u'9', u'17', u'16'], u'time': [1826, 2357, 3077, 4149, 4822, 5334, 5891, 6564, 7555, 8165, 8856, 9486, 10474, 11045, 11537, 12144]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[19938, 681, 1172]",37.84,,532992,6.0,6.0,mouselab-mdp,,16
"[18924, 21671, 24394]","[u'right', u'right', u'up']",,,"[0, 0, 0]","[1, 2, 6, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'7', u'3', u'13', u'10', u'6', u'2', u'11', u'14', u'8', u'4', u'15', u'16', u'9', u'5', u'17'], u'time': [1507, 2133, 2600, 3412, 4153, 4590, 5745, 6502, 8223, 8765, 9291, 9848, 10692, 11156, 11954, 12483]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[18923, 5, 2197]",33.84,,580562,7.0,2.0,mouselab-mdp,,16
