pid,assignment_id,worker_id
95,39LNWE0K4UW1HZM7D3LH4SQNSTUIU2,A3EJ44J2ZNRMDA
95,3U8YCDAGXPGYIBYAS4C6ONT23CCQ0B,A3EJ44J2ZNRMDA
96,3N4BPTXIO8SSNUCVD66TH850KUUUKU,A3EY0M3X679UI
97,39RP059MEHT8HJ3SYR2ERV5GKF7MB1,A3GEHPUTISVNB4
97,3F0BG9B9MPNL9OPG4DE9GO6RA1BY72,A3GEHPUTISVNB4
98,3634BBTX0OUCYHPHIEQIISPKI6KIF8,A3H2Z8DCHVGTO6
98,3QUO65DNQUOBDLXABYYMOPM94Z5UOF,A3H2Z8DCHVGTO6
99,323Q6SJS8IGC2MEXCW8XIGO5IR6HFB,A3HI10JU5UKE3Z
99,3DY4FPOOA1OENDEQ8GPVE6TXTW1RVJ,A3HI10JU5UKE3Z
100,3N8OEVH1FRQG0GDDFCMDPJUKMG0OOL,A3HQ620MQ8QT4J
100,3ZQIG0FLQEGJV9VC7AZ1151EL9EVWK,A3HQ620MQ8QT4J
101,3OXV7EAXLEQ1PLENWIGRKGAI6NW631,A3HRH787M4P8F0
102,3KMS4QQVK2Q34CF5IHBUV84XA7XFKY,A3HZFB2JLF3JMY
103,32Z9ZLUT1LK68ZRQBZRN5AXJARGHOE,A3J2184VLLNJ1F
103,3KOPY89HM82DDGTUG1AGTKFNSV0J38,A3J2184VLLNJ1F
104,3D8YOU6S9EKLOFR6B2CS7P0IJ22U6N,A3J5AO0CCSRGBQ
104,3I2PTA7R3TU0V15EWXMO778BH9OKQF,A3J5AO0CCSRGBQ
105,37XITHEISW9IO48QHZUQOE588P6CRQ,A3JUAN2Y9XTK5L
105,392CY0QWG1R201SSYXUZROSTTDZI42,A3JUAN2Y9XTK5L
106,37Q970SNZE8A2GY5GR5BXSRDQUP1S4,A3L0XKGZL9P2ZC
106,3EKVH9QMEY4BPCXJ25A07CFIHUED2I,A3L0XKGZL9P2ZC
107,3IQ1VMJRYTKORPF634YDRYFQ2XRA95,A3LR5YED234XPN
108,3TVSS0C0E104IHRN2FZM0NDTOQQTWY,A3NILXB4J3BO09
108,3V5Q80FXIXRD7KVM9G4OU3T6QII325,A3NILXB4J3BO09
109,3HUTX6F6VUN2T9O8SEOGI6RHLBP2OE,A3OYUJ6E6BJS4H
109,3WYGZ5XF3WFC8HKRO1BT27NCZXEKS9,A3OYUJ6E6BJS4H
110,34Q075JO1XDA17ET7PMRNMLUV2G10R,A3PULUGR7E1ASV
110,3X87C8JFV6BYJKIM16VQYTZLY46SQB,A3PULUGR7E1ASV
111,33FOTY3KEMLUVZ99J5FBINNV4RFC1X,A3QMK7ZL17NUO
111,3FK0YFF9PZG6GKV7H0U5F3I0EZAVV6,A3QMK7ZL17NUO
112,3VELCLL3GKJ1YBTJA75CQT8Y12F1F1,A3RF8ITRI28D4B
113,38YMOXR4MUZYGJGB62RTPDLF4IV6WG,A3RKC05CTZRX2M
113,3MHW492WW0DNQX1Y38TES7ZNN77MVR,A3RKC05CTZRX2M
114,35LDD5557A49AM7M44F7QYO678WKMX,A3RL02A3JRAUS4
114,3B3WTRP3DB2ZMMK2QP5YLGWSQCM92Q,A3RL02A3JRAUS4
115,34HJIJKLP5W7M7CSX4TI6DIN1I54V1,A3SXV3VD8DJ0YX
115,36V4Q8R5ZK0VLP5HH9Z4MK0F6EJQMQ,A3SXV3VD8DJ0YX
116,3D4CH1LGEATP1GS9P4QNNKQT0SE9GQ,A3TF0TA67EBKBE
117,32Q90QCQ1SLBYYF9N6RODQJXY6IEKF,A3TM9RWWBPQBVM
117,34X6J5FLPTY5KHZWECMC6S8Y2NGJQD,A3TM9RWWBPQBVM
118,3KMS4QQVK2Q34CF5IHBUV84XA7IFKJ,A3U7FRXVDY12RJ
119,33PPO7FECVFF0XBLR8VSUSMZ6R3IDS,A3V9JFVZQ2XF4Y
119,3X73LLYYQ1EOQEREAKRAQLXEKK7HN1,A3V9JFVZQ2XF4Y
120,336YQZE83VE6S3MJXHB1O95OALSM5B,A3VRW4BA7LREYO
120,3QUO65DNQUOBDLXABYYMOPM94ZHOUL,A3VRW4BA7LREYO
121,3K3R2QNK8B386YT499F4RZRK936U9U,A3W3LV2UA53QK7
121,3TU5ZICBRD1G003DN8PLH2ZKMAZQ89,A3W3LV2UA53QK7
122,3G2UL9A02DEJQ4FAYUJHXXMYBP776W,A4YG74WC1EK5V
122,3QJOXOW4XJR6OMFC8I44S3B1NEYMEJ,A4YG74WC1EK5V
123,3C8HJ7UOP7U4ZH6845IHDDCJBI7ZMY,A7IXXE3TRTZ2
123,3RU7GD8VPOTDJ8H71TG1YO9BTALSPP,A7IXXE3TRTZ2
124,3IQ1VMJRYTKORPF634YDRYFQ2Y29AH,A8ZUM922CBH6S
124,3NPFYT4IZC4F2CA7SKW13NCB7ZRXGR,A8ZUM922CBH6S
125,33CKWXB73JKA8WZB38QR1R440SK11O,A9ZCY6FLUCIU1
126,32SVAV9L3F92CNQQMVX30LC426F3AH,AA6KOL8Y7E3DL
126,3QY7M81QH7MQPJ0Z0YDI7GRGCNUK7N,AA6KOL8Y7E3DL
127,33FOTY3KEMLUVZ99J5FBINNV4OPC11,AAB9SLOI000K2
