action_times,actions,button_pressed,correct,delays,information_used_correctly,key_press,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,stimulus,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
"[11463, 13213, 15574]","[u'up', u'up', u'right']",,,[],[],,"[u'1', 3, 7, 13]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'5', u'6', u'4', u'8', u'3', u'7', u'12'], u'time': [1050, 1739, 3663, 5226, 7521, 8843, 9641, 14415]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11462, 1258, 1852]",47.0,,563245,14.0,3.0,mouselab-mdp,,61
"[6168, 6895, 7710]","[u'up', u'up', u'left']",,,[],[],,"[u'1', 3, 7, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'5', u'4', u'3', u'7', u'13'], u'time': [1120, 1675, 2260, 2907, 3579, 4410]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6168, 231, 314]",44.0,,613207,15.0,13.0,mouselab-mdp,,61
"[7185, 13097, 13793]","[u'right', u'right', u'down']",,,[],[],,"[u'1', 2, 6, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'2', u'6', u'11', u'10', u'8', u'3', u'7'], u'time': [505, 1689, 7801, 9598, 10082, 10698, 11442, 11811]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7185, 5419, 198]",0.0,,675524,16.0,2.0,mouselab-mdp,,61
"[7001, 8000, 10000]","[u'left', u'left', u'up']",,,[],[],,"[u'1', 4, 8, 14]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [2, 3, 4, 7, 5, 8, 15], u'time': [1015, 2007, 3066, 4011, 5007, 6010, 9008]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,[],55.0,,135908,1.0,0.0,mouselab-mdp,,62
"[6000, 6999, 9000]","[u'up', u'up', u'left']",,,[],[],,"[u'1', 3, 7, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [2, 3, 4, 5, 7, 12], u'time': [1009, 2027, 3004, 4010, 5008, 8014]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,[],43.0,,148844,2.0,15.0,mouselab-mdp,,62
"[5000, 6000, 8000]","[u'up', u'up', u'left']",,,[],[],,"[u'1', 3, 7, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [2, 3, 4, 7, 12], u'time': [1008, 2013, 3011, 4004, 7012]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,[],47.0,,160307,3.0,14.0,mouselab-mdp,,62
"[5062, 5999, 8000]","[u'up', u'up', u'left']",,,[],[],,"[u'1', 3, 7, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [2, 3, 4, 7, 12], u'time': [1008, 2031, 3006, 4005, 7007]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,[],47.0,,171154,4.0,12.0,mouselab-mdp,,62
"[6001, 7000, 9000]","[u'up', u'up', u'right']",,,[],[],,"[u'1', 3, 7, 13]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [2, 6, 3, 4, 7, 12], u'time': [1049, 2029, 3005, 4006, 5005, 8005]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,[],49.0,,185554,5.0,4.0,mouselab-mdp,,62
"[6000, 7004, 9000]","[u'up', u'up', u'right']",,,[],[],,"[u'1', 3, 7, 13]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [2, 6, 3, 4, 7, 12], u'time': [1004, 2008, 3006, 4006, 5006, 8024]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,[],49.0,,211201,6.0,3.0,mouselab-mdp,,62
"[7000, 8000, 10000]","[u'down', u'down', u'right']",,,[],[],,"[u'1', 5, 9, 17]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [2, 3, 4, 8, 5, 9, 16], u'time': [1010, 2003, 3017, 4029, 5008, 6007, 9009]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,[],44.0,,224898,7.0,9.0,mouselab-mdp,,62
"[11001, 12000, 14001]","[u'right', u'right', u'down']",,,[],[],,"[u'1', 2, 6, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [2, 3, 4, 5, 7, 6, 9, 8, 16, 17, 11], u'time': [1009, 2009, 3041, 4011, 5007, 6052, 7013, 8006, 9007, 10003, 13009]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,[],17.0,,242625,8.0,11.0,mouselab-mdp,,62
"[4000, 5000, 7000]","[u'right', u'right', u'down']",,,[],[],,"[u'1', 2, 6, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [2, 3, 6, 11], u'time': [1007, 2006, 3005, 6006]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,[],53.0,,254129,9.0,6.0,mouselab-mdp,,62
"[7000, 8020, 10000]","[u'left', u'left', u'up']",,,[],[],,"[u'1', 4, 8, 14]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [2, 3, 4, 6, 5, 7, 15], u'time': [1011, 2034, 3005, 4001, 5001, 6005, 9038]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,[],21.0,,267497,10.0,7.0,mouselab-mdp,,62
"[15088, 15839, 18804]","[u'up', u'up', u'right']",,,[],[],,"[u'1', 3, 7, 13]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'5', u'2', u'3', u'9', u'7', u'13'], u'time': [9999, 10754, 11514, 12269, 13111, 13993, 17776]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[15088, 227, 2461]",33.0,,322551,11.0,1.0,mouselab-mdp,,62
"[9692, 10396, 13251]","[u'right', u'right', u'down']",,,[],[],,"[u'1', 2, 6, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'5', u'2', u'3', u'9', u'8', u'6', u'11'], u'time': [3576, 4172, 4852, 5494, 6236, 6959, 7873, 12232]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9692, 181, 2339]",30.0,,374069,12.0,10.0,mouselab-mdp,,62
"[7613, 8221, 11005]","[u'right', u'right', u'down']",,,[],[],,"[u'1', 2, 6, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'2', u'3', u'4', u'9', u'6', u'11'], u'time': [2894, 3639, 4237, 4775, 5405, 6461, 9918]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7613, 98, 2249]",51.0,,424805,13.0,8.0,mouselab-mdp,,62
"[6140, 6956, 10120]","[u'up', u'up', u'left']",,,[],[],,"[u'1', 3, 7, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'5', u'4', u'9', u'7', u'13'], u'time': [998, 1580, 2195, 2764, 3927, 4965, 8214]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6140, 302, 2649]",40.0,,489221,14.0,5.0,mouselab-mdp,,62
"[8128, 8913, 11559]","[u'up', u'up', u'left']",,,[],[],,"[u'1', 3, 7, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'4', u'5', u'9', u'7', u'8', u'12'], u'time': [2419, 3012, 3967, 4471, 4953, 6223, 6996, 10632]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8127, 258, 2134]",42.0,,554790,15.0,13.0,mouselab-mdp,,62
"[4838, 5583, 8278]","[u'up', u'up', u'right']",,,[],[],,"[u'1', 3, 7, 13]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'5', u'6', u'7', u'12'], u'time': [821, 1507, 2346, 3021, 3747, 7231]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4837, 179, 2168]",49.0,,621710,16.0,2.0,mouselab-mdp,,62
"[7713, 53391, 76542]","[u'right', u'right', u'down']",,,"[3, 0, 1]","[True, True, False]",,"[u'1', 2, 6, 11]","[True, False, True]","[False, True, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'11'], u'time': [5931, 22833, 74385]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7711, 37907, 21013]",35.0,,216663,1.0,10.0,mouselab-mdp,,63
"[6888, 23256, 35847]","[u'left', u'left', u'down']",,,"[3, 0, 1]","[True, True, True]",,"[u'1', 4, 8, 15]","[True, False, False]","[False, True, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'8', u'14', u'15'], u'time': [5476, 19285, 28677, 31214]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6888, 8622, 10570]",21.0,,305047,2.0,14.0,mouselab-mdp,,63
"[6410, 16761, 24441]","[u'up', u'up', u'right']",,,"[3, 0, 1]","[True, True, True]",,"[u'1', 3, 7, 13]","[True, False, False]","[False, True, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'12', u'13'], u'time': [3564, 14852, 21359, 22640]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6408, 2622, 5586]",51.0,,364918,3.0,3.0,mouselab-mdp,,63
"[7701, 17683, 23315]","[u'down', u'down', u'right']",,,"[3, 0, 1]","[True, True, True]",,"[u'1', 5, 9, 17]","[True, False, False]","[False, True, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'5', u'9', u'16', u'17'], u'time': [4497, 6500, 16638, 21096, 22043]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7701, 1879, 3496]",46.0,,425750,4.0,9.0,mouselab-mdp,,63
"[2426, 65993, 68549]","[u'right', u'right', u'down']",,,"[3, 0, 1]","[True, True, True]",,"[u'1', 2, 6, 11]","[True, False, False]","[False, True, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'10', u'11'], u'time': [1250, 10988, 15224, 16836]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2425, 55770, 6]",4.0,,502965,5.0,4.0,mouselab-mdp,,63
"[13707, 23819, 28651]","[u'up', u'up', u'left']",,,"[3, 0, 1]","[True, True, True]",,"[u'1', 3, 7, 12]","[False, False, False]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'15', u'14', u'12', u'3'], u'time': [4912, 7788, 9854, 12690]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[13707, 1037, 3549]",48.0,,563972,6.0,12.0,mouselab-mdp,,63
"[15432, 27224, 30008]","[u'left', u'left', u'up']",,,"[3, 0, 1]","[False, True, True]",,"[u'1', 4, 8, 14]","[True, False, False]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'10', u'11', u'17', u'16', u'15', u'14', u'12', u'13'], u'time': [1221, 3094, 5298, 6100, 7494, 8248, 11013, 11715]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[15432, 1310, 1859]",11.0,,623107,7.0,5.0,mouselab-mdp,,63
"[7277, 17101, 20477]","[u'left', u'left', u'up']",,,"[3, 0, 1]","[True, True, True]",,"[u'1', 4, 8, 14]","[True, False, True]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'14'], u'time': [2504, 6135]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7276, 1753, 2056]",10.0,,682115,8.0,2.0,mouselab-mdp,,63
"[4009, 12953, 18585]","[u'up', u'up', u'left']",,,"[3, 0, 1]","[True, True, True]",,"[u'1', 3, 7, 12]","[True, False, False]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'13', u'12'], u'time': [2863, 16176, 17591]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4009, 1174, 4168]",47.0,,741779,9.0,13.0,mouselab-mdp,,63
"[7446, 17109, 24421]","[u'down', u'down', u'right']",,,"[3, 0, 1]","[False, True, True]",,"[u'1', 5, 9, 17]","[True, False, False]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'3', u'16', u'17'], u'time': [2153, 3127, 22265, 23384]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7446, 1207, 5798]",17.0,,800161,10.0,15.0,mouselab-mdp,,63
"[5466, 12585, 15609]","[u'right', u'right', u'down']",,,[],[],,"[u'1', 2, 6, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'10', u'11'], u'time': [10202, 11064]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5466, 6599, 2506]",-26.0,,848865,11.0,1.0,mouselab-mdp,,63
"[5041, 10417, 12897]","[u'up', u'up', u'right']",,,[],[],,"[u'1', 3, 7, 13]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'3', u'12', u'13'], u'time': [1403, 4031, 7549, 8667]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5041, 4863, 1961]",17.0,,896561,12.0,6.0,mouselab-mdp,,63
"[6262, 10614, 11750]","[u'down', u'down', u'right']",,,[],[],,"[u'1', 5, 9, 17]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'5', u'3', u'4', u'17', u'16'], u'time': [1462, 2727, 4081, 4778, 8217, 8913]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6262, 3830, 616]",-15.0,,944673,13.0,11.0,mouselab-mdp,,63
"[7477, 9252, 13204]","[u'right', u'right', u'down']",,,[],[],,"[u'1', 2, 6, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'8', u'6', u'10', u'11'], u'time': [3076, 4736, 6096, 11492, 12197]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7476, 1258, 3423]",53.0,,991583,14.0,8.0,mouselab-mdp,,63
"[6006, 7350, 10966]","[u'left', u'left', u'up']",,,[],[],,"[u'1', 4, 8, 14]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'6', u'9', u'8', u'7', u'14', u'15'], u'time': [1115, 2378, 3319, 4331, 9297, 10095]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6006, 826, 3091]",22.0,,1040335,15.0,7.0,mouselab-mdp,,63
"[4463, 5392, 7615]","[u'left', u'left', u'up']",,,[],[],,"[u'1', 4, 8, 14]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'8', u'9', u'6', u'14', u'15'], u'time': [1494, 2284, 3205, 3927, 6529, 7269]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4463, 419, 1693]",56.0,,1087583,16.0,0.0,mouselab-mdp,,63
"[5003, 5998, 8010]","[u'up', u'up', u'right']",,,[],[],,"[u'1', 3, 7, 13]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [2, 3, 7, 4, 12], u'time': [1010, 2008, 3010, 4018, 7005]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,[],35.0,,230913,1.0,1.0,mouselab-mdp,,64
"[6003, 7010, 9010]","[u'up', u'up', u'right']",,,[],[],,"[u'1', 3, 7, 13]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [2, 6, 3, 4, 7, 12], u'time': [1015, 2008, 3010, 4010, 5010, 8005]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,[],49.0,,247420,2.0,3.0,mouselab-mdp,,64
"[5005, 6005, 8011]","[u'up', u'up', u'left']",,,[],[],,"[u'1', 3, 7, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [2, 3, 4, 7, 12], u'time': [1005, 2010, 3007, 4010, 7007]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,[],47.0,,263702,3.0,12.0,mouselab-mdp,,64
"[6010, 7010, 9001]","[u'up', u'up', u'right']",,,[],[],,"[u'1', 3, 7, 13]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [2, 6, 3, 4, 7, 12], u'time': [1007, 2002, 3002, 4005, 5007, 8007]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,[],49.0,,281533,4.0,4.0,mouselab-mdp,,64
"[6003, 7001, 9004]","[u'right', u'right', u'down']",,,[],[],,"[u'1', 2, 6, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [2, 3, 4, 5, 6, 11], u'time': [1007, 2007, 3002, 4002, 5003, 8007]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,[],52.0,,295940,5.0,8.0,mouselab-mdp,,64
"[3010, 4010, 6008]","[u'up', u'up', u'left']",,,[],[],,"[u'1', 3, 7, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [2, 3, 12], u'time': [1008, 2010, 5008]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,[],47.0,,307779,6.0,13.0,mouselab-mdp,,64
"[6010, 7008, 9005]","[u'up', u'up', u'left']",,,[],[],,"[u'1', 3, 7, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [2, 3, 4, 5, 7, 12], u'time': [1003, 2003, 3010, 4010, 5010, 8010]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,[],43.0,,322580,7.0,15.0,mouselab-mdp,,64
"[7002, 8007, 10005]","[u'left', u'left', u'up']",,,[],[],,"[u'1', 4, 8, 14]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [2, 3, 4, 6, 5, 7, 15], u'time': [1010, 2005, 3010, 4002, 5002, 6007, 9012]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,[],21.0,,338335,8.0,7.0,mouselab-mdp,,64
"[6005, 7002, 9002]","[u'up', u'up', u'left']",,,[],[],,"[u'1', 3, 7, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [2, 3, 6, 4, 7, 12], u'time': [1005, 2007, 3007, 4005, 5010, 8002]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,[],41.0,,352057,9.0,5.0,mouselab-mdp,,64
"[7003, 8003, 10004]","[u'down', u'down', u'right']",,,[],[],,"[u'1', 5, 9, 17]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [2, 3, 4, 8, 5, 9, 16], u'time': [1008, 2005, 3010, 4008, 5003, 6005, 9006]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,[],44.0,,370279,10.0,9.0,mouselab-mdp,,64
"[13418, 24218, 48742]","[u'up', u'up', u'left']",,,[],[],,"[u'1', 3, 7, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4', u'5', u'3', u'7', u'13', u'12'], u'time': [5223, 7303, 8696, 10591, 12181, 16399, 18329]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[13418, 10272, 24032]",45.0,,430196,11.0,14.0,mouselab-mdp,,64
"[18760, 28353, 47739]","[u'down', u'down', u'right']",,,[],[],,"[u'1', 5, 9, 17]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4', u'3', u'5', u'8', u'14', u'9', u'17', u'16'], u'time': [2530, 4314, 9177, 11380, 12762, 15100, 17580, 21943, 25123]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[18760, 9078, 18881]",7.0,,482041,12.0,10.0,mouselab-mdp,,64
"[19550, 26122, 46861]","[u'down', u'down', u'left']",,,[],[],,"[u'1', 5, 9, 16]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'5', u'9', u'2', u'4', u'8', u'16', u'17'], u'time': [3230, 10167, 12655, 15720, 17327, 18560, 23772, 25442]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[19550, 6067, 20224]",-1.0,,532870,13.0,0.0,mouselab-mdp,,64
"[29802, 32027, 45433]","[u'up', u'up', u'left']",,,[],[],,"[u'1', 3, 7, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4', u'3', u'7', u'13', u'5', u'9', u'17', u'16'], u'time': [3518, 6085, 7313, 8924, 14184, 17142, 22115, 25130, 27587]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[29802, 1727, 12881]",11.0,,587108,14.0,6.0,mouselab-mdp,,64
