action_times,actions,block,path,queries,rewards,rt,score,simulation_mode,time_elapsed,trial_index,trial_id,trial_type,pid
"[3732, 4836, 5458]","[u'right', u'right', u'up']",test,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'7', u'8'], u'time': [944, 1779, 2762]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, -5, 5]","[3728, 583, 112]",7.0,"[None, None, None]",689898,38.0,-7.325569627557755e+18,mouselab-mdp,11
"[7680, 8312, 8970]","[u'right', u'right', u'up']",test,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'5', u'1', u'3', u'7'], u'time': [834, 1881, 2597, 3482, 6050]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-5, 5, 10]","[7677, 94, 138]",5.0,"[None, None, None]",701686,39.0,7.645296890765741e+18,mouselab-mdp,11
"[7697, 8659, 9361]","[u'up', u'up', u'left']",test,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'5', u'1', u'3', u'4', u'6'], u'time': [852, 1541, 2202, 3088, 4261, 6509]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, -10, 5]","[7696, 454, 160]",-6.0,"[None, None, None]",713733,40.0,-3.3393520083480607e+18,mouselab-mdp,11
"[5405, 5945, 6535]","[u'left', u'left', u'up']",test,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'5', u'1', u'11'], u'time': [1661, 2507, 3187, 4617]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, 5, 10]","[5401, 3, 76]",16.0,"[None, None, None]",722657,41.0,-2.7782514449718523e+18,mouselab-mdp,11
"[3720, 4296, 4841]","[u'right', u'right', u'up']",test,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'7', u'8'], u'time': [1253, 2157, 3033]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, 5, 5]","[3718, 12, 31]",17.0,"[None, None, None]",730391,42.0,-7.299700932651748e+18,mouselab-mdp,11
"[4559, 5108, 6205]","[u'up', u'up', u'right']",test,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'1', u'3', u'4'], u'time': [1215, 1910, 2982, 3861]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, -5, 5]","[4557, 18, 561]",6.0,"[None, None, None]",739372,43.0,3.0262455045681644e+18,mouselab-mdp,11
"[3889, 4502, 5148]","[u'left', u'left', u'up']",test,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'11', u'12'], u'time': [1484, 2475, 3150]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, 10, 5]","[3886, 90, 138]",22.0,"[None, None, None]",747209,44.0,8.829151516447664e+18,mouselab-mdp,11
"[14658, 15341, 15955]","[u'right', u'right', u'up']",test,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'3', u'4', u'5', u'9', u'11', u'7'], u'time': [2443, 4439, 5315, 7221, 8777, 12250, 13892]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-5, 10, 10]","[14655, 157, 87]",8.0,"[None, None, None]",765748,45.0,-2.113118043168124e+18,mouselab-mdp,11
"[10647, 11172, 12137]","[u'left', u'left', u'up']",test,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'1', u'9', u'7', u'8', u'3', u'4', u'11', u'12'], u'time': [1057, 1918, 2916, 5394, 6117, 7667, 8303, 8943, 9940]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-10, -5, 10]","[10644, 3, 452]",-14.0,"[None, None, None]",780267,46.0,4.126289696711771e+18,mouselab-mdp,11
"[4564, 5192, 5794]","[u'right', u'right', u'up']",test,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'1', u'5', u'7', u'8'], u'time': [774, 1607, 2214, 3222, 3996]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, -10, 5]","[4562, 95, 78]",0.0,"[None, None, None]",788967,47.0,-7.477953334368281e+18,mouselab-mdp,11
"[3947, 4638, 5435]","[u'left', u'left', u'down']",test,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'11', u'12'], u'time': [1013, 2491, 3266]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, -5, 10]","[3945, 177, 289]",12.0,"[None, None, None]",797068,48.0,5.309248044539889e+18,mouselab-mdp,11
"[7891, 8541, 9196]","[u'left', u'left', u'down']",test,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'9', u'5', u'11', u'12', u'3', u'4'], u'time': [1318, 2200, 3258, 4581, 5301, 6251, 7010]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, -10, 5]","[7888, 121, 142]",-7.0,"[None, None, None]",808777,49.0,-4.854145221764645e+18,mouselab-mdp,11
"[19865, 30071, 32600]","[u'right', u'right', u'down']",train_basic,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, -10, -5]","[19860, 9685, 2015]",-5.0,"[None, None, None]",34911,0.0,-8.604426228927178e+18,mouselab-mdp,12
"[1864, 2784, 3624]","[u'up', u'up', u'right']",train_basic,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, 10, 10]","[1862, 408, 333]",25.0,"[None, None, None]",41740,1.0,-7.824465990977061e+18,mouselab-mdp,12
"[2525, 3044, 3700]","[u'right', u'right', u'up']",train_basic,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-5, 10, 10]","[2522, 6, 128]",15.0,"[None, None, None]",47959,2.0,-8.430627562648791e+18,mouselab-mdp,12
"[3036, 3652, 4286]","[u'left', u'left', u'down']",train_basic,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, 5, -10]","[3034, 96, 112]",5.0,"[None, None, None]",54886,3.0,-7.701717791270176e+18,mouselab-mdp,12
"[1276, 2147, 2899]","[u'left', u'left', u'up']",train_basic,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-5, 10, 10]","[1272, 354, 236]",15.0,"[None, None, None]",60134,4.0,7.03335331080147e+17,mouselab-mdp,12
"[1875, 2883, 3683]","[u'left', u'left', u'down']",train_basic,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-5, 10, 10]","[1873, 497, 281]",15.0,"[None, None, None]",66703,5.0,-1.7794280299741353e+18,mouselab-mdp,12
"[1276, 2108, 3020]","[u'right', u'right', u'up']",train_basic,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, 10, 5]","[1272, 324, 401]",25.0,"[None, None, None]",72086,6.0,7.868762594467914e+18,mouselab-mdp,12
"[1143, 1846, 2581]","[u'right', u'right', u'up']",train_basic,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, 5, 10]","[1140, 184, 220]",25.0,"[None, None, None]",76774,7.0,2.7573167158284186e+18,mouselab-mdp,12
"[1096, 1751, 2591]","[u'left', u'left', u'up']",train_basic,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-5, 5, 10]","[1093, 136, 325]",10.0,"[None, None, None]",81543,8.0,-5.149457503050632e+18,mouselab-mdp,12
"[1137, 1793, 2593]","[u'left', u'left', u'down']",train_basic,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-10, 10, 10]","[1134, 134, 284]",10.0,"[None, None, None]",86583,9.0,-5.559450979544907e+18,mouselab-mdp,12
"[10489, 11183, 14471]","[u'left', u'left', u'up']",train_hidden,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, -10, -10]","[10487, 186, 2775]",-15.0,"[None, None, None]",107463,10.0,-4.854145221764645e+18,mouselab-mdp,12
"[470, 1350, 2238]","[u'left', u'left', u'down']",train_hidden,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-10, 5, 5]","[466, 366, 367]",0.0,"[None, None, None]",112063,11.0,-5.833452680797874e+18,mouselab-mdp,12
"[394, 1138, 1938]","[u'left', u'left', u'down']",train_hidden,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, -5, 10]","[392, 225, 291]",15.0,"[None, None, None]",116279,12.0,5.309248044539889e+18,mouselab-mdp,12
"[489, 1320, 2671]","[u'right', u'right', u'up']",train_hidden,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-10, 5, -5]","[485, 308, 845]",-10.0,"[None, None, None]",121175,13.0,-2.406626739250812e+18,mouselab-mdp,12
"[587, 1593, 2330]","[u'right', u'right', u'down']",train_hidden,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-5, 10, 10]","[585, 491, 231]",15.0,"[None, None, None]",126166,14.0,-4.167587722078449e+18,mouselab-mdp,12
"[20677, 21284, 22020]","[u'right', u'right', u'up']",train_inspector,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'6', u'7'], u'time': [16389, 17315, 18974]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, -10, 10]","[20674, 95, 215]",5.0,"[None, None, None]",152960,15.0,3.6370751421926886e+18,mouselab-mdp,12
"[14565, 15224, 16020]","[u'left', u'left', u'down']",train_inspector,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'3', u'11', u'10', u'12', u'5', u'7', u'6', u'8', u'2', u'9'], u'time': [1155, 3507, 4510, 5539, 5957, 6916, 7774, 8140, 8501, 8843, 10036, 10708]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-10, 5, 10]","[14561, 140, 285]",5.0,"[None, None, None]",171256,16.0,-3.5260456632436096e+17,mouselab-mdp,12
"[10532, 11185, 12009]","[u'right', u'right', u'up']",train_inspector,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'3', u'4', u'11', u'10', u'12', u'7', u'6', u'8', u'9', u'1', u'5'], u'time': [1110, 1991, 2642, 3218, 3596, 3964, 4755, 5069, 5435, 6574, 7113, 7601]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, 10, 5]","[10527, 144, 303]",20.0,"[None, None, None]",185616,17.0,7.199021816796713e+18,mouselab-mdp,12
"[9748, 10404, 11099]","[u'up', u'up', u'left']",train_inspector,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'4', u'7', u'6', u'8', u'11', u'10', u'12', u'9', u'1', u'5'], u'time': [560, 958, 1314, 1921, 2267, 2626, 3407, 3750, 4122, 4575, 4981, 6018]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, -5, 10]","[9745, 147, 175]",15.0,"[None, None, None]",198968,18.0,-4.4291516051404616e+18,mouselab-mdp,12
"[11527, 12278, 12967]","[u'right', u'right', u'down']",train_inspector,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'2', u'3', u'4', u'10', u'9', u'11', u'12', u'5', u'6', u'7', u'8'], u'time': [1810, 2296, 3270, 5115, 6081, 6736, 7212, 7788, 8512, 8923, 9300, 10455]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, 10, 10]","[11522, 228, 182]",30.0,"[None, None, None]",213945,19.0,-3.650836633176822e+16,mouselab-mdp,12
"[19764, 20419, 21075]","[u'right', u'right', u'down']",train_inspect_cost,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'2', u'4', u'3', u'7', u'6', u'8', u'5', u'11', u'10', u'12', u'9'], u'time': [12856, 13283, 14333, 14670, 15181, 15631, 16074, 16605, 17352, 17682, 18032, 18401]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, 10, -5]","[19761, 138, 144]",-2.0,"[None, None, None]",239240,20.0,4.709696185255814e+18,mouselab-mdp,12
"[8998, 9830, 10702]","[u'right', u'right', u'down']",train_inspect_cost,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'2', u'3', u'7', u'1', u'6', u'8', u'11', u'10', u'12', u'9', u'5'], u'time': [843, 1768, 2705, 3319, 4266, 4912, 5304, 6142, 6494, 6879, 7286, 7868]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, -5, 5]","[8996, 312, 351]",-2.0,"[None, None, None]",252200,21.0,-7.325569627557755e+18,mouselab-mdp,12
"[3039, 3871, 4702]","[u'up', u'up', u'left']",train_inspect_cost,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'2', u'3', u'1'], u'time': [480, 829, 1170, 1794]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, 5, 5]","[3037, 312, 311]",11.0,"[None, None, None]",259079,22.0,2.64561491402998e+18,mouselab-mdp,12
"[3170, 3918, 4694]","[u'up', u'up', u'left']",train_inspect_cost,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'2', u'1'], u'time': [606, 1190, 1609]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-5, 5, 10]","[3167, 233, 259]",7.0,"[None, None, None]",265903,23.0,-6.467484867280245e+18,mouselab-mdp,12
"[23401, 24233, 24840]","[u'up', u'up', u'left']",train_inspect_cost,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'2', u'5', u'9', u'10', u'6', u'7', u'8', u'12', u'11', u'4', u'3'], u'time': [596, 1720, 2424, 3317, 6469, 7914, 9791, 10448, 11894, 12649, 14232, 15179]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-5, -10, 10]","[23399, 320, 95]",-17.0,"[None, None, None]",293663,24.0,-8.661724116053019e+18,mouselab-mdp,12
"[32534, 33149, 33813]","[u'up', u'up', u'right']",train_final,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'2', u'5', u'9', u'4', u'3'], u'time': [26619, 27566, 28785, 29474, 30561, 31301]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, -5, 10]","[32530, 101, 148]",9.0,"[None, None, None]",331695,25.0,7.91556335598923e+18,mouselab-mdp,12
"[8162, 8817, 9553]","[u'right', u'right', u'up']",train_final,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'9', u'5', u'6', u'8', u'7'], u'time': [1141, 1870, 3897, 5702, 6412, 7074]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, 10, 5]","[8160, 147, 218]",19.0,"[None, None, None]",343568,26.0,-6.552867048006103e+18,mouselab-mdp,12
"[16280, 16930, 17578]","[u'up', u'up', u'left']",train_final,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'6', u'9', u'10', u'1', u'12', u'11', u'7', u'8', u'2', u'3', u'4'], u'time': [815, 1808, 3233, 4634, 6127, 6938, 7913, 8964, 9694, 10611, 11153, 12685]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-5, 10, -5]","[16277, 124, 128]",-12.0,"[None, None, None]",363705,27.0,2.9612134047696353e+18,mouselab-mdp,12
"[8919, 9711, 14928]","[u'left', u'left', u'down']",train_final,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'2', u'3', u'4', u'9', u'10', u'12', u'11'], u'time': [822, 1983, 2643, 3345, 4088, 5238, 6043, 7269]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, 10, -5]","[8916, 276, 4708]",2.0,"[None, None, None]",381040,28.0,4.517249616187461e+18,mouselab-mdp,12
"[5226, 5968, 6722]","[u'up', u'up', u'right']",train_final,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'2', u'3'], u'time': [2737, 3384, 4019]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, -10, 10]","[5223, 221, 241]",7.0,"[None, None, None]",390145,29.0,3.812331254939213e+18,mouselab-mdp,12
"[12797, 13452, 14844]","[u'up', u'up', u'left']",test,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'2', u'5', u'9', u'4'], u'time': [3084, 4113, 5950, 7566, 8648]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, -10, 5]","[12793, 135, 862]",-5.0,"[None, None, None]",445032,30.0,-3.3393520083480607e+18,mouselab-mdp,12
"[5154, 5940, 6809]","[u'up', u'up', u'left']",test,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'2', u'3', u'4'], u'time': [909, 2053, 2978, 3973]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, 10, 10]","[5150, 278, 348]",26.0,"[None, None, None]",454319,31.0,7.502188167921001e+17,mouselab-mdp,12
"[5082, 5922, 6586]","[u'left', u'left', u'down']",test,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'10', u'12'], u'time': [1871, 2938, 3765]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, -5, 5]","[5079, 322, 153]",7.0,"[None, None, None]",463031,32.0,7.211868466475451e+18,mouselab-mdp,12
"[9749, 10541, 11324]","[u'right', u'right', u'up']",test,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'6', u'7'], u'time': [6373, 7090, 7793]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, -5, 5]","[9746, 273, 277]",7.0,"[None, None, None]",476471,33.0,3.6695183518116547e+18,mouselab-mdp,12
"[12553, 13304, 14168]","[u'right', u'right', u'down']",test,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'9', u'10', u'12', u'5', u'6', u'7', u'8'], u'time': [1757, 4069, 4895, 5645, 8128, 8861, 9561, 10238]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, -10, 10]","[12550, 233, 347]",2.0,"[None, None, None]",492672,34.0,6.186837397190105e+18,mouselab-mdp,12
"[6654, 7448, 8157]","[u'left', u'left', u'down']",test,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'9', u'10', u'12'], u'time': [1034, 3027, 4392, 5360]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, 5, -5]","[6650, 272, 198]",6.0,"[None, None, None]",503000,35.0,-9.103368144950199e+18,mouselab-mdp,12
