0.82878,0.82883,0.8
0.76263,0.76125,0.75
0.7499,0.7499,0.75
0.7499,0.7499,0.75
0.51176,0.52125,0.5
0.66811,0.66811,0.66667
0.40292,0.40295,0.33333
0.7499,0.7499,0.75
0.52264,0.52268,0.5
0.41125,0.41263,0.4
0.80079,0.80083,0.8
0.62268,0.62264,0.6
0.52268,0.52264,0.5
0.50079,0.50083,0.5
0.8403,0.84035,0.83333
0.73628,0.73625,0.66667
0.6832,0.6831,0.66667
0.66811,0.66811,0.66667
0.66657,0.66657,0.66667
0.4999,0.4999,0.5
0.66657,0.66657,0.66667
0.34035,0.3403,0.33333
0.7499,0.7499,0.75
0.50083,0.50079,0.5
0.27883,0.27878,0.25
0.7999,0.7999,0.8
0.5999,0.5999,0.6
0.41263,0.41125,0.4
0.27878,0.27883,0.25
0.83323,0.83323,0.83333
0.66811,0.66811,0.66667
0.51653,0.51643,0.5
0.40295,0.40292,0.33333
0.3403,0.34035,0.33333
0.85704,0.85704,0.85714
0.73553,0.72605,0.71429
0.63548,0.63072,0.57143
0.56405,0.5593,0.5
0.52125,0.51176,0.5
0.4999,0.4999,0.5
0.8749,0.8749,0.875
0.7499,0.7499,0.75
0.85704,0.85704,0.85714
0.85704,0.85704,0.85714
0.6457,0.66652,0.625
0.73797,0.75698,0.71429
0.71419,0.71419,0.71429
0.84393,0.84387,0.83333
0.83323,0.83323,0.83333
0.83323,0.83323,0.83333
0.58313,0.58323,0.5
0.69032,0.6951,0.66667
0.57133,0.57606,0.57143
0.76888,0.76892,0.75
0.6713,0.67128,0.66667
0.66657,0.66657,0.66667
0.83792,0.83792,0.8
0.80178,0.7999,0.8
0.7999,0.7999,0.8
0.7999,0.7999,0.8
0.5207,0.54152,0.5
0.66657,0.6713,0.66667
0.45222,0.45701,0.42857
0.7499,0.7499,0.75
0.5498,0.5499,0.5
0.4999,0.4999,0.5
0.7999,0.80178,0.8
0.64555,0.64555,0.6
0.5999,0.5999,0.6
0.5999,0.5999,0.6
0.84387,0.84393,0.83333
0.76892,0.76888,0.75
0.7499,0.7499,0.75
0.7499,0.7499,0.75
0.7499,0.7499,0.75
0.4999,0.4999,0.5
0.66657,0.66657,0.66667
0.35701,0.37602,0.33333
0.7499,0.7499,0.75
0.50463,0.50461,0.5
0.35221,0.35226,0.33333
0.7999,0.7999,0.8
0.5999,0.5999,0.6
0.44555,0.44555,0.4
0.3999,0.40178,0.4
0.83323,0.83323,0.83333
0.67128,0.6713,0.66667
0.5499,0.5498,0.5
0.50461,0.50463,0.5
0.4999,0.4999,0.5
0.85704,0.85704,0.85714
0.75698,0.73797,0.71429
0.6951,0.69032,0.66667
0.6713,0.66657,0.66667
0.66657,0.66657,0.66667
0.66657,0.66657,0.66667
0.4999,0.4999,0.5
0.66657,0.66657,0.66667
0.33323,0.33323,0.33333
0.7499,0.7499,0.75
0.4999,0.4999,0.5
0.2606,0.26054,0.25
0.7999,0.7999,0.8
0.5999,0.5999,0.6
0.40178,0.3999,0.4
0.23792,0.23792,0.2
0.83323,0.83323,0.83333
0.66657,0.66657,0.66667
0.4999,0.4999,0.5
0.35226,0.35221,0.33333
0.26054,0.2606,0.25
0.85704,0.85704,0.85714
0.71419,0.71419,0.71429
0.57606,0.57133,0.57143
0.45701,0.45222,0.42857
0.37602,0.35701,0.33333
0.33323,0.33323,0.33333
0.8749,0.8749,0.875
0.7499,0.7499,0.75
0.66652,0.6457,0.625
0.58323,0.58313,0.5
0.54152,0.5207,0.5
0.4999,0.4999,0.5
0.4999,0.4999,0.5
0.88879,0.88879,0.88889
0.77768,0.77768,0.77778
0.8749,0.8749,0.875
0.8749,0.8749,0.875
0.66657,0.66657,0.66667
0.7499,0.7499,0.75
0.7499,0.7499,0.75
0.85704,0.85704,0.85714
0.85704,0.85704,0.85714
0.85704,0.85704,0.85714
0.55546,0.61101,0.55556
0.66657,0.70823,0.66667
0.6249,0.6249,0.625
0.7499,0.77847,0.75
0.71419,0.71419,0.71429
0.71419,0.71419,0.71429
0.84752,0.83323,0.83333
0.83323,0.83323,0.83333
0.83323,0.83323,0.83333
0.83323,0.83323,0.83333
0.4999,0.55546,0.5
0.66657,0.66657,0.66667
0.4999,0.4999,0.5
0.7499,0.7499,0.75
0.57133,0.58561,0.57143
0.57133,0.57133,0.57143
0.7999,0.7999,0.8
0.67609,0.66657,0.66667
0.66657,0.66657,0.66667
0.66657,0.66657,0.66667
0.83323,0.84752,0.83333
0.7999,0.7999,0.8
0.7999,0.7999,0.8
0.7999,0.7999,0.8
0.7999,0.7999,0.8
0.4999,0.4999,0.5
0.66657,0.66657,0.66667
0.3749,0.41657,0.375
0.7499,0.7499,0.75
0.4999,0.51419,0.5
0.42847,0.42847,0.42857
0.7999,0.7999,0.8
0.5999,0.5999,0.6
0.4999,0.4999,0.5
0.4999,0.4999,0.5
0.83323,0.83323,0.83333
0.66657,0.67609,0.66667
0.5999,0.5999,0.6
0.5999,0.5999,0.6
0.5999,0.5999,0.6
0.85704,0.85704,0.85714
0.77847,0.7499,0.75
0.7499,0.7499,0.75
0.7499,0.7499,0.75
0.7499,0.7499,0.75
0.7499,0.7499,0.75
0.4999,0.4999,0.5
0.66657,0.66657,0.66667
0.33323,0.33323,0.33333
0.7499,0.7499,0.75
0.4999,0.4999,0.5
0.28561,0.31419,0.28571
0.7999,0.7999,0.8
0.5999,0.5999,0.6
0.40942,0.3999,0.4
0.33323,0.33323,0.33333
0.83323,0.83323,0.83333
0.66657,0.66657,0.66667
0.4999,0.4999,0.5
0.3999,0.40942,0.4
0.3999,0.3999,0.4
0.85704,0.85704,0.85714
0.71419,0.71419,0.71429
0.58561,0.57133,0.57143
0.51419,0.4999,0.5
0.4999,0.4999,0.5
0.4999,0.4999,0.5
0.8749,0.8749,0.875
0.7499,0.7499,0.75
0.70823,0.66657,0.66667
0.66657,0.66657,0.66667
0.66657,0.66657,0.66667
0.66657,0.66657,0.66667
0.66657,0.66657,0.66667
0.4999,0.4999,0.5
0.66657,0.66657,0.66667
0.33323,0.33323,0.33333
0.7499,0.7499,0.75
0.4999,0.4999,0.5
0.2499,0.2499,0.25
0.7999,0.7999,0.8
0.5999,0.5999,0.6
0.3999,0.3999,0.4
0.21419,0.1999,0.2
0.83323,0.83323,0.83333
0.66657,0.66657,0.66667
0.4999,0.4999,0.5
0.33323,0.33323,0.33333
0.1999,0.21419,0.2
0.85704,0.85704,0.85714
0.71419,0.71419,0.71429
0.57133,0.57133,0.57143
0.42847,0.42847,0.42857
0.31419,0.28561,0.28571
0.2499,0.2499,0.25
0.8749,0.8749,0.875
0.7499,0.7499,0.75
0.6249,0.6249,0.625
0.4999,0.4999,0.5
0.41657,0.3749,0.375
0.33323,0.33323,0.33333
0.33323,0.33323,0.33333
0.88879,0.88879,0.88889
0.77768,0.77768,0.77778
0.66657,0.66657,0.66667
0.61101,0.55546,0.55556
0.55546,0.4999,0.5
0.4999,0.4999,0.5
0.4999,0.4999,0.5
0.4999,0.4999,0.5
0.8999,0.8999,0.9
0.7999,0.7999,0.8
0.88879,0.88879,0.88889
0.88879,0.88879,0.88889
0.6999,0.6999,0.7
0.77768,0.77768,0.77778
0.77768,0.77768,0.77778
0.8749,0.8749,0.875
0.8749,0.8749,0.875
0.8749,0.8749,0.875
0.5999,0.5999,0.6
0.66657,0.66657,0.66667
0.66657,0.66657,0.66667
0.7499,0.7499,0.75
0.7499,0.7499,0.75
0.7499,0.7499,0.75
0.85704,0.85704,0.85714
0.85704,0.85704,0.85714
0.85704,0.85704,0.85714
0.85704,0.85704,0.85714
0.4999,0.4999,0.5
0.66657,0.66657,0.66667
0.55546,0.55546,0.55556
0.7499,0.7499,0.75
0.6249,0.6249,0.625
0.6249,0.6249,0.625
0.7999,0.7999,0.8
0.71419,0.71419,0.71429
0.71419,0.71419,0.71429
0.71419,0.71419,0.71429
0.83323,0.83323,0.83333
0.83323,0.83323,0.83333
0.83323,0.83323,0.83333
0.83323,0.83323,0.83333
0.83323,0.83323,0.83333
0.4999,0.4999,0.5
0.66657,0.66657,0.66667
0.44434,0.44434,0.44444
0.7499,0.7499,0.75
0.4999,0.4999,0.5
0.4999,0.4999,0.5
0.7999,0.7999,0.8
0.5999,0.5999,0.6
0.57133,0.57133,0.57143
0.57133,0.57133,0.57143
0.83323,0.83323,0.83333
0.66657,0.66657,0.66667
0.66657,0.66657,0.66667
0.66657,0.66657,0.66667
0.66657,0.66657,0.66667
0.85704,0.85704,0.85714
0.7999,0.7999,0.8
0.7999,0.7999,0.8
0.7999,0.7999,0.8
0.7999,0.7999,0.8
0.7999,0.7999,0.8
0.4999,0.4999,0.5
0.66657,0.66657,0.66667
0.33323,0.33323,0.33333
0.7499,0.7499,0.75
0.4999,0.4999,0.5
0.3749,0.3749,0.375
0.7999,0.7999,0.8
0.5999,0.5999,0.6
0.42847,0.42847,0.42857
0.42847,0.42847,0.42857
0.83323,0.83323,0.83333
0.66657,0.66657,0.66667
0.4999,0.4999,0.5
0.4999,0.4999,0.5
0.4999,0.4999,0.5
0.85704,0.85704,0.85714
0.71419,0.71419,0.71429
0.5999,0.5999,0.6
0.5999,0.5999,0.6
0.5999,0.5999,0.6
0.5999,0.5999,0.6
0.8749,0.8749,0.875
0.7499,0.7499,0.75
0.7499,0.7499,0.75
0.7499,0.7499,0.75
0.7499,0.7499,0.75
0.7499,0.7499,0.75
0.7499,0.7499,0.75
0.4999,0.4999,0.5
0.66657,0.66657,0.66667
0.33323,0.33323,0.33333
0.7499,0.7499,0.75
0.4999,0.4999,0.5
0.2499,0.2499,0.25
0.7999,0.7999,0.8
0.5999,0.5999,0.6
0.3999,0.3999,0.4
0.28561,0.28561,0.28571
0.83323,0.83323,0.83333
0.66657,0.66657,0.66667
0.4999,0.4999,0.5
0.33323,0.33323,0.33333
0.33323,0.33323,0.33333
0.85704,0.85704,0.85714
0.71419,0.71419,0.71429
0.57133,0.57133,0.57143
0.42847,0.42847,0.42857
0.3999,0.3999,0.4
0.3999,0.3999,0.4
0.8749,0.8749,0.875
0.7499,0.7499,0.75
0.6249,0.6249,0.625
0.4999,0.4999,0.5
0.4999,0.4999,0.5
0.4999,0.4999,0.5
0.4999,0.4999,0.5
0.88879,0.88879,0.88889
0.77768,0.77768,0.77778
0.66657,0.66657,0.66667
0.66657,0.66657,0.66667
0.66657,0.66657,0.66667
0.66657,0.66657,0.66667
0.66657,0.66657,0.66667
0.66657,0.66657,0.66667
0.4999,0.4999,0.5
0.66657,0.66657,0.66667
0.33323,0.33323,0.33333
0.7499,0.7499,0.75
0.4999,0.4999,0.5
0.2499,0.2499,0.25
0.7999,0.7999,0.8
0.5999,0.5999,0.6
0.3999,0.3999,0.4
0.1999,0.1999,0.2
0.83323,0.83323,0.83333
0.66657,0.66657,0.66667
0.4999,0.4999,0.5
0.33323,0.33323,0.33333
0.16657,0.16657,0.16667
0.85704,0.85704,0.85714
0.71419,0.71419,0.71429
0.57133,0.57133,0.57143
0.42847,0.42847,0.42857
0.28561,0.28561,0.28571
0.1999,0.1999,0.2
0.8749,0.8749,0.875
0.7499,0.7499,0.75
0.6249,0.6249,0.625
0.4999,0.4999,0.5
0.3749,0.3749,0.375
0.2499,0.2499,0.25
0.2499,0.2499,0.25
0.88879,0.88879,0.88889
0.77768,0.77768,0.77778
0.66657,0.66657,0.66667
0.55546,0.55546,0.55556
0.44434,0.44434,0.44444
0.33323,0.33323,0.33333
0.33323,0.33323,0.33333
0.33323,0.33323,0.33333
0.8999,0.8999,0.9
0.7999,0.7999,0.8
0.6999,0.6999,0.7
0.5999,0.5999,0.6
0.4999,0.4999,0.5
0.4999,0.4999,0.5
0.4999,0.4999,0.5
0.4999,0.4999,0.5
0.4999,0.4999,0.5
0,0,0
