action_times,actions,block,button_pressed,key_press,path,queries,responses,rewards,rt,score,simulation_mode,stimulus,time_elapsed,trial_index,trial_id,trial_type,pid
"[7462, 8142, 8917]","[u'up', u'up', u'right']",train_inspect_cost,,,"[0, 2, 6, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'12'], u'time': [858, 3723, 6460]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 40, 24]","[7461, 171, 265]",85.0,"[None, None, None]",,171220,21.0,70262042.0,mouselab-mdp,4
"[5557, 6219, 6794]","[u'down', u'down', u'right']",train_inspect_cost,,,"[0, 4, 8, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'4', u'8', u'16'], u'time': [681, 1355, 3313, 4122]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, -8, 24]","[5556, 165, 60]",4.0,"[None, None, None]",,180372,22.0,51383834.0,mouselab-mdp,4
"[9552, 10431, 11231]","[u'down', u'down', u'right']",train_inspect_cost,,,"[0, 4, 8, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'8', u'15', u'1', u'3', u'2', u'6', u'12', u'11', u'16'], u'time': [536, 1939, 2599, 3378, 4232, 4924, 6017, 6565, 7194, 8499]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, -24, 40]","[9549, 384, 299]",14.0,"[None, None, None]",,193844,23.0,42059704.0,mouselab-mdp,4
"[7469, 8029, 8527]","[u'right', u'right', u'down']",train_inspect_cost,,,"[0, 1, 5, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'8', u'2', u'6', u'12', u'1', u'3', u'5', u'10'], u'time': [999, 1543, 2321, 3264, 3707, 4298, 5143, 5997, 6386]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 24, 24]","[7467, 56, 3]",47.0,"[None, None, None]",,204284,24.0,28351201.0,mouselab-mdp,4
"[23657, 24248, 24880]","[u'left', u'left', u'up']",train_final,,,"[0, 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'5', u'4', u'8', u'3', u'7', u'13'], u'time': [15971, 16633, 17752, 18674, 20106, 21071, 21979]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, 24, 24]","[23656, 96, 129]",33.0,"[None, None, None]",,233277,25.0,59853884.0,mouselab-mdp,4
"[3365, 3964, 4764]","[u'up', u'up', u'right']",train_final,,,"[0, 2, 6, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'12'], u'time': [892, 1708, 2344]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 40, 24]","[3364, 90, 290]",85.0,"[None, None, None]",,239924,26.0,72746612.0,mouselab-mdp,4
"[14547, 15275, 16091]","[u'right', u'right', u'down']",train_final,,,"[0, 1, 5, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'1', u'5', u'3', u'4', u'9', u'10', u'6', u'12', u'11', u'13', u'7', u'14', u'8', u'15', u'16'], u'time': [972, 1762, 2535, 3237, 3881, 4970, 5584, 6691, 7095, 7951, 8507, 8935, 9410, 9940, 10365, 11416]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 8, -8]","[14545, 224, 292]",-8.0,"[None, None, None]",,257948,27.0,36994574.0,mouselab-mdp,4
"[4837, 5541, 6404]","[u'down', u'down', u'right']",train_final,,,"[0, 4, 8, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'8', u'16'], u'time': [964, 2040, 3149, 3718]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 24, 40]","[4835, 197, 361]",84.0,"[None, None, None]",,266252,28.0,45031769.0,mouselab-mdp,4
"[8130, 8865, 9593]","[u'right', u'right', u'down']",train_final,,,"[0, 1, 5, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'8', u'2', u'3', u'6', u'1', u'5', u'10'], u'time': [801, 1406, 2163, 2840, 3445, 5115, 6032, 6805]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 40, 24]","[8129, 238, 233]",64.0,"[None, None, None]",,277684,29.0,96703103.0,mouselab-mdp,4
"[14052, 14714, 15274]","[u'left', u'left', u'up']",test,,,"[0, 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'4', u'1', u'3', u'7', u'14', u'8', u'6', u'5', u'10', u'9', u'13'], u'time': [1712, 2441, 4420, 4985, 5594, 6094, 7145, 8310, 9268, 9890, 10474, 11302]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, -24, 8]","[14050, 171, 59]",-4.0,"[None, None, None]",,303596,30.0,535564.0,mouselab-mdp,4
"[4513, 5095, 5639]","[u'right', u'right', u'down']",test,,,"[0, 1, 5, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'2', u'5', u'10'], u'time': [1116, 1739, 2443, 2887, 3441]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 8, 24]","[4511, 91, 47]",35.0,"[None, None, None]",,311228,31.0,24503667.0,mouselab-mdp,4
"[4745, 5384, 6087]","[u'down', u'down', u'left']",test,,,"[0, 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'8', u'16', u'15'], u'time': [1511, 2168, 3056, 3684]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[40, -8, 24]","[4743, 142, 178]",52.0,"[None, None, None]",,319148,32.0,38294759.0,mouselab-mdp,4
"[3907, 4560, 5378]","[u'right', u'right', u'up']",test,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'5', u'10', u'9'], u'time': [1048, 1780, 2314, 2911]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[40, -8, 24]","[3906, 145, 302]",52.0,"[None, None, None]",,326412,33.0,72537414.0,mouselab-mdp,4
"[13070, 13676, 14285]","[u'down', u'down', u'left']",test,,,"[0, 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'12', u'11', u'3', u'7', u'14', u'13', u'8', u'4', u'16', u'15', u'1', u'5', u'10', u'9'], u'time': [588, 1491, 1925, 2521, 3308, 4661, 5189, 5753, 6477, 7372, 8112, 8670, 10236, 10661, 11150, 11776]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-24, 24, 24]","[13068, 114, 91]",8.0,"[None, None, None]",,342524,34.0,99626671.0,mouselab-mdp,4
"[4372, 5035, 5706]","[u'down', u'down', u'left']",test,,,"[0, 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'8', u'16', u'15'], u'time': [718, 1325, 2064, 3298]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[40, 24, 8]","[4371, 161, 167]",68.0,"[None, None, None]",,350164,35.0,55380963.0,mouselab-mdp,4
"[7561, 8134, 8680]","[u'up', u'up', u'left']",test,,,"[0, 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'3', u'2', u'6', u'11', u'12'], u'time': [801, 1390, 2064, 2655, 3425, 4111, 6448]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 24, 24]","[7559, 79, 24]",65.0,"[None, None, None]",,360707,36.0,57384814.0,mouselab-mdp,4
"[8174, 8877, 9556]","[u'right', u'right', u'up']",test,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'5', u'10', u'2', u'3', u'4', u'6', u'12', u'9'], u'time': [1016, 1788, 2314, 3239, 3883, 4468, 5789, 6382, 6947]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, -24, 24]","[8173, 201, 182]",15.0,"[None, None, None]",,371988,37.0,99931963.0,mouselab-mdp,4
"[12127, 12758, 13438]","[u'left', u'left', u'down']",test,,,"[0, 3, 7, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'4', u'5', u'8', u'10', u'9', u'16', u'15', u'2', u'3', u'7', u'13', u'14'], u'time': [1671, 2527, 3133, 3761, 4655, 5195, 6071, 7048, 8046, 9173, 9944, 10420, 11026]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 8, 24]","[12126, 136, 181]",43.0,"[None, None, None]",,387339,38.0,59523634.0,mouselab-mdp,4
"[18467, 19083, 19675]","[u'left', u'left', u'up']",test,,,"[0, 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'5', u'3', u'4', u'2', u'6', u'8', u'12', u'11', u'15', u'16', u'10', u'9', u'7', u'14', u'13'], u'time': [1565, 2404, 3449, 4674, 5645, 6367, 6955, 9952, 10497, 11539, 12125, 13082, 14779, 15624, 16353, 16968]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, 24, 24]","[18466, 116, 75]",24.0,"[None, None, None]",,408651,39.0,8929385.0,mouselab-mdp,4
"[11427, 13953, 14481]","[u'left', u'left', u'down']",test,,,"[0, 3, 7, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'5', u'9', u'10', u'8', u'4', u'16', u'2', u'3', u'7', u'14', u'13'], u'time': [1424, 1989, 2979, 3440, 4288, 4695, 5177, 5952, 6767, 8281, 9582, 10345]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 8, 8]","[11425, 2007, 19]",12.0,"[None, None, None]",,425378,40.0,84675731.0,mouselab-mdp,4
"[3626, 4248, 4817]","[u'right', u'right', u'up']",test,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'5', u'10', u'9'], u'time': [1008, 1538, 2087, 2616]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 24, 8]","[3625, 125, 43]",36.0,"[None, None, None]",,431844,41.0,88280221.0,mouselab-mdp,4
"[13876, 14411, 15018]","[u'right', u'right', u'up']",test,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'12', u'11', u'4', u'8', u'16', u'15', u'1', u'5', u'10', u'9', u'3', u'7', u'13', u'14'], u'time': [855, 1684, 2121, 3032, 3912, 4851, 5324, 6202, 7358, 8085, 9475, 10023, 10693, 11281, 11806, 12299]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, -8, 8]","[13874, 32, 92]",8.0,"[None, None, None]",,448675,42.0,94001322.0,mouselab-mdp,4
"[4384, 6751, 7367]","[u'right', u'right', u'up']",test,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'5', u'10', u'9'], u'time': [1288, 1818, 2317, 3254]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[40, -8, 24]","[4383, 1868, 116]",52.0,"[None, None, None]",,458868,43.0,32778640.0,mouselab-mdp,4
"[5342, 5908, 6564]","[u'up', u'up', u'right']",test,,,"[0, 2, 6, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'3', u'2', u'6', u'12', u'11'], u'time': [679, 1565, 2264, 3349, 3801, 4410]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 24, 8]","[5340, 60, 136]",50.0,"[None, None, None]",,467371,44.0,64729486.0,mouselab-mdp,4
"[3503, 4085, 5574]","[u'up', u'up', u'right']",test,,,"[0, 2, 6, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'12', u'11'], u'time': [809, 1299, 1766, 2641]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 8, 24]","[3501, 65, 971]",36.0,"[None, None, None]",,474587,45.0,31080216.0,mouselab-mdp,4
"[5335, 6651, 7165]","[u'left', u'left', u'down']",test,,,"[0, 3, 7, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'5', u'9', u'3', u'7', u'13', u'14'], u'time': [768, 1250, 1748, 2512, 3088, 3579, 4350]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 8, 8]","[5333, 824, 20]",33.0,"[None, None, None]",,483611,46.0,46156062.0,mouselab-mdp,4
"[13152, 13671, 14270]","[u'left', u'left', u'up']",test,,,"[0, 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'5', u'4', u'8', u'3', u'7', u'13', u'14', u'6', u'2', u'11', u'12'], u'time': [645, 1050, 1761, 2155, 3154, 3994, 4503, 5160, 8486, 8927, 9772, 11636]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[40, 8, -24]","[13151, 24, 90]",12.0,"[None, None, None]",,499595,47.0,49196213.0,mouselab-mdp,4
"[7005, 7635, 8243]","[u'left', u'left', u'up']",test,,,"[0, 3, 7, 13]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'5', u'4', u'2', u'3', u'7', u'13', u'14'], u'time': [901, 1345, 2300, 3042, 3550, 4446, 5048, 5726]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, 24, 24]","[7002, 132, 91]",32.0,"[None, None, None]",,510171,48.0,82614269.0,mouselab-mdp,4
"[4674, 5265, 5976]","[u'up', u'up', u'right']",test,,,"[0, 2, 6, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'12', u'11'], u'time': [825, 1428, 3069, 3703]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 8, 24]","[4671, 93, 189]",52.0,"[None, None, None]",,519276,49.0,39606546.0,mouselab-mdp,4
"[20097, 21639, 24623]","[u'up', u'up', u'left']",train_basic,,,"[0, 2, 6, 11]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-24, 8, 24]","[20093, 1020, 2471]",8.0,"[None, None, None]",,27250,0.0,68369474.0,mouselab-mdp,5
"[13861, 15085, 16116]","[u'down', u'down', u'right']",train_basic,,,"[0, 4, 8, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, -8, 24]","[13858, 709, 510]",24.0,"[None, None, None]",,46777,1.0,1660436.0,mouselab-mdp,5
"[3591, 4448, 5703]","[u'right', u'right', u'down']",train_basic,,,"[0, 1, 5, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[8, 40, 40]","[3587, 338, 743]",88.0,"[None, None, None]",,55329,2.0,51676940.0,mouselab-mdp,5
"[4275, 5403, 7147]","[u'right', u'right', u'down']",train_basic,,,"[0, 1, 5, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 24, 40]","[4273, 621, 1231]",88.0,"[None, None, None]",,65105,3.0,78476840.0,mouselab-mdp,5
"[7465, 8321, 9169]","[u'down', u'down', u'left']",train_basic,,,"[0, 4, 8, 15]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, 40, 24]","[7463, 338, 336]",56.0,"[None, None, None]",,77049,4.0,68013151.0,mouselab-mdp,5
"[2932, 3698, 4402]","[u'down', u'down', u'right']",train_basic,,,"[0, 4, 8, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, 8, 24]","[2927, 246, 183]",56.0,"[None, None, None]",,84241,5.0,54323171.0,mouselab-mdp,5
"[17911, 18727, 19535]","[u'up', u'up', u'right']",train_basic,,,"[0, 2, 6, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[24, -24, 24]","[17909, 304, 294]",24.0,"[None, None, None]",,107937,6.0,49684326.0,mouselab-mdp,5
"[5621, 6437, 7317]","[u'up', u'up', u'right']",train_basic,,,"[0, 2, 6, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[40, 24, 24]","[5620, 307, 370]",88.0,"[None, None, None]",,117785,7.0,59004648.0,mouselab-mdp,5
"[2506, 3250, 3962]","[u'up', u'up', u'right']",train_basic,,,"[0, 2, 6, 12]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[40, 8, 8]","[2502, 226, 204]",56.0,"[None, None, None]",,124369,8.0,92822686.0,mouselab-mdp,5
"[5287, 6031, 6735]","[u'down', u'down', u'right']",train_basic,,,"[0, 4, 8, 16]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[40, 24, 8]","[5285, 232, 184]",72.0,"[None, None, None]",,134057,9.0,78364665.0,mouselab-mdp,5
"[7636, 8836, 9884]","[u'right', u'right', u'up']",train_hidden,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, 8, -8]","[7633, 682, 529]",-8.0,"[None, None, None]",,148593,10.0,45350617.0,mouselab-mdp,5
"[2035, 4084, 5339]","[u'right', u'right', u'up']",train_hidden,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-24, 8, 24]","[2032, 1529, 733]",8.0,"[None, None, None]",,156561,11.0,59411684.0,mouselab-mdp,5
"[1106, 2034, 3090]","[u'right', u'right', u'up']",train_hidden,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-24, -40, -8]","[1104, 420, 544]",-72.0,"[None, None, None]",,162177,12.0,45984166.0,mouselab-mdp,5
"[408, 1232, 2112]","[u'right', u'right', u'up']",train_hidden,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, 8, -24]","[404, 310, 372]",-24.0,"[None, None, None]",,166712,13.0,91784091.0,mouselab-mdp,5
"[461, 1245, 1933]","[u'right', u'right', u'up']",train_hidden,,,"[0, 1, 5, 9]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-24, -24, 8]","[458, 268, 171]",-40.0,"[None, None, None]",,171120,14.0,91105226.0,mouselab-mdp,5
"[35500, 36292, 37084]","[u'right', u'right', u'down']",train_inspector,,,"[0, 1, 5, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'6', u'12', u'11', u'3', u'13', u'7', u'14', u'15', u'4', u'8', u'16', u'1', u'5', u'9', u'10'], u'time': [13855, 16113, 17002, 17917, 18919, 19652, 21853, 22447, 24085, 24939, 25589, 26309, 28990, 29714, 30954, 31981]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, 8, 40]","[35497, 270, 279]",40.0,"[None, None, None]",,212513,15.0,30348064.0,mouselab-mdp,5
"[29856, 30608, 31479]","[u'left', u'left', u'down']",train_inspector,,,"[0, 3, 7, 14]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'11', u'6', u'12', u'2', u'13', u'7', u'14', u'3', u'1', u'9', u'5', u'10', u'4', u'8', u'15', u'16'], u'time': [2942, 3636, 4301, 5819, 6616, 7315, 8052, 8842, 9756, 10822, 11435, 11993, 16192, 16953, 17614, 18530]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[40, -8, -8]","[29853, 243, 349]",24.0,"[None, None, None]",,246312,16.0,18127994.0,mouselab-mdp,5
"[19508, 20228, 20868]","[u'right', u'right', u'down']",train_inspector,,,"[0, 1, 5, 10]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'11', u'6', u'12', u'2', u'13', u'7', u'14', u'3', u'1', u'9', u'5', u'10', u'4', u'8', u'16', u'15'], u'time': [2389, 3555, 4093, 4897, 6500, 7575, 8140, 8961, 9933, 12147, 13200, 13851, 16313, 16975, 17474, 18317]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,"[-8, 8, 40]","[19506, 209, 132]",40.0,"[None, None, None]",,269736,17.0,79687125.0,mouselab-mdp,5
