pid,assignment_id,worker_id
102,35USIKEBNRG8TP7XE106TU8O249N6B,A3AY0315YWWNXY
103,3CFVK00FWLLI5P4C2OKRG24ZX9G6LZ,A3BCKNE5CWHODZ
104,3H7XDTSHKCR0DC5HIF0F14Y4PUGWGD,A3BHWT813QZU1W
105,3MYYFCXHJ37O4AMX89UW6CFD51HG4B,A3CWYWKQXX4RIZ
106,3SEPORI8WNZ3XGXJ72SC4MHJ818AZ6,A3DPNV0JU8L96T
107,30OG32W0SUBC640CKJJ45I01J2XNEW,A3DURBBCP9TWJ3
108,3UWN2HHPUY5DGN5ULE39UZ4GKTASN6,A3ET7CEGM3WCQ3
109,3CFJTT4SXTQZJOAB0VS6U0C3BG17IG,A3EWJMM259R7Y1
110,3W8CV64QJ2Z31CNK9A858K2U6TC9H3,A3G519IAEWW2RY
111,39DD6S19JPB6NTEVN7UY057ATGEZEY,A3I7G2JAKO15P7
112,3HMIGG0U4L6P92UZEI6FUO2MCJ2Y8X,A3ITZNJQUTIZ4C
113,3MRNMEIQW56HQYJRCBS5M8EREVZDLU,A3KFPUINH8E30A
114,3KJYX6QCM9BXPPVD0BGMCF76ADUVJ5,A3LV60O7E3XAN4
115,3WT783CTPBHV8XR1L280OZ04H17CB4,A3LXHPCQ28ORRA
116,3LEP4MGT3G05DPXFLY3B85IM21JBD3,A3MTXNYW98TKV
117,3FTF2T8WLRILY2I949U59NCHLHN9W1,A3MY3I4G92Y1VM
118,3EFVCAY5L39ZEDZ0SI5CK1NYZFW8JG,A3NGTVCJ040MPC
119,3LOTDFNYA7ZUZC9M7VUXJJYSOFGFWX,A3PTFE5MJV5DU1
120,3A9AA95ATWMCD6JWPX3T5DZJ6O0P5U,A3Q05XZVRDA1OO
121,3LEP4MGT3G05DPXFLY3B85IM21JBD3,A3QFNH3XERDA8
122,323Q6SJS8IGC2MEXCW8XIGO59R5FHZ,A3UI749SMX6NPQ
123,3XCC1ODXDLBMI5I9MHVL8JUP32BRQ1,A3UP7JZIG0EVB6
124,3K9FOBBF2HJQCAA41568IDQLSZYLNH,A3UPZ88FI1EJC
125,3TOK3KHVJTI9FALEYQ5BEX8PNP3O7V,A46DGMYAWYN1
126,3DZQRBDBSLF6CJCK3VJULL6AFCG3SY,A4A4B0PUT0O8V
127,3B837J3LDOWYVLXMELKQ3J9QLQVSRQ,A54V8QH7MMHUV
128,34Z02EIMISDBARQ29861TS4PEJE0TT,A5TIG718GB7IM
129,3XUHV3NRVKYK0PL86KVOW4XSKXWH5N,A734Z9YL5K6DI
130,38JBBYETQOAQKWQ62E4869U1SL2E4S,A74PT3GRDMEZ
131,3IO1LGZLK9XNQIKT8ZBNBXITD9A868,A8FUMDQFBKMXR
132,3XIQGXAUMC8W9JZ6ZHS7XAZIZT3X74,A96KOD7O7Q7M1
133,3FDJT1UU748B2FMGC5YL9WDKCEU5K9,AAEUCWB8545TK
134,3Y9N9SS8LYB0AUT265O5QMKAE96D3E,AAPVJFYLS6D4D
135,3BQU611VFPKAM651BYKDV346NG0999,ABA53R0YZPI98
136,3180JW2OT4CGRVGYUKY98HD7XPV5JB,AC1220WIHUBMR
137,3G5F9DBFOPX1YJ0NCBD102RRXLQVH0,ACGHHDT7RY1AH
