key_press,rt,time_elapsed,trial_type,pid
32.0,12928,308419,text,89
32.0,32133,32172,text,90
32.0,9475,42703,text,90
32.0,4795,48510,text,90
32.0,5720,82144,text,90
32.0,1646,358223,text,90
32.0,11157,370423,text,90
32.0,8200,8210,text,91
32.0,41431,50645,text,91
32.0,2354,54011,text,91
32.0,13478,105240,text,91
32.0,1359,323772,text,91
32.0,8321,333105,text,91
32.0,21474,21482,text,92
32.0,15888,38374,text,92
32.0,5615,44997,text,92
32.0,5029,72628,text,92
32.0,1493,294885,text,92
32.0,8096,303990,text,92
32.0,86797,86812,text,93
32.0,28064,115896,text,93
32.0,15496,132397,text,93
32.0,21938,222620,text,93
32.0,1455,426063,text,93
32.0,8251,435325,text,93
32.0,13888,13899,text,94
32.0,15923,30831,text,94
32.0,7313,39157,text,94
32.0,21126,84524,text,94
32.0,4534,211365,text,94
32.0,15044,227421,text,94
32.0,20622,20633,text,95
32.0,22986,44637,text,95
32.0,7709,53349,text,95
32.0,16222,102621,text,95
32.0,2413,360452,text,95
32.0,9428,370892,text,95
32.0,14733,14741,text,96
32.0,18239,33986,text,96
32.0,4669,39664,text,96
32.0,9638,97345,text,96
32.0,1940,233471,text,96
32.0,11502,245983,text,96
32.0,20243,20282,text,97
32.0,22802,44101,text,97
32.0,8547,53650,text,97
32.0,25673,111989,text,97
32.0,2052,2461016,text,97
32.0,10339,2472366,text,97
32.0,609956,609971,text,98
32.0,58859,669845,text,98
32.0,6410,677260,text,98
32.0,13676,737867,text,98
32.0,2913,954138,text,98
32.0,8801,963950,text,98
32.0,62607,62614,text,99
32.0,163364,226987,text,99
32.0,2484,230474,text,99
32.0,16469,270362,text,99
32.0,2854,390146,text,99
32.0,14185,405338,text,99
32.0,22401,22415,text,100
39.0,1917,25337,text,100
32.0,2642,28981,text,100
32.0,7750,57543,text,100
32.0,3087,1010183,text,100
32.0,4613,1015802,text,100
32.0,12796,12806,text,101
32.0,22763,36585,text,101
32.0,4616,42218,text,101
32.0,21299,91098,text,101
32.0,1861,211672,text,101
32.0,6246,218930,text,101
32.0,1995,2001,text,102
32.0,1275,4278,text,102
32.0,846,6125,text,102
32.0,1103,20082,text,102
32.0,9023,310467,text,102
32.0,1013,312483,text,102
32.0,14809,14820,text,103
32.0,14041,29865,text,103
32.0,8969,39841,text,103
32.0,13788,76409,text,103
32.0,3006,189958,text,103
32.0,9138,200103,text,103
32.0,13575,13585,text,104
32.0,740291,754887,text,104
32.0,6646,762549,text,104
32.0,20680,806243,text,104
32.0,1643,958865,text,104
32.0,11875,971753,text,104
32.0,30091,30104,text,105
32.0,17942,49063,text,105
32.0,7382,57449,text,105
32.0,15561,122688,text,105
32.0,1583,274934,text,105
32.0,12428,288374,text,105
32.0,2962,2997,text,106
32.0,2018,6045,text,106
32.0,2507,9572,text,106
32.0,12882,67354,text,106
32.0,954,365386,text,106
32.0,5520,371923,text,106
32.0,29149,29163,text,107
32.0,27516,57696,text,107
32.0,8234,66936,text,107
32.0,36107,146212,text,107
32.0,1303,574030,text,107
32.0,16182,591222,text,107
32.0,43120,43136,text,108
32.0,27630,71789,text,108
32.0,9445,82272,text,108
32.0,35516,204492,text,108
32.0,3763,502214,text,108
32.0,19679,522918,text,108
32.0,21776,21873,text,109
32.0,50176,73086,text,109
32.0,4511,78617,text,109
32.0,8561,116840,text,109
32.0,2518,385054,text,109
32.0,15561,401657,text,109
32.0,23497,23505,text,110
32.0,28576,53089,text,110
32.0,12702,66792,text,110
32.0,40424,172077,text,110
32.0,5871,450613,text,110
32.0,29507,481127,text,110
32.0,22958,22966,text,111
32.0,28322,52322,text,111
32.0,5397,58730,text,111
32.0,13989,88102,text,111
32.0,1943,385365,text,111
32.0,8941,395386,text,111
32.0,9563,9569,text,112
32.0,12960,23532,text,112
32.0,7225,31761,text,112
32.0,3764,64303,text,112
32.0,1873,225697,text,112
32.0,7895,234595,text,112
32.0,7206,7227,text,113
32.0,12177,20423,text,113
32.0,3876,25318,text,113
32.0,5085,55640,text,113
32.0,1049,167573,text,113
32.0,3493,172093,text,113
38.0,15300,15313,text,114
32.0,20981,37296,text,114
32.0,7826,46127,text,114
32.0,12647,76543,text,114
32.0,3287,408973,text,114
32.0,19476,429455,text,114
32.0,18173,18189,text,115
32.0,20163,39363,text,115
32.0,2061,42427,text,115
32.0,10398,96219,text,115
32.0,1156,235849,text,115
32.0,5569,242426,text,115
122.0,7696,7706,text,116
32.0,19022,27730,text,116
32.0,6442,35174,text,116
32.0,10540,105722,text,116
32.0,1448,234170,text,116
32.0,8584,243760,text,116
32.0,10188,10198,text,117
32.0,5892,17096,text,117
32.0,5866,23970,text,117
32.0,12926,81772,text,117
32.0,1418,222326,text,117
32.0,9466,232798,text,117
