key_press,rt,time_elapsed,trial_type,pid
32.0,4951,20349,text,49
32.0,9439,30793,text,49
32.0,3494,8252,text,50
32.0,7444,16699,text,50
32.0,2717,20420,text,50
32.0,15698,37171,text,50
32.0,7900,46083,text,50
32.0,4326,51413,text,50
32.0,14834,81835,text,50
32.0,1474,3916,text,51
32.0,4038,8959,text,51
32.0,875,10839,text,51
32.0,2290,80018,text,51
32.0,1493,82512,text,51
32.0,643,84156,text,51
32.0,6576,131138,text,51
32.0,32476,34769,text,52
32.0,1413,37187,text,52
32.0,739,38927,text,52
32.0,2512,53921,text,52
32.0,68601,121659,text,53
32.0,25269,147932,text,53
32.0,10578,159515,text,53
32.0,74456,260594,text,53
32.0,14921,26494,text,53
32.0,22742,50242,text,53
32.0,22800,74058,text,53
32.0,12412,33172,text,54
32.0,9395,43574,text,54
32.0,2279,46876,text,54
