p_rdata,action_times,actions,beliefs,correct,delays,information_used_correctly,meta_actions,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,time_elapsed,trial_index,trial_id,trial_type,view_history,pid
,,,,,,,,,,,,,,149013,,149015,,,instructions,"[{""page_index"":0,""viewing_time"":28806},{""page_index"":1,""viewing_time"":5687},{""page_index"":0,""viewing_time"":27200},{""page_index"":1,""viewing_time"":45416},{""page_index"":2,""viewing_time"":41904}]",28
,,,,,,,,,,,,,,47097,,47101,,,instructions,"[{""page_index"":0,""viewing_time"":13219},{""page_index"":1,""viewing_time"":25627},{""page_index"":2,""viewing_time"":8250}]",29
,,,,,,,,,,,,,,156891,,156895,,,instructions,"[{""page_index"":0,""viewing_time"":77064},{""page_index"":1,""viewing_time"":21124},{""page_index"":2,""viewing_time"":58698}]",30
,,,,,,,,,,,,,,167207,,399343,,,instructions,"[{""page_index"":0,""viewing_time"":46402},{""page_index"":1,""viewing_time"":90552},{""page_index"":2,""viewing_time"":13801},{""page_index"":1,""viewing_time"":10040},{""page_index"":2,""viewing_time"":6410}]",30
,,,,,,,,,,,,,,16413,,464755,,,instructions,"[{""page_index"":0,""viewing_time"":4266},{""page_index"":1,""viewing_time"":8929},{""page_index"":2,""viewing_time"":3217}]",30
,,,,,,,,,,,,,,11259,,496207,,,instructions,"[{""page_index"":0,""viewing_time"":2928},{""page_index"":1,""viewing_time"":6375},{""page_index"":2,""viewing_time"":1954}]",30
,,,,,,,,,,,,,,96921,,96922,,,instructions,"[{""page_index"":0,""viewing_time"":47680},{""page_index"":1,""viewing_time"":32469},{""page_index"":2,""viewing_time"":16772}]",31
,,,,,,,,,,,,,,99798,,99799,,,instructions,"[{""page_index"":0,""viewing_time"":39936},{""page_index"":1,""viewing_time"":10019},{""page_index"":0,""viewing_time"":13702},{""page_index"":1,""viewing_time"":5470},{""page_index"":2,""viewing_time"":30670}]",32
,,,,,,,,,,,,,,59012,,195111,,,instructions,"[{""page_index"":0,""viewing_time"":27066},{""page_index"":1,""viewing_time"":27842},{""page_index"":2,""viewing_time"":4103}]",32
,,,,,,,,,,,,,,46051,,46053,,,instructions,"[{""page_index"":0,""viewing_time"":19184},{""page_index"":1,""viewing_time"":17068},{""page_index"":2,""viewing_time"":9798}]",33
,,,,,,,,,,,,,,119616,,119618,,,instructions,"[{""page_index"":0,""viewing_time"":62308},{""page_index"":1,""viewing_time"":34031},{""page_index"":2,""viewing_time"":23276}]",34
,,,,,,,,,,,,,,105553,,105553,,,instructions,"[{""page_index"":0,""viewing_time"":38294},{""page_index"":1,""viewing_time"":48628},{""page_index"":2,""viewing_time"":18631}]",35
,,,,,,,,,,,,,,45451,,45453,,,instructions,"[{""page_index"":0,""viewing_time"":18058},{""page_index"":1,""viewing_time"":14496},{""page_index"":2,""viewing_time"":12896}]",36
,,,,,,,,,,,,,,169659,,169661,,,instructions,"[{""page_index"":0,""viewing_time"":40933},{""page_index"":1,""viewing_time"":75446},{""page_index"":2,""viewing_time"":40018},{""page_index"":1,""viewing_time"":11485},{""page_index"":2,""viewing_time"":1776}]",37
,,,,,,,,,,,,,,100398,,100399,,,instructions,"[{""page_index"":0,""viewing_time"":39366},{""page_index"":1,""viewing_time"":36714},{""page_index"":2,""viewing_time"":24316}]",38
,,,,,,,,,,,,,,68178,,68178,,,instructions,"[{""page_index"":0,""viewing_time"":27225},{""page_index"":1,""viewing_time"":26110},{""page_index"":2,""viewing_time"":14842}]",39
,,,,,,,,,,,,,,119277,,119279,,,instructions,"[{""page_index"":0,""viewing_time"":49474},{""page_index"":1,""viewing_time"":44736},{""page_index"":2,""viewing_time"":25067}]",40
,,,,,,,,,,,,,,95884,,95886,,,instructions,"[{""page_index"":0,""viewing_time"":64226},{""page_index"":1,""viewing_time"":23214},{""page_index"":2,""viewing_time"":8443}]",41
,,,,,,,,,,,,,,77881,,203224,,,instructions,"[{""page_index"":0,""viewing_time"":21793},{""page_index"":1,""viewing_time"":27754},{""page_index"":2,""viewing_time"":28333}]",41
,,,,,,,,,,,,,,109495,,109497,,,instructions,"[{""page_index"":0,""viewing_time"":60368},{""page_index"":1,""viewing_time"":29258},{""page_index"":2,""viewing_time"":19868}]",42
,,,,,,,,,,,,,,23801,,153690,,,instructions,"[{""page_index"":0,""viewing_time"":11108},{""page_index"":1,""viewing_time"":1153},{""page_index"":0,""viewing_time"":9352},{""page_index"":1,""viewing_time"":1530},{""page_index"":2,""viewing_time"":658}]",42
,,,,,,,,,,,,,,9397,,187098,,,instructions,"[{""page_index"":0,""viewing_time"":2997},{""page_index"":1,""viewing_time"":2400},{""page_index"":0,""viewing_time"":708},{""page_index"":1,""viewing_time"":580},{""page_index"":0,""viewing_time"":697},{""page_index"":1,""viewing_time"":1375},{""page_index"":2,""viewing_time"":640}]",42
,,,,,,,,,,,,,,167120,,167120,,,instructions,"[{""page_index"":0,""viewing_time"":111077},{""page_index"":1,""viewing_time"":36838},{""page_index"":2,""viewing_time"":19204}]",43
,,,,,,,,,,,,,,22579,,22579,,,instructions,"[{""page_index"":0,""viewing_time"":8788},{""page_index"":1,""viewing_time"":4944},{""page_index"":2,""viewing_time"":8846}]",44
,,,,,,,,,,,,,,23774,,64306,,,instructions,"[{""page_index"":0,""viewing_time"":6620},{""page_index"":1,""viewing_time"":10126},{""page_index"":2,""viewing_time"":7028}]",44
,,,,,,,,,,,,,,60782,,60783,,,instructions,"[{""page_index"":0,""viewing_time"":32473},{""page_index"":1,""viewing_time"":9716},{""page_index"":2,""viewing_time"":18592}]",45
,,,,,,,,,,,,,,59145,,153175,,,instructions,"[{""page_index"":0,""viewing_time"":23065},{""page_index"":1,""viewing_time"":21672},{""page_index"":2,""viewing_time"":14407}]",45
,,,,,,,,,,,,,,52540,,52542,,,instructions,"[{""page_index"":0,""viewing_time"":22934},{""page_index"":1,""viewing_time"":19974},{""page_index"":2,""viewing_time"":9631}]",46
,,,,,,,,,,,,,,65396,,65398,,,instructions,"[{""page_index"":0,""viewing_time"":24725},{""page_index"":1,""viewing_time"":30890},{""page_index"":2,""viewing_time"":9780}]",47
,,,,,,,,,,,,,,107309,,107310,,,instructions,"[{""page_index"":0,""viewing_time"":42671},{""page_index"":1,""viewing_time"":42426},{""page_index"":2,""viewing_time"":22209}]",48
,,,,,,,,,,,,,,9871,,153201,,,instructions,"[{""page_index"":0,""viewing_time"":3991},{""page_index"":1,""viewing_time"":5307},{""page_index"":2,""viewing_time"":572}]",48
,,,,,,,,,,,,,,38953,,38953,,,instructions,"[{""page_index"":0,""viewing_time"":12296},{""page_index"":1,""viewing_time"":13976},{""page_index"":2,""viewing_time"":12680}]",49
,,,,,,,,,,,,,,67658,,132533,,,instructions,"[{""page_index"":0,""viewing_time"":10077},{""page_index"":1,""viewing_time"":21400},{""page_index"":2,""viewing_time"":9532},{""page_index"":1,""viewing_time"":525},{""page_index"":0,""viewing_time"":19203},{""page_index"":1,""viewing_time"":4916},{""page_index"":2,""viewing_time"":2004}]",49
,,,,,,,,,,,,,,281595,,281596,,,instructions,"[{""page_index"":0,""viewing_time"":147666},{""page_index"":1,""viewing_time"":95151},{""page_index"":2,""viewing_time"":16451},{""page_index"":1,""viewing_time"":14177},{""page_index"":2,""viewing_time"":8149}]",50
,,,,,,,,,,,,,,76572,,384710,,,instructions,"[{""page_index"":0,""viewing_time"":34104},{""page_index"":1,""viewing_time"":26866},{""page_index"":2,""viewing_time"":15601}]",50
,,,,,,,,,,,,,,73897,,73898,,,instructions,"[{""page_index"":0,""viewing_time"":27448},{""page_index"":1,""viewing_time"":22311},{""page_index"":2,""viewing_time"":24136}]",51
,,,,,,,,,,,,,,152048,,258816,,,instructions,"[{""page_index"":0,""viewing_time"":68155},{""page_index"":1,""viewing_time"":73592},{""page_index"":2,""viewing_time"":10299}]",51
,,,,,,,,,,,,,,31975,,308183,,,instructions,"[{""page_index"":0,""viewing_time"":20057},{""page_index"":1,""viewing_time"":8247},{""page_index"":2,""viewing_time"":3670}]",51
,,,,,,,,,,,,,,111415,,111417,,,instructions,"[{""page_index"":0,""viewing_time"":52145},{""page_index"":1,""viewing_time"":42556},{""page_index"":2,""viewing_time"":16713}]",52
,,,,,,,,,,,,,,55482,,55488,,,instructions,"[{""page_index"":0,""viewing_time"":35637},{""page_index"":1,""viewing_time"":9492},{""page_index"":2,""viewing_time"":10344}]",53
,,,,,,,,,,,,,,63982,,159579,,,instructions,"[{""page_index"":0,""viewing_time"":21275},{""page_index"":1,""viewing_time"":25066},{""page_index"":2,""viewing_time"":17640}]",53
,,,,,,,,,,,,,,27086,,223293,,,instructions,"[{""page_index"":0,""viewing_time"":5508},{""page_index"":1,""viewing_time"":18348},{""page_index"":2,""viewing_time"":3229}]",53
,,,,,,,,,,,,,,119145,,356184,,,instructions,"[{""page_index"":0,""viewing_time"":62963},{""page_index"":1,""viewing_time"":33548},{""page_index"":2,""viewing_time"":22631}]",53
,,,,,,,,,,,,,,131921,,131923,,,instructions,"[{""page_index"":0,""viewing_time"":63374},{""page_index"":1,""viewing_time"":47432},{""page_index"":2,""viewing_time"":21113}]",54
,,,,,,,,,,,,,,144299,,144301,,,instructions,"[{""page_index"":0,""viewing_time"":58894},{""page_index"":1,""viewing_time"":51181},{""page_index"":2,""viewing_time"":34223}]",55
,,,,,,,,,,,,,,144930,,353914,,,instructions,"[{""page_index"":0,""viewing_time"":63252},{""page_index"":1,""viewing_time"":35888},{""page_index"":0,""viewing_time"":24025},{""page_index"":1,""viewing_time"":9308},{""page_index"":2,""viewing_time"":12456}]",55
,,,,,,,,,,,,,,86683,,86685,,,instructions,"[{""page_index"":0,""viewing_time"":31564},{""page_index"":1,""viewing_time"":32924},{""page_index"":2,""viewing_time"":22195}]",56
,,,,,,,,,,,,,,49616,,49618,,,instructions,"[{""page_index"":0,""viewing_time"":20641},{""page_index"":1,""viewing_time"":15207},{""page_index"":2,""viewing_time"":13766}]",57
,,,,,,,,,,,,,,149926,,149926,,,instructions,"[{""page_index"":0,""viewing_time"":71729},{""page_index"":1,""viewing_time"":43294},{""page_index"":2,""viewing_time"":34902}]",58
,,,,,,,,,,,,,,165559,,165560,,,instructions,"[{""page_index"":0,""viewing_time"":82096},{""page_index"":1,""viewing_time"":51310},{""page_index"":2,""viewing_time"":32149}]",59
,,,,,,,,,,,,,,227888,,227890,,,instructions,"[{""page_index"":0,""viewing_time"":92679},{""page_index"":1,""viewing_time"":98648},{""page_index"":2,""viewing_time"":36561}]",60
,,,,,,,,,,,,,,79694,,79695,,,instructions,"[{""page_index"":0,""viewing_time"":33660},{""page_index"":1,""viewing_time"":29239},{""page_index"":2,""viewing_time"":16794}]",61
,,,,,,,,,,,,,,43439,,43439,,,instructions,"[{""page_index"":0,""viewing_time"":17020},{""page_index"":1,""viewing_time"":15987},{""page_index"":2,""viewing_time"":10431}]",62
,,,,,,,,,,,,,,128407,,128409,,,instructions,"[{""page_index"":0,""viewing_time"":49588},{""page_index"":1,""viewing_time"":49651},{""page_index"":2,""viewing_time"":29167}]",63
,,,,,,,,,,,,,,64494,,225224,,,instructions,"[{""page_index"":0,""viewing_time"":4248},{""page_index"":1,""viewing_time"":9993},{""page_index"":2,""viewing_time"":11369},{""page_index"":1,""viewing_time"":1228},{""page_index"":0,""viewing_time"":9757},{""page_index"":1,""viewing_time"":17149},{""page_index"":2,""viewing_time"":10749}]",63
,,,,,,,,,,,,,,61319,,61322,,,instructions,"[{""page_index"":0,""viewing_time"":23593},{""page_index"":1,""viewing_time"":29011},{""page_index"":2,""viewing_time"":8713}]",64
,,,,,,,,,,,,,,127545,,127547,,,instructions,"[{""page_index"":0,""viewing_time"":50723},{""page_index"":1,""viewing_time"":46695},{""page_index"":2,""viewing_time"":30127}]",65
,,,,,,,,,,,,,,121484,,295923,,,instructions,"[{""page_index"":0,""viewing_time"":34740},{""page_index"":1,""viewing_time"":62663},{""page_index"":2,""viewing_time"":24080}]",65
,,,,,,,,,,,,,,169684,,169685,,,instructions,"[{""page_index"":0,""viewing_time"":81836},{""page_index"":1,""viewing_time"":56479},{""page_index"":2,""viewing_time"":31368}]",66
,,,,,,,,,,,,,,144286,,144292,,,instructions,"[{""page_index"":0,""viewing_time"":66949},{""page_index"":1,""viewing_time"":44690},{""page_index"":2,""viewing_time"":32642}]",67
,,,,,,,,,,,,,,113280,,113281,,,instructions,"[{""page_index"":0,""viewing_time"":69247},{""page_index"":1,""viewing_time"":29208},{""page_index"":2,""viewing_time"":14824}]",68
,,,,,,,,,,,,,,147053,,147055,,,instructions,"[{""page_index"":0,""viewing_time"":63541},{""page_index"":1,""viewing_time"":55839},{""page_index"":2,""viewing_time"":27672}]",69
,,,,,,,,,,,,,,45785,,45786,,,instructions,"[{""page_index"":0,""viewing_time"":20585},{""page_index"":1,""viewing_time"":9160},{""page_index"":2,""viewing_time"":16040}]",70
,,,,,,,,,,,,,,77415,,77418,,,instructions,"[{""page_index"":0,""viewing_time"":29751},{""page_index"":1,""viewing_time"":28495},{""page_index"":2,""viewing_time"":19167}]",71
,,,,,,,,,,,,,,58983,,58985,,,instructions,"[{""page_index"":0,""viewing_time"":40641},{""page_index"":1,""viewing_time"":9404},{""page_index"":2,""viewing_time"":8937}]",72
,,,,,,,,,,,,,,29917,,119260,,,instructions,"[{""page_index"":0,""viewing_time"":6757},{""page_index"":1,""viewing_time"":17095},{""page_index"":2,""viewing_time"":6065}]",72
,,,,,,,,,,,,,,181622,,181624,,,instructions,"[{""page_index"":0,""viewing_time"":161923},{""page_index"":1,""viewing_time"":11419},{""page_index"":2,""viewing_time"":8278}]",73
,,,,,,,,,,,,,,45787,,257482,,,instructions,"[{""page_index"":0,""viewing_time"":13424},{""page_index"":1,""viewing_time"":14470},{""page_index"":2,""viewing_time"":17892}]",73
,,,,,,,,,,,,,,145621,,145622,,,instructions,"[{""page_index"":0,""viewing_time"":57538},{""page_index"":1,""viewing_time"":59065},{""page_index"":2,""viewing_time"":29015}]",74
,,,,,,,,,,,,,,208514,,208515,,,instructions,"[{""page_index"":0,""viewing_time"":67937},{""page_index"":1,""viewing_time"":47128},{""page_index"":0,""viewing_time"":28094},{""page_index"":1,""viewing_time"":37304},{""page_index"":2,""viewing_time"":28050}]",75
,,,,,,,,,,,,,,173885,,173886,,,instructions,"[{""page_index"":0,""viewing_time"":72510},{""page_index"":1,""viewing_time"":68646},{""page_index"":2,""viewing_time"":32727}]",76
,,,,,,,,,,,,,,537225,,537227,,,instructions,"[{""page_index"":0,""viewing_time"":242832},{""page_index"":1,""viewing_time"":219261},{""page_index"":2,""viewing_time"":75132}]",77
,,,,,,,,,,,,,,34063,,609488,,,instructions,"[{""page_index"":0,""viewing_time"":25381},{""page_index"":1,""viewing_time"":6998},{""page_index"":2,""viewing_time"":1684}]",77
,,,,,,,,,,,,,,110886,,110888,,,instructions,"[{""page_index"":0,""viewing_time"":40443},{""page_index"":1,""viewing_time"":37450},{""page_index"":2,""viewing_time"":32992}]",78
,,,,,,,,,,,,,,191277,,191277,,,instructions,"[{""page_index"":0,""viewing_time"":89801},{""page_index"":1,""viewing_time"":81751},{""page_index"":2,""viewing_time"":19724}]",79
,,,,,,,,,,,,,,61334,,61335,,,instructions,"[{""page_index"":0,""viewing_time"":25793},{""page_index"":1,""viewing_time"":22448},{""page_index"":2,""viewing_time"":13091}]",80
,,,,,,,,,,,,,,282956,,282960,,,instructions,"[{""page_index"":0,""viewing_time"":107652},{""page_index"":1,""viewing_time"":66882},{""page_index"":2,""viewing_time"":108415}]",81
,,,,,,,,,,,,,,110296,,110297,,,instructions,"[{""page_index"":0,""viewing_time"":50313},{""page_index"":1,""viewing_time"":40677},{""page_index"":2,""viewing_time"":19305}]",82
,,,,,,,,,,,,,,131548,,131551,,,instructions,"[{""page_index"":0,""viewing_time"":64467},{""page_index"":1,""viewing_time"":45174},{""page_index"":2,""viewing_time"":21904}]",83
,,,,,,,,,,,,,,134001,,134002,,,instructions,"[{""page_index"":0,""viewing_time"":47742},{""page_index"":1,""viewing_time"":55411},{""page_index"":2,""viewing_time"":30847}]",84
,,,,,,,,,,,,,,9981,,172383,,,instructions,"[{""page_index"":0,""viewing_time"":2171},{""page_index"":1,""viewing_time"":6457},{""page_index"":2,""viewing_time"":1352}]",84
,,,,,,,,,,,,,,114379,,114379,,,instructions,"[{""page_index"":0,""viewing_time"":56827},{""page_index"":1,""viewing_time"":34969},{""page_index"":2,""viewing_time"":22583}]",85
,,,,,,,,,,,,,,19449,,162748,,,instructions,"[{""page_index"":0,""viewing_time"":12931},{""page_index"":1,""viewing_time"":4598},{""page_index"":2,""viewing_time"":1917}]",85
,,,,,,,,,,,,,,98605,,98606,,,instructions,"[{""page_index"":0,""viewing_time"":41716},{""page_index"":1,""viewing_time"":37424},{""page_index"":2,""viewing_time"":19464}]",86
,,,,,,,,,,,,,,100044,,100048,,,instructions,"[{""page_index"":0,""viewing_time"":39169},{""page_index"":1,""viewing_time"":34331},{""page_index"":2,""viewing_time"":26538}]",87
,,,,,,,,,,,,,,83129,,83129,,,instructions,"[{""page_index"":0,""viewing_time"":14299},{""page_index"":1,""viewing_time"":54603},{""page_index"":2,""viewing_time"":14227}]",88
,,,,,,,,,,,,,,77050,,77052,,,instructions,"[{""page_index"":0,""viewing_time"":30489},{""page_index"":1,""viewing_time"":22992},{""page_index"":2,""viewing_time"":23568}]",89
,,,,,,,,,,,,,,251154,,251154,,,instructions,"[{""page_index"":0,""viewing_time"":152153},{""page_index"":1,""viewing_time"":37185},{""page_index"":2,""viewing_time"":19567},{""page_index"":1,""viewing_time"":41513},{""page_index"":2,""viewing_time"":735}]",90
,,,,,,,,,,,,,,119603,,119605,,,instructions,"[{""page_index"":0,""viewing_time"":49032},{""page_index"":1,""viewing_time"":42041},{""page_index"":2,""viewing_time"":28529}]",91
,,,,,,,,,,,,,,133653,,133656,,,instructions,"[{""page_index"":0,""viewing_time"":58937},{""page_index"":1,""viewing_time"":50606},{""page_index"":2,""viewing_time"":24108}]",92
,,,,,,,,,,,,,,87141,,87143,,,instructions,"[{""page_index"":0,""viewing_time"":33026},{""page_index"":1,""viewing_time"":37243},{""page_index"":2,""viewing_time"":16871}]",93
,,,,,,,,,,,,,,196570,,196572,,,instructions,"[{""page_index"":0,""viewing_time"":107112},{""page_index"":1,""viewing_time"":58421},{""page_index"":2,""viewing_time"":31036}]",94
,,,,,,,,,,,,,,77056,,77057,,,instructions,"[{""page_index"":0,""viewing_time"":25191},{""page_index"":1,""viewing_time"":30719},{""page_index"":2,""viewing_time"":21143}]",95
,,,,,,,,,,,,,,93744,,93745,,,instructions,"[{""page_index"":0,""viewing_time"":25094},{""page_index"":1,""viewing_time"":45933},{""page_index"":2,""viewing_time"":22713}]",96
,,,,,,,,,,,,,,254173,,254174,,,instructions,"[{""page_index"":0,""viewing_time"":190642},{""page_index"":1,""viewing_time"":32243},{""page_index"":2,""viewing_time"":31286}]",97
,,,,,,,,,,,,,,5255,,5256,,,instructions,"[{""page_index"":0,""viewing_time"":2023},{""page_index"":1,""viewing_time"":1688},{""page_index"":2,""viewing_time"":1544}]",98
,,,,,,,,,,,,,,28894,,65600,,,instructions,"[{""page_index"":0,""viewing_time"":11782},{""page_index"":1,""viewing_time"":12008},{""page_index"":2,""viewing_time"":5104}]",98
,,,,,,,,,,,,,,108507,,108507,,,instructions,"[{""page_index"":0,""viewing_time"":49569},{""page_index"":1,""viewing_time"":37396},{""page_index"":2,""viewing_time"":21541}]",99
,,,,,,,,,,,,,,51196,,51196,,,instructions,"[{""page_index"":0,""viewing_time"":17523},{""page_index"":1,""viewing_time"":19921},{""page_index"":2,""viewing_time"":13751}]",100
,,,,,,,,,,,,,,20417,,94739,,,instructions,"[{""page_index"":0,""viewing_time"":8605},{""page_index"":1,""viewing_time"":8629},{""page_index"":2,""viewing_time"":3183}]",100
,,,,,,,,,,,,,,78212,,78212,,,instructions,"[{""page_index"":0,""viewing_time"":33835},{""page_index"":1,""viewing_time"":33296},{""page_index"":2,""viewing_time"":11080}]",101
,,,,,,,,,,,,,,147746,,147748,,,instructions,"[{""page_index"":0,""viewing_time"":57708},{""page_index"":1,""viewing_time"":56073},{""page_index"":2,""viewing_time"":33964}]",102
,,,,,,,,,,,,,,119190,,119191,,,instructions,"[{""page_index"":0,""viewing_time"":55961},{""page_index"":1,""viewing_time"":40628},{""page_index"":2,""viewing_time"":22601}]",103
,,,,,,,,,,,,,,113003,,113011,,,instructions,"[{""page_index"":0,""viewing_time"":21219},{""page_index"":1,""viewing_time"":6596},{""page_index"":2,""viewing_time"":3075},{""page_index"":1,""viewing_time"":25331},{""page_index"":0,""viewing_time"":14551},{""page_index"":1,""viewing_time"":1952},{""page_index"":0,""viewing_time"":3203},{""page_index"":1,""viewing_time"":16318},{""page_index"":0,""viewing_time"":17937},{""page_index"":1,""viewing_time"":1141},{""page_index"":2,""viewing_time"":1668}]",104
,,,,,,,,,,,,,,39610,,39623,,,instructions,"[{""page_index"":0,""viewing_time"":17832},{""page_index"":1,""viewing_time"":11167},{""page_index"":2,""viewing_time"":10599}]",105
,,,,,,,,,,,,,,35331,,100357,,,instructions,"[{""page_index"":0,""viewing_time"":8361},{""page_index"":1,""viewing_time"":16776},{""page_index"":2,""viewing_time"":10193}]",105
