,pid,info_cost,PR_type,message,trial_index,trial_id,delays,score,n_click,clicks,click_times,path,action_times
116,10,1.0001,objectLevel,full,5,7.0,[0],20.0,8,"[9, 1, 5, 13, 2, 14, 3, 16]","[1812, 2952, 3707, 4459, 6986, 8027, 9180, 10023]","[1, 14, 16]","[13536, 14513, 15287]"
117,10,1.0001,objectLevel,full,6,13.0,[0],38.0,6,"[9, 1, 5, 13, 3, 4]","[989, 1839, 2431, 3006, 5126, 5797]","[1, 2, 4]","[6947, 7557, 8243]"
118,10,1.0001,objectLevel,full,7,15.0,[0],29.0,7,"[9, 1, 5, 13, 6, 10, 11]","[1228, 1872, 2360, 2944, 4812, 5905, 8633]","[1, 10, 12]","[10873, 11565, 12318]"
119,10,1.0001,objectLevel,full,8,3.0,[0],-11.0,7,"[9, 5, 1, 13, 11, 12, 2]","[4463, 5478, 6042, 6485, 11578, 12097, 14609]","[1, 10, 12]","[16414, 16991, 17758]"
120,10,1.0001,objectLevel,full,9,6.0,[0],18.0,10,"[13, 9, 5, 1, 10, 2, 3, 11, 4, 12]","[758, 1245, 1775, 2278, 4265, 4974, 5894, 6573, 7374, 7973]","[1, 10, 12]","[9382, 10011, 10548]"
121,10,1.0001,objectLevel,full,10,4.0,[0],21.0,7,"[9, 1, 5, 13, 6, 14, 7]","[1201, 1722, 2818, 4356, 5408, 6071, 7427]","[1, 6, 7]","[8670, 9349, 9908]"
122,10,1.0001,objectLevel,full,11,10.0,[],21.0,7,"[9, 1, 5, 13, 10, 14, 12]","[995, 1526, 1960, 2585, 3656, 4290, 5816]","[1, 10, 12]","[7111, 8023, 8606]"
123,10,1.0001,objectLevel,full,12,5.0,[],13.0,7,"[9, 5, 13, 1, 2, 3, 4]","[999, 1544, 2123, 2675, 3684, 4453, 5459]","[1, 2, 3]","[6426, 6977, 7546]"
124,10,1.0001,objectLevel,full,13,8.0,[],14.0,6,"[9, 1, 5, 13, 12, 11]","[1737, 2446, 2975, 4062, 5327, 6164]","[1, 10, 11]","[7309, 7964, 8788]"
125,10,1.0001,objectLevel,full,14,9.0,[],-3.0,7,"[9, 13, 1, 5, 10, 7, 8]","[5418, 5935, 6621, 7101, 9271, 10995, 11629]","[1, 6, 8]","[12749, 13610, 14723]"
126,10,1.0001,objectLevel,full,15,0.0,[],-9.0,5,"[9, 5, 13, 3, 4]","[1239, 1688, 2453, 4975, 5582]","[1, 2, 4]","[7237, 8523, 9615]"
127,10,1.0001,objectLevel,full,16,14.0,[],21.0,7,"[9, 13, 1, 5, 6, 10, 7]","[2493, 3648, 4156, 4564, 6461, 7560, 9460]","[1, 6, 8]","[10956, 11651, 12483]"
128,11,1.0,none,none,1,9.0,[3],12.0,0,[],[],"[1, 14, 15]","[2840, 10823, 17396]"
129,11,1.0,none,none,2,6.0,[3],-4.0,0,[],[],"[1, 10, 11]","[2620, 8863, 10286]"
130,11,1.0,none,none,3,14.0,[3],20.0,0,[],[],"[1, 6, 7]","[536, 6487, 8213]"
131,11,1.0,none,none,4,7.0,[3],20.0,0,[],[],"[1, 2, 4]","[3900, 12335, 14076]"
132,11,1.0,none,none,5,10.0,[3],4.0,0,[],[],"[1, 2, 4]","[2398, 6749, 7348]"
133,11,1.0,none,none,6,0.0,[3],-28.0,0,[],[],"[1, 6, 8]","[2610, 8639, 10853]"
134,11,1.0,none,none,7,3.0,[3],-4.0,0,[],[],"[1, 10, 12]","[2396, 79366, 80350]"
135,11,1.0,none,none,8,15.0,[3],20.0,0,[],[],"[1, 14, 15]","[700, 5060, 5974]"
136,11,1.0,none,none,9,12.0,[3],20.0,0,[],[],"[1, 2, 4]","[610, 10133, 11017]"
137,11,1.0,none,none,10,1.0,[3],12.0,0,[],[],"[1, 10, 11]","[1418, 9013, 9621]"
