key_press,rt,time_elapsed,trial_type,pid
32.0,1166,310030,text,45
32.0,1311,413766,text,45
32.0,855,102502,text,46
32.0,600,133648,text,46
32.0,744,208684,text,46
32.0,640,284209,text,46
32.0,1230,50827,text,47
32.0,1105,72366,text,47
32.0,923,93518,text,47
32.0,1156,129775,text,47
32.0,1174,105702,text,48
32.0,1014,143909,text,48
32.0,1979,279668,text,48
32.0,1001,363358,text,48
32.0,1456,179710,text,49
32.0,2167,254295,text,49
32.0,1699,516787,text,49
32.0,2312,690635,text,49
32.0,1434,150578,text,50
32.0,1074,200217,text,50
32.0,978,279821,text,50
32.0,1122,345654,text,50
32.0,1055,135575,text,51
32.0,877,167830,text,51
32.0,923,247137,text,51
32.0,720,314071,text,51
32.0,877,123329,text,52
32.0,736,163490,text,52
32.0,862,250371,text,52
32.0,1175,333026,text,52
18.0,1900,145281,text,53
32.0,2142,206775,text,53
32.0,1797,329283,text,53
32.0,2214,434000,text,53
32.0,1094,144678,text,54
32.0,838,183692,text,54
32.0,775,268474,text,54
32.0,683,326500,text,54
32.0,1117,113903,text,55
32.0,973,164255,text,55
32.0,919,283547,text,55
32.0,914,380735,text,55
32.0,1178,183555,text,56
32.0,1049,226136,text,56
32.0,1084,352915,text,56
32.0,1347,452082,text,56
32.0,1215,117363,text,57
32.0,967,155067,text,57
32.0,1223,236723,text,57
32.0,1101,304036,text,57
32.0,639,66988,text,58
32.0,694,93155,text,58
32.0,702,187089,text,58
32.0,982,228743,text,58
32.0,1222,135696,text,59
32.0,1296,174530,text,59
32.0,990,212543,text,59
32.0,978,239715,text,59
32.0,1363,162422,text,60
32.0,1066,211007,text,60
32.0,1232,324190,text,60
32.0,911,402409,text,60
32.0,1854,143351,text,61
32.0,1224,200307,text,61
32.0,1088,284742,text,61
32.0,1206,388713,text,61
