,pid,info_cost,PR_type,message,trial_index,trial_i,delays,score,n_click,clicks,click_times,path,action_times
191,14,1.0001,none,none,8,8,"[None, None, None]",7.0,8,"[11, 17, 15, 12, 14, 16, 10, 13]","[1692, 2553, 3450, 4183, 6277, 8078, 8895, 9513]","[1, 4, 8, 14]","[11203, 28828, 30253]"
192,14,1.0001,none,none,9,14,"[None, None, None]",0.0,8,"[14, 13, 11, 15, 16, 17, 10, 12]","[7878, 9065, 10270, 11124, 11950, 12636, 13704, 14423]","[1, 3, 7, 12]","[16438, 27134, 31077]"
193,14,1.0001,none,none,10,4,"[None, None, None]",11.0,4,"[10, 12, 15, 17]","[10695, 11460, 12338, 13051]","[1, 2, 6, 10]","[13814, 28064, 29573]"
194,14,1.0001,none,none,11,1,[],15.0,0,[],[],"[1, 3, 7, 12]","[6690, 8173, 9280]"
195,14,1.0001,none,none,12,3,[],14.0,0,[],[],"[1, 2, 6, 10]","[9127, 10941, 12534]"
196,14,1.0001,none,none,13,2,[],15.0,0,[],[],"[1, 4, 8, 14]","[2758, 3858, 6152]"
197,14,1.0001,none,none,14,11,[],14.0,2,"[17, 16]","[6587, 7821]","[1, 5, 9, 17]","[1545, 3182, 10069]"
198,14,1.0001,none,none,15,12,[],12.0,2,"[14, 15]","[16164, 16867]","[1, 4, 8, 14]","[10756, 13349, 18218]"
199,14,1.0001,none,none,16,0,[],13.0,0,[],[],"[1, 5, 9, 16]","[1786, 3258, 4637]"
200,16,1.0001,none,none,1,13,"[None, None, None]",11.0,3,"[3, 7, 13]","[5503, 8019, 9673]","[1, 3, 7, 13]","[14724, 59768, 67227]"
201,16,1.0001,none,none,2,14,"[None, None, None]",7.0,0,[],[],"[1, 4, 8, 14]","[2224, 41720, 44776]"
202,16,1.0001,none,none,3,11,"[None, None, None]",15.0,0,[],[],"[1, 5, 9, 16]","[3021, 44149, 45841]"
203,16,1.0001,none,none,4,10,"[None, None, None]",5.0,0,[],[],"[1, 5, 9, 17]","[2763, 45814, 47612]"
204,16,1.0001,none,none,5,15,"[None, None, None]",15.0,0,[],[],"[1, 2, 6, 10]","[3715, 47079, 161278]"
205,16,1.0001,none,none,6,6,"[None, None, None]",11.0,0,[],[],"[1, 2, 6, 11]","[2928, 44983, 47808]"
206,16,1.0001,none,none,7,3,"[None, None, None]",14.0,0,[],[],"[1, 3, 7, 13]","[6210, 53050, 55105]"
207,16,1.0001,none,none,8,0,"[None, None, None]",11.0,0,[],[],"[1, 4, 8, 15]","[5990, 49311, 51089]"
208,16,1.0001,none,none,9,4,"[None, None, None]",15.0,0,[],[],"[1, 4, 8, 15]","[2936, 46616, 48660]"
209,16,1.0001,none,none,10,8,"[None, None, None]",15.0,0,[],[],"[1, 4, 8, 14]","[1814, 48987, 50801]"
210,16,1.0001,none,none,11,7,[],16.0,0,[],[],"[1, 3, 7, 13]","[5697, 8241, 9750]"
211,16,1.0001,none,none,12,1,[],15.0,0,[],[],"[1, 3, 7, 12]","[837, 1834, 3087]"
212,16,1.0001,none,none,13,5,[],11.0,0,[],[],"[1, 4, 8, 14]","[1584, 2132, 2749]"
213,16,1.0001,none,none,14,12,[],14.0,0,[],[],"[1, 4, 8, 15]","[1435, 1954, 2598]"
214,16,1.0001,none,none,15,2,[],15.0,0,[],[],"[1, 2, 6, 10]","[2058, 3085, 3968]"
215,16,1.0001,none,none,16,9,[],10.0,0,[],[],"[1, 5, 9, 16]","[1459, 2519, 3068]"
216,17,1.0001,none,none,1,3,"[None, None, None]",10.0,4,"[4, 2, 10, 11]","[2076, 4226, 6993, 7889]","[1, 2, 6, 10]","[14105, 22077, 24998]"
217,17,1.0001,none,none,2,4,"[None, None, None]",11.0,5,"[3, 12, 13, 5, 16]","[1365, 3035, 4004, 7365, 8277]","[1, 5, 9, 16]","[9882, 18529, 20113]"
218,17,1.0001,none,none,3,2,"[None, None, None]",13.0,2,"[14, 16]","[2122, 4207]","[1, 5, 9, 16]","[6141, 14074, 15429]"
219,17,1.0001,none,none,4,1,"[None, None, None]",13.0,3,"[13, 11, 16]","[4276, 5556, 6435]","[1, 5, 9, 16]","[7842, 15454, 25794]"
220,17,1.0001,none,none,5,0,"[None, None, None]",11.0,2,"[10, 13]","[8586, 10004]","[1, 3, 7, 13]","[12801, 46665, 48521]"
221,17,1.0001,none,none,6,10,"[None, None, None]",1.0,4,"[14, 16, 11, 13]","[3935, 4798, 5572, 6381]","[1, 2, 6, 11]","[7635, 63178, 65083]"
222,17,1.0001,none,none,7,9,"[None, None, None]",7.0,3,"[10, 16, 12]","[3316, 4171, 5322]","[1, 2, 6, 10]","[7496, 19864, 21129]"
223,17,1.0001,none,none,8,6,"[None, None, None]",8.0,3,"[6, 8, 15]","[4024, 4857, 24698]","[1, 4, 8, 15]","[6790, 22054, 26433]"
224,17,1.0001,none,none,9,5,"[None, None, None]",8.0,4,"[8, 6, 9, 17]","[3630, 4797, 5693, 21423]","[1, 5, 9, 16]","[8019, 16316, 23179]"
225,17,1.0001,none,none,10,14,"[None, None, None]",5.0,3,"[7, 13, 12]","[2943, 34501, 35923]","[1, 3, 7, 13]","[17936, 25806, 37543]"
226,17,1.0001,none,none,11,8,[],13.0,2,"[4, 14]","[6380, 30888]","[1, 4, 8, 14]","[8199, 28574, 31861]"
227,17,1.0001,none,none,12,11,[],9.0,6,"[3, 2, 7, 6, 10, 11]","[1265, 2961, 4698, 6897, 15065, 15753]","[1, 2, 6, 11]","[8776, 12231, 17591]"
228,17,1.0001,none,none,13,7,[],12.0,3,"[3, 7, 12]","[1766, 2566, 3119]","[1, 3, 7, 12]","[8029, 9437, 10630]"
229,17,1.0001,none,none,14,12,[],11.0,4,"[3, 7, 12, 13]","[906, 1434, 1915, 3659]","[1, 3, 7, 12]","[8850, 9384, 9952]"
230,17,1.0001,none,none,15,15,[],12.0,4,"[4, 8, 15, 14]","[1820, 2492, 3187, 4229]","[1, 4, 8, 15]","[11505, 12178, 14073]"
231,17,1.0001,none,none,16,13,[],8.0,6,"[3, 7, 13, 5, 9, 17]","[3505, 4266, 5170, 10257, 10777, 11785]","[1, 3, 7, 12]","[21760, 22648, 23639]"
232,18,1.0001,none,none,1,6,"[None, None, None]",11.0,1,[6],[15994],"[1, 2, 6, 10]","[3072, 15989, 18855]"
233,18,1.0001,none,none,2,10,"[None, None, None]",5.0,0,[],[],"[1, 3, 7, 12]","[1570, 13846, 16323]"
234,18,1.0001,none,none,3,14,"[None, None, None]",7.0,0,[],[],"[1, 4, 8, 14]","[603, 12554, 13573]"
235,18,1.0001,none,none,4,4,"[None, None, None]",15.0,0,[],[],"[1, 3, 7, 13]","[440, 12828, 14544]"
236,18,1.0001,none,none,5,13,"[None, None, None]",14.0,0,[],[],"[1, 3, 7, 12]","[552, 35519, 37424]"
237,18,1.0001,none,none,6,3,"[None, None, None]",14.0,0,[],[],"[1, 3, 7, 13]","[5157, 25149, 27228]"
238,18,1.0001,none,none,7,2,"[None, None, None]",14.0,1,[16],[82],"[1, 5, 9, 16]","[1736, 14171, 15582]"
239,18,1.0001,none,none,8,15,"[None, None, None]",16.0,0,[],[],"[1, 3, 7, 13]","[926, 14375, 15742]"
240,18,1.0001,none,none,9,12,"[None, None, None]",15.0,0,[],[],"[1, 3, 7, 12]","[564, 13517, 14868]"
241,18,1.0001,none,none,10,0,"[None, None, None]",13.0,0,[],[],"[1, 3, 7, 13]","[752, 14120, 15623]"
242,18,1.0001,none,none,11,9,[],10.0,0,[],[],"[1, 3, 7, 13]","[2165, 3637, 4813]"
243,18,1.0001,none,none,12,1,[],15.0,0,[],[],"[1, 3, 7, 12]","[584, 1816, 2720]"
244,18,1.0001,none,none,13,7,[],16.0,0,[],[],"[1, 3, 7, 13]","[439, 1471, 2391]"
245,18,1.0001,none,none,14,5,[],12.0,0,[],[],"[1, 3, 7, 13]","[399, 1102, 2101]"
246,18,1.0001,none,none,15,11,[],15.0,0,[],[],"[1, 3, 7, 13]","[500, 1355, 2140]"
247,18,1.0001,none,none,16,8,[],15.0,0,[],[],"[1, 3, 7, 13]","[420, 1236, 2060]"
248,19,1.0001,none,none,1,14,"[None, None, None]",7.0,0,[],[],"[1, 2, 6, 10]","[4649, 39428, 48862]"
249,19,1.0001,none,none,2,4,"[None, None, None]",15.0,0,[],[],"[1, 4, 8, 14]","[6745, 40685, 47109]"
250,19,1.0001,none,none,3,5,"[None, None, None]",11.0,1,[13],[48540],"[1, 3, 7, 13]","[6245, 41175, 51234]"
251,19,1.0001,none,none,4,2,"[None, None, None]",10.0,5,"[4, 2, 6, 10, 11]","[2965, 4384, 44282, 48886, 50679]","[1, 2, 6, 10]","[7638, 44325, 57235]"
252,19,1.0001,none,none,5,0,"[None, None, None]",11.0,2,"[3, 5]","[4557, 6501]","[1, 5, 9, 16]","[8999, 45876, 71831]"
253,19,1.0001,none,none,6,15,"[None, None, None]",15.0,1,[8],[53708],"[1, 4, 8, 14]","[14520, 55768, 58839]"
254,19,1.0001,none,none,7,6,"[None, None, None]",11.0,0,[],[],"[1, 3, 7, 12]","[3417, 41025, 63481]"
255,19,1.0001,none,none,8,7,"[None, None, None]",15.0,0,[],[],"[1, 5, 9, 17]","[10615, 49304, 62583]"
256,19,1.0001,none,none,9,9,"[None, None, None]",10.0,0,[],[],"[1, 3, 7, 13]","[3515, 36421, 54110]"
257,19,1.0001,none,none,10,12,"[None, None, None]",14.0,0,[],[],"[1, 2, 6, 10]","[11738, 57432, 102823]"
258,19,1.0001,none,none,11,11,[],15.0,0,[],[],"[1, 2, 6, 11]","[4471, 5039, 37008]"
259,19,1.0001,none,none,12,10,[],5.0,0,[],[],"[1, 3, 7, 12]","[3554, 5117, 8050]"
260,19,1.0001,none,none,13,1,[],16.0,0,[],[],"[1, 5, 9, 17]","[2026, 3558, 5326]"
261,19,1.0001,none,none,14,13,[],14.0,0,[],[],"[1, 4, 8, 15]","[4407, 5824, 8611]"
262,19,1.0001,none,none,15,3,[],14.0,0,[],[],"[1, 3, 7, 13]","[5385, 6686, 11146]"
263,19,1.0001,none,none,16,8,[],15.0,0,[],[],"[1, 2, 6, 11]","[2726, 3955, 6316]"
264,20,1.0001,none,none,1,8,"[None, None, None]",6.0,9,"[2, 5, 4, 8, 14, 15, 6, 10, 11]","[21170, 23058, 24503, 27441, 28608, 33021, 34653, 35485, 36037]","[1, 4, 8, 14]","[43140, 58879, 61294]"
265,20,1.0001,none,none,2,1,"[None, None, None]",9.0,7,"[3, 4, 7, 13, 8, 14, 12]","[3533, 4196, 12448, 12990, 13683, 14019, 53339]","[1, 3, 7, 13]","[34226, 51273, 54188]"
266,20,1.0001,none,none,3,9,"[None, None, None]",4.0,6,"[2, 6, 10, 3, 7, 13]","[4048, 5621, 6185, 7233, 7915, 8755]","[1, 3, 7, 13]","[31143, 48352, 54509]"
267,20,1.0001,none,none,4,11,"[None, None, None]",8.0,7,"[2, 6, 10, 11, 3, 7, 13]","[5670, 6136, 6678, 8935, 11792, 12189, 12969]","[1, 3, 7, 13]","[19516, 34943, 37113]"
268,20,1.0001,none,none,5,12,"[None, None, None]",14.0,0,[],[],"[1, 3, 7, 13]","[1248, 17248, 18813]"
269,20,1.0001,none,none,6,13,"[None, None, None]",14.0,0,[],[],"[1, 2, 6, 10]","[1491, 17559, 19709]"
270,20,1.0001,none,none,7,3,"[None, None, None]",14.0,0,[],[],"[1, 3, 7, 13]","[1706, 22139, 24393]"
271,20,1.0001,none,none,8,7,"[None, None, None]",16.0,0,[],[],"[1, 3, 7, 13]","[1428, 22478, 24863]"
272,20,1.0001,none,none,9,4,"[None, None, None]",15.0,0,[],[],"[1, 3, 7, 13]","[1389, 17981, 19638]"
273,20,1.0001,none,none,10,6,"[None, None, None]",10.0,0,[],[],"[1, 3, 7, 13]","[1441, 17436, 19610]"
274,20,1.0001,none,none,11,10,[],6.0,0,[],[],"[1, 2, 6, 10]","[5775, 7666, 9161]"
275,20,1.0001,none,none,12,5,[],11.0,0,[],[],"[1, 3, 7, 12]","[998, 2352, 3546]"
276,20,1.0001,none,none,13,14,[],7.0,0,[],[],"[1, 4, 8, 14]","[1119, 2009, 2932]"
277,20,1.0001,none,none,14,0,[],13.0,0,[],[],"[1, 3, 7, 13]","[369, 1323, 2212]"
278,20,1.0001,none,none,15,15,[],16.0,0,[],[],"[1, 4, 8, 14]","[766, 1553, 2374]"
279,20,1.0001,none,none,16,2,[],14.0,0,[],[],"[1, 3, 7, 12]","[952, 1808, 2706]"
280,21,1.0001,none,none,1,11,"[None, None, None]",2.0,13,"[4, 2, 6, 10, 11, 3, 7, 12, 13, 5, 9, 16, 17]","[2537, 4248, 5508, 15665, 16454, 18397, 19061, 19639, 20752, 23118, 23851, 25678, 26459]","[1, 2, 6, 11]","[34432, 41655, 48943]"
281,21,1.0001,none,none,2,6,"[None, None, None]",7.0,4,"[4, 8, 15, 14]","[2621, 3396, 4149, 4801]","[1, 4, 8, 14]","[12410, 19719, 26419]"
282,21,1.0001,none,none,3,2,"[None, None, None]",10.0,4,"[3, 7, 12, 13]","[2652, 3392, 4008, 5790]","[1, 3, 7, 12]","[10481, 22995, 31792]"
283,21,1.0001,none,none,4,13,"[None, None, None]",5.0,9,"[4, 8, 15, 5, 9, 16, 3, 7, 13]","[2262, 3088, 3972, 5654, 6172, 6776, 9761, 10376, 10959]","[1, 3, 7, 13]","[17511, 29351, 31455]"
284,21,1.0001,none,none,5,5,"[None, None, None]",-1.0,13,"[2, 6, 11, 4, 8, 15, 5, 9, 16, 17, 3, 7, 13]","[2736, 3455, 4010, 5767, 6271, 6765, 9083, 9595, 10208, 11378, 13523, 13980, 14530]","[1, 2, 6, 11]","[36964, 44997, 47900]"
285,21,1.0001,none,none,6,1,"[None, None, None]",13.0,3,"[2, 6, 11]","[1619, 2203, 2827]","[1, 2, 6, 11]","[4706, 12545, 16906]"
286,21,1.0001,none,none,7,10,"[None, None, None]",-5.0,10,"[3, 7, 12, 2, 5, 4, 8, 15, 9, 16]","[4902, 5756, 6501, 14510, 16419, 17319, 18962, 19561, 22271, 22793]","[1, 5, 9, 17]","[24285, 32997, 37454]"
287,21,1.0001,none,none,8,0,"[None, None, None]",8.0,4,"[5, 4, 3, 2]","[801, 1466, 2083, 2703]","[1, 5, 9, 17]","[3725, 11903, 22029]"
288,21,1.0001,none,none,9,12,"[None, None, None]",10.0,4,"[5, 4, 3, 2]","[2590, 4676, 5241, 5677]","[1, 2, 6, 10]","[6932, 16292, 23180]"
289,21,1.0001,none,none,10,9,"[None, None, None]",6.0,4,"[2, 5, 4, 3]","[1322, 1847, 3279, 3957]","[1, 2, 6, 11]","[5398, 15646, 19902]"
290,21,1.0001,none,none,11,4,[],11.0,4,"[2, 5, 4, 3]","[6246, 6863, 7832, 8484]","[1, 5, 9, 17]","[10620, 16388, 20708]"
291,21,1.0001,none,none,12,3,[],10.0,4,"[5, 4, 3, 2]","[2900, 3765, 4343, 5070]","[1, 2, 6, 11]","[9377, 13329, 17561]"
292,21,1.0001,none,none,13,7,[],16.0,1,[2],[2920],"[1, 2, 6, 11]","[5206, 10718, 15126]"
293,21,1.0001,none,none,14,8,[],14.0,1,[5],[1645],"[1, 5, 9, 17]","[2798, 5702, 8286]"
294,21,1.0001,none,none,15,14,[],6.0,1,[4],[1068],"[1, 4, 8, 14]","[2048, 5296, 8335]"
295,21,1.0001,none,none,16,15,[],15.0,1,[4],[1343],"[1, 4, 8, 14]","[3045, 5333, 7253]"
296,22,1.0001,none,none,1,3,"[None, None, None]",14.0,0,[],[],"[1, 2, 6, 10]","[3099, 24529, 28742]"
297,22,1.0001,none,none,2,9,"[None, None, None]",2.0,8,"[12, 13, 10, 11, 17, 16, 15, 14]","[6669, 9808, 10925, 12006, 12956, 13660, 14492, 15413]","[1, 5, 9, 17]","[17444, 35334, 36579]"
298,22,1.0001,none,none,3,10,"[None, None, None]",6.0,0,[],[],"[1, 4, 8, 14]","[3022, 27005, 29573]"
299,22,1.0001,none,none,4,7,"[None, None, None]",15.0,0,[],[],"[1, 3, 7, 12]","[7108, 26969, 28964]"
300,22,1.0001,none,none,5,8,"[None, None, None]",15.0,0,[],[],"[1, 2, 6, 11]","[2790, 24134, 26285]"
301,22,1.0001,none,none,6,6,"[None, None, None]",10.0,0,[],[],"[1, 3, 7, 13]","[2945, 27370, 29448]"
302,22,1.0001,none,none,7,11,"[None, None, None]",15.0,0,[],[],"[1, 5, 9, 16]","[2989, 24245, 30566]"
303,22,1.0001,none,none,8,13,"[None, None, None]",14.0,0,[],[],"[1, 5, 9, 17]","[2133, 23612, 26229]"
304,22,1.0001,none,none,9,14,"[None, None, None]",6.0,0,[],[],"[1, 4, 8, 15]","[1674, 25690, 28032]"
305,22,1.0001,none,none,10,5,"[None, None, None]",12.0,0,[],[],"[1, 3, 7, 13]","[2012, 22723, 23987]"
306,22,1.0001,none,none,11,0,[],13.0,0,[],[],"[1, 3, 7, 12]","[4264, 6008, 7344]"
307,22,1.0001,none,none,12,4,[],15.0,0,[],[],"[1, 2, 6, 11]","[854, 3031, 4567]"
308,22,1.0001,none,none,13,1,[],16.0,0,[],[],"[1, 4, 8, 15]","[728, 2176, 5592]"
309,22,1.0001,none,none,14,2,[],14.0,0,[],[],"[1, 5, 9, 17]","[3308, 4740, 5916]"
310,22,1.0001,none,none,15,15,[],16.0,0,[],[],"[1, 3, 7, 13]","[3754, 4834, 6386]"
311,22,1.0001,none,none,16,12,[],14.0,0,[],[],"[1, 2, 6, 10]","[1365, 4301, 6564]"
312,23,1.0001,none,none,1,11,"[None, None, None]",13.0,2,"[2, 6]","[10575, 14731]","[1, 2, 6, 10]","[18919, 31697, 34573]"
313,23,1.0001,none,none,2,14,"[None, None, None]",2.0,5,"[3, 4, 8, 15, 14]","[1242, 3319, 21158, 22849, 24064]","[1, 4, 8, 14]","[7746, 21196, 96929]"
314,23,1.0001,none,none,3,6,"[None, None, None]",-4.0,15,"[3, 7, 13, 12, 10, 2, 4, 5, 9, 17, 16, 6, 8, 14, 15]","[2804, 4366, 5658, 7021, 8933, 10891, 12101, 12441, 14547, 16820, 17651, 24743, 28819, 29217, 32271]","[1, 4, 8, 14]","[34028, 45971, 46884]"
315,23,1.0001,none,none,4,7,"[None, None, None]",4.0,13,"[2, 3, 4, 5, 17, 9, 16, 14, 15, 8, 10, 11, 6]","[1697, 2530, 3161, 4137, 5147, 6132, 6847, 9148, 10096, 12597, 16928, 17575, 20169]","[1, 2, 6, 11]","[21978, 34094, 34873]"
316,23,1.0001,none,none,5,4,"[None, None, None]",11.0,5,"[4, 5, 17, 16, 9]","[3460, 4763, 19788, 19826, 19873]","[1, 5, 9, 16]","[5794, 19863, 22297]"
317,23,1.0001,none,none,6,8,"[None, None, None]",7.0,8,"[5, 17, 16, 9, 2, 10, 11, 6]","[7078, 8750, 10017, 11691, 16144, 17715, 19734, 31028]","[1, 2, 6, 10]","[20758, 31024, 31899]"
318,23,1.0001,none,none,7,13,"[None, None, None]",10.0,4,"[4, 8, 14, 15]","[3000, 18448, 18477, 20272]","[1, 4, 8, 15]","[3845, 18510, 21653]"
319,23,1.0001,none,none,8,12,"[None, None, None]",11.0,3,"[2, 10, 11]","[3605, 18594, 20376]","[1, 2, 6, 10]","[4530, 18582, 21674]"
320,23,1.0001,none,none,9,2,"[None, None, None]",7.0,7,"[3, 5, 2, 10, 11, 13, 12]","[1951, 3874, 4788, 7572, 8628, 9384, 11757]","[1, 3, 7, 13]","[12681, 25998, 26757]"
321,23,1.0001,none,none,10,9,"[None, None, None]",7.0,3,"[2, 10, 11]","[2328, 18330, 20713]","[1, 2, 6, 10]","[4284, 22339, 23870]"
322,23,1.0001,none,none,11,15,[],10.0,6,"[2, 5, 4, 3, 13, 12]","[4943, 5900, 8109, 8685, 12969, 13631]","[1, 3, 7, 12]","[9722, 11226, 14458]"
323,23,1.0001,none,none,12,0,[],8.0,5,"[3, 5, 4, 2, 17]","[1575, 2316, 3349, 3911, 5030]","[1, 5, 9, 16]","[6633, 8220, 9163]"
324,23,1.0001,none,none,13,10,[],2.0,3,"[3, 13, 12]","[1620, 4774, 5364]","[1, 3, 7, 12]","[2287, 3383, 5895]"
325,23,1.0001,none,none,14,1,[],9.0,7,"[3, 4, 2, 5, 6, 11, 10]","[2764, 3641, 4472, 5475, 6530, 8022, 9971]","[1, 2, 6, 11]","[10682, 11290, 11907]"
326,23,1.0001,none,none,15,5,[],6.0,6,"[5, 17, 2, 11, 6, 13]","[1518, 2301, 4617, 5744, 8876, 12138]","[1, 3, 7, 13]","[13481, 14553, 16057]"
327,23,1.0001,none,none,16,3,[],13.0,2,"[12, 14]","[1419, 2428]","[1, 4, 8, 14]","[3498, 4499, 5458]"
328,24,1.0001,none,none,1,7,"[None, None, None]",17.0,0,[],[],"[1, 2, 6, 11]","[7075, 15128, 18209]"
329,24,1.0001,none,none,2,4,"[None, None, None]",15.0,0,[],[],"[1, 5, 9, 17]","[3530, 11126, 15435]"
330,24,1.0001,none,none,3,11,"[None, None, None]",15.0,0,[],[],"[1, 3, 7, 13]","[2545, 13169, 16720]"
331,24,1.0001,none,none,4,15,"[None, None, None]",16.0,0,[],[],"[1, 4, 8, 15]","[839, 10768, 16463]"
332,24,1.0001,none,none,5,2,"[None, None, None]",12.0,3,"[6, 10, 11]","[20194, 27699, 31920]","[1, 2, 6, 10]","[1434, 36572, 76868]"
333,24,1.0001,none,none,6,9,"[None, None, None]",-6.0,16,"[3, 4, 5, 2, 6, 11, 10, 9, 16, 17, 8, 15, 14, 7, 12, 13]","[4595, 6893, 8654, 13900, 18725, 19812, 21340, 29741, 30772, 32248, 37155, 37827, 38716, 40756, 41659, 42661]","[1, 2, 6, 11]","[48025, 62495, 63160]"
334,24,1.0001,none,none,7,6,"[None, None, None]",10.0,0,[],[],"[1, 5, 9, 16]","[4317, 13148, 17235]"
335,24,1.0001,none,none,8,0,"[None, None, None]",13.0,0,[],[],"[1, 3, 7, 13]","[833, 9161, 10649]"
336,24,1.0001,none,none,9,1,"[None, None, None]",16.0,0,[],[],"[1, 5, 9, 17]","[3240, 11561, 13050]"
337,24,1.0001,none,none,10,3,"[None, None, None]",15.0,0,[],[],"[1, 4, 8, 14]","[470, 8662, 11182]"
338,24,1.0001,none,none,11,10,[],5.0,0,[],[],"[1, 2, 6, 11]","[6744, 8296, 9688]"
339,24,1.0001,none,none,12,13,[],14.0,0,[],[],"[1, 5, 9, 17]","[715, 2395, 3571]"
340,24,1.0001,none,none,13,8,[],15.0,0,[],[],"[1, 3, 7, 13]","[520, 1832, 3567]"
341,24,1.0001,none,none,14,14,[],7.0,0,[],[],"[1, 2, 6, 10]","[460, 2901, 4172]"
342,24,1.0001,none,none,15,5,[],12.0,0,[],[],"[1, 4, 8, 15]","[414, 1446, 2534]"
343,24,1.0001,none,none,16,12,[],15.0,0,[],[],"[1, 3, 7, 12]","[592, 1958, 3015]"
344,25,1.0001,none,none,1,13,"[None, None, None]",14.0,0,[],[],"[1, 4, 8, 14]","[6416, 15495, 24999]"
345,25,1.0001,none,none,2,0,"[None, None, None]",10.0,3,"[16, 9, 17]","[21964, 23588, 25245]","[1, 5, 9, 16]","[6369, 27806, 28955]"
346,25,1.0001,none,none,3,6,"[None, None, None]",10.0,1,[12],[6801],"[1, 2, 6, 11]","[9005, 21616, 26996]"
347,25,1.0001,none,none,4,3,"[None, None, None]",13.0,2,"[16, 17]","[25135, 27832]","[1, 5, 9, 17]","[4903, 13911, 61285]"
348,25,1.0001,none,none,5,9,"[None, None, None]",9.0,0,[],[],"[1, 4, 8, 15]","[3358, 12384, 15280]"
349,25,1.0001,none,none,6,1,"[None, None, None]",14.0,2,"[12, 13]","[18036, 19220]","[1, 3, 7, 13]","[4106, 13547, 20575]"
350,25,1.0001,none,none,7,15,"[None, None, None]",15.0,2,"[16, 17]","[22981, 23991]","[1, 5, 9, 17]","[4679, 13595, 25394]"
351,25,1.0001,none,none,8,11,"[None, None, None]",13.0,2,"[14, 15]","[20235, 20978]","[1, 4, 8, 15]","[6419, 15339, 22458]"
352,25,1.0001,none,none,9,2,"[None, None, None]",15.0,0,[],[],"[1, 5, 9, 16]","[3261, 12192, 16897]"
353,25,1.0001,none,none,10,5,"[None, None, None]",12.0,0,[],[],"[1, 3, 7, 13]","[2044, 20877, 25087]"
354,25,1.0001,none,none,11,8,[],15.0,0,[],[],"[1, 2, 6, 10]","[6760, 10610, 13095]"
355,25,1.0001,none,none,12,12,[],14.0,0,[],[],"[1, 5, 9, 16]","[4897, 6400, 8394]"
356,25,1.0001,none,none,13,7,[],16.0,0,[],[],"[1, 3, 7, 13]","[4901, 5985, 7269]"
357,25,1.0001,none,none,14,10,[],5.0,0,[],[],"[1, 3, 7, 13]","[5449, 7101, 9533]"
358,25,1.0001,none,none,15,4,[],15.0,0,[],[],"[1, 4, 8, 14]","[4231, 5717, 6993]"
359,25,1.0001,none,none,16,14,[],5.0,2,"[10, 11]","[24137, 25391]","[1, 2, 6, 10]","[3330, 5269, 47897]"
360,26,1.0001,none,none,1,13,"[None, None, None]",14.0,0,[],[],"[1, 4, 8, 14]","[8969, 21769, 28926]"
361,26,1.0001,none,none,2,3,"[None, None, None]",15.0,0,[],[],"[1, 5, 9, 16]","[27604, 40361, 42897]"
362,26,1.0001,none,none,3,15,"[None, None, None]",16.0,0,[],[],"[1, 3, 7, 13]","[3674, 18050, 20297]"
363,26,1.0001,none,none,4,2,"[None, None, None]",15.0,0,[],[],"[1, 2, 6, 10]","[37025, 51136, 56624]"
364,26,1.0001,none,none,5,10,"[None, None, None]",5.0,0,[],[],"[1, 5, 9, 17]","[5173, 20461, 22699]"
365,26,1.0001,none,none,6,5,"[None, None, None]",11.0,0,[],[],"[1, 3, 7, 12]","[6305, 24613, 28419]"
366,26,1.0001,none,none,7,12,"[None, None, None]",9.0,5,"[4, 3, 2, 10, 11]","[966, 2365, 3212, 20861, 21468]","[1, 2, 6, 10]","[4750, 18736, 22845]"
367,26,1.0001,none,none,8,0,"[None, None, None]",7.0,6,"[4, 2, 5, 3, 17, 16]","[1668, 2687, 3275, 3948, 33619, 34386]","[1, 5, 9, 16]","[6466, 20810, 35344]"
368,26,1.0001,none,none,9,8,"[None, None, None]",11.0,3,"[2, 4, 15]","[977, 2152, 30505]","[1, 4, 8, 15]","[3636, 28997, 31651]"
369,26,1.0001,none,none,10,11,"[None, None, None]",12.0,3,"[3, 13, 12]","[2846, 36054, 37134]","[1, 3, 7, 13]","[4103, 33854, 38317]"
370,26,1.0001,none,none,11,6,[],0.0,10,"[4, 2, 5, 3, 8, 7, 6, 9, 17, 16]","[4005, 4813, 5485, 6021, 9061, 10604, 11661, 12420, 17213, 17845]","[1, 5, 9, 16]","[14434, 15474, 19403]"
371,26,1.0001,none,none,12,9,[],9.0,0,[],[],"[1, 3, 7, 12]","[2183, 3697, 4768]"
372,26,1.0001,none,none,13,14,[],3.0,4,"[4, 8, 15, 14]","[1090, 3386, 10084, 10594]","[1, 4, 8, 14]","[6723, 7508, 11628]"
373,26,1.0001,none,none,14,4,[],6.0,10,"[4, 2, 3, 5, 7, 12, 13, 9, 17, 16]","[2384, 4217, 5079, 5648, 6959, 7911, 8647, 9647, 10047, 10488]","[1, 5, 9, 16]","[22751, 23463, 24198]"
374,26,1.0001,none,none,15,7,[],6.0,10,"[4, 2, 5, 3, 9, 17, 16, 15, 8, 14]","[1087, 1729, 2262, 2822, 3662, 4071, 4486, 5958, 6358, 6750]","[1, 4, 8, 14]","[25547, 26227, 26875]"
375,26,1.0001,none,none,16,1,[],15.0,0,[],[],"[1, 2, 6, 10]","[2833, 3625, 4409]"
384,28,1.0001,none,none,1,1,"[None, None, None]",15.0,1,[2],[3814],"[1, 5, 9, 17]","[9743, 17854, 22013]"
