action_times,actions,button_pressed,correct,delays,information_used_correctly,path,planned_too_little,planned_too_much,queries,questions,responses,rt,score,stimulus,time_elapsed,trial_index,trial_i,trial_type,view_history,pid
"[5121, 6498, 8868]","[u'up', u'up', u'left']",,,[],[],"[u'1', 3, 7, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5121, 862, 1847]",14.0,,828478,12.0,3.0,mouselab-mdp,,13
"[1210, 2275, 7453]","[u'down', u'down', u'left']",,,[],[],"[u'1', 5, 9, 16]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'17', u'16'], u'time': [4815, 5912]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1209, 553, 4664]",10.0,,876128,13.0,5.0,mouselab-mdp,,13
"[4340, 6086, 11350]","[u'up', u'up', u'left']",,,[],[],"[u'1', 3, 7, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'13'], u'time': [9201, 10294]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[4340, 1227, 4759]",11.0,,924640,14.0,0.0,mouselab-mdp,,13
"[1615, 2736, 8456]","[u'left', u'left', u'up']",,,[],[],"[u'1', 4, 8, 14]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'14', u'15'], u'time': [6097, 7107]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1615, 606, 5209]",14.0,,972223,15.0,7.0,mouselab-mdp,,13
"[2205, 3449, 9764]","[u'right', u'right', u'up']",,,[],[],"[u'1', 2, 6, 10]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'10', u'11'], u'time': [7159, 8690]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2205, 718, 5799]",8.0,,1020735,16.0,9.0,mouselab-mdp,,13
"[8725, 23430, 26719]","[u'right', u'right', u'up']",,,"[None, None, None]","[True, True, True]","[u'1', 2, 6, 10]","[True, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2'], u'time': [2459]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8725, 3, 2298]",9.0,,254183,1.0,9.0,mouselab-mdp,,14
"[20630, 32621, 39676]","[u'left', u'left', u'down']",,,"[None, None, None]","[True, True, True]","[u'1', 4, 8, 15]","[False, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'13', u'12', u'5', u'9', u'17', u'16'], u'time': [2209, 3162, 3796, 4701, 14201, 14707, 15269, 15975]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[20630, 664, 6418]",3.0,,313483,2.0,6.0,mouselab-mdp,,14
"[2370, 15244, 17696]","[u'up', u'up', u'right']",,,"[None, None, None]","[True, True, True]","[u'1', 3, 7, 13]","[False, False, False]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2370, 2135, 1663]",5.0,,444301,3.0,10.0,mouselab-mdp,,14
"[1998, 14919, 16660]","[u'down', u'down', u'left']",,,"[None, None, None]","[True, True, True]","[u'1', 5, 9, 16]","[False, False, False]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1998, 2004, 898]",15.0,,551208,4.0,7.0,mouselab-mdp,,14
"[15099, 24419, 26604]","[u'up', u'up', u'right']",,,"[None, None, None]","[True, True, True]","[u'1', 3, 7, 13]","[False, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'16', u'17', u'11', u'10', u'13', u'12', u'14', u'15'], u'time': [3786, 6926, 10115, 10899, 11817, 12472, 13147, 14000]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[15099, 45, 1187]",4.0,,641041,5.0,5.0,mouselab-mdp,,14
"[17911, 28269, 30582]","[u'up', u'up', u'right']",,,"[None, None, None]","[False, True, True]","[u'1', 3, 7, 13]","[False, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'15', u'14', u'12', u'13', u'10', u'11', u'17', u'16'], u'time': [6851, 7663, 8355, 9662, 10408, 11275, 12000, 12698]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[17911, 1003, 1669]",6.0,,710860,6.0,13.0,mouselab-mdp,,14
"[31960, 44243, 45858]","[u'right', u'right', u'down']",,,"[None, None, None]","[True, True, True]","[u'1', 2, 6, 11]","[False, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'16', u'13', u'11', u'15'], u'time': [25904, 27910, 28946, 30034]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[31960, 1195, 849]",12.0,,769263,7.0,15.0,mouselab-mdp,,14
"[11203, 28828, 30253]","[u'left', u'left', u'up']",,,"[None, None, None]","[True, True, True]","[u'1', 4, 8, 14]","[False, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'11', u'17', u'15', u'12', u'14', u'16', u'10', u'13'], u'time': [1692, 2553, 3450, 4183, 6277, 8078, 8895, 9513]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11203, 8100, 705]",7.0,,825903,8.0,8.0,mouselab-mdp,,14
"[16438, 27134, 31077]","[u'up', u'up', u'left']",,,"[None, None, None]","[True, True, True]","[u'1', 3, 7, 12]","[False, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'14', u'13', u'11', u'15', u'16', u'17', u'10', u'12'], u'time': [7878, 9065, 10270, 11124, 11950, 12636, 13704, 14423]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[16438, 1026, 3173]",0.0,,894764,9.0,14.0,mouselab-mdp,,14
"[13814, 28064, 29573]","[u'right', u'right', u'up']",,,"[None, None, None]","[True, True, True]","[u'1', 2, 6, 10]","[False, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'10', u'12', u'15', u'17'], u'time': [10695, 11460, 12338, 13051]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[13814, 3282, 742]",11.0,,952121,10.0,4.0,mouselab-mdp,,14
"[6690, 8173, 9280]","[u'up', u'up', u'left']",,,[],[],"[u'1', 3, 7, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6690, 987, 612]",15.0,,1002573,11.0,1.0,mouselab-mdp,,14
"[9127, 10941, 12534]","[u'right', u'right', u'up']",,,[],[],"[u'1', 2, 6, 10]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9125, 1314, 1091]",14.0,,1050844,12.0,3.0,mouselab-mdp,,14
"[2758, 3858, 6152]","[u'left', u'left', u'up']",,,[],[],"[u'1', 4, 8, 14]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2758, 601, 1796]",15.0,,1098787,13.0,2.0,mouselab-mdp,,14
"[1545, 3182, 10069]","[u'down', u'down', u'right']",,,[],[],"[u'1', 5, 9, 17]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'17', u'16'], u'time': [6587, 7821]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1545, 1140, 6392]",14.0,,1181902,14.0,11.0,mouselab-mdp,,14
"[10756, 13349, 18218]","[u'left', u'left', u'up']",,,[],[],"[u'1', 4, 8, 14]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'14', u'15'], u'time': [16164, 16867]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10756, 2091, 4362]",12.0,,1230229,15.0,12.0,mouselab-mdp,,14
"[1786, 3258, 4637]","[u'down', u'down', u'left']",,,[],[],"[u'1', 5, 9, 16]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1786, 972, 885]",13.0,,1279269,16.0,0.0,mouselab-mdp,,14
"[14724, 59768, 67227]","[u'up', u'up', u'right']",,,"[None, None, None]","[False, True, True]","[u'1', 3, 7, 13]","[False, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'13'], u'time': [5503, 8019, 9673]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[14723, 16, 5825]",11.0,,177116,1.0,13.0,mouselab-mdp,,16
"[2224, 41720, 44776]","[u'left', u'left', u'up']",,,"[None, None, None]","[True, True, True]","[u'1', 4, 8, 14]","[False, False, False]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2224, 13, 1369]",7.0,,271291,2.0,14.0,mouselab-mdp,,16
"[3021, 44149, 45841]","[u'down', u'down', u'left']",,,"[None, None, None]","[True, True, True]","[u'1', 5, 9, 16]","[False, False, False]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3021, 1386, 20]",15.0,,369274,3.0,11.0,mouselab-mdp,,16
"[2763, 45814, 47612]","[u'down', u'down', u'right']",,,"[None, None, None]","[True, True, True]","[u'1', 5, 9, 17]","[False, False, False]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2763, 10, 104]",5.0,,476402,4.0,10.0,mouselab-mdp,,16
"[3715, 47079, 161278]","[u'right', u'right', u'up']",,,"[None, None, None]","[True, True, True]","[u'1', 2, 6, 10]","[False, False, False]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[3715, 28, 112237]",15.0,,653287,5.0,15.0,mouselab-mdp,,16
"[2928, 44983, 47808]","[u'right', u'right', u'down']",,,"[None, None, None]","[True, True, True]","[u'1', 2, 6, 11]","[False, False, False]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2928, 1010, 1200]",11.0,,750689,6.0,6.0,mouselab-mdp,,16
"[6210, 53050, 55105]","[u'up', u'up', u'right']",,,"[None, None, None]","[True, True, True]","[u'1', 3, 7, 13]","[False, False, False]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6210, 2440, 396]",14.0,,864099,7.0,3.0,mouselab-mdp,,16
"[5990, 49311, 51089]","[u'left', u'left', u'down']",,,"[None, None, None]","[True, True, True]","[u'1', 4, 8, 15]","[False, False, False]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5989, 671, 14]",11.0,,964878,8.0,0.0,mouselab-mdp,,16
"[2936, 46616, 48660]","[u'left', u'left', u'down']",,,"[None, None, None]","[True, True, True]","[u'1', 4, 8, 15]","[False, False, False]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2936, 1107, 454]",15.0,,1061779,9.0,4.0,mouselab-mdp,,16
"[1814, 48987, 50801]","[u'left', u'left', u'up']",,,"[None, None, None]","[True, True, True]","[u'1', 4, 8, 14]","[False, False, False]","[False, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1814, 4366, 14]",15.0,,1164087,10.0,8.0,mouselab-mdp,,16
"[5697, 8241, 9750]","[u'up', u'up', u'right']",,,[],[],"[u'1', 3, 7, 13]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5696, 2046, 1004]",16.0,,1214872,11.0,7.0,mouselab-mdp,,16
"[837, 1834, 3087]","[u'up', u'up', u'left']",,,[],[],"[u'1', 3, 7, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[837, 488, 758]",15.0,,1268581,12.0,1.0,mouselab-mdp,,16
"[1584, 2132, 2749]","[u'left', u'left', u'up']",,,[],[],"[u'1', 4, 8, 14]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1583, 45, 112]",11.0,,1435958,13.0,5.0,mouselab-mdp,,16
"[1435, 1954, 2598]","[u'left', u'left', u'down']",,,[],[],"[u'1', 4, 8, 15]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1435, 28, 136]",14.0,,1709727,14.0,12.0,mouselab-mdp,,16
"[2058, 3085, 3968]","[u'right', u'right', u'up']",,,[],[],"[u'1', 2, 6, 10]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[2058, 521, 391]",15.0,,1801749,15.0,2.0,mouselab-mdp,,16
"[1459, 2519, 3068]","[u'down', u'down', u'left']",,,[],[],"[u'1', 5, 9, 16]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[1458, 558, 58]",10.0,,1866947,16.0,9.0,mouselab-mdp,,16
"[14105, 22077, 24998]","[u'right', u'right', u'up']",,,"[None, None, None]","[True, True, True]","[u'1', 2, 6, 10]","[False, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'2', u'10', u'11'], u'time': [2076, 4226, 6993, 7889]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[14103, 3, 2231]",10.0,,152286,1.0,3.0,mouselab-mdp,,17
"[9882, 18529, 20113]","[u'down', u'down', u'left']",,,"[None, None, None]","[True, True, True]","[u'1', 5, 9, 16]","[False, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'12', u'13', u'5', u'16'], u'time': [1365, 3035, 4004, 7365, 8277]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[9882, 6, 903]",11.0,,207231,2.0,4.0,mouselab-mdp,,17
"[6141, 14074, 15429]","[u'down', u'down', u'left']",,,"[None, None, None]","[True, True, True]","[u'1', 5, 9, 16]","[False, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'14', u'16'], u'time': [2122, 4207]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6141, 5, 670]",13.0,,286358,3.0,2.0,mouselab-mdp,,17
"[7842, 15454, 25794]","[u'down', u'down', u'left']",,,"[None, None, None]","[True, True, True]","[u'1', 5, 9, 16]","[True, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'13', u'11', u'16'], u'time': [4276, 5556, 6435]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7842, 2, 9648]",13.0,,342951,4.0,1.0,mouselab-mdp,,17
"[12801, 46665, 48521]","[u'up', u'up', u'right']",,,"[None, None, None]","[True, True, True]","[u'1', 3, 7, 13]","[False, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'10', u'13'], u'time': [8586, 10004]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[12801, 26257, 1133]",11.0,,396918,5.0,0.0,mouselab-mdp,,17
"[7635, 63178, 65083]","[u'right', u'right', u'down']",,,"[None, None, None]","[True, True, True]","[u'1', 2, 6, 11]","[False, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'14', u'16', u'11', u'13'], u'time': [3935, 4798, 5572, 6381]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7635, 48023, 1185]",1.0,,468750,6.0,10.0,mouselab-mdp,,17
"[7496, 19864, 21129]","[u'right', u'right', u'up']",,,"[None, None, None]","[False, True, True]","[u'1', 2, 6, 10]","[True, False, False]","[True, False, False]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'10', u'16', u'12'], u'time': [3316, 4171, 5322]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[7496, 4645, 544]",7.0,,526982,7.0,9.0,mouselab-mdp,,17
"[6790, 22054, 26433]","[u'left', u'left', u'down']",,,"[None, None, None]","[True, True, True]","[u'1', 4, 8, 15]","[False, False, False]","[True, False, True]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'6', u'8', u'15'], u'time': [4024, 4857, 24698]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[6790, 6923, 3656]",8.0,,589487,8.0,6.0,mouselab-mdp,,17
"[8019, 16316, 23179]","[u'down', u'down', u'left']",,,"[None, None, None]","[True, True, True]","[u'1', 5, 9, 16]","[True, False, False]","[True, False, True]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'8', u'6', u'9', u'17'], u'time': [3630, 4797, 5693, 21423]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8019, 2, 6138]",8.0,,647255,9.0,5.0,mouselab-mdp,,17
"[17936, 25806, 37543]","[u'up', u'up', u'right']",,,"[None, None, None]","[True, True, True]","[u'1', 3, 7, 13]","[False, False, False]","[True, False, True]","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'7', u'13', u'12'], u'time': [2943, 34501, 35923]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[17936, 2, 11026]",5.0,,701943,10.0,14.0,mouselab-mdp,,17
"[8199, 28574, 31861]","[u'left', u'left', u'up']",,,[],[],"[u'1', 4, 8, 14]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'14'], u'time': [6380, 30888]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8199, 19877, 2797]",13.0,,752358,11.0,8.0,mouselab-mdp,,17
"[8776, 12231, 17591]","[u'right', u'right', u'down']",,,[],[],"[u'1', 2, 6, 11]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'2', u'7', u'6', u'10', u'11'], u'time': [1265, 2961, 4698, 6897, 15065, 15753]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8776, 2953, 4864]",9.0,,804053,12.0,11.0,mouselab-mdp,,17
"[8029, 9437, 10630]","[u'up', u'up', u'left']",,,[],[],"[u'1', 3, 7, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'12'], u'time': [1766, 2566, 3119]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8029, 909, 701]",12.0,,852910,13.0,7.0,mouselab-mdp,,17
"[8850, 9384, 9952]","[u'up', u'up', u'left']",,,[],[],"[u'1', 3, 7, 12]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'3', u'7', u'12', u'13'], u'time': [906, 1434, 1915, 3659]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[8850, 46, 64]",11.0,,901093,14.0,12.0,mouselab-mdp,,17
"[11505, 12178, 14073]","[u'left', u'left', u'down']",,,[],[],"[u'1', 4, 8, 15]",[],[],"{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'4', u'8', u'15', u'14'], u'time': [1820, 2492, 3187, 4229]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[11505, 173, 1402]",12.0,,1010582,15.0,15.0,mouselab-mdp,,17
